DLiP-ID,C0059Q
DLiP-Mol-ID,36332
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H20F3NO4/c1-12-3-5-15(6-4-12)19(28)17-18(26(11-13(2)27)21(30)20(17)29)14-7-9-16(10-8-14)22(23,24)25/h3-10,13,18,27,29H,11H2,1-2H3"
Standard Inchi Key(RDKit),VGMDOOLPMYOKIG-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(C(=O)C2=C(O)C(=O)N(CC(C)O)C2c2ccc(C(F)(F)F)cc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),419.399
MW Monoisotopic(RDKit),419.13444278
MolLogP(RDKit),3.97292
XLogP(SDF),
XLogP(CDK),4.563
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),77.84
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.719255286804359
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Annexin A2/S100-A10
Common Target Pref Name,Annexin A2/S100-A10
RDKit Descriptors
Ipc,3458474.321163945
qed,0.7192552868043591
Chi0,22.21481399176481
Chi1,14.001926321037866
TPSA,77.84
Chi0n,16.27264025953809
Chi0v,16.27264025953809
Chi1n,9.210717379923775
Chi1v,9.210717379923775
Chi2n,7.286271105383189
Chi2v,7.286271105383189
Chi3n,4.876717568559164
Chi3v,4.876717568559164
Chi4n,3.4199604217919353
Chi4v,3.4199604217919353
MolMR,102.74310000000003
MolWt,419.39900000000006
fr_SH,0
Kappa1,21.575802404361777
Kappa2,7.947597421449151
Kappa3,4.088768777897328
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,992.5378688014627
