DLiP-ID,T00259
DLiP-Mol-ID,18213
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C27H25N5O4/c33-24(16-32-15-18(13-25(34)35)20-5-1-2-6-21(20)26(32)36)28-14-17-9-11-19(12-10-17)29-27-30-22-7-3-4-8-23(22)31-27/h1-12,18H,13-16H2,(H,28,33)(H,34,35)(H2,29,30,31)"
Standard Inchi Key(RDKit),HHTIVXXYFHLNOF-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CC1CN(CC(=O)NCc2ccc(Nc3nc4ccccc4[nH]3)cc2)C(=O)c2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),483.528
MW Monoisotopic(RDKit),483.19065428
MolLogP(RDKit),3.637
XLogP(SDF),
XLogP(CDK),2.706
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),127.42
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),36
QED Weighted(RDKit),0.303063907193132
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,195932551.28410298
qed,0.3030639071931319
Chi0,25.070338854006454
Chi1,17.457530133630158
TPSA,127.41999999999999
Chi0n,19.40036628210279
Chi0v,19.40036628210279
Chi1n,11.634708180050193
Chi1v,11.634708180050193
Chi2n,8.768924165102913
Chi2v,8.768924165102913
Chi3n,6.210230341762464
Chi3v,6.210230341762464
Chi4n,4.47159208649285
Chi4v,4.47159208649285
MolMR,135.00439999999995
MolWt,483.5280000000002
fr_SH,0
Kappa1,23.09920614651622
Kappa2,9.908868542006822
Kappa3,5.045565546229498
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,2
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1396.645403598833
MolLogP,3.6370000000000013
NOCount,9
fr_Ar_N,2
fr_COO2,1
fr_urea,0
