DLiP-ID,C001OD
NsI,0
NtN,0
SMR,88.73200000000003
SdO,0
SdS,0
Spe,44.192156862745094
SsF,39.82359325448882
SsI,0
Sse,45.287691187181366
StN,0
fMF,0.4090909090909091
nBr,0
nCl,0
AMID,2.024630193527329
BIC0,0.308040880422678
BIC1,0.5938052837087501
BIC2,0.7429278882329935
BIC3,0.8211102161204331
BIC4,0.8211102161204331
BIC5,0.8211102161204331
CIC0,3.7034631490647127
CIC1,2.074480394541899
CIC2,1.2244159768392553
CIC3,0.7787423296929648
CIC4,0.7787423296929648
CIC5,0.7787423296929648
GGI1,7.0
GGI2,3.333333333333335
GGI3,1.1875
GGI4,1.4355555555555557
GGI5,1.6388888888888886
GGI6,0.7281632653061225
GGI7,0.375
GGI8,0.45477450239355
GGI9,0.17812500000000003
JGI1,0.2592592592592592
JGI2,0.08547008547008553
JGI3,0.03044871794871795
JGI4,0.04222222222222223
JGI5,0.0455246913580247
JGI6,0.01968008825151682
JGI7,0.01171875
JGI8,0.020671568290615904
JGI9,0.01047794117647059
MIC0,18.303020215297316
MIC1,34.19033341773107
MIC2,39.541536399416884
MIC3,39.99077543574034
MIC4,39.99077543574034
MIC5,39.99077543574034
MPC2,39
MPC3,48
MPC4,59
MPC5,82
MPC6,91
MPC7,102
MPC8,108
MPC9,124
Mare,1.0216363636363637
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.225054376707526
RPCG,0.19619318337096198
SIC0,0.32163942919956995
SIC1,0.6200189800967413
SIC2,0.7757246427156687
SIC3,0.8573583508154018
SIC4,0.8573583508154018
SIC5,0.8573583508154018
SaaN,8.136065917107583
SaaO,0
SaaS,0
Sare,44.952000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.08635331247698
SssS,0
StCH,0
StsC,0
TIC0,77.26261266119371
TIC1,148.93785386019752
TIC2,186.34068823911386
TIC3,205.95032871355062
TIC4,205.95032871355062
TIC5,205.95032871355062
Vabc,298.88002342743323
WPol,39
apol,47.93206699999998
bpol,29.835932999999997
nRot,3
ABCGG,15.391260868595765
ATS0Z,1134.0
ATS0d,151.0
ATS0i,7610.012858553231
ATS0m,4595.3654424493125
ATS0p,62.272896192131014
ATS0s,301.70138888888886
ATS0v,9511.157960823817
ATS1Z,1224.0
ATS1d,185.0
ATS1i,6962.688463275095
ATS1m,4712.482334505603
ATS1p,78.46339189000004
ATS1s,153.52777777777777
ATS1v,11899.241815219548
ATS2Z,1923.0
ATS2d,285.0
ATS2i,13619.767964572438
ATS2m,7403.269411954909
ATS2p,114.66642288649003
ATS2s,433.24999999999994
ATS2v,17305.200447383613
ATS3Z,1954.0
ATS3d,324.0
ATS3i,15900.119763775085
ATS3m,7262.656020372798
ATS3p,136.71687749048996
ATS3s,347.24999999999994
ATS3v,19563.129016421164
ATS4Z,1803.0
ATS4d,314.0
ATS4i,18636.899800023875
ATS4m,6517.735340287997
ATS4p,134.801350691678
ATS4s,341.61111111111103
ATS4v,18692.345154480798
ATS5Z,1852.0
ATS5d,300.0
ATS5i,17900.560551820276
ATS5m,6966.716851239999
ATS5p,122.73227278546999
ATS5s,367.91666666666674
ATS5v,17411.733459060335
ATS6Z,1874.0
ATS6d,286.0
ATS6i,13545.87774596069
ATS6m,7152.7590790224
ATS6p,115.378163288792
ATS6s,339.63888888888886
ATS6v,17351.26210919417
ATS7Z,1858.0
ATS7d,259.0
ATS7i,17077.078661933247
ATS7m,6744.612305683199
ATS7p,109.18284283339601
ATS7s,472.24999999999994
ATS7v,16867.79432066552
ATS8Z,1397.0
ATS8d,203.0
ATS8i,16099.838232596985
ATS8m,4871.659835033599
ATS8p,94.89932721618798
ATS8s,380.37500000000006
ATS8v,13463.702244328204
C1SP1,0
C1SP2,0
C1SP3,5
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.4117647058823529
GGI10,0.03305785123966942
JGI10,0.003305785123966942
JGT10,0.5287791091008799
Kier1,19.753086419753085
Kier2,8.347140039447732
Kier3,5.041666666666667
MAXsF,13.274531084829606
MID_C,35.11942792922945
MID_N,8.518676127030353
MID_O,1.8928363718225902
MID_X,5.084814410100838
MID_h,15.496326908953783
MINsF,13.274531084829606
MPC10,118
MWC01,27.0
MWC02,4.890349128221754
MWC03,5.726847747587197
MWC04,6.610696044717759
MWC05,7.472500744737558
MWC06,8.358666283188
MWC07,9.231220849555537
MWC08,10.119364767858293
MWC09,10.997807308118881
MWC10,11.887278231385766
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.9228000000000014
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.351858133476067
SRW05,0.0
SRW06,6.88653164253051
SRW07,0.0
SRW08,8.498418036089904
SRW09,0.0
SRW10,10.150933396373302
SaaCH,7.755961199294533
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.6593656885325825
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.5139373180084554
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.91344938348388
SsssP,0
VE1_A,4.365870960312395
VE1_D,4.910682188522081
VE2_A,0.1746348384124958
VE2_D,0.19642728754088323
VE3_A,2.3901084339793317
VE3_D,2.507703602628713
VR1_A,192.77455024675754
VR1_D,147.19630562339037
VR2_A,7.7109820098703015
VR2_D,5.887852224935615
VR3_A,6.177812104542903
VR3_D,5.908057840186794
WPath,1494
Xc-3d,2.6698289175752556
Xc-4d,0.28867513459481287
Xc-5d,0.599679368558886
Xc-6d,0.14433756729740643
Xp-0d,18.02673325856595
Xp-1d,11.8635232085956
Xp-2d,11.499220718102386
Xp-3d,8.867386843104157
Xp-4d,6.710505111046566
Xp-5d,5.92137888947387
Xp-6d,4.271857293746853
Xp-7d,3.0794414366661793
ZMIC0,80.9388780625363
ZMIC1,46.04163367619777
ZMIC2,33.08730855862445
ZMIC3,30.86362124505728
ZMIC4,30.86362124505728
ZMIC5,30.86362124505728
nAcid,0
nAtom,44
nBase,1
nRing,3
piPC1,3.5263605246161616
piPC2,4.0943445622221
piPC3,4.61512051684126
piPC4,5.148946909893768
piPC5,5.748596490445994
piPC6,6.031586296513844
piPC7,6.439849447818547
piPC8,6.716821745339619
piPC9,7.066693586948896
AATS0Z,25.772727272727273
AATS0d,3.4318181818181817
AATS0i,172.9548376943916
AATS0m,104.44012369202983
AATS0p,1.4152930952757048
AATS0s,6.8568497474747465
AATS0v,216.16268092781402
AATS1Z,26.608695652173914
AATS1d,4.021739130434782
AATS1i,151.36279267989337
AATS1m,102.44526814142615
AATS1p,1.7057259106521747
AATS1s,3.33756038647343
AATS1v,258.6791698960771
AATS2Z,23.74074074074074
AATS2d,3.5185185185185186
AATS2i,168.14528351323997
AATS2m,91.39838780191245
AATS2p,1.415634850450494
AATS2s,5.348765432098765
AATS2v,213.64444996769893
AATS3Z,19.93877551020408
AATS3d,3.306122448979592
AATS3i,162.24612003852127
AATS3m,74.10873490176324
AATS3p,1.3950701784743873
AATS3s,3.543367346938775
AATS3v,199.62376547368535
AATS4Z,16.098214285714285
AATS4d,2.8035714285714284
AATS4i,166.40089107164175
AATS4m,58.19406553828569
AATS4p,1.2035834883185537
AATS4s,3.0500992063492056
AATS4v,166.89593887929283
AATS5Z,17.807692307692307
AATS5d,2.8846153846153846
AATS5i,172.12077453673342
AATS5m,66.98766203115385
AATS5p,1.180118007552596
AATS5s,3.5376602564102573
AATS5v,167.4205140294263
AATS6Z,22.30952380952381
AATS6d,3.4047619047619047
AATS6i,161.26044935667488
AATS6m,85.15189379788572
AATS6p,1.3735495629618095
AATS6s,4.043320105820105
AATS6v,206.56264415707344
AATS7Z,19.354166666666668
AATS7d,2.6979166666666665
AATS7i,177.88623606180465
AATS7m,70.25637818419999
AATS7p,1.1373212795145418
AATS7s,4.919270833333333
AATS7v,175.70619084026586
AATS8Z,15.522222222222222
AATS8d,2.2555555555555555
AATS8i,178.88709147329985
AATS8m,54.129553722595546
AATS8p,1.0544369690687554
AATS8s,4.22638888888889
AATS8v,149.59669160364672
AMID_C,1.404777117169178
AMID_N,0.3407470450812141
AMID_O,0.07571345487290361
AMID_X,0.20339257640403352
AMID_h,0.6198530763581513
ATS0dv,442.0
ATS0pe,298.8236999999999
ATS0se,357.99784799999986
ATS1dv,389.0
ATS1pe,310.1310000000001
ATS1se,366.44820799999974
ATS2dv,646.0
ATS2pe,560.9549999999999
ATS2se,667.3836359999996
ATS3dv,565.0
ATS3pe,639.0862
ATS3se,772.3348039999996
ATS4dv,518.0
ATS4pe,706.2510000000002
ATS4se,867.9884560000002
ATS5dv,616.0
ATS5pe,666.0769
ATS5se,815.4495400000001
ATS6dv,496.0
ATS6pe,562.3931
ATS6se,672.7665159999999
ATS7dv,433.0
ATS7pe,689.1999999999999
ATS7se,821.3904000000002
ATS8dv,362.0
ATS8pe,616.6433000000001
ATS8se,747.5032079999999
ATSC0Z,364.5454545454545
ATSC0c,0.9759882552213162
ATSC0d,29.886363636363647
ATSC0i,126.66016976807887
ATSC0m,1773.5831235680575
ATSC0p,10.057372399119883
ATSC0s,133.28456439393938
ATSC0v,2054.2398185907577
ATSC1Z,21.15702479338843
ATSC1c,-0.4815372235042518
ATSC1d,8.0051652892562
ATSC1i,-32.83945211527171
ATSC1m,95.94521722012973
ATSC1p,-1.8154885608631295
ATSC1s,-10.820542068411394
ATSC1v,-156.009556159659
ATSC2Z,102.76859504132231
ATSC2c,-0.03670693938232353
ATSC2d,-1.3817148760330606
ATSC2i,76.3394465344479
ATSC2m,534.726990620222
ATSC2p,4.0657294534011
ATSC2s,114.62087135560144
ATSC2v,643.7989504908065
ATSC3Z,-20.578512396694197
ATSC3c,0.19432272987620935
ATSC3d,-0.201446280991739
ATSC3i,8.589579537069547
ATSC3m,-88.24673134575154
ATSC3p,-1.5681504491224962
ATSC3s,32.878350264003664
ATSC3v,-366.0096614971884
ATSC4Z,-2.024793388429763
ATSC4c,-0.5692797969313497
ATSC4d,10.084710743801654
ATSC4i,-55.57361568338394
ATSC4m,-0.9725529228968419
ATSC4p,-2.479795414659618
ATSC4s,-16.017117194674015
ATSC4v,-232.4254672785088
ATSC5Z,258.34710743801645
ATSC5c,0.36455840599159617
ATSC5d,-1.049586776859505
ATSC5i,63.37872027269551
ATSC5m,1265.681768215057
ATSC5p,4.71400555290904
ATSC5s,35.26268365472911
ATSC5v,1263.306252220172
ATSC6Z,56.049586776859556
ATSC6c,0.35878021037834995
ATSC6d,-20.328512396694215
ATSC6i,-96.41575690359866
ATSC6m,283.58735920465284
ATSC6p,-5.949817725645988
ATSC6s,4.124354338842976
ATSC6v,-546.4616298685934
ATSC7Z,-327.19008264462815
ATSC7c,-0.5161153381467659
ATSC7d,-6.00206611570248
ATSC7i,-50.526186925723394
ATSC7m,-1605.0830834032502
ATSC7p,-2.72640759091857
ATSC7s,-117.97219352617078
ATSC7v,-911.3927501164446
ATSC8Z,-244.93388429752062
ATSC8c,0.046448481113983045
ATSC8d,-5.517561983471073
ATSC8i,43.733873620484815
ATSC8m,-1235.5514505886974
ATSC8p,0.4354896830634584
ATSC8s,-95.53629333103763
ATSC8v,-665.8351511674794
AXp-0d,0.7210693303426381
AXp-1d,0.4393897484665037
AXp-2d,0.2948518132846766
AXp-3d,0.18473722589800326
AXp-4d,0.11373737476350113
AXp-5d,0.07221193767651062
AXp-6d,0.046943486744470915
AXp-7d,0.03019060232025666
GATS1Z,0.6667028081968992
GATS1c,1.6638247460869764
GATS1d,0.9539758637791366
GATS1i,1.2402354975033494
GATS1m,0.6636656082331073
GATS1p,1.2823724020053922
GATS1s,0.5763679722073904
GATS1v,1.0814597895321219
GATS2Z,0.7543302238231583
GATS2c,1.2658508796233277
GATS2d,1.1101722762052288
GATS2i,0.6681371225549293
GATS2m,0.7366565471586012
GATS2p,0.7404794755520792
GATS2s,0.3487007170993541
GATS2v,0.7538035175122063
GATS3Z,0.8666089877347449
GATS3c,0.9143264537954168
GATS3d,1.0130208737487387
GATS3i,0.811123379119936
GATS3m,0.8549356814610122
GATS3p,1.0581276121666248
GATS3s,0.41117106672080866
GATS3v,1.0672018205489708
GATS4Z,0.9194179729248309
GATS4c,1.0022274587795716
GATS4d,0.7386610537751218
GATS4i,0.9844093534001279
GATS4m,0.9129115951032899
GATS4p,1.0616631402721117
GATS4s,0.7021162324828973
GATS4v,1.0518006164918965
GATS5Z,0.6600949549203914
GATS5c,0.7264663374979164
GATS5d,1.0514185434337522
GATS5i,0.598364194982041
GATS5m,0.653091804915133
GATS5p,0.7121302783614044
GATS5s,0.5839696064529722
GATS5v,0.7203875076011254
GATS6Z,0.800409690060563
GATS6c,0.976893113192895
GATS6d,1.7128372261452103
GATS6i,1.50083537608242
GATS6m,0.8010618434237522
GATS6p,1.3814396499778185
GATS6s,0.9683074239534878
GATS6v,1.1400548904903993
GATS7Z,1.5100711762261017
GATS7c,1.2780823606884304
GATS7d,1.0865811153358678
GATS7i,1.7197936075917846
GATS7m,1.5323281691398731
GATS7p,1.1497580808548156
GATS7s,2.3884094087444394
GATS7v,1.089722587923202
GATS8Z,1.437086450540316
GATS8c,0.7453483783509027
GATS8d,0.9032361639205742
GATS8i,1.1698775672023087
GATS8m,1.4642381307397456
GATS8p,0.9825925950400631
GATS8s,2.074637885095546
GATS8v,1.0922049884483283
MATS1Z,0.05551339043695111
MATS1c,-0.4719327512582428
MATS1d,0.2562076376260538
MATS1i,-0.24799942955158388
MATS1m,0.05174478986472168
MATS1p,-0.17266480813220916
MATS1s,-0.07765403116762956
MATS1v,-0.07264318928506416
MATS2Z,0.153135679320218
MATS2c,-0.0204301352024257
MATS2d,-0.02511383373233821
MATS2i,0.3273984347509168
MATS2m,0.16377522919522006
MATS2p,0.21959457269707666
MATS2s,0.4671447865059953
MATS2v,0.17024202590653284
MATS3Z,-0.02534480126215073
MATS3c,0.08939343222387068
MATS3d,-0.0030263055792659776
MATS3i,0.030447976831739467
MATS3m,-0.022339511971016527
MATS3p,-0.07000511869752613
MATS3s,0.11075332202885452
MATS3v,-0.07999595127118252
MATS4Z,-0.00218204488778056
MATS4c,-0.2291478747948974
MATS4d,0.1325638240086909
MATS4i,-0.17237061907931678
MATS4m,-0.0002154251230119777
MATS4p,-0.09686479756468735
MATS4s,-0.04721055980128014
MATS4v,-0.04444953513991929
MATS5Z,0.2998273546901975
MATS5c,0.15803084500620085
MATS5d,-0.014858145656624754
MATS5i,0.2117009160071626
MATS5m,0.3019202996325972
MATS5p,0.1983009960799318
MATS5s,0.11193214884195606
MATS5v,0.26018175543876315
MATS6Z,0.08053675335470854
MATS6c,0.1925560990566925
MATS6d,-0.35629187036031135
MATS6i,-0.3987322281652019
MATS6m,0.0837546081767785
MATS6p,-0.3098792672623735
MATS6s,0.016208749243204323
MATS6v,-0.1393419616985181
MATS7Z,-0.41136741479634265
MATS7c,-0.24237265361725763
MATS7d,-0.09204689480354876
MATS7i,-0.18283439629595516
MATS7m,-0.41478917459090653
MATS7p,-0.12424751014294387
MATS7s,-0.40567779881609156
MATS7v,-0.20334611049612877
MATS8Z,-0.3284788029925187
MATS8c,0.0232668233463961
MATS8d,-0.09025771018166451
MATS8i,0.16880606523957456
MATS8m,-0.3405802456149635
MATS8p,0.021169154211103876
MATS8s,-0.35042791719772287
MATS8v,-0.15846222251730374
MAXaaN,4.376847600151172
MAXssO,5.08635331247698
MINaaN,3.759218316956412
MINssO,5.08635331247698
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.739970415135783
SpAD_D,248.97267465153658
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.716939790174819
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.5223325302343165
SssssN,0
TMPC10,823
TMWC10,127.29473110537074
TSRW10,59.89507439370226
VE1_Dt,4.945290781648135
VE2_Dt,0.19781163126592538
VE3_Dt,2.514726498384428
VR1_Dt,144.1398602340992
VR2_Dt,5.765594409363968
VR3_Dt,5.8870748117161655
Xc-3dv,0.7947460356265144
Xc-4dv,0.013498731178900972
Xc-5dv,0.07154142067921906
Xc-6dv,0.0034853574033876186
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.3510720543009771
Xp-0dv,14.046174562185698
Xp-1dv,7.908195267762385
Xp-2dv,5.9550098809546235
Xp-3dv,4.176679697780862
Xp-4dv,2.6372729276916873
Xp-5dv,1.9244418919364839
Xp-6dv,1.0816394190660557
Xp-7dv,0.5953159515851734
Xpc-4d,4.524585552073928
Xpc-5d,5.66092903934931
Xpc-6d,8.617944941425385
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,46
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.29270938395519
AATS0dv,10.045454545454545
AATS0pe,6.791447727272725
AATS0se,8.136314727272724
AATS1dv,8.456521739130435
AATS1pe,6.741978260869567
AATS1se,7.966265391304342
AATS2dv,7.9753086419753085
AATS2pe,6.925370370370369
AATS2se,8.239304148148143
AATS3dv,5.76530612244898
AATS3pe,6.5212877551020405
AATS3se,7.880967387755098
AATS4dv,4.625
AATS4pe,6.305812500000002
AATS4se,7.74989692857143
AATS5dv,5.923076923076923
AATS5pe,6.404585576923077
AATS5se,7.840860961538462
AATS6dv,5.904761904761905
AATS6pe,6.6951559523809525
AATS6se,8.009125190476189
AATS7dv,4.510416666666667
AATS7pe,7.179166666666666
AATS7se,8.556150000000002
AATS8dv,4.022222222222222
AATS8pe,6.851592222222223
AATS8se,8.305591199999999
AATSC0Z,8.285123966942148
AATSC0c,0.02218155125502991
AATSC0d,0.6792355371900829
AATSC0i,2.8786402220017924
AATSC0m,40.30870735381949
AATSC0p,0.22857664543454279
AATSC0s,3.029194645316804
AATSC0v,46.6872686043354
AATSC1Z,0.4599353215954007
AATSC1c,-0.010468200510961995
AATSC1d,0.17402533237513476
AATSC1i,-0.7139011329406894
AATSC1m,2.085765591741951
AATSC1p,-0.03946714262745934
AATSC1s,-0.23522917540024768
AATSC1v,-3.3915120904273697
AATSC2Z,1.268748086929905
AATSC2c,-0.0004531720911397966
AATSC2d,-0.017058208346087168
AATSC2i,0.9424623028944186
AATSC2m,6.601567785434839
AATSC2p,0.05019419078272963
AATSC2s,1.4150724858716226
AATSC2v,7.948135191244525
AATSC3Z,-0.2099848203744306
AATSC3c,0.00198288499873683
AATSC3d,-0.0020555742958340713
AATSC3i,0.08764877078642394
AATSC3m,-0.9004768504668524
AATSC3p,-0.016001535195127512
AATSC3s,0.3354933700408537
AATSC3v,-3.7347924642570245
AATSC4Z,-0.01807851239669431
AATSC4c,-0.005082855329744194
AATSC4d,0.09004206021251478
AATSC4i,-0.4961929971730709
AATSC4m,-0.008683508240150375
AATSC4p,-0.022141030488032305
AATSC4s,-0.14300997495244655
AATSC4v,-2.075227386415257
