DLiP-ID,T002UF
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.465600000000003
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.60947179518496
SRW05,2.3978952727983707
SRW06,7.130098510125578
SRW07,4.727387818712341
SRW08,8.74528448245438
SRW09,6.86171134048073
SRW10,10.410696644527576
SaaCH,21.46575622771137
SaaNH,0
SaaSe,0
SaaaC,2.021327728558519
SaasC,5.11681391761808
SaasN,2.020548150976542
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8452999050738457
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.893699062457144
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.323435352749351
VE1_D,5.571669835010372
VE2_A,0.13510735477341723
VE2_D,0.17411468234407412
VE3_A,2.627201116585201
VE3_D,2.8808456096622455
VR1_A,557.9275264953513
VR1_D,217.33177078298004
VR2_A,17.43523520297973
VR2_D,6.791617836968126
VR3_A,7.4873798829190426
VR3_D,6.5445758933895135
WPath,3136
Xc-3d,1.8233701563142786
Xc-4d,0.0
Xc-5d,0.3860827634879543
Xc-6d,0.0
Xp-0d,21.915638315627206
Xp-1d,15.686673185801062
Xp-2d,14.01243579701723
Xp-3d,11.793924248410606
Xp-4d,10.36984490845875
Xp-5d,8.800740687368922
Xp-6d,5.991927756594931
Xp-7d,4.527954181860639
ZMIC0,104.75603154444102
ZMIC1,49.56330316318377
ZMIC2,27.50048183241629
ZMIC3,23.933821462652777
ZMIC4,23.799334093734714
ZMIC5,23.799334093734714
nAcid,1
nAtom,57
nBase,0
nRing,5
piPC1,3.8918202981106265
piPC2,4.502583597212991
piPC3,5.105187611037478
piPC4,5.720516673647366
piPC5,6.258983771141745
piPC6,6.53317545944824
piPC7,6.952915350425613
piPC8,7.378293433312632
piPC9,7.651551014880073
AATS0Z,22.771929824561404
AATS0d,3.456140350877193
AATS0i,161.75268576335486
AATS0m,89.9108924912281
AATS0p,1.5469163266881578
AATS0s,3.925438596491228
AATS0v,228.3222556937479
AATS1Z,25.24590163934426
AATS1d,4.163934426229508
AATS1i,147.0878856167632
AATS1m,96.12692865573774
AATS1p,1.8611486460000004
AATS1s,3.126593806921676
AATS1v,273.07563077732704
AATS2Z,21.6
AATS2d,3.857142857142857
AATS2i,152.62611661900897
AATS2m,80.55982283809524
AATS2p,1.651452266135667
AATS2s,3.101587301587301
AATS2v,235.04218699494433
AATS3Z,17.204225352112676
AATS3d,3.3098591549295775
AATS3i,158.41780894139384
AATS3m,62.231878528169034
AATS3p,1.4230474532885913
AATS3s,2.614436619718309
AATS3v,195.11329602400642
AATS4Z,16.38255033557047
AATS4d,3.0939597315436242
AATS4i,159.40789388014284
AATS4m,58.544418557046995
AATS4p,1.3870597723421478
AATS4s,2.648583146905294
AATS4v,187.23301333349903
AATS5Z,15.84967320261438
AATS5d,2.954248366013072
AATS5i,158.6915340232482
AATS5m,56.84048651633986
AATS5p,1.350791769645569
AATS5s,2.749636891793754
AATS5v,182.25365413001904
AATS6Z,16.428571428571427
AATS6d,2.82312925170068
AATS6i,159.51885086299473
AATS6m,59.14687891156464
AATS6p,1.3108913246729461
AATS6s,3.2052154195011338
AATS6v,179.7694689363279
AATS7Z,15.28888888888889
AATS7d,2.725925925925926
AATS7i,162.05377192429606
AATS7m,54.58859434814814
AATS7p,1.263329725418296
AATS7s,2.9094650205761314
AATS7v,171.15212687678329
AATS8Z,14.863247863247864
AATS8d,2.786324786324786
AATS8i,161.69820714964126
AATS8m,52.70060856410256
AATS8p,1.2724881984207268
AATS8s,2.7711301044634373
AATS8v,169.40699549660843
AMID_C,1.650395143818751
AMID_N,0.3280570262475806
AMID_O,0.10662129698931525
AMID_X,0.0
AMID_h,0.4346783232368958
ATS0dv,424.0
ATS0pe,353.4377
ATS0se,434.1861119999999
ATS1dv,448.0
ATS1pe,396.7375
ATS1se,472.5943679999998
ATS2dv,619.0
ATS2pe,669.8006999999999
ATS2se,807.7016239999997
ATS3dv,596.0
ATS3pe,877.9830999999999
ATS3se,1078.551132
ATS4dv,599.0
ATS4pe,918.1364000000002
ATS4se,1129.8148519999995
ATS5dv,615.0
ATS5pe,927.7350999999999
ATS5se,1148.4792679999998
ATS6dv,654.0
ATS6pe,908.1521999999999
ATS6se,1122.193904
ATS7dv,528.0
ATS7pe,824.5490999999998
ATS7se,1024.291732
ATS8dv,415.0
ATS8pe,710.1832999999999
ATS8se,882.7771280000001
ATSC0Z,401.92982456140356
ATSC0c,1.1819113200124909
ATSC0d,31.929824561403503
ATSC0i,90.3918059448982
ATSC0m,1918.550870877193
ATSC0p,12.85192110138947
ATSC0s,64.86062378167642
ATSC0v,2846.786071011299
ATSC1Z,16.917205293936608
ATSC1c,-0.6525637674264869
ATSC1d,10.320714065866424
ATSC1i,-11.22562597961564
ATSC1m,83.60619425423221
ATSC1p,0.272898220549861
ATSC1s,-3.7655603433535085
ATSC1v,116.01591773685712
ATSC2Z,-18.502308402585385
ATSC2c,0.15664975886418525
ATSC2d,-0.5549399815327783
ATSC2i,-13.826881194619716
ATSC2m,-94.88314126500441
ATSC2p,-1.4240402462948207
ATSC2s,20.365907458705248
ATSC2v,-310.4246259028234
ATSC3Z,-58.79008925823328
ATSC3c,-0.1899546688621764
ATSC3d,-5.386580486303477
ATSC3i,-10.830383544054653
ATSC3m,-272.4667403080947
ATSC3p,-0.18118217830649624
ATSC3s,-17.627928251427797
ATSC3v,-168.73830916100516
ATSC4Z,-109.34287473068633
ATSC4c,0.24455194036181135
ATSC4d,-11.13234841489689
ATSC4i,10.911144535792051
ATSC4m,-525.9728720649429
ATSC4p,-1.8612102917481863
ATSC4s,-8.674652029684344
ATSC4v,-651.7183373183409
ATSC5Z,4.942751615881817
ATSC5c,-0.20524782133162922
ATSC5d,-8.54847645429363
ATSC5i,-2.32707366662986
ATSC5m,17.03806822437678
ATSC5p,-1.996877493716851
ATSC5s,10.72206832871653
ATSC5v,-187.18641441219606
ATSC6Z,15.602031394275159
ATSC6c,0.05856257274843307
ATSC6d,-1.6611265004616806
ATSC6i,-20.647572733077286
ATSC6m,69.01452556232697
ATSC6p,-1.7615279701037998
ATSC6s,9.407689545501182
ATSC6v,-192.69845716476152
ATSC7Z,31.043397968605703
ATSC7c,-0.14309273252424554
ATSC7d,3.3767313019390577
ATSC7i,1.1801323561280874
ATSC7m,155.53234730840256
ATSC7p,1.3160429019594047
ATSC7s,-6.986662562839848
ATSC7v,361.45513062069847
ATSC8Z,5.915974145891038
ATSC8c,0.36271687074912456
ATSC8d,1.1440443213296392
ATSC8i,6.967039359034295
ATSC8m,26.70447518190209
ATSC8p,0.5634907293031857
ATSC8s,1.4493433877090387
ATSC8v,41.12813656290658
AXp-0d,0.6848636973633502
AXp-1d,0.43574092182780727
AXp-2d,0.2802487159403446
AXp-3d,0.17344006247662658
AXp-4d,0.11150370869310484
AXp-5d,0.07333950572807435
AXp-6d,0.0468119355983979
AXp-7d,0.030388954240675427
GATS1Z,0.7880015169837782
GATS1c,1.535266817884201
GATS1d,0.7331651954602776
GATS1i,1.2747836241412123
GATS1m,0.7899520675832663
GATS1p,0.9863162735611668
GATS1s,0.7135940160128412
GATS1v,0.899557905553583
GATS2Z,0.902976865997381
GATS2c,0.9046510537970114
GATS2d,1.1942857142857146
GATS2i,1.2051193580151593
GATS2m,0.9073699687396846
GATS2p,1.0406021845668487
GATS2s,0.44574210708221246
GATS2v,1.002311863748842
GATS3Z,1.0066924462532505
GATS3c,0.9936068685771847
GATS3d,1.216576381365114
GATS3i,1.0886206076919878
GATS3m,1.00602744133006
GATS3p,0.9776439118665029
GATS3s,0.8823059927781636
GATS3v,0.9884399137896496
GATS4Z,1.0547769357187007
GATS4c,0.8940905840820949
GATS4d,1.159421786267424
GATS4i,0.9959321698494004
GATS4m,1.056925981091855
GATS4p,1.0217366232901082
GATS4s,0.7305977316531496
GATS4v,1.0529410041081646
GATS5Z,0.9538946089129671
GATS5c,0.9779514567865548
GATS5d,1.1176470588235297
GATS5i,0.9963761168746632
GATS5m,0.9572001893539783
GATS5p,1.0534069243753919
GATS5s,0.7288966046995533
GATS5v,1.0197772054471317
GATS6Z,0.9847727131009539
GATS6c,1.0222051119195832
GATS6d,0.9843014128728416
GATS6i,1.0511914637147128
GATS6m,0.9833789647080059
GATS6p,1.0387543288065213
GATS6s,1.3117259766996041
GATS6v,0.9994020008562396
GATS7Z,0.9804549202192152
GATS7c,1.1535483613732715
GATS7d,0.8834188034188035
GATS7i,0.9587187485986869
GATS7m,0.9768966031553877
GATS7p,0.9290853831379984
GATS7s,1.233528183088644
GATS7v,0.9228318726526652
GATS8Z,0.9901800803590414
GATS8c,0.9256467905460719
GATS8d,0.9443786982248522
GATS8i,0.9330740026808897
GATS8m,0.9903292394240384
GATS8p,0.9559093987445554
GATS8s,0.9566571996734137
GATS8v,0.9783255695702104
MATS1Z,0.03932995112736226
MATS1c,-0.5159208566540776
MATS1d,0.3020356692487841
MATS1i,-0.11604502474921001
MATS1m,0.04072022381392085
MATS1p,0.019841644938229003
MATS1s,-0.054249221615094136
MATS1v,0.03808094948816203
MATS2Z,-0.02498971129263574
MATS2c,0.0719499332025801
MATS2d,-0.009434850863422276
MATS2i,-0.08303873499896662
MATS2m,-0.026847341790254782
MATS2p,-0.06015057307919599
MATS2s,0.17045439420903383
MATS2v,-0.0591952543277128
MATS3Z,-0.058713828145652576
MATS3c,-0.06451364670167857
MATS3d,-0.06771784553474693
MATS3i,-0.048095150146702965
MATS3m,-0.0570068032887222
MATS3p,-0.005658924989927339
MATS3s,-0.10909545662633444
MATS3v,-0.023792790032412955
MATS4Z,-0.1040707876458508
MATS4c,0.07915435385527211
MATS4d,-0.13337635518843574
MATS4i,0.04617743787716342
MATS4m,-0.10487660335918571
MATS4p,-0.05540079308442867
MATS4s,-0.05116341551205216
MATS4v,-0.08757773236890704
MATS5Z,0.004581439734339836
MATS5c,-0.06469594911142411
MATS5d,-0.0997414350355527
MATS5i,-0.009591013300327968
MATS5m,0.003308494817289325
MATS5p,-0.05788510112163311
MATS5s,0.06158584070170661
MATS5v,-0.02449643683566214
MATS6Z,0.015051799855690853
MATS6c,0.01921289354568616
MATS6d,-0.02017268445839875
MATS6i,-0.08857220616755958
MATS6m,0.013948410129715857
MATS6p,-0.05314703166995826
MATS6s,0.05624182141638118
MATS6v,-0.0262470758452483
MATS7Z,0.03261069886997427
MATS7c,-0.05111799040015835
MATS7d,0.044652014652014654
MATS7i,0.005512425608848801
MATS7m,0.03422854942489336
MATS7p,0.0432357586248337
MATS7s,-0.04548097167749443
MATS7v,0.05360936321782684
MATS8Z,0.0071707573671781375
MATS8c,0.1495105564104753
MATS8d,0.01745562130177514
MATS8i,0.037549848978155116
MATS8m,0.006781093335600779
MATS8p,0.0213603182253151
MATS8s,0.010886271626800875
MATS8v,0.007038387844945029
MAXaaN,4.763156674664264
MAXsOH,9.507062234357361
MINaaN,4.1832415817921715
MINsOH,9.507062234357361
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.91249202775691
SpAD_D,405.8402922884245
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.7869297848238808
SssNH2,0
SsssAs,0
SsssCH,-0.33116953611882316
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1228
TMWC10,146.13451212187869
TSRW10,82.17300530543233
VE1_Dt,5.59135659934782
VE2_Dt,0.17472989372961936
VE3_Dt,2.8843727507763526
VR1_Dt,213.59414090613893
VR2_Dt,6.674816903316842
VR3_Dt,6.5272284863008005
Xc-3dv,0.7847356141744335
Xc-4dv,0.0
Xc-5dv,0.140586925328056
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.5006306622923418
Xch-7d,0.7653041201969238
Xp-0dv,17.66083980867195
Xp-1dv,10.866763215409227
Xp-2dv,8.05560400675995
Xp-3dv,5.947796593164386
Xp-4dv,4.382743581844869
Xp-5dv,3.0991952467557957
Xp-6dv,1.757420947804537
Xp-7dv,1.1122963063328217
Xpc-4d,4.2638658765208115
Xpc-5d,7.36361388712032
Xpc-6d,11.806019458996257
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,61
nFRing,2
nHBAcc,6
nHBDon,3
nHRing,4
nSpiro,0
naRing,4
piPC10,7.994782489867802
AATS0dv,7.43859649122807
AATS0pe,6.200661403508772
AATS0se,7.617300210526315
AATS1dv,7.344262295081967
AATS1pe,6.503893442622951
AATS1se,7.747448655737702
AATS2dv,5.895238095238096
AATS2pe,6.379054285714285
AATS2se,7.692396419047616
AATS3dv,4.197183098591549
AATS3pe,6.182979577464788
AATS3se,7.595430507042254
AATS4dv,4.02013422818792
AATS4pe,6.161989261744968
AATS4se,7.582650013422816
AATS5dv,4.019607843137255
AATS5pe,6.063628104575162
AATS5se,7.506400444444443
AATS6dv,4.448979591836735
AATS6pe,6.177906122448979
AATS6se,7.633972136054422
AATS7dv,3.911111111111111
AATS7pe,6.10777111111111
AATS7se,7.587346162962962
AATS8dv,3.547008547008547
AATS8pe,6.069942735042734
AATS8se,7.545103658119658
AATSC0Z,7.051400430901817
AATSC0c,0.020735286316008614
AATSC0d,0.5601723607263772
AATSC0i,1.5858211569280385
AATSC0m,33.658787208371805
AATSC0p,0.22547230002437668
AATSC0s,1.137905680380288
AATSC0v,49.943615280899984
AATSC1Z,0.27733123432682966
AATSC1c,-0.010697766679122736
AATSC1d,0.16919203386666268
AATSC1i,-0.18402665540353508
AATSC1m,1.370593348430036
AATSC1p,0.0044737413204895245
AATSC1s,-0.06173049743202473
AATSC1v,1.9019002907681495
AATSC2Z,-0.17621246097700366
AATSC2c,0.001491902465373193
AATSC2d,-0.005285142681264556
AATSC2i,-0.13168458280590206
AATSC2m,-0.9036489644286134
AATSC2p,-0.013562288059950673
AATSC2s,0.19396102341624047
AATSC2v,-2.956425008598318
AATSC3Z,-0.41401471308614984
AATSC3c,-0.0013377089356491295
AATSC3d,-0.037933665396503356
AATSC3i,-0.07627030664827221
AATSC3m,-1.9187798613246105
AATSC3p,-0.0012759308331443397
AATSC3s,-0.1241403397987873
AATSC3v,-1.1882979518380645
AATSC4Z,-0.7338447968502438
AATSC4c,0.0016412881903477272
AATSC4d,-0.07471374775098584
AATSC4i,0.07322915795833591
AATSC4m,-3.5300192756036433
AATSC4p,-0.012491344239920713
AATSC4s,-0.0582191411388211
AATSC4v,-4.373948572606315
