DLiP-ID,T0039U
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.551800000000001
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.3706380281276624
SRW05,2.3978952727983707
SRW06,6.853299093186078
SRW07,4.59511985013459
SRW08,8.423102268016642
SRW09,6.6293632534374485
SRW10,10.041029641554612
SaaCH,16.36696475204261
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.8004339716381847
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.44877467036197083
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.308977229780801
SsssP,0
VE1_A,3.8322967363815916
VE1_D,5.114233394683388
VE2_A,0.14193691616228118
VE2_D,0.1894160516549403
VE3_A,2.336716066546111
VE3_D,2.6252792872194566
VR1_A,1077.1419662182323
VR1_D,160.79352176281478
VR2_A,39.89414689697156
VR2_D,5.955315620844992
VR3_A,7.9753182578382775
VR3_D,6.0733728413989
WPath,2143
Xc-3d,1.9483612601970408
Xc-4d,0.2041241452319315
Xc-5d,0.428855364161831
Xc-6d,0.08333333333333333
Xp-0d,19.114673407305983
Xp-1d,13.060480075219148
Xp-2d,11.663769307514613
Xp-3d,9.090186244779781
Xp-4d,7.51595551943982
Xp-5d,5.504023446587575
Xp-6d,3.0168539762439197
Xp-7d,1.9811652375452813
ZMIC0,89.39664996825907
ZMIC1,48.19343811161688
ZMIC2,31.316506930280326
ZMIC3,25.604061194795182
ZMIC4,25.072399621672016
ZMIC5,25.072399621672016
nAcid,0
nAtom,51
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.189654742026425
piPC3,4.537961436294641
piPC4,4.971547905388209
piPC5,5.341735986915558
piPC6,5.041002830712652
piPC7,5.189478586513886
piPC8,5.440250862436703
piPC9,5.2860549899758364
AATS0Z,26.54901960784314
AATS0d,3.1372549019607843
AATS0i,161.67697738062895
AATS0m,104.97599329411767
AATS0p,1.5657161905171761
AATS0s,5.063061472874472
AATS0v,218.92777632149722
AATS1Z,29.58490566037736
AATS1d,3.849056603773585
AATS1i,143.79810104150187
AATS1m,113.14644386792453
AATS1p,1.9052053479245283
AATS1s,2.6788085255066387
AATS1v,267.39095647611884
AATS2Z,22.16842105263158
AATS2d,3.3473684210526318
AATS2i,153.55508421902528
AATS2m,81.83182218947367
AATS2p,1.5802501853257163
AATS2s,3.4353313840155946
AATS2v,214.86086000062983
AATS3Z,17.8828125
AATS3d,2.8125
AATS3i,159.27874413840362
AATS3m,64.0221490625
AATS3p,1.3495549218310623
AATS3s,2.756751543209876
AATS3v,173.4710186737523
AATS4Z,18.390625
AATS4d,2.5625
AATS4i,160.73060513228288
AATS4m,65.66304044531249
AATS4p,1.2368747816009613
AATS4s,3.2443938078703702
AATS4v,165.05754195291215
AATS5Z,16.90082644628099
AATS5d,2.4628099173553717
AATS5i,164.2597427181776
AATS5m,59.418049148760325
AATS5p,1.1675753335853636
AATS5s,4.4091291704928075
AATS5v,159.54867711703642
AATS6Z,15.345454545454546
AATS6d,2.5727272727272728
AATS6i,161.62686862023972
AATS6m,53.66394720909091
AATS6p,1.2416184481670547
AATS6s,2.9137626262626264
AATS6v,164.5064062536557
AATS7Z,14.518181818181818
AATS7d,2.5
AATS7i,159.14006644212898
AATS7m,50.54946642727272
AATS7p,1.2445309107125093
AATS7s,2.7747053872053873
AATS7v,161.60799918193723
AATS8Z,13.4
AATS8d,2.3454545454545452
AATS8i,162.62128777955894
AATS8m,46.30267109090909
AATS8p,1.1398773872833454
AATS8s,2.85398428731762
AATS8v,146.17040699737774
AMID_C,1.5163861850813576
AMID_N,0.1559132517332454
AMID_O,0.2693949009479739
AMID_X,0.0
AMID_h,0.5083567063493745
ATS0dv,360.44444444444446
ATS0pe,318.68399999999997
ATS0se,394.60744099999994
ATS1dv,279.6666666666667
ATS1pe,341.18159999999995
ATS1se,410.91133999999994
ATS2dv,462.0
ATS2pe,609.4519
ATS2se,742.9497419999998
ATS3dv,399.33333333333337
ATS3pe,790.7667000000001
ATS3se,985.503162
ATS4dv,398.0
ATS4pe,807.5629
ATS4se,1008.142948
ATS5dv,449.33333333333337
ATS5pe,788.6694
ATS5se,978.409784
ATS6dv,342.33333333333337
ATS6pe,680.2436
ATS6se,850.013598
ATS7dv,312.33333333333337
ATS7pe,663.6830000000001
ATS7se,831.7325979999999
ATS8dv,288.6666666666667
ATS8pe,660.1091
ATS8se,833.5749299999999
ATSC0Z,521.921568627451
ATSC0c,0.7582714984982576
ATSC0d,28.156862745098042
ATSC0i,76.30458797290409
ATSC0m,2394.594004588235
ATSC0p,14.546364647650037
ATSC0s,104.09582358320556
ATSC0v,2627.6536948095672
ATSC1Z,126.31680123029605
ATSC1c,-0.3700025474195682
ATSC1d,4.974240676662819
ATSC1i,-16.526561355741407
ATSC1m,546.6377683494808
ATSC1p,-1.6578937099323166
ATSC1s,-13.600315992477308
ATSC1v,-18.376652047023292
ATSC2Z,-35.89311803152631
ATSC2c,-0.012231611824795123
ATSC2d,-3.9784698193002717
ATSC2i,-6.504479731527379
ATSC2m,-173.0622065467131
ATSC2p,-1.56913349301233
ATSC2s,38.11985899957228
ATSC2v,-469.39242781145447
ATSC3Z,-37.50903498654363
ATSC3c,0.10873547919829302
ATSC3d,-8.511341791618609
ATSC3i,1.4787518334100556
ATSC3m,-173.22985163321806
ATSC3p,-0.33102034221845245
ATSC3s,-18.129185567015753
ATSC3v,-313.62307976244364
ATSC4Z,-69.45021145713186
ATSC4c,-0.19440828133470636
ATSC4d,-9.96232218377547
ATSC4i,-29.584040478889385
ATSC4m,-305.70738463321806
ATSC4p,-5.570531953811215
ATSC4s,-41.14915988047226
ATSC4v,-318.71691868316634
ATSC5Z,-161.44136870434448
ATSC5c,0.1437441104307963
ATSC5d,3.039600153787005
ATSC5i,11.026277640217558
ATSC5m,-742.5360730622838
ATSC5p,1.8239213743948284
ATSC5s,14.970774766642997
ATSC5v,-308.2025623839
ATSC6Z,-116.26220684352171
ATSC6c,-0.040309402728962856
ATSC6d,-3.4167627835447902
ATSC6i,14.375151204152225
ATSC6m,-511.593137131488
ATSC6p,0.6134438445868173
ATSC6s,-18.309985963507753
ATSC6v,96.53220189617562
ATSC7Z,-69.9288735101884
ATSC7c,-0.03801364991670421
ATSC7d,-1.7697039600153783
ATSC7i,-14.814025656347178
ATSC7m,-321.1353980726643
ATSC7p,-2.8950135091534177
ATSC7s,-4.0699092400886245
ATSC7v,-421.7072481184621
ATSC8Z,9.031910803537084
ATSC8c,0.059652900925897125
ATSC8d,3.7400999615532493
ATSC8i,-5.479982393682009
ATSC8m,57.73188610380636
ATSC8p,0.38214721096925
ATSC8s,-5.200053273010434
ATSC8v,178.9902307406356
AXp-0d,0.7079508669372586
AXp-1d,0.45036138190410857
AXp-2d,0.2990710078849901
AXp-3d,0.1893788800995788
AXp-4d,0.125265925323997
AXp-5d,0.084677283793655
AXp-6d,0.052927262741121396
AXp-7d,0.03415802133698761
GATS1Z,0.8359891235466992
GATS1c,1.470493500283605
GATS1d,1.0554081042728751
GATS1i,1.4231514248603043
GATS1m,0.8298994893086932
GATS1p,1.3382764981648996
GATS1s,0.6574018272864603
GATS1v,1.0568563880116657
GATS2Z,1.0366550533671317
GATS2c,1.121187399124319
GATS2d,1.3178053071397153
GATS2i,1.1734164683197408
GATS2m,1.031124369047205
GATS2p,1.1151118525352979
GATS2s,0.5504963296854223
GATS2v,1.076844777654846
GATS3Z,1.1559597241528288
GATS3c,1.0727831619707362
GATS3d,1.3387610985376042
GATS3i,1.0211602748532296
GATS3m,1.141431328150788
GATS3p,1.1008362051332623
GATS3s,0.9993267550732238
GATS3v,1.037868971564329
GATS4Z,1.3340875417950258
GATS4c,1.519447536879211
GATS4d,1.3318245125348187
GATS4i,1.1374166938705108
GATS4m,1.3044069519976873
GATS4p,1.3049465160156237
GATS4s,1.6279027152118046
GATS4v,1.0184370819298751
GATS5Z,1.1515773518075445
GATS5c,1.3749367848055911
GATS5d,0.9392481410713873
GATS5i,0.8746883227848217
GATS5m,1.150042231961252
GATS5p,0.8500395961084383
GATS5s,1.7980707971300054
GATS5v,0.9371235809501827
GATS6Z,1.083844493473316
GATS6c,1.1838840493087694
GATS6d,1.0735312737401872
GATS6i,0.8804984353003261
GATS6m,1.0802483192056485
GATS6p,0.9344847720361904
GATS6s,1.1373264251994433
GATS6v,0.9419766276558925
GATS7Z,0.953208355248328
GATS7c,0.9900263559865675
GATS7d,0.9443846543428716
GATS7i,1.0346061247912164
GATS7m,0.9615019670433576
GATS7p,1.0296923157218472
GATS7s,0.9253975949177987
GATS7v,1.0661769955108447
GATS8Z,0.9235974972506642
GATS8c,0.9384973991282759
GATS8d,0.8636680172195491
GATS8i,0.9303965070967842
GATS8m,0.9274998146654334
GATS8p,0.9106127212842924
GATS8s,1.0724134043448943
GATS8v,0.9484025426166925
MATS1Z,0.2328896462459082
MATS1c,-0.4695418301290703
MATS1d,0.1699952698796446
MATS1i,-0.20841364790074754
MATS1m,0.2196655996910243
MATS1p,-0.1096721910790366
MATS1s,-0.125721629077677
MATS1v,-0.006729651443088141
MATS2Z,-0.03691921968118128
MATS2c,-0.008659753473247338
MATS2d,-0.07585398035478672
MATS2i,-0.04576236744708813
MATS2m,-0.038798676989087705
MATS2p,-0.057909790400019825
MATS2s,0.19659141599766125
MATS2v,-0.09589909798183982
MATS3Z,-0.02863458233150499
MATS3c,0.05713559401727854
MATS3d,-0.12044089484679665
MATS3i,0.0077215564525889525
MATS3m,-0.0288237876140423
MATS3p,-0.009066933271466668
MATS3s,-0.06939132739157489
MATS3v,-0.04755542790500966
MATS4Z,-0.053018634007062866
MATS4c,-0.10215279058715018
MATS4d,-0.14097318941504175
MATS4i,-0.1544781439943456
MATS4m,-0.05086677985136899
MATS4p,-0.15258168477889883
MATS4s,-0.1575026530893487
MATS4v,-0.048327819049620725
MATS5Z,-0.1303750211905322
MATS5c,0.07990061701486682
MATS5d,0.04550058703008816
MATS5i,0.06090642069399262
MATS5m,-0.1306984604502626
MATS5p,0.05284896036454462
MATS5s,0.060617186730641454
MATS5v,-0.049437092722108555
MATS6Z,-0.10327871092015652
MATS6c,-0.02464671946476041
MATS6d,-0.05626107875411496
MATS6i,0.08734524368813486
MATS6m,-0.09905361046861447
MATS6p,0.019552299168114816
MATS6s,-0.08155154566377058
MATS6v,0.017032624637470625
MATS7Z,-0.06211961830340372
MATS7c,-0.02324300788151936
MATS7d,-0.029140288680678642
MATS7i,-0.09001190057619544
MATS7m,-0.06217757495092733
MATS7p,-0.09227278214002953
MATS7s,-0.018127124177046816
MATS7v,-0.07440813659081177
MATS8Z,0.008023278847533096
MATS8c,0.036474078374853704
MATS8d,0.06158521144593568
MATS8i,-0.033297068725411855
MATS8m,0.011177928988275479
MATS8p,0.012180180241541265
MATS8s,-0.023160715840696806
MATS8v,0.031581931770897305
MAXaaN,4.051759490531951
MAXssO,5.357849348072563
MINaaN,4.051759490531951
MINssO,5.357849348072563
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.5565882922843133
SdssSe,0
SdsssP,0
SpAD_A,34.74264949975307
SpAD_D,329.64216054969756
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.1683540031516535
SssNH2,0
SsssAs,0
SsssCH,-0.7110146342487622
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,570
TMWC10,130.9017379443214
TSRW10,75.38798485116114
VE1_Dt,5.097529240837768
VE2_Dt,0.1887973792902877
VE3_Dt,2.622007732769822
VR1_Dt,161.6851521488625
VR2_Dt,5.988338968476389
VR3_Dt,6.078902711931813
Xc-3dv,1.1505610997272633
Xc-4dv,0.06454972243679029
Xc-5dv,0.26063870148904117
Xc-6dv,0.026352313834736494
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3310910920747876
Xch-7d,0.4540299592102656
Xp-0dv,15.975415384449054
Xp-1dv,10.76022656623108
Xp-2dv,8.564411755688244
Xp-3dv,6.451643329587271
Xp-4dv,5.033673116591194
Xp-5dv,3.2771653762319084
Xp-6dv,1.9313748611730186
Xp-7dv,1.1824858667254237
Xpc-4d,3.6747035404068966
Xpc-5d,6.083771323273991
Xpc-6d,8.937699294371496
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,53
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,5.488937726156687
AATS0dv,7.067538126361656
AATS0pe,6.24870588235294
AATS0se,7.737400803921568
AATS1dv,5.276729559748428
AATS1pe,6.437388679245282
AATS1se,7.753044150943395
AATS2dv,4.863157894736842
AATS2pe,6.415283157894737
AATS2se,7.820523599999998
AATS3dv,3.119791666666667
AATS3pe,6.177864843750001
AATS3se,7.699243453125
AATS4dv,3.109375
AATS4pe,6.30908515625
AATS4se,7.87611678125
AATS5dv,3.713498622589532
AATS5pe,6.5179289256198345
AATS5se,8.086031272727272
AATS6dv,3.1121212121212123
AATS6pe,6.184032727272728
AATS6se,7.727396345454546
AATS7dv,2.83939393939394
AATS7pe,6.033481818181819
AATS7se,7.561205436363636
AATS8dv,2.6242424242424245
AATS8pe,6.000991818181818
AATS8se,7.577953909090908
AATSC0Z,10.23375624759708
AATSC0c,0.014868068598005052
AATSC0d,0.5520953479430989
AATSC0i,1.4961683916255704
AATSC0m,46.952823619377156
AATSC0p,0.2852228362284321
AATSC0s,2.041094580062854
AATSC0v,51.52262146685426
AATSC1Z,2.3833358722697366
AATSC1c,-0.006981180139991852
AATSC1d,0.09385359767288338
AATSC1i,-0.31182191237247936
AATSC1m,10.313920157537373
AATSC1p,-0.03128101339494937
AATSC1s,-0.25660973570711904
AATSC1v,-0.34672928390609986
AATSC2Z,-0.377822295068698
AATSC2c,-0.00012875380868205392
AATSC2d,-0.04187862967684496
AATSC2i,-0.0684682077002882
AATSC2m,-1.821707437333822
AATSC2p,-0.016517194663287684
AATSC2s,0.4012616736797082
AATSC2v,-4.9409729243311
AATSC3Z,-0.2930393358323721
AATSC3c,0.0008494959312366642
AATSC3d,-0.06649485774702038
AATSC3i,0.011552748698516059
AATSC3m,-1.353358215884516
AATSC3p,-0.0025860964235816597
AATSC3s,-0.14163426224231057
AATSC3v,-2.450180310644091
AATSC4Z,-0.5425797770088426
AATSC4c,-0.0015188146979273935
AATSC4d,-0.07783064206074586
AATSC4i,-0.23112531624132332
AATSC4m,-2.388338942447016
AATSC4p,-0.043519780889150116
