DLiP-ID,I0015T
ATS1p,92.47298200600002
ATS1s,189.77777777777777
ATS1v,14252.883961258027
ATS2Z,2217.0
ATS2d,367.0
ATS2i,11941.287192801843
ATS2m,8599.752294670403
ATS2p,139.46464610454709
ATS2s,333.77777777777766
ATS2v,21424.20529867945
ATS3Z,2457.0
ATS3d,404.0
ATS3i,15168.87415030875
ATS3m,9363.1290225216
ATS3p,156.9796501073959
ATS3s,401.61111111111114
ATS3v,23824.25280470832
ATS4Z,2498.0
ATS4d,404.0
ATS4i,16705.77623068874
ATS4m,9432.370427883197
ATS4p,156.923739050094
ATS4s,440.27777777777777
ATS4v,23734.763454783388
ATS5Z,2445.0
ATS5d,398.0
ATS5i,16211.032832379888
ATS5m,9289.812311883199
ATS5p,154.95339716349
ATS5s,422.72222222222223
ATS5v,23497.096150337362
ATS6Z,2460.0
ATS6d,374.0
ATS6i,15765.2885103784
ATS6m,9299.918741892801
ATS6p,154.31702309669805
ATS6s,492.5
ATS6v,23465.904688249317
ATS7Z,2200.0
ATS7d,351.0
ATS7i,16077.616180220744
ATS7m,8201.2663776704
ATS7p,150.536956765943
ATS7s,383.7777777777777
ATS7v,22128.97902192376
ATS8Z,2079.0
ATS8d,287.0
ATS8i,16174.52008544454
ATS8m,7736.721128128
ATS8p,131.114773447339
ATS8s,493.44444444444446
ATS8v,19206.36603784014
C1SP1,0
C1SP2,4
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.047619047619047616
GGI10,0.09499030711151923
JGI10,0.006785021936537086
JGT10,0.43757786840994234
Kier1,21.825259515570934
Kier2,8.741253364090735
Kier3,3.9722274347907676
MAXdO,13.329369488536155
MAXsF,13.750127783908308
MID_C,44.57836189779167
MID_N,10.659261427534613
MID_O,5.235507292990929
MID_X,1.7658544075431104
MID_h,17.660623128068654
MINdO,11.419145424706807
MINsF,13.750127783908308
MPC10,364
MWC01,34.0
MWC02,5.14166355650266
MWC03,6.037870919922137
MWC04,6.961296045910167
MWC05,7.881182202227102
MWC06,8.814181823188319
MWC07,9.745487807887239
MWC08,10.684714289379015
MWC09,11.622936151803286
MWC10,12.566404395197441
NaaCH,9
NaaNH,1
NaaSe,0
NaaaC,4
NaasC,5
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.104800000000001
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.60947179518496
SRW05,3.044522437723423
SRW06,7.1785454837637
SRW07,5.476463551931511
SRW08,8.83884181343129
SRW09,7.644440761556566
SRW10,10.552134105695009
SaaCH,13.464679919055786
SaaNH,3.039093600403124
SaaSe,0
SaaaC,1.8927331611657017
SaasC,0.7316719399728076
SaasN,2.809102943646594
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0824577530354047
SdssS,0
SsCH3,1.7225117261219354
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.4589660238522795
VE1_D,5.386064965623796
VE2_A,0.14863220079507597
VE2_D,0.17953549885412654
VE3_A,2.59352919460563
VE3_D,2.782427344927549
VR1_A,364.301714017997
VR1_D,202.82026889440144
VR2_A,12.143390467266567
VR2_D,6.760675629813381
VR3_A,6.996594697634494
VR3_D,6.410932500629611
WPath,2239
Xc-3d,2.3416857466044205
Xc-4d,0.0
Xc-5d,0.7435248784977696
Xc-6d,0.0
Xp-0d,20.990834873703708
Xp-1d,14.435560745775549
Xp-2d,13.744418210257278
Xp-3d,12.032128699932043
Xp-4d,10.504156108252808
Xp-5d,8.801294383297785
Xp-6d,6.767965977844223
Xp-7d,5.468160967901929
ZMIC0,91.46706755648286
ZMIC1,51.606387296200246
ZMIC2,29.756705771573355
ZMIC3,26.385740161799223
ZMIC4,26.228493270042982
ZMIC5,26.228493270042982
nAcid,1
nAtom,44
nBase,0
nRing,5
piPC1,3.912023005428146
piPC2,4.653960350157523
piPC3,5.388500790606016
piPC4,6.1189228482877835
piPC5,6.7772550021668065
piPC6,7.3488087098119435
piPC7,7.976573946174157
piPC8,8.53889505568621
piPC9,8.998179261033554
AATS0Z,29.272727272727273
AATS0d,4.181818181818182
AATS0i,162.90083494379516
AATS0m,117.12715929885843
AATS0p,1.660939583361045
AATS0s,7.154671717171717
AATS0v,258.45033094210424
AATS1Z,29.979166666666668
AATS1d,4.854166666666667
AATS1i,148.8363703542135
AATS1m,116.74566720490004
AATS1p,1.9265204584583338
AATS1s,3.9537037037037037
AATS1v,296.9350825262089
AATS2Z,28.423076923076923
AATS2d,4.705128205128205
AATS2i,153.09342554874158
AATS2m,110.25323454705645
AATS2p,1.7880082833916293
AATS2s,4.279202279202278
AATS2v,274.6692987010186
AATS3Z,25.329896907216494
AATS3d,4.164948453608248
AATS3i,156.38014587947166
AATS3m,96.52710332496494
AATS3p,1.6183469083236692
AATS3s,4.140320733104239
AATS3v,245.61085365678682
AATS4Z,24.01923076923077
AATS4d,3.8846153846153846
AATS4i,160.6324637566225
AATS4m,90.6958694988769
AATS4p,1.508882106250904
AATS4s,4.233440170940171
AATS4v,228.2188793729172
AATS5Z,23.970588235294116
AATS5d,3.9019607843137254
AATS5i,158.93169443509694
AATS5m,91.07659129297254
AATS5p,1.5191509525832352
AATS5s,4.144335511982571
AATS5v,230.3636877484055
AATS6Z,24.848484848484848
AATS6d,3.7777777777777777
AATS6i,159.2453384886707
AATS6m,93.93857315043233
AATS6p,1.558757809057556
AATS6s,4.974747474747475
AATS6v,237.02934028534662
AATS7Z,21.568627450980394
AATS7d,3.4411764705882355
AATS7i,157.62368804137984
AATS7m,80.40457233010196
AATS7p,1.4758525173131665
AATS7s,3.7625272331154678
AATS7v,216.95077472474273
AATS8Z,21.0
AATS8d,2.898989898989899
AATS8i,163.37899076206605
AATS8m,78.14869826391919
AATS8p,1.324391650983222
AATS8s,4.984287317620651
AATS8v,194.0036973519206
AMID_C,1.4859453965930558
AMID_N,0.3553087142511538
AMID_O,0.1745169097663643
AMID_X,0.05886181358477035
AMID_h,0.5886874376022885
ATS0dv,520.0
ATS0pe,301.8616999999999
ATS0se,359.4726599999999
ATS1dv,533.0
ATS1pe,328.59020000000004
ATS1se,385.6266359999998
ATS2dv,807.0
ATS2pe,532.2963
ATS2se,628.0040359999997
ATS3dv,846.0
ATS3pe,656.3677000000002
ATS3se,780.746704
ATS4dv,873.0
ATS4pe,708.3926999999998
ATS4se,846.2752360000001
ATS5dv,834.0
ATS5pe,685.2559000000001
ATS5se,821.3704599999999
ATS6dv,830.0
ATS6pe,684.9051
ATS6se,814.925596
ATS7dv,689.0
ATS7pe,668.8704999999999
ATS7se,806.6875920000001
ATS8dv,675.0
ATS8pe,664.3684999999997
ATS8se,802.6038560000002
ATSC0Z,304.7272727272727
ATSC0c,1.140260400291789
ATSC0d,31.18181818181818
ATSC0i,96.45806216402448
ATSC0m,1455.6381362145476
ATSC0p,9.557791461467723
ATSC0s,118.9412878787879
ATSC0v,1897.5437208672843
ATSC1Z,6.206611570247917
ATSC1c,-0.5768199954917564
ATSC1d,12.074380165289256
ATSC1i,2.185347399337299
ATSC1m,31.20963206363846
ATSC1p,0.4274429333107557
ATSC1s,-11.137339302112023
ATSC1v,81.93769836113093
ATSC2Z,45.892561983471055
ATSC2c,0.013553511463682512
ATSC2d,2.4049586776859524
ATSC2i,-12.96490509058689
ATSC2m,217.2700147988677
ATSC2p,0.5788640314116694
ATSC2s,20.609131083562914
ATSC2v,199.75826487757206
ATSC3Z,-36.421487603305806
ATSC3c,-0.09705873761718102
ATSC3d,-0.8326446280991702
ATSC3i,-30.646696329157038
ATSC3m,-184.64251791540306
ATSC3p,-2.3757879172192133
ATSC3s,-14.053015955004595
ATSC3v,-350.3402791085376
ATSC4Z,-61.17355371900827
ATSC4c,0.17222800381343042
ATSC4d,1.115702479338845
ATSC4i,15.999440485508526
ATSC4m,-288.48089676441396
ATSC4p,-0.3771671402014908
ATSC4s,-27.565140036730945
ATSC4v,-196.1636067086174
ATSC5Z,34.95041322314049
ATSC5c,-0.0700817222989301
ATSC5d,-8.103305785123965
ATSC5i,2.064266468686423
ATSC5m,171.15022218558497
ATSC5p,0.40802265440795155
ATSC5s,-16.397985537190085
ATSC5v,272.157938249703
ATSC6Z,-125.81818181818183
ATSC6c,0.17896603934496905
ATSC6d,-12.704545454545453
ATSC6i,6.183724422305239
ATSC6m,-592.689802252602
ATSC6p,0.2189688209706142
ATSC6s,2.048137626262621
ATSC6v,-369.6567452828509
ATSC7Z,-68.23140495867767
ATSC7c,-0.6771627678904752
ATSC7d,-17.830578512396695
ATSC7i,-40.62273275770929
ATSC7m,-321.8753588766474
ATSC7p,-4.337848499083229
ATSC7s,-15.606950183654734
ATSC7v,-653.476175711696
ATSC8Z,13.181818181818187
ATSC8c,0.7692201429276876
ATSC8d,-15.840909090909092
ATSC8i,0.4687575284496095
ATSC8m,53.89293006299777
ATSC8p,-1.0942681155385245
ATSC8s,38.50836489898993
ATSC8v,-371.051599342976
AXp-0d,0.6996944957901235
AXp-1d,0.42457531605222204
AXp-2d,0.26949839627955446
AXp-3d,0.1648236808209869
AXp-4d,0.10100150104089238
AXp-5d,0.06242052754111904
AXp-6d,0.038022280774405746
AXp-7d,0.023671692501739953
GATS1Z,0.6085359486873508
GATS1c,1.4034297026583895
GATS1d,0.6320456754130224
GATS1i,0.9606500222364406
GATS1m,0.6077009406195719
GATS1p,0.8614210135843744
GATS1s,0.6133127303351501
GATS1v,0.7648464294608114
GATS2Z,0.6349940334128878
GATS2c,0.8457635469569408
GATS2d,1.0165769604545116
GATS2i,1.0664709794718266
GATS2m,0.6359112983995993
GATS2p,0.8676455449580504
GATS2s,0.4861504600680727
GATS2v,0.7824775729103673
GATS3Z,0.8786629923972149
GATS3c,0.9223275442383485
GATS3d,1.0235941210062818
GATS3i,1.1653412184949867
GATS3m,0.8835476718998103
GATS3p,1.0447213826429984
GATS3s,0.8312335079480586
GATS3v,0.9758093241105614
GATS4Z,0.9857332591334681
GATS4c,0.9703544720604105
GATS4d,0.9812177618300068
GATS4i,0.8849043868938756
GATS4m,0.9806090998683102
GATS4p,0.9309351614103337
GATS4s,0.9631437560809701
GATS4v,0.9442856333637902
GATS5Z,0.867410150217605
GATS5c,1.0617267747963512
GATS5d,1.203252729663294
GATS5i,0.9185049582511255
GATS5m,0.8634358215732152
GATS5p,0.9304169252576082
GATS5s,0.9568739434543366
GATS5v,0.880357642750442
GATS6Z,1.0583233890214798
GATS6c,0.9343440290967774
GATS6d,1.1979267897635246
GATS6i,0.9743791130392885
GATS6m,1.0523153976682036
GATS6p,0.9144029965252326
GATS6s,1.0441966305089503
GATS6v,0.955616683819274
GATS7Z,1.0112867939538586
GATS7c,1.153023381643525
GATS7d,1.203252729663294
GATS7i,1.0543186650874008
GATS7m,1.0082964086575696
GATS7p,1.1498590650419522
GATS7s,0.7706482963667888
GATS7v,1.1263565005401746
GATS8Z,1.0312417130734555
GATS8c,0.6382232343356378
GATS8d,1.1352445740200843
GATS8i,0.9291191561343966
GATS8m,1.0312084577366443
GATS8p,1.029579916726961
GATS8s,0.9181606567953916
GATS8v,1.0905512772304429
MATS1Z,0.018670445505170993
MATS1c,-0.46371132628898115
MATS1d,0.3549562682215744
MATS1i,0.020767938636925345
MATS1m,0.019653805901284734
MATS1p,0.04099510754632255
MATS1s,-0.0858341781535679
MATS1v,0.0395825171273036
MATS2Z,0.08495502111253898
MATS2c,0.006705109260393786
MATS2d,0.04350751289526804
MATS2i,-0.07582089087079076
MATS2m,0.08419851706370705
MATS2p,0.034164658823381114
MATS2s,0.0977428771412944
MATS2v,0.059384217701510755
MATS3Z,-0.054215978151219195
MATS3c,-0.038611043456670935
MATS3d,-0.012112650656728034
MATS3i,-0.14412060432568827
MATS3m,-0.05753859209070082
MATS3p,-0.11275376719846283
MATS3s,-0.053594206452925466
MATS3v,-0.08374892144006164
MATS4Z,-0.08493207270056914
MATS4c,0.06390267863588055
MATS4d,0.015137923301188638
MATS4i,0.07017551358279203
MATS4m,-0.08384612022254051
MATS4p,-0.016695354131284323
MATS4s,-0.09804984323702176
MATS4v,-0.04373669720138062
MATS5Z,0.04947587626936215
MATS5c,-0.026512655512756268
MATS5d,-0.11210198365060307
MATS5i,0.009231658489455747
MATS5m,0.050719684908410674
MATS5p,0.01841531835040435
MATS5s,-0.059471701930561234
MATS5v,0.06187022847886548
MATS6Z,-0.18350570140546277
MATS6c,0.06975640117883879
MATS6d,-0.18108195659216064
MATS6i,0.028492402851671886
MATS6m,-0.18096371847956316
MATS6p,0.010182213786446747
MATS6s,0.007653216184927441
MATS6v,-0.08658134460126565
MATS7Z,-0.09658851607468763
MATS7c,-0.25617782500500547
MATS7d,-0.2466700966100726
MATS7i,-0.18166995463828683
MATS7m,-0.09538647729187792
MATS7p,-0.19578045533366986
MATS7s,-0.05660279960988924
MATS7v,-0.1485560941444338
MATS8Z,0.01922566958366482
MATS8c,0.2998224081021207
MATS8d,-0.22578555231616462
MATS8i,0.0021598679740908165
MATS8m,0.016454922940959536
MATS8p,-0.05088428499873387
MATS8s,0.14389308497682576
MATS8v,-0.08690804860867056
MAXaaN,4.619108875031493
MAXsOH,9.343584680190228
MINaaN,4.220975319140002
MINsOH,9.343584680190228
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.41680419550741
SpAD_D,309.9774943615938
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1819
TMWC10,143.45573719201738
TSRW10,82.57852645388371
VE1_Dt,5.4487315899810005
VE2_Dt,0.1816243863327
VE3_Dt,2.7939951344727842
VR1_Dt,193.16346235085007
VR2_Dt,6.438782078361669
VR3_Dt,6.362149074294591
Xc-3dv,0.8544556201927516
Xc-4dv,0.0
Xc-5dv,0.15974114561692104
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.17479246499677625
Xch-6d,0.6464997536135815
Xch-7d,1.0392399566524089
Xp-0dv,15.626681454143379
Xp-1dv,8.9993001411521
Xp-2dv,6.834062846308844
Xp-3dv,4.971234256528364
Xp-4dv,3.559046880687645
Xp-5dv,2.4535878873005355
Xp-6dv,1.5011790680266213
Xp-7dv,0.9832499456487047
Xpc-4d,5.901230213422869
Xpc-5d,9.698569072156477
Xpc-6d,15.769078448308539
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,3
nSpiro,0
naRing,5
piPC10,9.449703238676141
AATS0dv,11.818181818181818
AATS0pe,6.86049318181818
AATS0se,8.169833181818179
AATS1dv,11.104166666666666
AATS1pe,6.845629166666668
AATS1se,8.033888249999995
AATS2dv,10.346153846153847
AATS2pe,6.824311538461538
AATS2se,8.051333794871791
AATS3dv,8.721649484536082
AATS3pe,6.7666773195876315
AATS3se,8.048935092783505
AATS4dv,8.39423076923077
AATS4pe,6.811468269230767
AATS4se,8.137261884615386
AATS5dv,8.176470588235293
AATS5pe,6.718195098039216
AATS5se,8.05265156862745
AATS6dv,8.383838383838384
AATS6pe,6.918233333333333
AATS6se,8.231571676767677
AATS7dv,6.754901960784314
AATS7pe,6.557553921568626
AATS7se,7.9087018823529425
AATS8dv,6.818181818181818
AATS8pe,6.710792929292926
AATS8se,8.107109656565658
AATSC0Z,6.925619834710743
AATSC0c,0.025915009097540662
AATSC0d,0.7086776859504131
AATSC0i,2.192228685546011
AATSC0m,33.08268491396699
AATSC0p,0.2172225332151755
AATSC0s,2.7032110881542706
AATSC0v,43.12599365607464
AATSC1Z,0.12930440771349827
AATSC1c,-0.012017083239411593
AATSC1d,0.2515495867768595
AATSC1i,0.04552807081952706
AATSC1m,0.6502006679924679
AATSC1p,0.008905061110640744
AATSC1s,-0.23202790212733382
AATSC1v,1.707035382523561
AATSC2Z,0.5883661792752699
AATSC2c,0.0001737629674831091
AATSC2d,0.030832803560076314
AATSC2i,-0.16621673193060116
AATSC2m,2.7855130102418935
AATSC2p,0.007421333736047044
AATSC2s,0.2642196292764476
AATSC2v,2.5610033958663085
AATSC3Z,-0.3754792536423279
AATSC3c,-0.001000605542445165
AATSC3d,-0.008583965238135776
AATSC3i,-0.31594532298100036
AATSC3m,-1.9035311125299286
AATSC3p,-0.024492658940404262
AATSC3s,-0.14487645314437728
AATSC3v,-3.6117554547271915
AATSC4Z,-0.5882072472981564
AATSC4c,0.0016560384982060618
AATSC4d,0.010727908455181203
AATSC4i,0.15384077389912043
AATSC4m,-2.7738547765809036
