DLiP-ID,C001AD
AATS3Z,21.989583333333332
AATS3d,3.3333333333333335
AATS3i,153.3360894752337
AATS3m,82.70740557291667
AATS3p,1.5536584146477914
AATS3s,3.1585112311385455
AATS3v,215.15224843237903
AATS4Z,18.12962962962963
AATS4d,2.8796296296296298
AATS4i,155.45643225483292
AATS4m,65.40812348148148
AATS4p,1.4113487791919905
AATS4s,2.550449626581314
AATS4v,184.199819280589
AATS5Z,17.0
AATS5d,2.657142857142857
AATS5i,160.0362727019693
AATS5m,60.996471895238095
AATS5p,1.3215217778511998
AATS5s,2.459455222418186
AATS5v,171.83422148844397
AATS6Z,16.820224719101123
AATS6d,2.460674157303371
AATS6i,160.22206803836806
AATS6m,59.3604542247191
AATS6p,1.262583810740292
AATS6s,3.2119572756276877
AATS6v,167.4822020151093
AATS7Z,14.131578947368421
AATS7d,2.1184210526315788
AATS7i,165.83232930290214
AATS7m,48.71624264473684
AATS7p,1.0738504790392105
AATS7s,3.1903021442495128
AATS7v,137.8274024526742
AATS8Z,13.604166666666666
AATS8d,1.8333333333333333
AATS8i,170.28398569705544
AATS8m,47.10675854166667
AATS8p,0.9170779521517084
AATS8s,3.2891375171467767
AATS8v,120.21533973144291
AMID_C,1.6087902178897817
AMID_N,0.09703843700858088
AMID_O,0.2519155297206087
AMID_X,0.08460649362956374
AMID_h,0.4335604603587534
ATS0dv,269.60493827160496
ATS0pe,236.20800000000003
ATS0se,290.47608899999994
ATS1dv,275.1111111111111
ATS1pe,257.1325
ATS1se,307.47815799999995
ATS2dv,384.22222222222223
ATS2pe,420.9415
ATS2se,508.590536
ATS3dv,433.66666666666663
ATS3pe,604.9665
ATS3se,741.1640559999998
ATS4dv,335.11111111111114
ATS4pe,662.0859
ATS4se,822.2357159999999
ATS5dv,313.77777777777777
ATS5pe,637.9929000000001
ATS5se,797.893286
ATS6dv,284.66666666666663
ATS6pe,559.9331999999999
ATS6se,695.7977079999998
ATS7dv,191.66666666666669
ATS7pe,469.4506
ATS7se,592.0310959999999
ATS8dv,129.11111111111111
ATS8pe,296.4045
ATS8se,376.78424600000005
ATSC0Z,430.108108108108
ATSC0c,1.2649104417019168
ATSC0d,24.108108108108105
ATSC0i,51.65183063238871
ATSC0m,2018.5840372972978
ATSC0p,9.481495604682808
ATSC0s,64.62610758907056
ATSC0v,1895.585756594861
ATSC1Z,-15.978816654492356
ATSC1c,-0.6870469115108393
ATSC1d,8.750913075237403
ATSC1i,9.557912699787451
ATSC1m,-65.72636661066431
ATSC1p,1.8020979849676335
ATSC1s,-10.938100791259506
ATSC1v,243.96554258921327
ATSC2Z,5.726077428780112
ATSC2c,-0.12369833248471052
ATSC2d,-3.084733382030678
ATSC2i,2.7110978131831054
ATSC2m,28.00714587509175
ATSC2p,0.07672646304577302
ATSC2s,3.1158221395681083
ATSC2v,13.450554942946901
ATSC3Z,96.44923301680058
ATSC3c,0.3682396690488819
ATSC3d,-5.307523739956171
ATSC3i,-2.630298349677594
ATSC3m,443.26236412052646
ATSC3p,0.29746789568038523
ATSC3s,15.630443729236971
ATSC3v,31.13465714068587
ATSC4Z,-104.58582907231558
ATSC4c,-0.26246973745360547
ATSC4d,-10.775018261504748
ATSC4i,-34.01405965024984
ATSC4m,-510.0043925434622
ATSC4p,-5.249391735395148
ATSC4s,-9.213138341322082
ATSC4v,-1039.509860637411
ATSC5Z,-52.60409057706356
ATSC5c,-0.054282117428902904
ATSC5d,-5.955441928414902
ATSC5i,-7.179091523461681
ATSC5m,-245.13904522206013
ATSC5p,-1.9332361129805173
ATSC5s,-2.830835562511685
ATSC5v,-59.31703032775206
ATSC6Z,-155.47626004382764
ATSC6c,0.28194536582127766
ATSC6d,-6.989773557341126
ATSC6i,-11.393213123944472
ATSC6m,-734.7332844718774
ATSC6p,-3.278080391004005
ATSC6s,-13.864444190603683
ATSC6v,-766.0430196869637
ATSC7Z,-47.51935719503285
ATSC7c,-0.08006069005228324
ATSC7d,4.075237399561724
ATSC7i,2.2728935158880876
ATSC7m,-213.9581380430976
ATSC7p,0.4966011633634129
ATSC7s,-13.31384587790995
ATSC7v,-40.623367609732306
ATSC8Z,32.751643535427334
ATSC8c,-0.28189818593013494
ATSC8d,1.5894813732651567
ATSC8i,2.535240964221142
ATSC8m,167.23600323593814
ATSC8p,1.0236071774162971
ATSC8s,-10.661912162412666
ATSC8v,422.51125529806865
AXp-0d,0.7134649135331399
AXp-1d,0.43806032175953946
AXp-2d,0.27961189238205575
AXp-3d,0.18082275089257493
AXp-4d,0.10964665113173035
AXp-5d,0.06995145584173731
AXp-6d,0.04636378699665082
AXp-7d,0.02974880976927894
GATS1Z,0.6631606422985085
GATS1c,1.3793810621204614
GATS1d,0.7657813038978959
GATS1i,0.9606363524617407
GATS1m,0.663303541202356
GATS1p,0.7540083337420589
GATS1s,1.0229868199868084
GATS1v,0.7812804828923968
GATS2Z,0.6734036354496328
GATS2c,0.686648893357012
GATS2d,1.2783326538931923
GATS2i,1.0890801572431619
GATS2m,0.6790239390770354
GATS2p,0.9379489362042248
GATS2s,0.5481904032523309
GATS2v,0.9378458385350437
GATS3Z,0.741528685434209
GATS3c,0.6066130691394548
GATS3d,1.1899523542600898
GATS3i,1.054581305683203
GATS3m,0.7464915620778635
GATS3p,0.9500641728626092
GATS3s,0.6770623047128967
GATS3v,0.9578053814895304
GATS4Z,1.0873235306438778
GATS4c,0.7194024989817017
GATS4d,1.1406950672645741
GATS4i,1.1963952670506464
GATS4m,1.0915953194350319
GATS4p,1.1961400900047392
GATS4s,0.7167323546296934
GATS4v,1.1909293789576305
GATS5Z,1.1578484353399525
GATS5c,0.6774832557165245
GATS5d,1.0239590006406152
GATS5i,1.0215732094668113
GATS5m,1.1571007167048706
GATS5p,1.0817559240955197
GATS5s,0.6218218118381614
GATS5v,1.0255726940793726
GATS6Z,1.1544001253930891
GATS6c,0.9351825112190787
GATS6d,0.9731445558522701
GATS6i,1.0487088823731747
GATS6m,1.153925601811288
GATS6p,1.107742372833225
GATS6s,1.206832261363903
GATS6v,1.1258400931762824
GATS7Z,1.1101248156208041
GATS7c,1.282766794970702
GATS7d,0.7368126032570216
GATS7i,0.8720444426106384
GATS7m,1.105807726835686
GATS7p,0.9352473668007689
GATS7s,1.403969560423236
GATS7v,0.9867806433275693
GATS8Z,1.1255891039336436
GATS8c,1.7346488595035399
GATS8d,0.8399663677130046
GATS8i,0.7921144768898137
GATS8m,1.1152678575196884
GATS8p,0.8894207639057377
GATS8s,1.6800667501835749
GATS8v,0.8144144477844423
MATS1Z,-0.03524553449148152
MATS1c,-0.515304257971466
MATS1d,0.3443716223985284
MATS1i,0.17555550731790648
MATS1m,-0.030890853467285963
MATS1p,0.18031782906093932
MATS1s,-0.1605724517951451
MATS1v,0.12210182964176385
MATS2Z,0.00746341129023042
MATS2c,-0.054822881202947676
MATS2d,-0.07173189292023371
MATS2i,0.029425053214149722
MATS2m,0.007778212562741088
MATS2p,0.00453655435658099
MATS2s,0.027028531353292133
MATS2v,0.003977906350739922
MATS3Z,0.08642743810481338
MATS3c,0.11220217740340398
MATS3d,-0.08485145739910312
MATS3i,-0.019626813025981803
MATS3m,0.08463393135064116
MATS3p,0.012091877650278915
MATS3s,0.09321671605148972
MATS3v,0.0063303998414340115
MATS4Z,-0.08330540544314582
MATS4c,-0.07108818527131583
MATS4d,-0.15312032884902843
MATS4i,-0.22560603830507991
MATS4m,-0.08655756899227952
MATS4p,-0.18967500478246713
MATS4s,-0.048840214396597005
MATS4v,-0.18787246999632826
MATS5Z,-0.04309772168261551
MATS5c,-0.015122006749438402
MATS5d,-0.08704890027759984
MATS5i,-0.048977453021406235
MATS5m,-0.04279352686092032
MATS5p,-0.07184895833658039
MATS5s,-0.01543544194081151
MATS5v,-0.011026771839038711
MATS6Z,-0.15027895726044346
MATS6c,0.09266524973336054
MATS6d,-0.1205345896105205
MATS6i,-0.09170060914465034
MATS6m,-0.1513193953645694
MATS6p,-0.14373233113665554
MATS6s,-0.08918795006838069
MATS6v,-0.1680047033922058
MATS7Z,-0.05378746287611701
MATS7c,-0.03081397196898139
MATS7d,0.082295846117536
MATS7i,0.021423059952885237
MATS7m,-0.05160242449085894
MATS7p,0.0254987573615044
MATS7s,-0.10029601036109864
MATS7v,-0.01043327411656015
MATS8Z,0.05869700682836919
MATS8c,-0.1717880659035249
MATS8d,0.050822122571001487
MATS8i,0.037835023838019975
MATS8m,0.06386213476665686
MATS8p,0.08321794002646961
MATS8s,-0.12717085398548233
MATS8v,0.17181272762742608
MAXsCl,6.189185633100976
MAXsOH,9.86188040648358
MINsCl,6.189185633100976
MINsOH,9.420682345469052
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.137436428577676
SpAD_D,167.56559359802932
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.15320279037541
SssNH2,0
SsssAs,0
SsssCH,0.006574074074073621
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,714
TMWC10,118.51617887682414
TSRW10,63.07263746327234
VE1_Dt,4.561667400237024
VE2_Dt,0.217222257154144
VE3_Dt,2.259625559365813
VR1_Dt,109.04477987154137
VR2_Dt,5.1926085653114935
VR3_Dt,5.433695967102792
Xc-3dv,0.7067324969652934
Xc-4dv,0.0
Xc-5dv,0.18918478011150716
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12869425449598476
Xch-7d,0.3739052966851507
Xp-0dv,12.060956164224956
Xp-1dv,7.1827433084326335
Xp-2dv,5.602268903535652
Xp-3dv,4.334395801646382
Xp-4dv,3.1240430908202557
Xp-5dv,2.252529129679188
Xp-6dv,1.4770142605797574
Xp-7dv,0.8259887194513394
Xpc-4d,3.926031285990853
Xpc-5d,5.941994350511604
Xpc-6d,9.603736077483788
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,1
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.906911172824753
AATS0dv,7.28661995328662
AATS0pe,6.384
AATS0se,7.850705108108107
AATS1dv,7.054131054131053
AATS1pe,6.593141025641025
AATS1se,7.884055333333332
AATS2dv,5.821548821548822
AATS2pe,6.377901515151516
AATS2se,7.705917212121212
AATS3dv,4.517361111111111
AATS3pe,6.301734375
AATS3se,7.720458916666665
AATS4dv,3.1028806584362143
AATS4pe,6.130425000000001
AATS4se,7.6132936666666655
AATS5dv,2.988359788359788
AATS5pe,6.076122857142858
AATS5se,7.598983676190476
AATS6dv,3.1985018726591754
AATS6pe,6.29138426966292
AATS6se,7.817951775280897
AATS7dv,2.5219298245614037
AATS7pe,6.176981578947369
AATS7se,7.789882842105262
AATS8dv,2.689814814814815
AATS8pe,6.175093749999999
AATS8se,7.849671791666668
AATSC0Z,11.624543462381297
AATSC0c,0.0341867686946464
AATSC0d,0.6515704894083272
AATSC0i,1.3959954224969922
AATSC0m,54.5563253323594
AATSC0p,0.2562566379644002
AATSC0s,1.7466515564613665
AATSC0v,51.23204747553679
AATSC1Z,-0.409713247551086
AATSC1c,-0.017616587474636906
AATSC1d,0.22438238654454878
AATSC1i,0.24507468460993465
AATSC1m,-1.6852914515554953
AATSC1p,0.04620764064019573
AATSC1s,-0.28046412285280786
AATSC1v,6.25552673305675
AATSC2Z,0.08675874892091079
AATSC2c,-0.0018742171588592503
AATSC2d,-0.0467383845762224
AATSC2i,0.041077239593683416
AATSC2m,0.42435069507714773
AATSC2p,0.0011625221673601973
AATSC2s,0.04720942635709255
AATSC2v,0.203796287014347
AATSC3Z,1.0046795105916726
AATSC3c,0.003835829885925853
AATSC3d,-0.05528670562454344
AATSC3i,-0.027398941142474934
AATSC3m,4.61731629292215
AATSC3p,0.0030986239133373463
AATSC3s,0.16281712217955177
AATSC3v,0.32431934521547784
AATSC4Z,-0.9683873062251442
AATSC4c,-0.002430275346792643
AATSC4d,-0.09976868760652545
AATSC4i,-0.3149449967615726
AATSC4m,-4.722262893920946
AATSC4p,-0.048605479031436555
AATSC4s,-0.08530683649372299
AATSC4v,-9.62509130219825
AATSC5Z,-0.5009913388291768
AATSC5c,-0.0005169725469419324
AATSC5d,-0.0567184945563324
AATSC5i,-0.06837230022344458
