DLiP-ID,J0000A
JGT10,0.4818992172451161
Kier1,22.68
Kier2,10.346938775510203
Kier3,6.76
MAXdO,12.417043967058952
MAXsF,12.74206478226844
MID_C,41.573370305839916
MID_N,6.280741080058621
MID_O,3.5668732640585166
MID_X,5.070777568972115
MID_h,14.918391913089252
MINdO,12.094523302408401
MINsF,12.74206478226844
MPC10,77
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.796057750765372
MWC04,6.663132695990803
MWC05,7.498315870766981
MWC06,8.36380888451688
MWC07,9.205428327615163
MWC08,10.06895961723459
MWC09,10.914269947503001
MWC10,11.776127839663665
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.131700000000003
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,0.0
SRW06,6.940222469119639
SRW07,0.0
SRW08,8.521384396034705
SRW09,0.0
SRW10,10.139389369949
SaaCH,13.449365748243265
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.12662260066321274
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.6114559543141709
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.186477383780775
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7343469676667729
SsssP,0
VE1_A,4.942560362679881
VE1_D,5.218321601347666
VE2_A,0.17652001295285288
VE2_D,0.18636862861955952
VE3_A,2.6275029061545228
VE3_D,2.6817952350642336
VR1_A,179.43476692078457
VR1_D,168.65088300805294
VR2_A,6.408384532885163
VR2_D,6.023245821716176
VR3_A,6.219431143574988
VR3_D,6.157450214418088
WPath,2436
Xc-3d,2.7330698192037293
Xc-4d,0.28867513459481287
Xc-5d,0.6254627916220946
Xc-6d,0.14433756729740643
Xp-0d,20.14805360212559
Xp-1d,13.325518406134815
Xp-2d,12.710168839420913
Xp-3d,9.507340363690641
Xp-4d,7.520503675706577
Xp-5d,5.903807934569462
Xp-6d,3.526839193064434
Xp-7d,2.7079703875145125
ZMIC0,88.73364867411874
ZMIC1,54.70695389872294
ZMIC2,38.001817451026646
ZMIC3,31.325752347310704
ZMIC4,30.596178388797085
ZMIC5,30.596178388797085
nAcid,0
nAtom,48
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.174387269895637
piPC3,4.605170185988092
piPC4,5.048252157667562
piPC5,5.473320542534312
piPC6,5.408292219756609
piPC7,5.6522698579736605
piPC8,5.517201860941863
piPC9,5.565238540208134
AATS0Z,26.208333333333332
AATS0d,3.4166666666666665
AATS0i,169.7817667049996
AATS0m,106.01970461352731
AATS0p,1.4691127728537499
AATS0s,8.098524305555555
AATS0v,224.70560446344598
AATS1Z,26.44
AATS1d,4.1
AATS1i,149.49278668449602
AATS1m,101.78967707011198
AATS1p,1.8007838436
AATS1s,3.443888888888889
AATS1v,270.73015631500175
AATS2Z,23.942528735632184
AATS2d,3.5172413793103448
AATS2i,159.61542809589537
AATS2m,91.70760458568861
AATS2p,1.543026037694207
AATS2s,5.462005108556832
AATS2v,226.3010610386025
AATS3Z,17.638655462184875
AATS3d,2.966386554621849
AATS3i,161.78151185890027
AATS3m,64.59962020177478
AATS3p,1.2971136362532016
AATS3s,3.3396358543417364
AATS3v,183.0262996132818
AATS4Z,16.288
AATS4d,2.624
AATS4i,169.03078961718901
AATS4m,58.67050536451839
AATS4p,1.1193697338725919
AATS4s,3.7887777777777782
AATS4v,160.0397180399241
AATS5Z,17.46728971962617
AATS5d,2.6261682242990654
AATS5i,169.3047304527115
AATS5m,63.1988046976598
AATS5p,1.1616976909105887
AATS5s,4.206905503634476
AATS5v,168.4296308153801
AATS6Z,15.425742574257425
AATS6d,2.5841584158415842
AATS6i,166.31717221851568
AATS6m,54.16254235702177
AATS6p,1.2062970650567821
AATS6s,3.5152640264026402
AATS6v,166.0788674304806
AATS7Z,15.571428571428571
AATS7d,2.5510204081632653
AATS7i,164.19236786010438
AATS7m,56.61238571691428
AATS7p,1.1918056022808878
AATS7s,4.388038548752834
AATS7v,158.70812934239487
AATS8Z,14.055555555555555
AATS8d,2.5444444444444443
AATS8i,164.75371182287196
AATS8m,49.99226050869333
AATS8p,1.1541518133264
AATS8s,3.1753086419753087
AATS8v,152.88663914900656
AMID_C,1.4847632252085685
AMID_N,0.22431218143066503
AMID_O,0.12738833085923273
AMID_X,0.18109919889186127
AMID_h,0.532799711181759
ATS0dv,478.0
ATS0pe,325.76320000000004
ATS0se,390.48794
ATS1dv,410.0
ATS1pe,333.65599999999995
ATS1se,394.819196
ATS2dv,668.0
ATS2pe,592.4386
ATS2se,703.0704479999999
ATS3dv,540.0
ATS3pe,753.146
ATS3se,922.086908
ATS4dv,517.0
ATS4pe,809.3066
ATS4se,994.5108759999999
ATS5dv,466.0
ATS5pe,711.3321000000001
ATS5se,868.393088
ATS6dv,375.0
ATS6pe,648.9763
ATS6se,797.607972
ATS7dv,437.0
ATS7pe,610.1327
ATS7se,753.634916
ATS8dv,322.0
ATS8pe,547.2842
ATS8se,681.7231360000001
ATSC0Z,391.0
ATSC0c,1.0202863642786513
ATSC0d,30.666666666666668
ATSC0i,133.91359908257158
ATSC0m,1897.4994191907952
ATSC0p,11.308084056571666
ATSC0s,180.74291087962962
ATSC0v,2273.06909168423
ATSC1Z,6.625
ATSC1c,-0.7778370300296074
ATSC1d,2.2222222222222197
ATSC1i,-11.815668746641144
ATSC1m,32.01909250677094
ATSC1p,-0.14358455164965417
ATSC1s,-11.51373818479938
ATSC1v,37.91332089672642
ATSC2Z,37.6875
ATSC2c,0.4341294142005171
ATSC2d,-7.3333333333333375
ATSC2i,57.50738964466496
ATSC2m,198.49579963108988
ATSC2p,-0.8308197179268145
ATSC2s,122.22277379918982
ATSC2v,-466.2914951394865
ATSC3Z,6.9375
ATSC3c,-0.2045801154663297
ATSC3d,-8.111111111111112
ATSC3i,-48.535038227249444
ATSC3m,49.13420193263863
ATSC3p,-3.78838190364959
ATSC3s,13.799259138695993
ATSC3v,-360.66487342048356
ATSC4Z,-19.9375
ATSC4c,0.11444881862874545
ATSC4d,-4.777777777777778
ATSC4i,-36.00058537621517
ATSC4m,-92.444170905844
ATSC4p,-1.2393182449817974
ATSC4s,-50.37621467496142
ATSC4v,32.051923771477874
ATSC5Z,-95.5625
ATSC5c,-0.00650383214267794
ATSC5d,-0.11111111111111027
ATSC5i,13.669709282351524
ATSC5m,-431.15965573973887
ATSC5p,0.7853016629640767
ATSC5s,-59.54525040991513
ATSC5v,-62.31691468812143
ATSC6Z,-162.1875
ATSC6c,-0.22011074121011662
ATSC6d,-1.7777777777777766
ATSC6i,10.132703578080879
ATSC6m,-784.5680745013198
ATSC6p,-0.23237086995246536
ATSC6s,-56.2653205777392
ATSC6v,-496.76812482854893
ATSC7Z,121.375
ATSC7c,0.09100675480515126
ATSC7d,2.2222222222222223
ATSC7i,23.756910608920744
ATSC7m,585.6089079153719
ATSC7p,-1.2549927216001526
ATSC7s,122.63802686149693
ATSC7v,-274.69722166593266
ATSC8Z,89.875
ATSC8c,0.10728720504929448
ATSC8d,0.6666666666666674
ATSC8i,-22.656104587749578
ATSC8m,416.67634734331955
ATSC8p,-1.237916182153791
ATSC8s,33.058865017361114
ATSC8v,-2.3527038088070853
AXp-0d,0.7195733429330567
AXp-1d,0.44418394687116053
AXp-2d,0.3026230676052598
AXp-3d,0.19014680727381283
AXp-4d,0.12534172792844295
AXp-5d,0.08199733242457587
AXp-6d,0.05186528225094756
AXp-7d,0.035168446591097566
GATS1Z,0.6779539641943733
GATS1c,1.9073991516524162
GATS1d,1.1188043478260867
GATS1i,1.0537140324073562
GATS1m,0.6745471724738441
GATS1p,1.0801618952666112
GATS1s,0.5568421869934643
GATS1v,0.9624091419830081
GATS2Z,0.7744216127230502
GATS2c,0.7699209139775656
GATS2d,1.2067091454272862
GATS2i,0.8032352959431635
GATS2m,0.7694775175248921
GATS2p,1.055324136100573
GATS2s,0.36570937733019354
GATS2v,1.0666571449356714
GATS3Z,0.8798168883921854
GATS3c,1.133510816645241
GATS3d,1.1011600292290828
GATS3i,0.9057297439796347
GATS3m,0.8689434645021394
GATS3p,1.090683178286495
GATS3s,0.5601072282078017
GATS3v,1.0643075957974613
GATS4Z,1.0313554987212274
GATS4c,1.1079578437437583
GATS4d,1.0544347826086955
GATS4i,0.9439547275559972
GATS4m,1.0235221177531406
GATS4p,0.9676821691427613
GATS4s,1.0791787944400641
GATS4v,0.9630052790653479
GATS5Z,1.1149819537729762
GATS5c,1.2339179785877321
GATS5d,0.9238622511174319
GATS5i,0.7699285647892701
GATS5m,1.0943738367366889
GATS5p,0.8686913396934997
GATS5s,1.2061432928545532
GATS5v,0.9390700450290178
GATS6Z,1.165151553518523
GATS6c,1.0318690034330233
GATS6d,0.8801119242359017
GATS6i,0.8081022354777467
GATS6m,1.1585997331447493
GATS6p,0.9660830369236151
GATS6s,1.0477859453325735
GATS6v,1.0880022166123253
GATS7Z,0.7954355655305599
GATS7c,0.6474776582385985
GATS7d,0.7975820763087843
GATS7i,0.6531438396004513
GATS7m,0.7915843861872023
GATS7p,1.0298686735389933
GATS7s,0.34515087733971755
GATS7v,1.1038144514695396
GATS8Z,0.8354219948849104
GATS8c,0.6339004393724063
GATS8d,0.8940217391304348
GATS8i,0.8331443274884066
GATS8m,0.8388149006533286
GATS8p,1.0353541535000397
GATS8s,0.5232359050504485
GATS8v,1.0629146373607476
MATS1Z,0.016265984654731457
MATS1c,-0.7318764368240491
MATS1d,0.06956521739130425
MATS1i,-0.08470418295442378
MATS1m,0.016199387728723903
MATS1p,-0.012189613102810458
MATS1s,-0.06115420297047533
MATS1v,0.01601217850966825
MATS2Z,0.05317929270658789
MATS2c,0.23475730460205374
MATS2d,-0.1319340329835083
MATS2i,0.23693049244986053
MATS2m,0.05771539259869602
MATS2p,-0.040535893645297826
MATS2s,0.37308934652937364
MATS2v,-0.11317925800037448
MATS3Z,0.007156826925143458
MATS3c,-0.08087897018847463
MATS3d,-0.10668615272195836
MATS3i,-0.14619245850054594
MATS3m,0.01044471347600915
MATS3p,-0.13513224792406653
MATS3s,0.0307956073780234
MATS3v,-0.06400081229499939
MATS4Z,-0.019580562659846548
MATS4c,0.04307452093070949
MATS4d,-0.05982608695652174
MATS4i,-0.10323241910586364
MATS4m,-0.01870807509547632
MATS4p,-0.04208477790686771
MATS4s,-0.10702752512417002
MATS4v,0.00541467867091006
MATS5Z,-0.10963979252814496
MATS5c,-0.00285959613365263
MATS5d,-0.00162535554652579
MATS5i,0.04579225765878552
MATS5m,-0.10193279307639143
MATS5p,0.03115336394651043
MATS5s,-0.1477894093016125
MATS5v,-0.012298460944785214
MATS6Z,-0.19713352409409737
MATS6c,-0.10252718118554727
MATS6d,-0.02755058114507101
MATS6i,0.03596006923512082
MATS6m,-0.19650284560591796
MATS6p,-0.009765905543062376
MATS6s,-0.147944692291601
MATS6v,-0.10386302051459742
MATS7Z,0.1520434260660786
MATS7c,0.04368845709207889
MATS7d,0.03549245785270629
MATS7i,0.08689212991798154
MATS7m,0.1511614970500646
MATS7p,-0.05435848456248936
MATS7s,0.33233726678989817
MATS7v,-0.05919115193244419
MATS8Z,0.1225916453537937
MATS8c,0.05608213997195958
MATS8d,0.011594202898550737
MATS8i,-0.0902317304808045
MATS8m,0.11711591740277906
MATS8p,-0.05838495367671669
MATS8s,0.09754957796197056
MATS8v,-0.0005520181367506901
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.29107898677093
SpAD_D,359.26039878007293
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.160352186660809
SssNH2,0
SsssAs,0
SsssCH,-0.14757210831863676
SsssNH,0
SssssB,0
SssssC,-4.465986572661603
SssssN,0
TMPC10,651
TMWC10,133.26283467647704
TSRW10,63.145592102830896
VE1_Dt,5.217117610751844
VE2_Dt,0.18632562895542298
VE3_Dt,2.6815644847188587
VR1_Dt,169.42144947740275
VR2_Dt,6.050766052764383
VR3_Dt,6.162008811675074
Xc-3dv,0.7369558684398018
Xc-4dv,0.013498731178900972
Xc-5dv,0.07375057442992225
Xc-6dv,0.004499577059633658
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2665558843957724
Xp-0dv,14.999533412097817
Xp-1dv,8.918479852852775
Xp-2dv,6.6095251961635455
Xp-3dv,4.585894862904015
Xp-4dv,3.116072309027953
Xp-5dv,2.1440062250669154
Xp-6dv,1.037978276921324
Xp-7dv,0.6427802038331346
Xpc-4d,4.504571402857993
Xpc-5d,6.139321028352506
Xpc-6d,8.407972094840547
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.639466151053152
AATS0dv,9.958333333333334
AATS0pe,6.786733333333334
AATS0se,8.135165416666666
AATS1dv,8.2
AATS1pe,6.673119999999999
AATS1se,7.89638392
AATS2dv,7.67816091954023
AATS2pe,6.809639080459769
AATS2se,8.08126951724138
AATS3dv,4.53781512605042
AATS3pe,6.328957983193277
AATS3se,7.748629478991597
AATS4dv,4.136
AATS4pe,6.4744528
AATS4se,7.956087008
AATS5dv,4.355140186915888
AATS5pe,6.64796355140187
AATS5se,8.11582325233645
AATS6dv,3.712871287128713
AATS6pe,6.4255079207920796
AATS6se,7.8971086336633665
AATS7dv,4.459183673469388
AATS7pe,6.2258438775510205
AATS7se,7.690152204081633
AATS8dv,3.577777777777778
AATS8pe,6.080935555555556
AATS8se,7.574701511111112
AATSC0Z,8.145833333333334
AATSC0c,0.021255965922471903
AATSC0d,0.638888888888889
AATSC0i,2.7898666475535747
AATSC0m,39.53123789980823
AATSC0p,0.2355850845119097
AATSC0s,3.7654773099922836
AATSC0v,47.35560607675479
AATSC1Z,0.1325
AATSC1c,-0.015556740600592147
AATSC1d,0.04444444444444439
AATSC1i,-0.2363133749328229
AATSC1m,0.6403818501354188
AATSC1p,-0.0028716910329930835
AATSC1s,-0.2302747636959876
AATSC1v,0.7582664179345283
AATSC2Z,0.4331896551724138
AATSC2c,0.00498999326667261
AATSC2d,-0.08429118773946365
AATSC2i,0.6610044786743099
AATSC2m,2.2815609152998837
AATSC2p,-0.00954965193019327
AATSC2s,1.4048594689562048
AATSC2v,-5.359672357925133
AATSC3Z,0.058298319327731093
AATSC3c,-0.0017191606341708378
AATSC3d,-0.06816059757236229
AATSC3i,-0.40785746409453316
AATSC3m,0.4128924532154507
AATSC3p,-0.03183514204747555
AATSC3s,0.11596016082937809
AATSC3v,-3.0307972556343157
AATSC4Z,-0.1595
AATSC4c,0.0009155905490299636
AATSC4d,-0.03822222222222222
AATSC4i,-0.2880046830097214
AATSC4m,-0.739553367246752
AATSC4p,-0.00991454595985438
AATSC4s,-0.4030097173996913
AATSC4v,0.25641539017182297
AATSC5Z,-0.893107476635514
AATSC5c,-6.078347796895271e-05
AATSC5d,-0.0010384215991692549
AATSC5i,0.12775429235842548
AATSC5m,-4.029529492894755
AATSC5p,0.00733926787816894
AATSC5s,-0.5564976673823844
