DLiP-ID,T005C3
DLiP-Mol-ID,22244
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C27H33N3O4/c1-27(2)33-25-22(32-23(26(25)34-27)17-28-15-18-8-4-3-5-9-18)14-24(31)29-13-12-19-16-30-21-11-7-6-10-20(19)21/h3-11,16,22-23,25-26,28,30H,12-15,17H2,1-2H3,(H,29,31)/t22-,23+,25+,26-/m1/s1"
Standard Inchi Key(RDKit),QTQJZLSUROYVQY-MFYWSIJSSA-N
Canonical SMILES(RDKit),CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](CNCc3ccccc3)[C@H]2O1
SMILES(SDF),
MW(SDF),
MW(RDKit),463.578
MW Monoisotopic(RDKit),463.247106536
MolLogP(RDKit),3.294
XLogP(SDF),
XLogP(CDK),3.012
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),84.61
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.453559152220675
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Neuropilin-1/VEGF-A
Common Target Pref Name,Neuropilin-1/VEGF-A
RDKit Descriptors
Ipc,80598782.49474138
qed,0.45355915222067505
Chi0,23.545394827624122
Chi1,16.48309636446465
TPSA,84.61
Chi0n,19.751430836442957
Chi0v,19.751430836442957
Chi1n,12.058382542667442
Chi1v,12.058382542667442
Chi2n,9.557823452980506
Chi2v,9.557823452980506
Chi3n,6.541519885147557
Chi3v,6.541519885147557
Chi4n,4.984721457633984
Chi4v,4.984721457633984
MolMR,130.26409999999998
MolWt,463.5780000000002
fr_SH,0
Kappa1,23.051585040310055
Kappa2,9.878081807935873
Kappa3,5.177072059922294
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
