DLiP-ID,T004DF
AATSC5c,-0.0017446963127117625
AATSC5d,-0.07570068027210884
AATSC5i,-0.20334154360490878
AATSC5m,-31.440071094421775
AATSC5p,-0.055032296255211326
AATSC5s,-0.145265250132975
AATSC5v,-9.407068137881055
AATSC6Z,2.0334693877551016
AATSC6c,-0.008545341260131803
AATSC6d,0.07591836734693877
AATSC6i,0.46591310735659136
AATSC6m,11.383013185714288
AATSC6p,0.059174749678223226
AATSC6s,-0.7171227009322247
AATSC6v,3.621656021365947
AATSC7Z,5.189440421329822
AATSC7c,0.0015587691181677683
AATSC7d,0.026886109282422643
AATSC7i,0.12949844230343746
AATSC7m,26.230114119157342
AATSC7p,0.07889974251897616
AATSC7s,0.3899258139469779
AATSC7v,10.637260197634452
AATSC8Z,9.284136976824628
AATSC8c,-0.0025365194270627733
AATSC8d,-0.07023175371843654
AATSC8i,-0.17008812723779915
AATSC8m,44.34600029747493
AATSC8p,-0.016671195071070698
AATSC8s,-0.07794586007661071
AATSC8v,4.791476029488216
ATS0are,230.11010000000002
ATS1are,237.754
ATS2are,375.41
ATS3are,441.124
ATS4are,483.5122
ATS5are,481.41
ATS6are,460.6820000000001
ATS7are,377.96000000000004
ATS8are,358.88
ATSC0dv,156.84632569077013
ATSC0pe,5.334274285714283
ATSC0se,3.993052399999999
ATSC1dv,39.57331093754374
ATSC1pe,-0.5162878367346942
ATSC1se,-0.5141270399999998
ATSC2dv,4.9501324151059585
ATSC2pe,-0.7407695510204088
ATSC2se,-0.8685500799999997
ATSC3dv,-23.942469695697213
ATSC3pe,-0.6688457959183681
ATSC3se,-0.6926974399999992
ATSC4dv,2.250325578791185
ATSC4pe,2.703064326530612
ATSC4se,2.34550612
ATSC5dv,-71.2437725707567
ATSC5pe,-2.000070612244897
ATSC5se,-1.5227727999999994
ATSC6dv,-113.47619047619047
ATSC6pe,-4.071199999999998
ATSC6se,-2.4055855999999984
ATSC7dv,42.638909325046896
ATSC7pe,1.3345798367346933
ATSC7se,0.7520579199999982
ATSC8dv,1.5501738473167146
ATSC8pe,2.8087090612244894
ATSC8se,1.9857374399999979
AXp-0dv,0.6812105380494337
AXp-1dv,0.33761540437969456
AXp-2dv,0.18715094350849987
AXp-3dv,0.09853873072295655
AXp-4dv,0.05947557058547584
AXp-5dv,0.026318332551815843
AXp-6dv,0.01805737912597712
AXp-7dv,0.007509698324448426
BertzCT,673.4289020252875
ECIndex,365
ETA_eta,17.09055989586177
GATS1dv,0.56898701283485
GATS1pe,0.8108720431704789
GATS1se,0.8924887609511182
GATS2dv,0.9526771875973407
GATS2pe,1.001676893997612
GATS2se,1.087147986636234
GATS3dv,1.0248359880119178
GATS3pe,0.9927021317083219
GATS3se,1.0667947339552248
GATS4dv,0.9862314904077214
GATS4pe,0.7875321505777195
GATS4se,0.7823356512927302
GATS5dv,1.2330827544882053
GATS5pe,1.1759927712753537
GATS5se,1.1717345791238134
GATS6dv,1.4522198517017022
GATS6pe,1.5845135715341652
GATS6se,1.512282054128387
GATS7dv,0.7761381243136687
GATS7pe,0.6928145620713876
GATS7se,0.6901349373080944
GATS8dv,0.8742021114147243
GATS8pe,0.5057238055324694
GATS8se,0.4813320935098274
LogEE_A,3.99766529928616
LogEE_D,98.86581398705857
MATS1dv,0.24529775964432304
MATS1pe,-0.09409836859734996
MATS1se,-0.12517885648916935
MATS2dv,0.019379191564387385
MATS2pe,-0.08527092381783931
MATS2se,-0.13356204004770972
MATS3dv,-0.080950345356505
MATS3pe,-0.06649282233777339
MATS3se,-0.09199467342706327
MATS4dv,0.006974395241012075
MATS4pe,0.2463295910173944
MATS4se,0.28554010112942957
MATS5dv,-0.21197241133911754
MATS5pe,-0.1749753079278156
MATS5se,-0.17796593570038466
MATS6dv,-0.3617432221520894
MATS6pe,-0.38160767350331765
MATS6se,-0.30122139143478294
MATS7dv,0.15346455795074695
MATS7pe,0.1412360525471347
MATS7se,0.10632187691963438
MATS8dv,0.0058630296319526504
MATS8pe,0.31235426829598223
MATS8se,0.2950073576014516
MAXaaCH,1.7382716188199594
MAXaasC,0.5088047996976572
MAXdssC,-0.3761205593348447
MAXsCH3,1.4854012484495889
MAXssNH,2.7464814814814815
MDEC-11,0.16666666666666669
MDEC-12,2.024559449176401
MDEC-13,3.265986323710905
MDEC-22,2.880805202807981
MDEC-23,12.062145503144317
MDEC-33,9.497351313523126
MDEO-11,0.14285714285714285
MDEO-12,0.6666666666666667
MDEO-22,0.25
MINaaCH,1.597108843537415
MINaasC,0.06284370538338813
MINdssC,-0.3761205593348447
MINsCH3,1.4854012484495889
MINssNH,2.7464814814814815
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8
SM1_Dzi,1.0114903022901909
SM1_Dzm,2.8389267319614637
SM1_Dzp,-3.9424408427515405
SM1_Dzv,-1.4671948272107689
SddssSe,0
SpAD_Dt,330.9000313621125
SpAbs_A,27.541988890787543
SpAbs_D,197.7316279741171
SpMAD_A,1.2519085859448884
SpMAD_D,8.98780127155078
SpMax_A,2.3997204329761477
SpMax_D,98.86581398705857
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.79
TpiPC10,7.876994185174388
VAdjMat,5.523561956057013
VE1_DzZ,4.6350663296068175
VE1_Dzi,4.623066105650685
VE1_Dzm,4.63505883347544
VE1_Dzp,4.587982394045987
VE1_Dzv,4.614535614038859
VE2_DzZ,0.21068483316394626
VE2_Dzi,0.2101393684386675
VE2_Dzm,0.2106844924307018
VE2_Dzp,0.2085446542748176
VE2_Dzv,0.20975161881994814
VE3_DzZ,2.322107869874476
VE3_Dzi,2.319515504565266
VE3_Dzm,2.322106252607989
VE3_Dzp,2.311897722232137
VE3_Dzv,2.3176685979123235
VR1_DzZ,115.31917433819905
VR1_Dzi,117.15084600759715
VR1_Dzm,115.29365666051179
VR1_Dzp,119.69869813777538
VR1_Dzv,117.76319081902675
VR2_DzZ,5.24178065173632
VR2_Dzi,5.325038454890779
VR2_Dzm,5.24062075729599
VR2_Dzp,5.440849915353426
VR2_Dzv,5.352872309955761
VR3_DzZ,5.536161073363775
VR3_Dzi,5.551919746867733
VR3_Dzm,5.53593977017192
VR3_Dzp,5.573435096827076
VR3_Dzv,5.557133110927364
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04488959454956774
Xch-7dv,0.13323531105248979
Xpc-4dv,1.7898757594947514
Xpc-5dv,2.7842999756563307
Xpc-6dv,2.915557067321431
Zagreb1,110.0
Zagreb2,129.0
fragCpx,67.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,23
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.574574285714286
AATS1are,6.604277777777778
AATS2are,6.586140350877193
AATS3are,6.68369696969697
AATS4are,6.715447222222222
AATS5are,6.4188
AATS6are,6.581171428571429
AATS7are,6.096129032258065
AATS8are,6.08271186440678
AATSC0dv,4.481323591164861
AATSC0pe,0.1524078367346938
AATSC0se,0.1140872114285714
AATSC1dv,1.0992586371539927
AATSC1pe,-0.014341328798185952
AATSC1se,-0.01428130666666666
AATSC2dv,0.08684442833519225
AATSC2pe,-0.012995957035445767
AATSC2se,-0.01523772070175438
AATSC3dv,-0.3627646923590487
AATSC3pe,-0.010134027210884366
AATSC3se,-0.010495415757575746
AATSC4dv,0.03125452192765535
AATSC4pe,0.03754256009070294
AATSC4se,0.03257647388888889
AATSC5dv,-0.9499169676100894
AATSC5pe,-0.026667608163265293
AATSC5se,-0.020303637333333326
AATSC6dv,-1.6210884353741495
AATSC6pe,-0.058159999999999976
AATSC6se,-0.034365508571428546
AATSC7dv,0.6877243439523693
AATSC7pe,0.02152548123765634
AATSC7se,0.012129966451612873
AATSC8dv,0.026274133005368044
AATSC8pe,0.0476052383258388
AATSC8se,0.03365656677966098
AETA_eta,0.7768436316300804
ATSC0are,5.572314285714284
ATSC1are,-0.6059489795918366
ATSC2are,-0.889348979591837
ATSC3are,-1.040489795918367
ATSC4are,3.170316326530612
ATSC5are,-1.8482877551020407
ATSC6are,-4.654514285714284
ATSC7are,1.266248979591836
ATSC8are,2.047467346938775
BCUTZ-1h,35.001426333994885
BCUTZ-1l,5.692896782462268
BCUTc-1h,0.4454939061181478
BCUTc-1l,-0.5283005230597341
BCUTd-1h,3.2513695739149737
BCUTd-1l,0.9778424247794968
BCUTi-1h,14.540294445996354
BCUTi-1l,10.953610537057212
BCUTm-1h,79.90518205005932
BCUTm-1l,11.70491354661087
BCUTp-1h,3.0603081998847808
BCUTp-1l,0.751858029370703
BCUTs-1h,7.008271133069142
BCUTs-1l,1.042723849748983
BCUTv-1h,26.52493496642798
BCUTv-1l,14.70230621313361
BalabanJ,1.9803510194469536
Diameter,10
ETA_beta,30.0
GATS1are,0.8645535125754938
GATS2are,1.054398279643713
GATS3are,1.0512399505098102
GATS4are,0.7894233979327504
GATS5are,1.175777184139957
GATS6are,1.6786182709415427
GATS7are,0.6874331475178223
GATS8are,0.5419456567921536
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,165.45001568105621
MATS1are,-0.10572215300245716
MATS2are,-0.09800083963260188
MATS3are,-0.0990207772719271
MATS4are,0.2765683902673023
MATS5are,-0.15478923863385827
MATS6are,-0.41764642544005826
MATS7are,0.12828026843044468
MATS8are,0.21797034613098018
NsssssAs,0
RotRatio,0.17391304347826086
SM1_Dzpe,1.4730949584835755
SM1_Dzse,1.4281222809713727
SMR_VSA1,19.374790486512623
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,19.536383686561397
SMR_VSA7,44.840725865669874
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,145.15569986006054
SpAD_Dzi,149.97992707081096
SpAD_Dzm,145.19463957734638
SpAD_Dzp,221.3384271460178
SpAD_Dzv,190.58868021650738
SpAbs_Dt,330.9000313621125
SpDiam_A,4.799440865952296
SpDiam_D,146.44795723312916
SpMAD_Dt,15.04091051645966
SpMax_Dt,165.45001568105621
SsssssAs,0
VE1_Dzpe,4.629687217260546
VE1_Dzse,4.629988095712098
VE2_Dzpe,0.21044032805729754
VE2_Dzse,0.2104540043505499
VE3_Dzpe,2.3209466705131576
VE3_Dzse,2.32101165733861
VMcGowan,238.84999999999977
VR1_Dzpe,116.37261533494127
VR1_Dzse,116.34046614156054
VR2_Dzpe,5.289664333406422
VR2_Dzse,5.28820300643457
VR3_Dzpe,5.5452546045373
VR3_Dzse,5.544978305556759
mZagreb1,8.88888888888889
mZagreb2,5.055555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1592089795918367
AATSC1are,-0.016831916099773237
AATSC2are,-0.015602613677049772
AATSC3are,-0.015764996907854045
AATSC4are,0.044032171201814053
AATSC5are,-0.024643836734693877
AATSC6are,-0.06649306122448977
AATSC7are,0.020423370638578
AATSC8are,0.0347028363887928
AETA_beta,1.3636363636363635
BCUTdv-1h,6.022180146090715
BCUTdv-1l,0.2550789754009405
BCUTpe-1h,3.489467857011348
BCUTpe-1l,2.240299578615296
BCUTse-1h,3.702388267586565
BCUTse-1l,2.4363828439359696
ETA_alpha,11.9
ETA_dBeta,3.0
ETA_eta_B,0.4414493519362015
ETA_eta_F,21.39423993042899
ETA_eta_L,4.437185611137418
ETA_eta_R,38.48479982629076
ETA_psi_1,0.6263157894736845
LabuteASA,144.0511273748951
LogEE_DzZ,72.34440325200724
LogEE_Dzi,75.03594036732777
LogEE_Dzm,72.28218679069963
LogEE_Dzp,109.77320429056536
LogEE_Dzv,94.96088673843306
PEOE_VSA1,19.897041906447136
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,56.12535606974514
PEOE_VSA8,5.687386274683562
PEOE_VSA9,23.165034114219893
SM1_Dzare,1.5037073770519644
SpAD_Dzpe,149.16956887814587
SpAD_Dzse,150.3013834119015
SpAbs_DzZ,143.11933622369702
SpAbs_Dzi,149.06039043236547
SpAbs_Dzm,143.12996559046533
SpAbs_Dzp,223.48884942388227
SpAbs_Dzv,191.3889683040769
SpDiam_Dt,240.59247890553655
SpMAD_DzZ,6.597986357275479
SpMAD_Dzi,6.817269412309589
SpMAD_Dzm,6.5997563444248355
SpMAD_Dzp,10.060837597546264
SpMAD_Dzv,8.663121828023064
SpMax_DzZ,72.34440325200724
SpMax_Dzi,75.03594036732777
SpMax_Dzm,72.28218679069963
SpMax_Dzp,109.77320429056536
SpMax_Dzv,94.96088673843306
VE1_Dzare,4.629304915909628
VE2_Dzare,0.2104229507231649
VE3_Dzare,2.320864091038926
VR1_Dzare,116.40791778735364
VR2_Dzare,5.291268990334256
VR3_Dzare,5.545557915576325
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5409090909090909
AETA_dBeta,0.13636363636363635
AETA_eta_B,0.020065879633463703
AETA_eta_F,0.972465451383136
AETA_eta_L,0.20169025505170082
AETA_eta_R,1.7493090830132163
BCUTare-1h,3.5442112056522
BCUTare-1l,2.189739327647568
ETA_beta_s,13.5
ETA_dPsi_A,0.08768421052631548
ETA_dPsi_B,0.0
ETA_eta_BR,0.6134493519362014
ETA_eta_FL,6.035578599299476
ETA_eta_RL,10.472764210436894
LogEE_Dzpe,74.6517433008222
LogEE_Dzse,75.21560635508581
PEOE_VSA10,22.81198699154871
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,25.233302206747275
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,39.27727437397288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,147.7410204095821
SpAbs_Dzpe,147.83039164316085
SpAbs_Dzse,149.00309042920026
SpDiam_DzZ,110.41271096500019
SpDiam_Dzi,111.96491640175758
SpDiam_Dzm,110.35014965750852
SpDiam_Dzp,162.76715923626153
SpDiam_Dzv,143.09673771962304
SpMAD_Dzpe,6.78043494900663
SpMAD_Dzse,6.831881064177341
SpMax_Dzpe,74.6517433008222
SpMax_Dzse,75.21560635508581
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6136363636363636
AETA_eta_BR,0.027884061451645518
AETA_eta_FL,0.2743444817863398
AETA_eta_RL,0.47603473683804065
DetourIndex,1774
EState_VSA1,0.0
EState_VSA2,11.65669156263541
EState_VSA3,31.695300464613194
EState_VSA4,0.0
EState_VSA5,14.219595082555067
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,9.473725907600098
ETA_beta_ns,16.5
ETA_shape_p,0.3641456582633053
ETA_shape_x,0.0
ETA_shape_y,0.3361344537815126
GhoseFilter,True
LogEE_Dzare,73.93886054011159
SlogP_VSA10,5.687386274683562
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,146.37401370317122
SpDiam_Dzpe,112.65743070832622
SpDiam_Dzse,113.63061905648607
SpMAD_Dzare,6.715500927708277
SpMax_Dzare,73.93886054011159
TopoPSA(NO),67.79
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9243827160493834
VSA_EState9,47.97165139203829
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.04090909090909092
ETA_dAlpha_B,0.0
FilterItLogS,-5.436550113520616
SpDiam_Dzare,111.46896270401243
ETA_beta_ns_d,3.0
ETA_epsilon_1,0.6542857142857144
ETA_epsilon_2,0.8636363636363633
ETA_epsilon_3,0.43750000000000033
ETA_epsilon_4,0.5638297872340428
ETA_epsilon_5,0.8166666666666664
AETA_beta_ns_d,0.13636363636363635
ETA_dEpsilon_A,0.21678571428571403
ETA_dEpsilon_B,0.0904559270516716
ETA_dEpsilon_C,-0.12632978723404242
ETA_dEpsilon_D,0.046969696969696884
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6363636363636364
MDEDescriptor,"0.16666666666666669,2.024559449176401,3.2659863237109032,0.0,2.880805202807981,12.062145503144317,0.0,9.497351313523126,0.0,0.0,0.14285714285714285,0.6666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,45.47630899999999
BCUTDescriptor,"11.850000000000005,78.9193377065545,-0.35741222923938476,0.24054133228202645,5.097604492187498,11.052324133501216"
BPolDescriptor,22.241691
TPSADescriptor,67.79
ALOGPDescriptor,"4.688599999999999,21.98296995999999,88.4262"
XLogPDescriptor,4.013
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,428.92113220000005
ChiPathDescriptor,"16.27565640300939,10.472764210436898,9.209010414617609,7.854804484124781,6.307140734793263,4.544300668108778,2.8667940222476096,1.7046693467973093,14.98663183708754,7.765154300732976,5.988830192271997,4.138626690364173,3.0927296704447427,1.5264632880053184,0.9931558519287416,0.39050431287131826"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.34145913166344294,0.0,0.0,0.0,0.04488959454956774,0.1332353110524898"
AtomCountDescriptor,35
BondCountDescriptor,23
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.548125460592799,0.0,0.46184405821885843,0.0,0.9375639087904099,0.0,0.1689936798357127,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"43.7123055733324,1.9869229806060182,18.771733183827177,10.677100178225876,3.063015377908989"
FractionalPSADescriptor,0.15804770367059104
WienerNumbersDescriptor,"1056.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.892486947194547,6.225532466950775,8.330768765480757,1.789875759494751,2.7842999756563303,2.7819567379509533"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.340264650283554,8.203125,4.308390022675737"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,834.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"111.97403802607107,36.63026665144546,57.98735308111428,78.65239254227315,107.33342151402934"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5716855707558502,-0.2552402777272274,-0.012387602363285668,-0.2661764262540806,0.5163983070516995"
EccentricConnectivityIndexDescriptor,365
AutocorrelationDescriptorPolarizability,"1604.3631805655978,1849.0852144872074,2526.63091483604,2605.9270600674176,2148.905820593271"
