DLiP-ID,C0016M
ATSC2s,2.4040063492754724
ATSC2v,570.5496294231302
ATSC3Z,125.19954648526075
ATSC3c,0.3485155455104353
ATSC3d,-4.5306122448979576
ATSC3i,-9.565734758719127
ATSC3m,578.4603741479593
ATSC3p,-0.4723216591457036
ATSC3s,7.28220135663878
ATSC3v,143.55975252898548
ATSC4Z,41.557823129251716
ATSC4c,-0.147316603497581
ATSC4d,-12.632653061224488
ATSC4i,-15.775910575658738
ATSC4m,192.41958211734695
ATSC4p,-0.4604126356804412
ATSC4s,-8.947343130972857
ATSC4v,-117.91980687416527
ATSC5Z,-343.57596371882096
ATSC5c,0.018596993188501817
ATSC5d,-7.591836734693876
ATSC5i,-8.197419258930838
ATSC5m,-1605.0060707346943
ATSC5p,-2.4889632338824335
ATSC5s,-13.359348522724643
ATSC5v,-769.3448846631093
ATSC6Z,-237.39909297052154
ATSC6c,-0.10168081096893294
ATSC6d,1.0612244897959175
ATSC6i,-27.059850787837366
ATSC6m,-1116.8382495816327
ATSC6p,-3.9787313425225883
ATSC6s,-4.212772227216344
ATSC6v,-857.9650425123004
ATSC7Z,131.19274376417235
ATSC7c,-0.09866505217478866
ATSC7d,6.510204081632652
ATSC7i,9.555616388070728
ATSC7m,614.2028436887755
ATSC7p,1.9903093512121435
ATSC7s,-1.905335645664049
ATSC7v,470.24309140429557
ATSC8Z,240.71428571428578
ATSC8c,0.23692328928582962
ATSC8d,-1.4285714285714288
ATSC8i,0.8350526832435707
ATSC8m,1119.630419392857
ATSC8p,1.2769342520914286
ATSC8s,12.359991127223635
ATSC8v,468.1286360532673
AXp-0d,0.7249719540625604
AXp-1d,0.464756600341381
AXp-2d,0.29085954735116537
AXp-3d,0.18882190704502647
AXp-4d,0.1269788742065722
AXp-5d,0.08312033263375161
AXp-6d,0.05503848758595255
AXp-7d,0.036873896489876885
GATS1Z,0.6463904511821054
GATS1c,1.523215350506804
GATS1d,0.6203786523553966
GATS1i,1.4160900076301126
GATS1m,0.6536987537005763
GATS1p,1.1965796917859
GATS1s,0.6908768103931491
GATS1v,1.090877084288302
GATS2Z,0.7051945657344115
GATS2c,1.4418649644470496
GATS2d,1.0441787941787941
GATS2i,0.8967579160812125
GATS2m,0.703949710129324
GATS2p,0.7799153069523523
GATS2s,0.9430230705501395
GATS2v,0.8053326008524642
GATS3Z,0.8107335202224057
GATS3c,0.8814575977625196
GATS3d,1.2445324283559578
GATS3i,1.150216516295414
GATS3m,0.8137327866116765
GATS3p,1.0498141959801899
GATS3s,0.7163426802126784
GATS3v,0.9689700951381224
GATS4Z,0.8906561967761073
GATS4c,1.1144725866285325
GATS4d,1.3451888613178937
GATS4i,1.1745627306861666
GATS4m,0.8916705828464169
GATS4p,0.9740750354505872
GATS4s,1.1703036762207721
GATS4v,0.979769894476299
GATS5Z,1.5527081694217832
GATS5c,1.1672210681298048
GATS5d,1.1547326786688488
GATS5i,1.0336801967952884
GATS5m,1.5438993205649374
GATS5p,1.1245527218473235
GATS5s,1.3765492339073828
GATS5v,1.1180794013584945
GATS6Z,1.2987443148111528
GATS6c,0.9129606380520329
GATS6d,0.9198717948717949
GATS6i,1.2523290006880394
GATS6m,1.297715051604137
GATS6p,1.188207564757201
GATS6s,1.0739595385810126
GATS6v,1.1778497313636982
GATS7Z,0.7074371156161532
GATS7c,0.8586835839991513
GATS7d,0.6869928594612139
GATS7i,0.861358926995728
GATS7m,0.7111165332548853
GATS7p,0.7447457249784933
GATS7s,1.054605887381676
GATS7v,0.8020381012550828
GATS8Z,0.6526596796519676
GATS8c,0.7549285916640902
GATS8d,1.022079772079772
GATS8i,0.9325839001970975
GATS8m,0.6567190118873092
GATS8p,0.9007536905142111
GATS8s,0.5409340012184557
GATS8v,0.8439955925762626
MATS1Z,0.045794224905840945
MATS1c,-0.4432971797875891
MATS1d,0.5465116279069768
MATS1i,-0.05075703156965596
MATS1m,0.04379930632564386
MATS1p,-0.14321730074500516
MATS1s,0.17828111701968152
MATS1v,-0.07645837053303987
MATS2Z,0.10819896424009531
MATS2c,-0.13710934275721748
MATS2d,0.1496881496881497
MATS2i,0.21022172634613986
MATS2m,0.11143479792812507
MATS2p,0.18667085576695341
MATS2s,0.06153847159356644
MATS2v,0.15958105565232322
MATS3Z,0.1284486268306017
MATS3c,0.19198054759289748
MATS3d,-0.10045248868778277
MATS3i,-0.07651559027172293
MATS3m,0.12633777376526778
MATS3p,-0.02419719789312592
MATS3s,0.16228806143192806
MATS3v,0.03495693935334204
MATS4Z,0.038968660496150345
MATS4c,-0.07416905506403956
MATS4d,-0.2559966914805624
MATS4i,-0.11533523675407181
MATS4m,0.038410048005565064
MATS4p,-0.02155809721922706
MATS4s,-0.18224430228091493
MATS4v,-0.026243601616894423
MATS5Z,-0.3187429263839044
MATS5c,0.009263367111265852
MATS5d,-0.15220949263502453
MATS5i,-0.05929250765321725
MATS5m,-0.3169767127418438
MATS5p,-0.11530198086607281
MATS5s,-0.2692156120651322
MATS5v,-0.16939978028291056
MATS6Z,-0.25247061547143057
MATS6c,-0.05806028271393266
MATS6d,0.024390243902439004
MATS6i,-0.22436859546117288
MATS6m,-0.2528453425507195
MATS6p,-0.21128900763647993
MATS6s,-0.0973188439512853
MATS6v,-0.21655856572288326
MATS7Z,0.14481993877392663
MATS7c,-0.058477696352263256
MATS7d,0.1553067185978578
MATS7i,0.08223981779795224
MATS7m,0.14433221045639855
MATS7p,0.10970833723643288
MATS7s,-0.045686429282044846
MATS7v,0.12320120577212426
MATS8Z,0.33320150286731276
MATS8c,0.17608452951817097
MATS8d,-0.04273504273504274
MATS8i,0.009012055353774289
MATS8m,0.3299230597081982
MATS8p,0.08826207386382644
MATS8s,0.3716382655636761
MATS8v,0.15379573240607775
MAXaaN,3.9847180492567396
MAXsCl,6.195573562273597
MAXssO,5.288851299013636
MINaaN,3.6956892269542583
MINsCl,6.195573562273597
MINssO,5.22197409396221
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.00655237137703
SpAD_D,221.2389231303805
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.4420528433013637
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,470
TMWC10,117.60427063831213
TSRW10,69.03437235529701
VE1_Dt,4.636927004294508
VE2_Dt,0.21076940928611398
VE3_Dt,2.3225092236385825
VR1_Dt,114.98241570440248
VR2_Dt,5.226473441109204
VR3_Dt,5.533236570117826
Xc-3dv,0.5121818274002687
Xc-4dv,0.0
Xc-5dv,0.061247174148012146
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2222222222222222
Xch-7d,0.3501833810499503
Xp-0dv,13.722372045080684
Xp-1dv,7.474047043174575
Xp-2dv,5.153092109072801
Xp-3dv,3.4801009597289436
Xp-4dv,2.354682334636195
Xp-5dv,1.3886505204850936
Xp-6dv,0.7687838619784519
Xp-7dv,0.40440976778396925
Xpc-4d,2.7994896110825818
Xpc-5d,4.679101353095299
Xpc-6d,6.141391491062587
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,0
nHBAcc,7
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.3134914323557165
AATS0dv,7.276308054085833
AATS0pe,6.373709523809523
AATS0se,7.850565261904761
AATS1dv,7.2118863049095605
AATS1pe,6.696134883720931
AATS1se,7.978033255813949
AATS2dv,5.533033033033033
AATS2pe,6.4877972972973
AATS2se,7.92435086486487
AATS3dv,4.233986928104575
AATS3pe,6.359731764705879
AATS3se,7.81495790588235
AATS4dv,2.885304659498208
AATS4pe,6.38181612903226
AATS4se,7.860071139784944
AATS5dv,2.626477541371158
AATS5pe,6.438537234042552
AATS5se,7.975227617021276
AATS6dv,3.062330623306233
AATS6pe,6.311617073170732
AATS6se,7.815111195121952
AATS7dv,3.2630098452883263
AATS7pe,6.151993670886075
AATS7se,7.698272101265822
AATS8dv,3.735449735449736
AATS8pe,6.175757142857145
AATS8se,7.69842288888889
AATSC0Z,11.467120181405896
AATSC0c,0.021357283015218116
AATSC0d,0.5306122448979591
AATSC0i,1.4707859612045682
AATSC0m,53.86683620918367
AATSC0p,0.22964334243399098
AATSC0s,0.5279067134144212
AATSC0v,48.31482092797743
AATSC1Z,0.5251278806096092
AATSC1c,-0.009467623328571567
AATSC1d,0.2899857617465591
AATSC1i,-0.07465272946506706
AATSC1m,2.35933005991932
AATSC1p,-0.03288889963745709
AATSC1s,0.09411579854971192
AATSC1v,-3.694072480748768
AATSC2Z,1.2407305264448119
AATSC2c,-0.0029282830372964396
AATSC2d,0.07942636514065085
AATSC2i,0.309191163850091
AATSC2m,6.002640007997793
AATSC2p,0.04286771925333662
AATSC2s,0.032486572287506385
AATSC2v,7.710130127339598
AATSC3Z,1.4729358410030677
AATSC3c,0.004100182888358062
AATSC3d,-0.053301320528211266
AATSC3i,-0.11253805598493091
AATSC3m,6.80541616644658
AATSC3p,-0.00555672540171416
AATSC3s,0.08567295713692683
AATSC3v,1.688938265046888
AATSC4Z,0.4468583132177604
AATSC4c,-0.0015840494999739892
AATSC4d,-0.13583497915295148
AATSC4i,-0.16963344705009395
AATSC4m,2.069027764702655
AATSC4p,-0.004950673501940228
AATSC4s,-0.09620799065562212
