DLiP-ID,T0029O
DLiP-Mol-ID,18401
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H10ClF3N4O2/c1-23-11-4-9(13(15,16)17)20-12(21-11)8-3-2-7(6-18-8)19-10(22)5-14/h2-4,6H,5H2,1H3,(H,19,22)"
Standard Inchi Key(RDKit),HQPHWNQQDMBMDB-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(C(F)(F)F)nc(-c2ccc(NC(=O)CCl)cn2)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),346.696
MW Monoisotopic(RDKit),346.0444379
MolLogP(RDKit),2.7433
XLogP(SDF),
XLogP(CDK),1.743
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),77.0
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.861327409340702
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,112367.6699142166
qed,0.8613274093407015
Chi0,17.035169427003233
Chi1,10.829048365984951
TPSA,77.0
Chi0n,11.686503117409561
Chi0v,12.442432063428017
