DLiP-ID,T0012P
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,6
C2SP3,2
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.5
GGI10,0.06000000000000001
JGI10,0.010000000000000002
JGT10,0.5214208802188037
Kier1,20.727040816326532
Kier2,8.16326530612245
Kier3,4.224489795918367
MAXdO,12.785340608465608
MID_C,40.476161548766875
MID_N,4.440624859581353
MID_O,7.430877801594867
MID_X,0.0
MID_h,11.87150266117622
MINdO,12.755799949609475
MPC10,163
MWC01,28.0
MWC02,4.948759890378168
MWC03,5.820082930352362
MWC04,6.755768921984255
MWC05,7.659642954564682
MWC06,8.603187384583098
MWC07,9.523178364309082
MWC08,10.469170611586833
MWC09,11.398423291395119
MWC10,12.345177850561434
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.575700000000002
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.41610040220442
SRW05,2.3978952727983707
SRW06,6.981934677156389
SRW07,4.948759890378168
SRW08,8.643473357326567
SRW09,7.234898420314831
SRW10,10.361766465136906
SaaCH,8.035928287981859
SaaNH,0
SaaSe,0
SaaaC,2.1536800044091713
SaasC,1.9052971466364326
SaasN,1.9888709372637943
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.9197458427815564
SdssS,0
SsCH3,9.135229316263542
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4905324074074073
SsssP,0
VE1_A,4.137536014898707
VE1_D,5.011379714241935
VE2_A,0.15913600057302718
VE2_D,0.1927453736246898
VE3_A,2.375611890199974
VE3_D,2.5672227142750343
VR1_A,272.84376643928283
VR1_D,157.65598991081214
VR2_A,10.493991016895494
VR2_D,6.063691919646621
VR3_A,6.564410792290153
VR3_D,6.015926825290766
WPath,1507
Xc-3d,2.9910680584747684
Xc-4d,0.3535533905932738
Xc-5d,0.5563799055120243
Xc-6d,0.0
Xp-0d,19.060113453385565
Xp-1d,12.24220072213188
Xp-2d,12.03907027641721
Xp-3d,9.040155602915824
Xp-4d,8.46898156657435
Xp-5d,6.73551940708016
Xp-6d,4.866959039935944
Xp-7d,3.8560411285300353
ZMIC0,88.26339407382619
ZMIC1,41.56548729335284
ZMIC2,30.255517129511407
ZMIC3,27.6396054737769
ZMIC4,27.49728086923301
ZMIC5,27.49728086923301
nAcid,0
nAtom,52
nBase,0
nRing,3
piPC1,3.58351893845611
piPC2,4.193435464866331
piPC3,4.765373937528427
piPC4,5.42191678752586
piPC5,5.939513141475882
piPC6,6.304991388285225
piPC7,6.761346687115257
piPC8,7.129720010761536
piPC9,7.217168265448523
AATS0Z,21.153846153846153
AATS0d,3.1923076923076925
AATS0i,163.61598737039373
AATS0m,83.23008050000001
AATS0p,1.3909759908860382
AATS0s,4.216479700854701
AATS0v,204.43667008637647
AATS1Z,23.555555555555557
AATS1d,3.814814814814815
AATS1i,146.5167752934333
AATS1m,88.61893740740742
AATS1p,1.7154183714814817
AATS1s,2.950360082304527
AATS1v,250.03447690500033
AATS2Z,20.183673469387756
AATS2d,3.6530612244897958
AATS2i,157.9662391083529
AATS2m,75.4679142653061
AATS2p,1.4341640750947147
AATS2s,3.0124716553287985
AATS2v,206.43367189236392
AATS3Z,18.112903225806452
AATS3d,3.2661290322580645
AATS3i,157.2821530721431
AATS3m,65.38008842741935
AATS3p,1.390734319734169
AATS3s,2.859767025089606
AATS3v,196.0976079292842
AATS4Z,17.068027210884352
AATS4d,3.006802721088435
AATS4i,160.37303583670493
AATS4m,62.024674183673476
AATS4p,1.2406170761110136
AATS4s,3.0717120181405893
AATS4v,174.72537666324226
AATS5Z,17.7
AATS5d,2.842857142857143
AATS5i,163.24008364118453
AATS5m,62.81324855000001
AATS5p,1.2418211895216926
AATS5s,3.974503968253968
AATS5v,177.9262290203992
AATS6Z,14.870748299319727
AATS6d,2.557823129251701
AATS6i,158.76573544107234
AATS6m,51.91637072108843
AATS6p,1.2433340921192315
AATS6s,2.7882653061224496
AATS6v,167.8286077644228
AATS7Z,12.2
AATS7d,2.139393939393939
AATS7i,164.26096637119488
AATS7m,41.5957438909091
AATS7p,1.0456745974348605
AATS7s,2.8103535353535354
AATS7v,136.83419143337426
AATS8Z,10.53956834532374
AATS8d,2.0071942446043165
AATS8i,168.0284024530904
AATS8m,33.53643337410072
AATS8p,1.0179466109105326
AATS8s,2.824340527577937
AATS8v,131.35693333543037
AMID_C,1.5567754441833412
AMID_N,0.17079326383005206
AMID_O,0.28580299236903334
AMID_X,0.0
AMID_h,0.4565962561990854
ATS0dv,368.0
ATS0pe,321.70759999999996
ATS0se,399.3005199999999
ATS1dv,371.0
ATS1pe,349.044
ATS1se,418.5343359999999
ATS2dv,551.0
ATS2pe,624.7248999999999
ATS2se,763.2331919999999
ATS3dv,570.0
ATS3pe,793.8188
ATS3se,972.271364
ATS4dv,618.0
ATS4pe,921.2257000000002
ATS4se,1138.5688520000006
ATS5dv,609.0
ATS5pe,929.9661000000003
ATS5se,1138.4805
ATS6dv,439.0
ATS6pe,906.557
ATS6se,1125.5182559999998
ATS7dv,310.0
ATS7pe,991.8974999999998
ATS7se,1251.967368
ATS8dv,151.0
ATS8pe,854.0335
ATS8se,1080.4447
ATSC0Z,391.07692307692304
ATSC0c,1.131284125378179
ATSC0d,36.69230769230768
ATSC0i,72.47116984080616
ATSC0m,1857.2372659230764
ATSC0p,11.711172095960073
ATSC0s,76.75040064102564
ATSC0v,2590.8384369103906
ATSC1Z,29.112426035502946
ATSC1c,-0.7477190917251944
ATSC1d,18.588757396449697
ATSC1i,-21.9356353158627
ATSC1m,134.06972677218934
ATSC1p,-1.673729682534078
ATSC1s,-4.469166050295856
ATSC1v,-125.2094886746035
ATSC2Z,179.27810650887574
ATSC2c,0.26178182596240096
ATSC2d,11.926035502958584
ATSC2i,18.841874966654423
ATSC2m,846.1715776065087
ATSC2p,3.8902747954683177
ATSC2s,28.254586826101242
ATSC2v,984.348424169523
ATSC3Z,-88.1065088757397
ATSC3c,0.025797979239367375
ATSC3d,3.7337278106508918
ATSC3i,6.510956628213886
ATSC3m,-408.3304429704142
ATSC3p,0.5949322036392795
ATSC3s,-22.650795118343204
ATSC3v,-190.44661570513705
ATSC4Z,130.301775147929
ATSC4c,-0.3517881966751435
ATSC4d,-10.880177514792894
ATSC4i,-33.09719686886526
ATSC4m,610.2780079482247
ATSC4p,-2.4333820295425235
ATSC4s,-0.9184669830703511
ATSC4v,135.95024300066228
ATSC5Z,-202.89940828402365
ATSC5c,0.4667927906026715
ATSC5d,-15.517751479289936
ATSC5i,31.065274830811894
ATSC5m,-960.8879680236686
ATSC5p,0.8161125266515616
ATSC5s,-5.71101454635109
ATSC5v,-601.4444686846189
ATSC6Z,-141.00591715976336
ATSC6c,-0.20415110509710793
ATSC6d,-20.11094674556213
ATSC6i,-30.60452460299713
ATSC6m,-676.0271002440827
ATSC6p,-5.902337298605175
ATSC6s,-12.235240487343853
ATSC6v,-1146.9455827732304
ATSC7Z,5.236686390532553
ATSC7c,0.2040132214610399
ATSC7d,-14.119822485207099
ATSC7i,-23.486402121656933
ATSC7m,22.993410744082883
ATSC7p,-3.212277089295091
ATSC7s,5.671672111275474
ATSC7v,-275.3134584023787
ATSC8Z,-291.6863905325443
ATSC8c,-0.3030786791698754
ATSC8d,-18.735207100591722
ATSC8i,51.57211319251337
ATSC8m,-1335.39062256361
ATSC8p,6.190742719998367
ATSC8s,-58.072785687869846
ATSC8v,154.63988614418145
AXp-0d,0.7330812866686756
AXp-1d,0.43722145436185283
AXp-2d,0.28664453039088594
AXp-3d,0.1614313500520683
AXp-4d,0.10328026300700427
AXp-5d,0.06294877950542205
AXp-6d,0.03893567231948755
AXp-7d,0.025039228107337892
GATS1Z,0.8210945012675934
GATS1c,1.7524309134716456
GATS1d,0.823666433729327
GATS1i,1.5625386199567857
GATS1m,0.830680802026837
GATS1p,1.3160002198400638
GATS1s,0.5951028572433915
GATS1v,1.131666404223094
GATS2Z,0.7298918977504456
GATS2c,1.0994606261448743
GATS2d,1.290655884995508
GATS2i,1.0028752018340996
GATS2m,0.732251815840257
GATS2p,0.8515832139604171
GATS2s,0.44586673677870214
GATS2v,0.7939634674341219
GATS3Z,1.0884955331082968
GATS3c,1.483460612666947
GATS3d,1.1545445323595054
GATS3i,1.0680089541065974
GATS3m,1.084272468473239
GATS3p,1.0091473481468567
GATS3s,0.9400606772023018
GATS3v,1.0161670743256692
GATS4Z,0.8813705261805745
GATS4c,1.4995975088133093
GATS4d,1.2812005305266765
GATS4i,1.2015674350210437
GATS4m,0.8812099590943911
GATS4p,1.0625106539111893
GATS4s,1.2566890606865762
GATS4v,0.9542621951744067
GATS5Z,1.2868586321231876
GATS5c,1.270351581271829
GATS5d,1.265835579514825
GATS5i,0.9074088758051355
GATS5m,1.2747433273547386
GATS5p,0.8998375133227318
GATS5s,2.0370822001472058
GATS5v,0.9809260844417443
GATS6Z,1.098719070633761
GATS6c,1.1837910907430305
GATS6d,1.1866469858383608
GATS6i,1.1803292536578194
GATS6m,1.1002863933173852
GATS6p,1.196455347755607
GATS6s,1.0714174388702702
GATS6v,1.1518115429337525
GATS7Z,1.000988841999857
GATS7c,1.0150420978679358
GATS7d,0.9898036973508675
GATS7i,1.013714222868714
GATS7m,0.9990277831379745
GATS7p,1.0376987243015767
GATS7s,1.1124641694890536
GATS7v,0.9964272161576159
GATS8Z,1.3524083172486403
GATS8c,1.1801459846556979
GATS8d,1.1099497760282344
GATS8i,0.6159821407589369
GATS8m,1.3332313588587776
GATS8p,0.6976830041353775
GATS8s,1.8266880641199552
GATS8v,0.8845579310955308
MATS1Z,0.07168458781362005
MATS1c,-0.6364676882484936
MATS1d,0.4878484354375339
MATS1i,-0.29147044851957626
MATS1m,0.06951410232015535
MATS1p,-0.13762411491229526
MATS1s,-0.05607321063892846
MATS1v,-0.04653786916522575
MATS2Z,0.2432441111771223
MATS2c,0.12278493017919948
MATS2d,0.17246395413511328
MATS2i,0.13795457691803076
MATS2m,0.24175101835439564
MATS2p,0.17626138746654368
MATS2s,0.1953374786222033
MATS2v,0.20159779925652854
MATS3Z,-0.09447729753051962
MATS3c,0.009563032999640099
MATS3d,0.04267261783999465
MATS3i,0.037675687762017324
MATS3m,-0.09219896143264307
MATS3p,0.02130339271390326
MATS3s,-0.12376118501225622
MATS3v,-0.03082581633576172
MATS4Z,0.11786209369664469
MATS4c,-0.11000073313678103
MATS4d,-0.10489311028394585
MATS4i,-0.16155185543893194
MATS4m,0.11623752109321656
MATS4p,-0.07350145603475057
MATS4s,-0.004233201161872157
MATS4v,0.018562038349003513
MATS5Z,-0.192705406316736
MATS5c,0.15325962371190083
MATS5d,-0.15708295896975144
MATS5i,0.1592154601173203
MATS5m,-0.19216782465785193
MATS5p,0.025883618429936608
MATS5s,-0.027638083405979074
MATS5v,-0.08622446564577917
MATS6Z,-0.12754433008451221
MATS6c,-0.06383605659203928
MATS6d,-0.19388468175530177
MATS6i,-0.149384787903041
MATS6m,-0.1287605211080688
MATS6p,-0.17828289195398428
MATS6s,-0.0563920480556262
MATS6v,-0.15659882190540234
MATS7Z,0.004220012874615557
MATS7c,0.05683371171932163
MATS7d,-0.1212756495775364
MATS7i,-0.10213406559266337
MATS7m,0.0039017137807092557
MATS7p,-0.0864434390924092
MATS7s,0.023288947606556396
MATS7v,-0.03348933392411078
MATS8Z,-0.27902461665600636
MATS8c,-0.10022411644975834
MATS8d,-0.1910169977225768
MATS8i,0.2662184795683484
MATS8m,-0.2689858758382333
MATS8p,0.19775657691189186
MATS8s,-0.2830613354896528
MATS8v,0.02232902362188315
MAXssO,5.534672855253213
MINssO,5.298034060846561
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.1765784827076
SpAD_D,240.92909946363324
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3492105615394308
SssNH2,0
SsssAs,0
SsssCH,-0.8000462962962971
SsssNH,0
SssssB,0
SssssC,-0.6294706632653062
SssssN,0
TMPC10,1131
TMWC10,131.52339219971503
TSRW10,76.02787975315022
VE1_Dt,5.083827651953283
VE2_Dt,0.19553183276743397
VE3_Dt,2.5815758976921557
VR1_Dt,146.4404096694215
VR2_Dt,5.632323448823905
VR3_Dt,5.942130030799606
Xc-3dv,1.7550495481531696
Xc-4dv,0.2041241452319315
Xc-5dv,0.19474924615083744
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.37615871932383865
Xch-7d,0.7114291016781987
Xp-0dv,16.035492042363142
Xp-1dv,8.96711721542744
Xp-2dv,7.518280946060889
Xp-3dv,4.572312682537992
Xp-4dv,3.588975142014207
Xp-5dv,2.5924792419848655
Xp-6dv,1.6260216429186918
Xp-7dv,1.0664637445749139
Xpc-4d,4.693493690446378
Xpc-5d,8.989737850574276
Xpc-6d,14.750112458643706
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.370193743298883
AATS0dv,7.076923076923077
AATS0pe,6.186684615384615
AATS0se,7.6788561538461515
AATS1dv,6.87037037037037
AATS1pe,6.463777777777778
AATS1se,7.7506358518518494
AATS2dv,5.622448979591836
AATS2pe,6.37474387755102
AATS2se,7.788093795918367
AATS3dv,4.596774193548387
AATS3pe,6.401764516129032
AATS3se,7.840898096774193
AATS4dv,4.204081632653061
AATS4pe,6.266841496598641
AATS4se,7.745366340136059
AATS5dv,4.35
AATS5pe,6.642615000000002
AATS5se,8.132003571428571
AATS6dv,2.9863945578231292
AATS6pe,6.167054421768707
AATS6se,7.656586775510203
AATS7dv,1.878787878787879
AATS7pe,6.011499999999999
AATS7se,7.587681018181819
AATS8dv,1.0863309352517985
AATS8pe,6.144125899280575
AATS8se,7.77298345323741
AATSC0Z,7.520710059171597
AATSC0c,0.021755463949580365
AATSC0d,0.7056213017751477
AATSC0i,1.3936763430924262
AATSC0m,35.71610126775147
AATSC0p,0.22521484799923217
AATSC0s,1.475969243096647
AATSC0v,49.82381609443059
AATSC1Z,0.539119000657462
AATSC1c,-0.013846649846762859
AATSC1d,0.3442362480824018
AATSC1i,-0.4062154688122722
AATSC1m,2.482772718003506
AATSC1p,-0.030994994121001443
AATSC1s,-0.08276233426473807
AATSC1v,-2.31869423471488
AATSC2Z,1.8293684337640381
AATSC2c,0.002671243122065316
AATSC2d,0.121694239826108
AATSC2i,0.1922640302719839
AATSC2m,8.634403853127639
AATSC2p,0.0396966815864114
AATSC2s,0.2883121104704208
AATSC2v,10.044371675199214
AATSC3Z,-0.7105363619011267
AATSC3c,0.00020804821967231754
AATSC3d,0.030110708150410417
AATSC3i,0.05250771474366037
AATSC3m,-3.292987443309792
AATSC3p,0.004797840351929673
AATSC3s,-0.1826677025672839
AATSC3v,-1.535859804073686
AATSC4Z,0.8864066336593809
AATSC4c,-0.00239311698418465
AATSC4d,-0.074014813025802
AATSC4i,-0.22515099910792694
AATSC4m,4.1515510744777195
AATSC4p,-0.016553619248588596
AATSC4s,-0.006248074714764293
AATSC4v,0.9248315850385189
AATSC5Z,-1.449281487743026
AATSC5c,0.0033342342185905104
AATSC5d,-0.11084108199492812
AATSC5i,0.22189482022008497
AATSC5m,-6.863485485883347
