DLiP-ID,P0000B
AATSC5c,-0.0013420457921322685
AATSC5d,-0.08483314367989594
AATSC5i,-0.17166261062991897
AATSC5m,-7.177561605089937
AATSC5p,-0.0408589781899278
AATSC5s,-0.10544565158061822
AATSC5v,-10.345769673345753
AATSC6Z,0.38038494809688556
AATSC6c,-0.0001715080693364196
AATSC6d,-0.09400951557093426
AATSC6i,-0.0838354510529913
AATSC6m,1.5737875889874093
AATSC6p,-0.006082279164768884
AATSC6s,-0.02525124852231837
AATSC6v,-1.877727527382414
AATSC7Z,-0.0735774702037678
AATSC7c,0.0008683325137481315
AATSC7d,-0.148380430603614
AATSC7i,-0.2395680641120861
AATSC7m,-0.7073279226819795
AATSC7p,-0.03804416219622694
AATSC7s,0.08804378964326792
AATSC7v,-8.92248955848806
AATSC8Z,0.0022543776869034878
AATSC8c,2.1044605947275165e-06
AATSC8d,-0.11313830344972214
AATSC8i,-0.08824980654800119
AATSC8m,-0.016097215450351036
AATSC8p,-0.021483566993118052
AATSC8s,-0.07060409101313063
AATSC8v,-3.002498729680603
ATS0are,313.5483
ATS1are,345.93399999999997
ATS2are,618.7860000000001
ATS3are,806.1329000000001
ATS4are,894.6709000000002
ATS5are,899.2549
ATS6are,941.2128
ATS7are,852.1288
ATS8are,792.3917999999999
ATSC0dv,202.7233115468409
ATSC0pe,5.619815686274506
ATSC0se,3.654842627450979
ATSC1dv,57.08270323379896
ATSC1pe,0.13556935793925284
ATSC1se,0.2670276174548227
ATSC2dv,68.63514033064203
ATSC2pe,1.1388381776239878
ATSC2se,0.6233300565167206
ATSC3dv,-15.427613311119664
ATSC3pe,-1.2714635140330643
ATSC3se,-0.7364121876201497
ATSC4dv,-15.34085180913325
ATSC4pe,-0.34693571703191217
ATSC4se,-0.6012128404459811
ATSC5dv,-111.69708231876628
ATSC5pe,-1.9004791618608208
ATSC5se,-0.7901697154940378
ATSC6dv,-63.88794907941391
ATSC6pe,0.24589392541330446
ATSC6se,0.2719131491734025
ATSC7dv,-64.6174548250673
ATSC7pe,0.699365513264131
ATSC7se,0.718231483275668
ATSC8dv,8.62463155196719
ATSC8pe,0.4857515570934252
ATSC8se,0.05698965051902992
AXp-0dv,0.6015554448161996
AXp-1dv,0.362996467539496
AXp-2dv,0.20816829119499874
AXp-3dv,0.09714732416186264
AXp-4dv,0.05223994531329084
AXp-5dv,0.02698752568147009
AXp-6dv,0.014733851666530816
AXp-7dv,0.008455074724614276
BertzCT,1266.0231928779965
ECIndex,505
ETA_eta,26.02796057096584
GATS1dv,0.5309022519661962
GATS1pe,0.6142631088376292
GATS1se,0.5440990396413546
GATS2dv,0.8125885398856921
GATS2pe,0.7487125018891118
GATS2se,0.7429516093870805
GATS3dv,1.0433782499069981
GATS3pe,1.0322539469123722
GATS3se,1.0478520202223387
GATS4dv,1.0027684186066779
GATS4pe,0.867475189192094
GATS4se,0.8566664560505963
GATS5dv,1.0781603309182841
GATS5pe,0.8686574263983841
GATS5se,0.7824684815686177
GATS6dv,1.000696869962386
GATS6pe,0.7556103014857093
GATS6se,0.6745866293207635
GATS7dv,1.0036942504030095
GATS7pe,0.7671731189169788
GATS7se,0.6734859254832466
GATS8dv,0.9734868838845199
GATS8pe,1.078377731445954
GATS8se,1.1218675740021793
LogEE_A,4.3234957935633265
LogEE_D,133.80073037418725
MATS1dv,0.26110087440769875
MATS1pe,0.022369019784397804
MATS1se,0.06774776709528596
MATS2dv,0.17441258365492646
MATS2pe,0.10439385301340841
MATS2se,0.08785861821854192
MATS3dv,-0.02985533005414792
MATS3pe,-0.08875823423568699
MATS3se,-0.07904585651448687
MATS4dv,-0.026076796839827495
MATS4pe,-0.021273326285946293
MATS4se,-0.05668498376988635
MATS5dv,-0.18859146954981987
MATS5pe,-0.11575105220633822
MATS5se,-0.0740006623186989
MATS6dv,-0.10045358678130041
MATS6pe,0.013946843295398123
MATS6se,0.02371437709739926
MATS7dv,-0.11288957549704466
MATS7pe,0.04407474665393874
MATS7se,0.06959907067303976
MATS8dv,0.01643739924771628
MATS8pe,0.03339553260194716
MATS8se,0.006024535350508884
MAXaaCH,2.046390306122449
MAXaaNH,3.1740978258587385
MAXaaaC,0.9575486583522297
MAXaasC,1.11501208585286
MAXaasN,1.5987241354875283
MAXsCH3,1.7556256298815822
MAXsssN,2.3792809901738474
MDEC-11,0.1111111111111111
MDEC-12,3.3542496888287876
MDEC-13,3.4870176251034644
MDEC-22,11.448403403883603
MDEC-23,26.71815178795761
MDEC-33,12.866756532455959
MDEN-23,0.5773502691896258
MDEN-33,0.19999999999999996
MDEO-11,0.5129927840030091
MINaaCH,1.880644841269841
MINaaNH,3.1740978258587385
MINaaaC,0.6136463451121188
MINaasC,0.7718617724867727
MINaasN,1.5987241354875283
MINsCH3,1.2567024263281479
MINsssN,2.3792809901738474
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714288
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,786.4319885678743
SpAbs_A,35.97532210539447
SpAbs_D,267.60146074837456
SpMAD_A,1.2848329323355168
SpMAD_D,9.55719502672766
SpMax_A,2.575453851935384
SpMax_D,133.80073037418725
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.55
TpiPC10,9.749085408802806
VAdjMat,6.0
VE1_DzZ,5.203625960998303
VE1_Dzi,5.185244667965002
VE1_Dzm,5.203624771901985
VE1_Dzp,5.1811137602193975
VE1_Dzv,5.183515679823699
VE2_DzZ,0.18584378432136797
VE2_Dzi,0.18518730957017865
VE2_Dzm,0.1858437418536423
VE2_Dzp,0.18503977715069278
VE2_Dzv,0.18512555999370356
VE3_DzZ,2.678975099959699
VE3_Dzi,2.675436445399299
VE3_Dzm,2.678974871446646
VE3_Dzp,2.6746394619662297
VE3_Dzv,2.6751029459067204
VR1_DzZ,182.51773835477528
VR1_Dzi,185.05707371240604
VR1_Dzm,182.5177999901927
VR1_Dzp,185.8836303596384
VR1_Dzv,185.74275777609353
VR2_DzZ,6.518490655527688
VR2_Dzi,6.609181204014502
VR2_Dzm,6.518492856792597
VR2_Dzp,6.6387010842728005
VR2_Dzv,6.633669920574769
VR3_DzZ,6.236466781944956
VR3_Dzi,6.250283701234668
VR3_Dzm,6.236467119640391
VR3_Dzp,6.254740251870214
VR3_Dzv,6.253982110926569
Xch-3dv,0.28867513459481287
Xch-4dv,0.2041241452319315
Xch-5dv,0.1273714847418793
Xch-6dv,0.21198687069932917
Xch-7dv,0.2911540235770063
Xpc-4dv,2.4576297118407853
Xpc-5dv,3.839647008342373
Xpc-6dv,5.1518163278826075
Zagreb1,164.0
Zagreb2,200.0
fragCpx,268.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,32
nBondsS,36
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.14800588235294
AATS1are,6.28970909090909
AATS2are,6.250363636363637
AATS3are,6.201022307692308
AATS4are,6.04507364864865
AATS5are,6.0352677852348995
AATS6are,5.88258
AATS7are,5.917561111111111
AATS8are,6.002968181818181
AATSC0dv,3.9749668930753117
AATSC0pe,0.11019246443675501
AATSC0se,0.07166358093041135
AATSC1dv,1.0378673315236175
AATSC1pe,0.0024648974170773242
AATSC1se,0.004855047590087685
AATSC2dv,0.6932842457640609
AATSC2pe,0.011503415935595836
AATSC2se,0.006296263197138592
AATSC3dv,-0.11867394854707435
AATSC3pe,-0.00978048856948511
AATSC3se,-0.005664709135539613
AATSC4dv,-0.10365440411576521
AATSC4pe,-0.0023441602502156226
AATSC4se,-0.004062248921932305
AATSC5dv,-0.7496448477769548
AATSC5pe,-0.012754893703763898
AATSC5se,-0.00530315245298012
AATSC6dv,-0.3992996817463369
AATSC6pe,0.001536837033833153
AATSC6se,0.0016994571823337654
AATSC7dv,-0.44873232517407846
AATSC7pe,0.004856704953223132
AATSC7se,0.004987718633858805
AATSC8dv,0.06533811781793325
AATSC8pe,0.0036799360385865545
AATSC8se,0.0004317397766593176
AETA_eta,0.929570020391637
ATSC0are,5.949035294117645
ATSC1are,-0.14027335640138225
ATSC2are,1.2847197231833936
ATSC3are,-1.2023076124567438
ATSC4are,-0.5704494809688578
ATSC5are,-1.6942089965397908
ATSC6are,0.19524809688580955
ATSC7are,0.8636356401384058
ATSC8are,0.4347498269896186
BCUTZ-1h,16.013220811579785
BCUTZ-1l,5.671338455109309
BCUTc-1h,0.47108473281491947
BCUTc-1l,-0.44053643673671616
BCUTd-1h,4.038029279879792
BCUTd-1l,0.9683281017572356
BCUTi-1h,14.552479342381844
BCUTi-1l,10.310061022969577
BCUTm-1h,32.06659354009244
BCUTm-1l,11.683585215860758
BCUTp-1h,2.9582657896357065
BCUTp-1l,0.7485221722356217
BCUTs-1h,7.014577073428959
BCUTs-1l,0.2954985975733042
BCUTv-1h,24.443822295000047
BCUTv-1l,14.701057793243532
BalabanJ,1.4349900529662252
Diameter,10
ETA_beta,35.75
GATS1are,0.6563707448724889
GATS2are,0.7488991159848322
GATS3are,1.0357141444584193
GATS4are,0.8720014777348836
GATS5are,0.8387576154829653
GATS6are,0.7348486618196126
GATS7are,0.7397061837564917
GATS8are,1.0879055706331209
HybRatio,0.38095238095238093
Lipinski,True
LogEE_Dt,391.2683007513076
MATS1are,-0.021864327798260457
MATS2are,0.11124918229975327
MATS3are,-0.07928588444470384
MATS4are,-0.033042972164836704
MATS5are,-0.09747749179728127
MATS6are,0.010461415642278933
MATS7are,0.051415219570943645
MATS8are,0.028235086154264313
MAXddssS,-3.1267338146678427
MAXssCH2,1.2571026108765107
MAXsssCH,0.7133070095322077
MINddssS,-3.1267338146678427
MINssCH2,0.011712333081380422
MINsssCH,0.7133070095322077
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,12.965578028838582
SMR_VSA5,25.139253258511385
SMR_VSA6,17.700435320274458
SMR_VSA7,52.073495411128796
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,195.2066999266391
SpAD_Dzi,207.50846296974277
SpAD_Dzm,195.22183743054097
SpAD_Dzp,240.13425676274392
SpAD_Dzv,233.38430376577904
SpAbs_Dt,786.4319885678743
SpDiam_A,5.038516382182553
SpDiam_D,181.15122115444365
SpMAD_Dt,28.08685673456694
SpMax_Dt,391.2683007513076
SsssssAs,0
VE1_Dzpe,5.18897685343441
VE1_Dzse,5.1906445634662886
VE2_Dzpe,0.18532060190837177
VE2_Dzse,0.18538016298093887
VE3_Dzpe,2.676155956858105
VE3_Dzse,2.676477299993706
VMcGowan,286.2500000000007
VR1_Dzpe,184.63832835073742
VR1_Dzse,184.4615974722401
VR2_Dzpe,6.594226012526336
VR2_Dzse,6.587914195437146
VR3_Dzpe,6.248018346900212
VR3_Dzse,6.2470607152149205
mZagreb1,9.034722222222221
mZagreb2,5.6805555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,46
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11664775086505187
AATSC1are,-0.0025504246618433136
AATSC2are,0.012976966900842359
AATSC3are,-0.009248520095821106
AATSC4are,-0.003854388384924715
AATSC5are,-0.011370530178119401
AATSC6are,0.0012203006055363096
AATSC7are,0.0059974697231833735
AATSC8are,0.003293559295375899
AETA_beta,1.2767857142857142
BCUTdv-1h,6.0227749919677205
BCUTdv-1l,0.611990507055687
BCUTpe-1h,3.5359841406309718
BCUTpe-1l,2.218633341000332
BCUTse-1h,3.767328073688173
BCUTse-1l,2.414408395016598
ETA_alpha,13.533333333333335
ETA_dBeta,-1.75
ETA_eta_B,0.6155686097759592
ETA_eta_F,27.699444970575072
ETA_eta_L,6.948847191819443
ETA_eta_R,53.72740554154091
ETA_psi_1,0.5791726105563485
LabuteASA,163.2635705060005
LogEE_DzZ,97.27903022856553
LogEE_Dzi,103.75099027607857
LogEE_Dzm,97.2862285430567
LogEE_Dzp,119.39696102563542
LogEE_Dzv,116.47814704963241
PEOE_VSA1,14.450987899589041
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,42.019186412330626
PEOE_VSA8,60.98715459378224
PEOE_VSA9,5.752853606746789
SM1_Dzare,1.3895559505374209
SpAD_Dzpe,207.8829538186152
SpAD_Dzse,207.6355598836588
SpAbs_DzZ,193.73263613535218
SpAbs_Dzi,206.55853369653875
SpAbs_Dzm,193.7499677212909
SpAbs_Dzp,243.22837313934633
SpAbs_Dzv,234.9536725429977
SpDiam_Dt,484.5647024286004
SpMAD_DzZ,6.971667854522825
SpMAD_Dzi,7.41101653463367
SpMAD_Dzm,6.972208479662178
SpMAD_Dzp,8.576223455812283
SpMAD_Dzv,8.33515370592068
SpMax_DzZ,97.27903022856553
SpMax_Dzi,103.75099027607857
SpMax_Dzm,97.2862285430567
SpMax_Dzp,119.39696102563542
SpMax_Dzv,116.47814704963241
VE1_Dzare,5.188031974925603
VE2_Dzare,0.18528685624734295
VE3_Dzare,2.6759738468633953
VR1_Dzare,184.7069344812258
VR2_Dzare,6.59667623147235
VR3_Dzare,6.248389848246954
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4833333333333334
AETA_dBeta,-0.0625
AETA_eta_B,0.021984593206284257
AETA_eta_F,0.9892658918062526
AETA_eta_L,0.24817311399355152
AETA_eta_R,1.9188359121978897
BCUTare-1h,3.580207226565933
BCUTare-1l,2.169114524896413
ETA_beta_s,18.75
ETA_dPsi_A,0.13482738944365147
ETA_dPsi_B,0.0
ETA_eta_BR,1.0455686097759591
ETA_eta_FL,6.349797760777694
ETA_eta_RL,13.298644952597137
LogEE_Dzpe,103.98688202820951
LogEE_Dzse,103.86198099483484
PEOE_VSA10,5.516700717616262
PEOE_VSA11,9.837253136417502
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,10.459176625902485
SlogP_VSA2,30.76940074249148
SlogP_VSA3,29.182535131754054
SlogP_VSA4,5.917906046161393
SlogP_VSA5,23.96854622924601
SlogP_VSA6,35.3873255326828
SlogP_VSA7,0.0
SlogP_VSA8,22.029827915475046
SlogP_VSA9,0.0
SpAD_Dzare,207.267408854302
SpAbs_Dzpe,206.7909920353174
SpAbs_Dzse,206.55601724570445
SpDiam_DzZ,131.29588707324058
SpDiam_Dzi,141.2483217086104
SpDiam_Dzm,131.30312457221544
SpDiam_Dzp,156.88092189528598
SpDiam_Dzv,153.97661888139496
SpMAD_Dzpe,7.424391207807686
SpMAD_Dzse,7.415555710130671
SpMax_Dzpe,103.98688202820951
SpMax_Dzse,103.86198099483484
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6696428571428571
AETA_eta_BR,0.03734173606342711
AETA_eta_FL,0.2267784914563462
AETA_eta_RL,0.47495160544989773
DetourIndex,5450
EState_VSA1,9.837253136417502
EState_VSA2,11.312120501798795
EState_VSA3,11.434606763777655
EState_VSA4,46.41692926776149
EState_VSA5,19.097412429363423
EState_VSA6,11.614771630468544
EState_VSA7,30.59278834861098
EState_VSA8,9.883888251797686
EState_VSA9,0.0
ETA_beta_ns,17.0
ETA_shape_p,0.14778325123152705
ETA_shape_x,0.06157635467980295
ETA_shape_y,0.39162561576354676
GhoseFilter,True
LogEE_Dzare,103.67576688920586
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,206.07636089669853
SpDiam_Dzpe,140.98438822131018
SpDiam_Dzse,140.5828591964976
SpMAD_Dzare,7.402407459082214
SpMax_Dzare,103.67576688920586
TopoPSA(NO),75.17
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.27926008836475
VSA_EState9,42.43080705963642
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.6071428571428571
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016666666666666607
FilterItLogS,-5.394269217255609
SpDiam_Dzare,140.80193842595202
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5934640522875817
ETA_epsilon_2,0.834523809523809
ETA_epsilon_3,0.4473684210526316
ETA_epsilon_4,0.5375661375661374
ETA_epsilon_5,0.8160919540229881
AETA_beta_ns_d,0.017857142857142856
ETA_dEpsilon_A,0.14609563123495012
ETA_dEpsilon_B,0.05589791472144434
ETA_dEpsilon_C,-0.09019771651350578
ETA_dEpsilon_D,0.018431855500820937
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.1111111111111111,3.3542496888287876,3.4870176251034644,0.0,11.448403403883603,26.71815178795761,0.0,12.866756532455959,0.0,0.0,0.5129927840030091,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.19999999999999996"
APolDescriptor,60.90223899999997
BCUTDescriptor,"11.899999999999997,31.97207240859699,-0.2735270985738268,0.24905143076244768,5.3478202700215,12.584600047553495"
BPolDescriptor,37.19776099999999
TPSADescriptor,83.55000000000001
ALOGPDescriptor,"2.7678999999999987,7.661270409999993,105.67409999999998"
XLogPDescriptor,4.509000000000001
VAdjMaDescriptor,6.0
WeightDescriptor,397.14601278
ChiPathDescriptor,"19.62902755413791,13.29864495259714,13.76102363636577,10.390772691918574,9.327121184551842,8.00449528662513,6.624191711916023,5.4085020734676545,16.230797644824108,10.069536862521772,8.802277774159718,5.670891348905886,4.373634224938321,3.2189293078538137,2.299307211870237,1.6246809396666329"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.09622504486493763,0.4439295108390274,0.794391797979978,0.2886751345948129,0.20412414523193154,0.036084391824351615,0.21198687069932914,0.28127190588898016"
AtomCountDescriptor,51
BondCountDescriptor,32
SmallRingDescriptor,"5,3,2,2,1,0,1,2,1,0,0"
ChiClusterDescriptor,"3.3858363107653364,0.35355339059327373,0.5400800743557397,0.0,1.5719257186176425,0.07212372040131924,0.1686880088798214,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,5,3,2,1,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"57.70301661418371,2.0608220219351323,20.506649233409462,7.310909596581612,9.953092407197309"
FractionalPSADescriptor,0.2103760262256057
WienerNumbersDescriptor,"1802.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.203815864983096,9.220289176769509,14.006044001537722,2.1724218642377737,3.3486199842313953,4.344730964690852"
FractionalCSP3Descriptor,0.38095238095238093
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,5,1,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.93359375,7.3008,3.879706152433425"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2269.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.38095238095238093
AutocorrelationDescriptorMass,"37.531101048902286,42.1139167549866,53.15381312144737,59.741473458096756,62.686013882114835"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.488129406883646,-0.2259968875620981,-0.032690750825070176,0.05049761238071541,-0.001854745058777917"
EccentricConnectivityIndexDescriptor,505
AutocorrelationDescriptorPolarizability,"2545.757449929129,3129.1646929860867,4661.052712473479,5286.3499698550295,5185.341159426077"
