DLiP-ID,C1029K
DLiP-Mol-ID,41022
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H10ClNO/c1-2-17-7-6-11-4-3-5-14(18)16(11)13(17)8-15(20)12(9-17)10-19/h1,3-5,8-9H,6-7H2"
Standard Inchi Key(RDKit),PZXJIYHKQHDHJL-UHFFFAOYSA-N
Canonical SMILES(RDKit),C#CC12C=C(C#N)C(=O)C=C1c1c(Cl)cccc1CC2
SMILES(SDF),
MW(SDF),
MW(RDKit),279.726
MW Monoisotopic(RDKit),279.04509162
MolLogP(RDKit),3.32188
XLogP(SDF),
XLogP(CDK),3.81
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),40.86
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.683676104609853
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,KEAP1/NRF2
Common Target Pref Name,KEAP1/NRF2
RDKit Descriptors
Ipc,42723.0614756092
qed,0.683676104609853
Chi0,14.328062645816686
Chi1,9.609320773707354
TPSA,40.86
Chi0n,10.6117415364839
Chi0v,11.367670482502353
Chi1n,6.26121256950343
Chi1v,6.639177042512657
Chi2n,4.981729272044877
Chi2v,5.388929398785484
Chi3n,3.9481823894771244
Chi3v,4.26315278365148
Chi4n,2.9245252385352023
Chi4v,3.2204343500027885
MolMR,77.71900000000002
MolWt,279.72600000000006
fr_SH,0
Kappa1,12.729115068029813
Kappa2,4.372896386517671
Kappa3,1.6269682877524747
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,773.1602348155417
MolLogP,3.321880000000001
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.2991941467559727
SMR_VSA1,4.794537184071822
SMR_VSA2,5.261891554738487
SMR_VSA3,0.0
SMR_VSA4,5.41499046939678
SMR_VSA5,12.841643245852019
SMR_VSA6,0.0
SMR_VSA7,52.073782246257174
SMR_VSA8,0.0
SMR_VSA9,18.413005527268176
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,121.91149140668611
NHOHCount,0
PEOE_VSA1,0.0
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,6.423349895620259
PEOE_VSA6,29.654108346011377
PEOE_VSA7,42.196606549747656
PEOE_VSA8,10.586084805438322
PEOE_VSA9,10.988094999466046
RingCount,3
SMR_VSA10,22.95728936666672
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,0
