DLiP-ID,T003T4
DLiP-Mol-ID,20796
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H26N4O4/c31-24(29-15-7-14-28-23-12-5-6-13-27-23)17-30-22-11-4-3-9-19(22)21(16-25(32)33)18-8-1-2-10-20(18)26(30)34/h1-6,8-13,21H,7,14-17H2,(H,27,28)(H,29,31)(H,32,33)"
Standard Inchi Key(RDKit),MGABKXUTZNZDBU-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CC1c2ccccc2C(=O)N(CC(=O)NCCCNc2ccccn2)c2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),458.518
MW Monoisotopic(RDKit),458.195405312
MolLogP(RDKit),3.2668
XLogP(SDF),
XLogP(CDK),2.663
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),111.63
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.424561335283821
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,54930003.29923035
qed,0.42456133528382106
Chi0,23.915638315627202
Chi1,16.54171389565819
TPSA,111.63000000000001
Chi0n,18.60747306328934
Chi0v,18.60747306328934
Chi1n,11.17441407746036
Chi1v,11.17441407746036
Chi2n,8.033073349217718
Chi2v,8.033073349217718
Chi3n,5.741929744711677
Chi3v,5.741929744711677
Chi4n,4.1969658302350235
Chi4v,4.1969658302350235
MolMR,129.0097
MolWt,458.5180000000002
fr_SH,0
Kappa1,22.97489589530042
Kappa2,10.610873171754927
Kappa3,5.22802232904976
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,2
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1182.1828414593465
MolLogP,3.266800000000001
NOCount,8
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.4768523877960245
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,18.75954929201341
SMR_VSA6,29.850967552594536
SMR_VSA7,89.6172357997818
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,197.1822454783585
NHOHCount,3
PEOE_VSA1,15.740104602853368
PEOE_VSA2,19.283521283065944
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,41.81319288016644
PEOE_VSA8,36.45510019598018
PEOE_VSA9,6.4208216229260096
RingCount,4
