DLiP-ID,P0005F
JGI5,0.022462962962962962
JGI6,0.02085477669328601
JGI7,0.014757338120433358
JGI8,0.015218923217435119
JGI9,0.01000958660680883
MIC0,17.553622655014344
MIC1,36.12903008517384
MIC2,42.578694779602785
MIC3,44.58944041070679
MIC4,44.722948775455436
MIC5,44.722948775455436
MPC2,47
MPC3,60
MPC4,85
MPC5,108
MPC6,122
MPC7,152
MPC8,177
MPC9,191
Mare,0.9880784313725492
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.20751825191806028
RPCG,0.10420723934877325
SIC0,0.2871777138299653
SIC1,0.6438928580172009
SIC2,0.8193370133113721
SIC3,0.9161244674856602
SIC4,0.9394740519345216
SIC5,0.9394740519345216
SaaN,0
SaaO,0
SaaS,0
Sare,50.39200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,6.093995181405896
SssS,0
StCH,0
StsC,0
TIC0,83.0787012205052
TIC1,186.27414243189241
TIC2,237.02902993405584
TIC3,265.0290299340558
TIC4,271.78391743621927
TIC5,271.78391743621927
Vabc,358.8776210276753
WPol,46
apol,59.71744599999999
bpol,32.470554
nRot,5
ABCGG,18.202655411946516
ATS0Z,1424.0
ATS0d,180.0
ATS0i,8129.279254543579
ATS0m,5640.271772000001
ATS0p,84.54009990667798
ATS0s,265.60502400548694
ATS0v,11950.18290703316
ATS1Z,1660.0
ATS1d,224.0
ATS1i,7747.6105232906
ATS1m,6385.389692000001
ATS1p,107.3072508
ATS1s,153.3287037037037
ATS1v,15259.763803418738
ATS2Z,2235.0
ATS2d,361.0
ATS2i,14054.502701180063
ATS2m,8393.661974
ATS2p,158.51034548364103
ATS2s,349.41975308641975
ATS2v,22431.019566988933
ATS3Z,2351.0
ATS3d,401.0
ATS3i,18969.417426100496
ATS3m,8572.811844
ATS3p,176.445646691037
ATS3s,389.9907407407408
ATS3v,24687.502604799236
ATS4Z,2403.0
ATS4d,407.0
ATS4i,18785.541622399698
ATS4m,8824.504108999998
ATS4p,178.843909848433
ATS4s,381.97530864197535
ATS4v,24656.620189700316
ATS5Z,2353.0
ATS5d,395.0
ATS5i,18772.125116321273
ATS5m,8493.505823
ATS5p,184.70579148594297
ATS5s,396.7098765432099
ATS5v,25307.70517084725
ATS6Z,2446.0
ATS6d,405.0
ATS6i,21253.956763323375
ATS6m,8941.680467
ATS6p,189.647802310923
ATS6s,370.1512345679012
ATS6v,25572.993876176355
ATS7Z,2544.0
ATS7d,396.0
ATS7i,21186.82716748461
ATS7m,9292.812785
ATS7p,186.03215127237598
ATS7s,437.0416666666667
ATS7v,24738.8033805258
ATS8Z,2390.0
ATS8d,351.0
ATS8i,20318.49173041934
ATS8m,8591.842855
ATS8p,180.016970055282
ATS8s,394.70216049382714
ATS8v,23563.78668945466
C1SP1,0
C1SP2,0
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,3
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.22727272727272727
GGI10,0.14437302316090195
JGI10,0.007218651158045097
JGT10,0.4681054950031897
Kier1,22.203125
Kier2,9.240380262562246
Kier3,5.257777777777778
MAXdO,12.438615441980794
MID_C,45.97929959729192
MID_N,4.052033323882952
MID_O,7.233089600918073
MID_X,0.0
MID_h,13.405966189379551
MINdO,11.709366495297228
MPC10,199
MWC01,32.0
MWC02,5.0689042022202315
MWC03,5.921578419643816
MWC04,6.834108738813838
MWC05,7.7102051944325325
MWC06,8.628555659269699
MWC07,9.518486617560317
MWC08,10.439483723444063
MWC09,11.338845849870273
MWC10,12.261285000358354
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.672920000000003
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.53338948872752
SRW05,2.3978952727983707
SRW06,7.074116816197362
SRW07,4.844187086458591
SRW08,8.700347734514084
SRW09,7.050122520269059
SRW10,10.374272126764936
SaaCH,14.518922489080317
SaaNH,3.3399934649785843
SaaSe,0
SaaaC,0
SaasC,5.738651672860503
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.1409197244988194
SdssS,0
SsCH3,3.0022418953935004
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5138514109347443
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.300340247261739
VE1_D,5.294338832545658
VE2_A,0.1482875947331634
VE2_D,0.1825634080188158
VE3_A,2.5234048838317196
VE3_D,2.7313488418745857
VR1_A,394.96709515377364
VR1_D,187.78059551725104
VR2_A,13.619555005302539
VR2_D,6.475192948870726
VR3_A,7.043513195015461
VR3_D,6.299984973173915
WPath,2140
Xc-3d,3.1263390512763567
Xc-4d,0.3535533905932738
Xc-5d,0.3816482542814169
Xc-6d,0.0
Xp-0d,20.5956473593183
Xp-1d,13.81548170500275
Xp-2d,13.63376780023277
Xp-3d,10.167858442312639
Xp-4d,9.296775400653082
Xp-5d,7.473745237147447
Xp-6d,5.174784534326868
Xp-7d,4.169361820988183
ZMIC0,94.14274300932082
ZMIC1,50.583141676964296
ZMIC2,32.45687595572075
ZMIC3,26.9155245237093
ZMIC4,26.38386295058614
ZMIC5,26.38386295058614
nAcid,0
nAtom,51
nBase,0
nRing,4
piPC1,3.7954891891721947
piPC2,4.457250055911469
piPC3,4.944317413058608
piPC4,5.579965647234809
piPC5,6.079360949014166
piPC6,6.39672130017841
piPC7,6.874101541425587
piPC8,7.294143746202205
piPC9,7.637618536306841
AATS0Z,27.92156862745098
AATS0d,3.5294117647058822
AATS0i,159.39763244203095
AATS0m,110.59356415686277
AATS0p,1.6576490177779997
AATS0s,5.20794164716641
AATS0v,234.31731190261098
AATS1Z,30.74074074074074
AATS1d,4.148148148148148
AATS1i,143.47426894982593
AATS1m,118.24795725925927
AATS1p,1.9871713111111111
AATS1s,2.8394204389574758
AATS1v,282.58821858182847
AATS2Z,23.77659574468085
AATS2d,3.8404255319148937
AATS2i,149.51598618276662
AATS2m,89.29427631914895
AATS2p,1.6862802711025642
AATS2s,3.717231415812976
AATS2v,238.6278677339248
AATS3Z,19.429752066115704
AATS3d,3.3140495867768593
AATS3i,156.77204484380576
AATS3m,70.84968466115703
AATS3p,1.4582284850498928
AATS3s,3.2230639730639736
AATS3v,204.02894714710112
AATS4Z,19.859504132231404
AATS4d,3.3636363636363638
AATS4i,155.25241010247683
AATS4m,72.92978602479337
AATS4p,1.4780488417225868
AATS4s,3.156820732578309
AATS4v,203.77372057603566
AATS5Z,19.28688524590164
AATS5d,3.237704918032787
AATS5i,153.86987800263338
AATS5m,69.61890018852459
AATS5p,1.513981897425762
AATS5s,3.251720299534507
AATS5v,207.44020631842008
AATS6Z,17.985294117647058
AATS6d,2.9779411764705883
AATS6i,156.27909384796598
AATS6m,65.74765049264705
AATS6p,1.3944691346391398
AATS6s,2.7217002541757442
AATS6v,188.0367196777673
AATS7Z,18.98507462686567
AATS7d,2.955223880597015
AATS7i,158.1106505036165
AATS7m,69.34934914179105
AATS7p,1.3882996363610147
AATS7s,3.261504975124378
AATS7v,184.61793567556566
AATS8Z,18.671875
AATS8d,2.7421875
AATS8i,158.7382166439011
AATS8m,67.1237723046875
AATS8p,1.4063825785568906
AATS8s,3.0836106288580245
AATS8v,184.09208351136454
AMID_C,1.5854930895617902
AMID_N,0.13972528703044662
AMID_O,0.24941688279027838
AMID_X,0.0
AMID_h,0.46227469618550177
ATS0dv,406.44444444444446
ATS0pe,322.00899999999996
ATS0se,396.2515449999999
ATS1dv,372.33333333333337
ATS1pe,350.3756
ATS1se,420.3898479999999
ATS2dv,613.6666666666667
ATS2pe,602.8417999999999
ATS2se,730.7378179999998
ATS3dv,583.0
ATS3pe,774.278
ATS3se,948.8563879999999
ATS4dv,578.6666666666666
ATS4pe,762.1147000000001
ATS4se,935.9175280000001
ATS5dv,551.3333333333333
ATS5pe,776.8961999999999
ATS5se,950.769992
ATS6dv,539.3333333333333
ATS6pe,827.9613999999999
ATS6se,1027.493878
ATS7dv,558.3333333333333
ATS7pe,837.3709999999999
ATS7se,1035.3392440000002
ATS8dv,440.66666666666663
ATS8pe,800.6826
ATS8se,991.5258380000001
ATSC0Z,509.1764705882353
ATSC0c,0.839914100008628
ATSC0d,34.98039215686274
ATSC0i,77.99776156170466
ATSC0m,2336.3423966274513
ATSC0p,14.615132127012977
ATSC0s,102.07391605476207
ATSC0v,2618.332319161827
ATSC1Z,112.8719723183391
ATSC1c,-0.4677296112743964
ATSC1d,9.942329873125718
ATSC1i,-3.412226141448316
ATSC1m,488.8531445121108
ATSC1p,-0.6750165947647995
ATSC1s,-19.650226725080415
ATSC1v,133.86512147480755
ATSC2Z,-21.913494809688608
ATSC2c,0.23840898506043293
ATSC2d,4.369473279507881
ATSC2i,-18.552081834201058
ATSC2m,-68.66303845059574
ATSC2p,-3.449174137799314
ATSC2s,48.35310971062623
ATSC2v,-39.48721829407249
ATSC3Z,-103.47750865051903
ATSC3c,-0.33451757300019197
ATSC3d,-0.26720492118416117
ATSC3i,13.287233873777954
ATSC3m,-476.1232464298347
ATSC3p,2.3385944460135373
ATSC3s,-44.20564024784179
ATSC3v,-13.809495728494987
ATSC4Z,-21.83044982698962
ATSC4c,0.2760448645467271
ATSC4d,-12.816224529027297
ATSC4i,-5.710068230883578
ATSC4m,-88.86530723375614
ATSC4p,-1.036272625846031
ATSC4s,6.904136104400069
ATSC4v,-71.6746428723325
ATSC5Z,-231.7750865051903
ATSC5c,0.04109849340072163
ATSC5d,-1.7374086889657852
ATSC5i,2.3742194822569855
ATSC5m,-1087.2141830499806
ATSC5p,-2.1151023032691483
ATSC5s,-38.44165748348347
ATSC5v,-992.2206577198948
ATSC6Z,154.7058823529412
ATSC6c,-0.5195361485998474
ATSC6d,-2.5163398692810484
ATSC6i,-17.686839774014334
ATSC6m,692.2131310522875
ATSC6p,-0.731718027408045
ATSC6s,-4.2918386947828955
ATSC6v,194.16224143688916
ATSC7Z,89.77162629757785
ATSC7c,0.5234877949292163
ATSC7d,-10.45828527489427
ATSC7i,-7.151419866032963
ATSC7m,398.7378829592466
ATSC7p,0.9046179866602867
ATSC7s,37.41675404864332
ATSC7v,-141.98387161646463
ATSC8Z,-104.08996539792386
ATSC8c,-0.18394160002083393
ATSC8d,-21.931180315263358
ATSC8i,9.562878995648067
ATSC8m,-489.6053785747788
ATSC8p,0.011049800718362923
ATSC8s,-16.070538944080276
ATSC8v,-476.46798971896834
AXp-0d,0.7101947365282172
AXp-1d,0.4317338032813359
AXp-2d,0.29008016596239933
AXp-3d,0.16946430737187732
AXp-4d,0.10937382824297744
AXp-5d,0.06920134478840229
AXp-6d,0.042416266674810396
AXp-7d,0.027430011980185413
GATS1Z,0.814677894160334
GATS1c,1.5144167865184337
GATS1d,0.8999750871948182
GATS1i,1.1834540423023021
GATS1m,0.8050565054529092
GATS1p,1.1813891468966637
GATS1s,0.7019363579492981
GATS1v,0.9128942403740594
GATS2Z,0.9877234337515239
GATS2c,0.8354764813014278
GATS2d,1.1252504532010306
GATS2i,1.192784801435453
GATS2m,0.9719423575268796
GATS2p,1.1675358978910193
GATS2s,0.48504127890837245
GATS2v,0.9692141712698472
GATS3Z,0.8910840042162509
GATS3c,1.410301913871956
GATS3d,1.0513564095912242
GATS3i,0.934201273193103
GATS3m,0.9041344811917956
GATS3p,0.7847611051992441
GATS3s,1.1921731934704038
GATS3v,0.9186458022396432
GATS4Z,0.9174594414995187
GATS4c,1.1264695038788701
GATS4d,1.305335766964385
GATS4i,1.0428511792632713
GATS4m,0.919313872900884
GATS4p,0.9727680516781689
GATS4s,0.7208120532413619
GATS4v,0.9681238694909825
GATS5Z,1.0177958622465986
GATS5c,1.1029489943457655
GATS5d,1.036880651326913
GATS5i,0.9937080124396503
GATS5m,1.030436509027516
GATS5p,0.9617766512797135
GATS5s,1.145261862060895
GATS5v,1.091471150490591
GATS6Z,0.7274578327171904
GATS6c,1.145601928010463
GATS6d,0.9826933856502242
GATS6i,1.0522886835107172
GATS6m,0.7429027645404727
GATS6p,0.929391102339469
GATS6s,0.6038198937854152
GATS6v,0.9651119526125301
GATS7Z,0.8966043741551024
GATS7c,0.9756329646780135
GATS7d,1.0933630613747407
GATS7i,1.0362459685009529
GATS7m,0.8998909734365202
GATS7p,0.938807129753658
GATS7s,0.5818845414346503
GATS7v,0.9890735880288324
GATS8Z,1.1580433730938078
GATS8c,1.2315750291689171
GATS8d,1.2339502172085202
GATS8i,0.994739844497121
GATS8m,1.1497930159490088
GATS8p,1.0312540916068886
GATS8s,0.9963669207238849
GATS8v,1.037517686518565
MATS1Z,0.20936023824193878
MATS1c,-0.5259402513491862
MATS1d,0.26843547583457894
MATS1i,-0.04131731421458159
MATS1m,0.19761428682290919
MATS1p,-0.043620246966848075
MATS1s,-0.18181478853637195
MATS1v,0.048285761649321315
MATS2Z,-0.023349933141935765
MATS2c,0.15400331500917616
MATS2d,0.06777144356454537
MATS2i,-0.12904846249920524
MATS2m,-0.015945158852787713
MATS2p,-0.1280426629196716
MATS2s,0.25701114453041113
MATS2v,-0.008182275470420157
MATS3Z,-0.08565691785948885
MATS3c,-0.1678683690463948
MATS3d,-0.0032196197605900163
MATS3i,0.07180211646960646
MATS3m,-0.08589496398540115
MATS3p,0.0674430145131996
MATS3s,-0.1825356573041105
MATS3v,-0.0022229917932373383
MATS4Z,-0.018070874261010377
MATS4c,0.13852546154597822
MATS4d,-0.15442593484786718
MATS4i,-0.030856308247303295
MATS4m,-0.01603173636580663
MATS4p,-0.0298851944439112
MATS4s,0.028508828621597343
MATS4v,-0.011537868291572793
MATS5Z,-0.19028684736826154
MATS5c,0.020455089077456926
MATS5d,-0.0207628831875322
MATS5i,0.012724744492314144
MATS5m,-0.1945310651116954
MATS5p,-0.06049771583992602
MATS5s,-0.15743368954011003
MATS5v,-0.15841410340324474
MATS6Z,0.11393830868761554
MATS6c,-0.23195950124297407
MATS6d,-0.026975896860986576
MATS6i,-0.0850353238664202
MATS6m,0.11110525773932611
MATS6p,-0.018774668466449044
MATS6s,-0.015767392618503347
MATS6v,0.027808097545899534
MATS7Z,0.06710210500179326
MATS7c,0.23721222455710522
MATS7d,-0.11378923766816142
MATS7i,-0.03489598930780741
MATS7m,0.06495556824676806
MATS7p,0.023557426807955428
MATS7s,0.13951365294411217
MATS7v,-0.02063857108943014
MATS8Z,-0.08145181088262476
MATS8c,-0.08725800800051833
MATS8d,-0.2498029358183856
MATS8i,0.048850242924141335
MATS8m,-0.08349681249952297
MATS8p,0.0003012394917446796
MATS8s,-0.0627300843155342
MATS8v,-0.07250520236270977
MAXssO,6.093995181405896
MINssO,6.093995181405896
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.423898499571749
SdssSe,0
SdsssP,0
SpAD_A,36.85693782124224
SpAD_D,306.43883517024244
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.1346408945107984
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1202
TMWC10,138.72145340561312
TSRW10,79.14871831562556
VE1_Dt,5.317717878757305
VE2_Dt,0.18336958202611398
VE3_Dt,2.735754978153561
VR1_Dt,182.84990982044042
VR2_Dt,6.305169304153118
VR3_Dt,6.273376388398965
Xc-3dv,1.4992124129698117
Xc-4dv,0.10206207261596575
Xc-5dv,0.1285389110845051
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.46298965411661713
Xch-7d,0.7658867094726143
Xp-0dv,17.097860530323693
Xp-1dv,11.305313998205268
Xp-2dv,9.00401912397145
Xp-3dv,5.530162523505496
Xp-4dv,4.347355944463536
Xp-5dv,2.9794925853697456
Xp-6dv,1.7660080766667834
Xp-7dv,1.2097498881154372
Xpc-4d,4.482571492468295
Xpc-5d,8.317299951669693
Xpc-6d,12.629285761204592
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.965795107965807
AATS0dv,7.969498910675381
AATS0pe,6.313901960784313
AATS0se,7.7696381372549
AATS1dv,6.895061728395063
AATS1pe,6.488437037037038
AATS1se,7.784997185185183
AATS2dv,6.528368794326242
AATS2pe,6.413210638297872
AATS2se,7.773806574468083
AATS3dv,4.818181818181818
AATS3pe,6.39899173553719
AATS3se,7.841788330578511
AATS4dv,4.782369146005509
AATS4pe,6.298468595041323
AATS4se,7.734855603305785
AATS5dv,4.519125683060109
AATS5pe,6.3680016393442616
AATS5se,7.793196655737705
AATS6dv,3.965686274509803
AATS6pe,6.0879514705882345
AATS6se,7.555102044117647
AATS7dv,4.166666666666666
AATS7pe,6.249037313432835
AATS7se,7.726412268656718
AATS8dv,3.442708333333333
AATS8pe,6.2553328125
AATS8se,7.746295609375001
AATSC0Z,9.983852364475203
AATSC0c,0.016468903921737804
AATSC0d,0.6858900422914264
AATSC0i,1.529367873758915
AATSC0m,45.810635227989245
AATSC0p,0.28657121817672504
AATSC0s,2.0014493344070994
AATSC0v,51.33984939532994
AATSC1Z,2.090221709598872
AATSC1c,-0.008661659468044378
AATSC1d,0.1841172198726985
AATSC1i,-0.06318937298978364
AATSC1m,9.052836009483533
AATSC1p,-0.012500307310459249
AATSC1s,-0.3638930875014892
AATSC1v,2.4789837310149547
AATSC2Z,-0.23312228520945327
AATSC2c,0.0025362657985152437
AATSC2d,0.04648375829263703
AATSC2i,-0.19736257270426658
AATSC2m,-0.7304578558574014
AATSC2p,-0.036693341891482066
AATSC2s,0.5143947841555981
AATSC2v,-0.4200767903624733
AATSC3Z,-0.855186021905116
AATSC3c,-0.0027646080413239005
AATSC3d,-0.002208305133753398
AATSC3i,0.10981185019651202
AATSC3m,-3.934902863056485
AATSC3p,0.019327226826558158
AATSC3s,-0.3653358698168743
AATSC3v,-0.11412806387185939
AATSC4Z,-0.1804169407189225
AATSC4c,0.0022813625169151
AATSC4d,-0.10591921098369667
AATSC4i,-0.04719064653622791
AATSC4m,-0.7344240267252574
