DLiP-ID,C1029N
GGI5,0.6322222222222224
GGI6,0.13718820861678002
GGI7,0.0
GGI8,0.0
GGI9,0.0
JGI1,0.3529411764705882
JGI2,0.12345679012345685
JGI3,0.08357279693486591
JGI4,0.0658937198067633
JGI5,0.0395138888888889
JGI6,0.02286470143613001
JGI7,0.0
JGI8,0.0
JGI9,0.0
MIC0,11.641516390497799
MIC1,32.50936075028161
MIC2,33.74471185345758
MIC3,33.883746336216205
MIC4,33.883746336216205
MIC5,33.883746336216205
MPC2,27
MPC3,37
MPC4,49
MPC5,61
MPC6,57
MPC7,51
MPC8,42
MPC9,23
Mare,0.9678620689655171
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,1
NtsC,2
RNCG,0.2954639571621102
RPCG,0.20035281683786832
SIC0,0.2801842537383974
SIC1,0.7216150084585692
SIC2,0.8189273661579632
SIC3,0.8473200327042301
SIC4,0.8473200327042301
SIC5,0.8473200327042301
SaaN,0
SaaO,0
SaaS,0
Sare,28.067999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,5.606523998488284
StsC,4.6960100151171575
TIC0,39.47276361405894
TIC1,101.66216790982598
TIC2,115.37167385437264
TIC3,119.37167385437266
TIC4,119.37167385437266
TIC5,119.37167385437266
Vabc,227.3191091012784
WPol,29
apol,33.95030899999998
bpol,14.479690999999997
nRot,0
ABCGG,11.657268018840252
ATS0Z,630.0
ATS0d,101.0
ATS0i,4575.741810187737
ATS0m,2485.0705759999996
ATS0p,46.67777176303701
ATS0s,158.45833333333331
ATS0v,6793.030252278748
ATS1Z,708.0
ATS1d,127.0
ATS1i,4209.510116262701
ATS1m,2681.756024999998
ATS1p,59.48591602999996
ATS1s,100.40277777777777
ATS1v,8468.069422264567
ATS2Z,1124.0
ATS2d,221.0
ATS2i,7902.079151959091
ATS2m,4253.068143
ATS2p,96.16352512879199
ATS2s,147.84027777777777
ATS2v,13519.540693754912
ATS3Z,1362.0
ATS3d,240.0
ATS3i,11339.535620312847
ATS3m,4916.103056999999
ATS3p,124.82124493539598
ATS3s,239.8611111111112
ATS3v,16854.63802275698
ATS4Z,1210.0
ATS4d,219.0
ATS4i,15100.04151329438
ATS4m,4176.412047
ATS4p,122.37954397752696
ATS4s,286.0
ATS4v,15491.505444067774
ATS5Z,899.0
ATS5d,149.0
ATS5i,13006.671026521773
ATS5m,3085.9640720000007
ATS5p,86.67558448577199
ATS5s,255.12500000000009
ATS5v,10837.906459704736
ATS6Z,457.0
ATS6d,68.0
ATS6i,7565.496774109539
ATS6m,1401.9866539999994
ATS6p,43.288078183641
ATS6s,216.66666666666674
ATS6v,5451.875899574268
ATS7Z,155.0
ATS7d,24.0
ATS7i,3133.6655187979445
ATS7m,473.699226
ATS7p,15.758128175094
ATS7s,70.0
ATS7v,1859.8550824001413
ATS8Z,42.0
ATS8d,6.0
ATS8i,1185.8467824378
ATS8m,84.714336
ATS8p,4.400833800000001
ATS8s,36.0
ATS8v,521.7970494037432
C1SP1,2
C1SP2,0
C1SP3,2
C2SP1,1
C2SP2,3
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,2
FCSP3,0.42857142857142855
GGI10,0.0
JGI10,0.0
JGT10,0.6882430736606933
Kier1,12.456747404844291
Kier2,4.032921810699588
Kier3,1.8612125639152666
MAXdO,11.678122637944067
MAXtN,8.884499244142102
MID_C,28.22360610111431
MID_N,1.7346866296159456
MID_O,1.7742507315497467
MID_X,0.0
MID_h,3.5089373611656924
MINdO,11.678122637944067
MINtN,8.884499244142102
MPC10,9
MWC01,17.0
MWC02,4.48863636973214
MWC03,5.37989735354046
MWC04,6.333279628139691
MWC05,7.254884810077338
MWC06,8.208764045819667
MWC07,9.138951775888529
MWC08,10.091418348094594
MWC09,11.025474512520688
MWC10,11.976703505390523
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.3850800000000003
SRW02,3.5553480614894135
SRW03,0.0
SRW04,4.962844630259907
SRW05,2.3978952727983707
SRW06,6.586171654854675
SRW07,4.948759890378168
SRW08,8.303752415563412
SRW09,7.221835825288449
SRW10,10.073441275336219
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.2547916666666667
SdssC,0.9622685185185191
SdssS,0
SsCH3,4.187323318216175
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.5375714987959053
VE1_D,3.9348706473596
VE2_A,0.22109821867474408
VE2_D,0.245929415459975
VE3_A,1.7334441036845927
VE3_D,1.8398816382392424
VR1_A,82.26967659434196
VR1_D,75.83610126826457
VR2_A,5.1418547871463725
VR2_D,4.739756329266536
VR3_A,4.880006219391037
VR3_D,4.798578078543365
WPath,380
Xc-3d,2.1646972125189543
Xc-4d,0.30618621784789724
Xc-5d,0.5173438790350787
Xc-6d,0.10825317547305482
Xp-0d,11.974691494688164
Xp-1d,7.449454158314228
Xp-2d,7.3425311153283115
Xp-3d,6.259192150813599
Xp-4d,4.96361682752966
Xp-5d,4.194642322047886
Xp-6d,2.585676647627376
Xp-7d,1.4354711811333667
ZMIC0,51.86311905751417
ZMIC1,24.94575370346035
ZMIC2,22.667799833283286
ZMIC3,22.155253351868783
ZMIC4,22.155253351868783
ZMIC5,22.155253351868783
nAcid,0
nAtom,29
nBase,0
nRing,2
piPC1,3.2188758248682006
piPC2,3.6888794541139363
piPC3,4.290459441148391
piPC4,4.709530201312334
piPC5,5.153291594497779
piPC6,5.424950017481403
piPC7,5.37989735354046
piPC8,5.3230099791384085
piPC9,4.9344739331306915
AATS0Z,21.724137931034484
AATS0d,3.4827586206896552
AATS0i,157.78420035130128
AATS0m,85.69208882758619
AATS0p,1.6095783366564484
AATS0s,5.4640804597701145
AATS0v,234.24242249237062
AATS1Z,23.6
AATS1d,4.233333333333333
AATS1i,140.31700387542335
AATS1m,89.39186749999993
AATS1p,1.9828638676666654
AATS1s,3.346759259259259
AATS1v,282.2689807421522
AATS2Z,20.814814814814813
AATS2d,4.092592592592593
AATS2i,146.33479911035354
AATS2m,78.76052116666668
AATS2p,1.7808060209035554
AATS2s,2.7377829218106995
AATS2v,250.36186469916504
AATS3Z,17.68831168831169
AATS3d,3.116883116883117
AATS3i,147.2666963676993
AATS3m,63.84549424675324
AATS3p,1.6210551290311166
AATS3s,3.1150793650793664
AATS3v,218.89140289294778
AATS4Z,12.604166666666666
AATS4d,2.28125
AATS4i,157.29209909681646
AATS4m,43.504292156249996
AATS4p,1.2747869164325725
AATS4s,2.9791666666666665
AATS4v,161.36984837570597
AATS5Z,11.2375
AATS5d,1.8625
AATS5i,162.58338783152217
AATS5m,38.574550900000006
AATS5p,1.08344480607215
AATS5s,3.1890625000000012
AATS5v,135.4738307463092
AATS6Z,10.155555555555555
AATS6d,1.511111111111111
AATS6i,168.12215053576753
AATS6m,31.155258977777763
AATS6p,0.9619572929697999
AATS6s,4.814814814814817
AATS6v,121.15279776831707
AATS7Z,8.61111111111111
AATS7d,1.3333333333333333
AATS7i,174.09252882210802
AATS7m,26.31662366666667
AATS7p,0.875451565283
AATS7s,3.888888888888889
AATS7v,103.3252823555634
AATS8Z,7.0
AATS8d,1.0
AATS8i,197.6411304063
AATS8m,14.119056
AATS8p,0.7334723000000002
AATS8s,6.0
AATS8v,86.96617490062387
AMID_C,1.7639753813196444
AMID_N,0.1084179143509966
AMID_O,0.11089067072185917
AMID_X,0.0
AMID_h,0.21930858507285578
ATS0dv,210.0
ATS0pe,175.0302
ATS0se,216.46060800000006
ATS1dv,212.0
ATS1pe,186.9915000000001
ATS1se,224.44156400000008
ATS2dv,297.0
ATS2pe,326.6659999999998
ATS2se,398.7935960000001
ATS3dv,321.0
ATS3pe,466.0380000000001
ATS3se,571.0186839999999
ATS4dv,270.0
ATS4pe,555.4065999999999
ATS4se,698.9304040000002
ATS5dv,172.0
ATS5pe,457.6940000000001
ATS5se,582.3186799999999
ATS6dv,71.0
ATS6pe,278.6289999999999
ATS6se,351.280016
ATS7dv,10.0
ATS7pe,105.83599999999996
ATS7se,134.86573599999997
ATS8dv,0.0
ATS8pe,40.12800000000001
ATS8se,49.67308799999999
ATSC0Z,197.448275862069
ATSC0c,0.24864228324776677
ATSC0d,24.827586206896555
ATSC0i,42.58888544360313
ATSC0m,946.0196209655173
ATSC0p,6.932134480434207
ATSC0s,59.760057471264375
ATSC0v,1523.94727296382
ATSC1Z,4.570749108204506
ATSC1c,-0.08305082626230778
ATSC1d,11.31629013079668
ATSC1i,1.543370034783832
ATSC1m,22.335401932223228
ATSC1p,0.2493001800897553
ATSC1s,1.4182355661249841
ATSC1v,50.41269272465577
ATSC2Z,83.37217598097504
ATSC2c,-0.010118042150227241
ATSC2d,-3.437574316290127
ATSC2i,15.48635323503607
ATSC2m,401.7482827193814
ATSC2p,2.830685887697377
ATSC2s,10.469538578411942
ATSC2v,675.9375877542753
ATSC3Z,-92.53507728894176
ATSC3c,-0.037727652158483234
ATSC3d,-13.162901307966699
ATSC3i,-24.676780386996153
ATSC3m,-449.56293301189083
ATSC3p,-4.2570245618974045
ATSC3s,3.5111309287884795
ATSC3v,-906.7889283620281
ATSC4Z,0.24019024970273684
ATSC4c,-0.100781416765593
ATSC4d,-10.187871581450652
ATSC4i,-12.050455048164501
ATSC4m,-8.096261851367231
ATSC4p,-1.94051490970348
ATSC4s,16.846016646848984
ATSC4v,-325.73970023104215
ATSC5Z,107.14268727705111
ATSC5c,0.13059787953399316
ATSC5d,-5.524375743162905
ATSC5i,-13.951532388774375
ATSC5m,502.63692340547016
ATSC5p,-0.6925283984756095
ATSC5s,11.151852952833929
ATSC5v,260.4537615461257
ATSC6Z,-134.69560047562422
ATSC6c,0.020416849780877683
ATSC6d,3.060642092746726
ATSC6i,-2.8920927886797125
ATSC6m,-629.5756990844231
ATSC6p,-0.1057434451400503
ATSC6s,-39.578824811732076
ATSC6v,-423.98416049648534
ATSC7Z,-12.933412604042797
ATSC7c,-0.01605766152940117
ATSC7d,3.2104637336504145
ATSC7i,1.8899230392731925
ATSC7m,-59.33165266825198
ATSC7p,0.2359995878538691
ATSC7s,-12.635552913198568
ATSC7v,8.236512638317647
ATSC8Z,-53.88585017835911
ATSC8c,-0.02760027207274175
ATSC8d,2.3115338882282987
ATSC8i,13.35677158172007
ATSC8m,-253.16387192390005
ATSC8p,0.2137584193584385
ATSC8s,-21.06242568370987
ATSC8v,-100.50140205572895
AXp-0d,0.7484182184180103
AXp-1d,0.43820318578318984
AXp-2d,0.27194559686401154
AXp-3d,0.16916735542739456
AXp-4d,0.10129830260264612
AXp-5d,0.06876462823029321
AXp-6d,0.045362748203989056
AXp-7d,0.028146493747713074
GATS1Z,0.7799511002444985
GATS1c,1.1122848466221191
GATS1d,0.9774074074074073
GATS1i,0.9570984053668474
GATS1m,0.7861869311346026
GATS1p,0.9533655970952796
GATS1s,0.5130083320644232
GATS1v,0.9143539239474338
GATS2Z,0.6355157113103322
GATS2c,0.6704697024016283
GATS2d,1.7543209876543207
GATS2i,0.7652401206221674
GATS2m,0.6401999126461876
GATS2p,0.7836647027234972
GATS2s,0.3936136867759978
GATS2v,0.7436317263694704
GATS3Z,1.0479154097736
GATS3c,0.7653309379676597
GATS3d,1.3401515151515149
GATS3i,1.166288576167765
GATS3m,1.054417671379927
GATS3p,1.211868562975344
GATS3s,0.6016906982454069
GATS3v,1.183158649677878
GATS4Z,0.95721271393643
GATS4c,0.8154961122940636
GATS4d,0.9691840277777777
GATS4i,1.0158959633934936
GATS4m,0.9632534154294765
GATS4p,1.0678480096811813
GATS4s,0.6212633936800261
GATS4v,1.0631020440451338
GATS5Z,0.8278117359413201
GATS5c,0.8906051303612906
GATS5d,0.7260069444444444
GATS5i,1.0361619826765003
GATS5m,0.8320202586249426
GATS5p,1.0136862200065904
GATS5s,0.8363364428309249
GATS5v,0.9446881211987442
GATS6Z,1.6055963053518063
GATS6c,1.8653361684520988
GATS6d,0.5388271604938271
GATS6i,1.007148796461973
GATS6m,1.5760092270842965
GATS6p,0.915628511512435
GATS6s,2.7704980627972478
GATS6v,1.06087186107605
GATS7Z,1.2171964140179297
GATS7c,1.5680660065118404
GATS7d,0.18796296296296292
GATS7i,1.03847200827322
GATS7m,1.2052971985138674
GATS7p,0.8156445742979646
GATS7s,2.0368491492959553
GATS7v,0.9111283069473614
GATS8Z,2.5525672371638133
GATS8c,2.6323759235746214
GATS8d,0.0
GATS8i,0.28778297847958667
GATS8m,2.500620453924208
GATS8p,0.3790111509379478
GATS8s,5.856754742384536
GATS8v,0.9229439724536426
MATS1Z,0.022377459541273657
MATS1c,-0.32288339834338536
MATS1d,0.4406018518518522
MATS1i,0.03503083847858225
MATS1m,0.022822876033423676
MATS1p,0.03476420931633002
MATS1s,0.022941093186086343
MATS1v,0.03197766123434039
MATS2Z,0.22676291380447858
MATS2c,-0.021853738254001064
MATS2d,-0.07435699588477357
MATS2i,0.195279711343136
MATS2m,0.2280647278395072
MATS2p,0.21929510545449413
MATS2s,0.09408508316778134
MATS2v,0.2381995268402808
MATS3Z,-0.17650634381336447
MATS3c,-0.05714681977015589
MATS3d,-0.19967532467532453
MATS3i,-0.21822248355973228
MATS3m,-0.17897716504319608
MATS3p,-0.2312844578240245
MATS3s,0.022128057470542986
MATS3v,-0.2241008689363678
MATS4Z,0.00036747584119222555
MATS4c,-0.12244251426966278
MATS4d,-0.1239583333333333
MATS4i,-0.08547398203114498
MATS4m,-0.002585301312360059
MATS4p,-0.08456229664337701
MATS4s,0.08515555502127757
MATS4v,-0.06456951378207565
MATS5Z,0.19670581557806488
MATS5c,0.1904009676580129
MATS5d,-0.08065972222222227
MATS5i,-0.11875000808903158
MATS5m,0.1926026487151733
MATS5p,-0.03621417691130597
MATS5s,0.06764629865602384
MATS5v,0.06195390761574731
MATS6Z,-0.43962820662087143
MATS6c,0.0529174895053236
MATS6d,0.07944444444444433
MATS6i,-0.04376243029300556
MATS6m,-0.4288775334470284
MATS6p,-0.009830417449237492
MATS6s,-0.4268127382545675
MATS6v,-0.1792937601003788
MATS7Z,-0.10553226995769772
MATS7c,-0.10404777727487356
MATS7d,0.2083333333333332
MATS7i,0.07149461593095677
MATS7m,-0.10104429415200283
MATS7p,0.05484913186294613
MATS7s,-0.3406502696767884
MATS7v,0.008707609025470327
MATS8Z,-1.3190709046454767
MATS8c,-0.5365190235376024
MATS8d,0.4499999999999998
MATS8i,1.5158351442921736
MATS8m,-1.2934460912308272
MATS8p,0.14904005346143714
MATS8s,-1.7035078017935708
MATS8v,-0.3187490704044996
MAXtCH,5.606523998488284
MAXtsC,2.7718287037037035
MINtCH,5.606523998488284
MINtsC,1.9241813114134543
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,19.69753301993584
SpAD_D,98.48283063111558
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7701540060468632
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.5396934051398337
SssssN,0
TMPC10,389
TMWC10,106.89801034920362
TSRW10,64.05004902596862
VE1_Dt,3.9890806126696994
VE2_Dt,0.2493175382918562
VE3_Dt,1.8535644107062752
VR1_Dt,70.58662781807898
VR2_Dt,4.411664238629936
VR3_Dt,4.726844348129098
Xc-3dv,1.525051190111786
Xc-4dv,0.22780773160461976
Xc-5dv,0.2670528357374275
Xc-6dv,0.06576242758270262
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07216878364870322
Xch-6d,0.3455431986538239
Xch-7d,0.7707956346411862
Xp-0dv,9.501726255905794
Xp-1dv,5.328213397142523
Xp-2dv,5.091653286971169
Xp-3dv,3.6637278961684805
Xp-4dv,2.6622488650570464
Xp-5dv,1.8847878206293238
Xp-6dv,0.9403061568184459
Xp-7dv,0.46566888648075316
Xpc-4d,4.5215921487622515
Xpc-5d,7.5029374935927935
Xpc-6d,12.24838803422231
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,30
nFRing,1
nHBAcc,2
nHBDon,0
nHRing,0
nSpiro,0
naRing,0
piPC10,4.31748811353631
AATS0dv,7.241379310344827
AATS0pe,6.035524137931035
AATS0se,7.4641588965517265
AATS1dv,7.066666666666666
AATS1pe,6.233050000000003
AATS1se,7.481385466666669
AATS2dv,5.5
AATS2pe,6.049370370370367
AATS2se,7.385066592592595
AATS3dv,4.1688311688311686
AATS3pe,6.05244155844156
AATS3se,7.415827064935064
AATS4dv,2.8125
AATS4pe,5.785485416666666
AATS4se,7.280525041666668
AATS5dv,2.15
AATS5pe,5.721175000000001
AATS5se,7.278983499999998
AATS6dv,1.5777777777777777
AATS6pe,6.191755555555553
AATS6se,7.806222577777778
AATS7dv,0.5555555555555556
AATS7pe,5.879777777777775
AATS7se,7.492540888888887
AATS8dv,0.0
AATS8pe,6.6880000000000015
AATS8se,8.278847999999998
AATSC0Z,6.80856123662307
AATSC0c,0.008573871836129888
AATSC0d,0.8561236623067777
AATSC0i,1.46858225667597
AATSC0m,32.621366240190255
AATSC0p,0.23903912001497266
AATSC0s,2.0606916369401507
AATSC0v,52.549905964269655
AATSC1Z,0.15235830360681688
AATSC1c,-0.0027683608754102596
AATSC1d,0.377209671026556
AATSC1i,0.05144566782612773
AATSC1m,0.7445133977407743
AATSC1p,0.008310006002991843
AATSC1s,0.0472745188708328
AATSC1v,1.680423090821859
AATSC2Z,1.5439291848328711
AATSC2c,-0.0001873711509301341
AATSC2d,-0.06365878363500235
AATSC2i,0.28678431916733466
AATSC2m,7.439783013321878
AATSC2p,0.052420109031432904
AATSC2s,0.1938803440446656
AATSC2v,12.517362736190284
AATSC3Z,-1.2017542505057373
AATSC3c,-0.0004899695085517303
AATSC3d,-0.17094677023333377
AATSC3i,-0.3204776673635864
AATSC3m,-5.838479649505076
AATSC3p,-0.05528603327139486
AATSC3s,0.045599102971278956
AATSC3v,-11.776479589117248
AATSC4Z,0.002501981767736842
AATSC4c,-0.0010498064246415937
AATSC4d,-0.10612366230677762
AATSC4i,-0.12552557341838022
AATSC4m,-0.084336060951742
AATSC4p,-0.020213696976077916
AATSC4s,0.17547934007134358
AATSC4v,-3.393121877406689
AATSC5Z,1.3392835909631389
AATSC5c,0.0016324734941749145
AATSC5d,-0.06905469678953631
AATSC5i,-0.17439415485967968
AATSC5m,6.282961542568377
AATSC5p,-0.008656604980945119
AATSC5s,0.13939816191042412
AATSC5v,3.255672019326571
