DLiP-ID,T0058P
SsBr,0
SsCl,0
SsLi,0
SsOH,9.485391297152644
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,108.16610394413813
TIC1,232.57736207795682
TIC2,299.7358775740282
TIC3,343.0200900891725
TIC4,347.774977591336
TIC5,347.774977591336
Vabc,432.70481567155764
WPol,51
apol,67.95541099999998
bpol,39.19658900000002
nRot,9
ABCGG,21.32867510293174
ATS0Z,1704.0
ATS0d,199.0
ATS0i,10058.490274699825
ATS0m,6745.876241000002
ATS0p,91.67957243092299
ATS0s,414.3272462277092
ATS0v,13268.325702781576
ATS1Z,1887.0
ATS1d,251.0
ATS1i,9433.750956443557
ATS1m,7224.781028000004
ATS1p,115.15061999600005
ATS1s,203.0030864197531
ATS1v,16675.65365873675
ATS2Z,2667.0
ATS2d,384.0
ATS2i,16975.984086413395
ATS2m,10018.029902000006
ATS2p,173.1838577790941
ATS2s,445.68672839506166
ATS2v,24241.84953991588
ATS3Z,3011.0
ATS3d,448.0
ATS3i,24279.420998202222
ATS3m,10924.161202000001
ATS3p,205.27114724352697
ATS3s,510.65123456790116
ATS3v,27431.444602323805
ATS4Z,3004.0
ATS4d,422.0
ATS4i,26693.288297782514
ATS4m,10716.275275000004
ATS4p,190.51008379377197
ATS4s,630.699074074074
ATS4v,26681.37659051776
ATS5Z,2751.0
ATS5d,393.0
ATS5i,24533.041205942536
ATS5m,9914.866172
ATS5p,175.72993342722503
ATS5s,741.8580246913581
ATS5v,25131.536453408622
ATS6Z,2614.0
ATS6d,388.0
ATS6i,23244.536800423262
ATS6m,9426.123144000003
ATS6p,180.11291088267797
ATS6s,579.128086419753
ATS6v,24836.79933297212
ATS7Z,2609.0
ATS7d,375.0
ATS7i,25425.51093126173
ATS7m,9289.957679000003
ATS7p,175.13280077801704
ATS7s,545.0601851851851
ATS7v,23920.8570037043
ATS8Z,2271.0
ATS8d,333.0
ATS8i,23864.005054230034
ATS8m,8042.789785000002
ATS8p,152.88985388456405
ATS8s,672.7160493827159
ATS8v,20964.848849887014
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,11
C2SP3,4
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.3181818181818182
GGI10,0.2430384654627079
JGI10,0.0071481901606678805
JGT10,0.4934088956459031
Kier1,28.569444444444443
Kier2,13.5168
Kier3,8.258064516129032
MAXdO,12.948893551380166
MID_C,45.31414184990716
MID_N,9.990809016107873
MID_O,10.465239894422776
MID_X,0.0
MID_h,22.708115741756558
MINdO,11.643437232821789
MPC10,80
MWC01,36.0
MWC02,5.153291594497779
MWC03,5.983936280687191
MWC04,6.853299093186078
MWC05,7.708410667257367
MWC06,8.582044163735853
MWC07,9.448805939388178
MWC08,10.32702176010517
MWC09,11.201237544051601
MWC10,12.083865462751323
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.4907000000000001
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.60947179518496
SRW05,2.3978952727983707
SRW06,7.110696122978827
SRW07,4.59511985013459
SRW08,8.695674048824253
SRW09,6.6293632534374485
SRW10,10.329180034324262
SaaCH,14.600725810680157
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.4471780968651848
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.7059176783629395
SdssS,0
SsCH3,0
SsNH2,5.612600884500845
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,7.335379477206105
SssPH,0
SssSe,0
SsssB,0
SsssN,1.086635048953772
SsssP,0
VE1_A,3.994239035185323
VE1_D,5.7423437553392445
VE2_A,0.11747761868192126
VE2_D,0.16889246339233072
VE3_A,2.60862851339407
VE3_D,2.971642878359282
VR1_A,4921.754842819997
VR1_D,223.92344497984487
VR2_A,144.75749537705875
VR2_D,6.585983675877791
VR3_A,9.725195852884848
VR3_D,6.635079661579871
WPath,3994
Xc-3d,2.8261317383231517
Xc-4d,0.16666666666666666
Xc-5d,0.8759423616138585
Xc-6d,0.15137471507731048
Xp-0d,24.716967702877938
Xp-1d,16.17957768163184
Xp-2d,14.960405061090347
Xp-3d,11.764084563848257
Xp-4d,8.899558393055745
Xp-5d,6.979084412705272
Xp-6d,4.149823878232065
Xp-7d,2.548685445361007
ZMIC0,111.80135910894636
ZMIC1,58.578006763528364
ZMIC2,33.02346958096765
ZMIC3,27.237879345276596
ZMIC4,26.88837505808173
ZMIC5,26.88837505808173
nAcid,1
nAtom,61
nBase,0
nRing,3
piPC1,3.871201010907891
piPC2,4.406719247264253
piPC3,4.787491742782046
piPC4,5.1647859739235145
piPC5,5.588184549905154
piPC6,5.460914417994212
piPC7,5.567389849750646
piPC8,5.579965647234809
piPC9,5.6280706529205045
AATS0Z,27.934426229508198
AATS0d,3.262295081967213
AATS0i,164.8932831918004
AATS0m,110.58813509836068
AATS0p,1.5029438103429997
AATS0s,6.792249938159167
AATS0v,217.51353611117338
AATS1Z,29.952380952380953
AATS1d,3.984126984126984
AATS1i,149.74207867370725
AATS1m,114.679063936508
AATS1p,1.8277876189841278
AATS1s,3.222271213011954
AATS1v,264.6929152180436
AATS2Z,24.46788990825688
AATS2d,3.522935779816514
AATS2i,155.74297326984765
AATS2m,91.90853121100923
AATS2p,1.5888427319182945
AATS2s,4.088869067844603
AATS2v,222.4022893570264
AATS3Z,19.94039735099338
AATS3d,2.966887417218543
AATS3i,160.79086753776306
AATS3m,72.34543842384107
AATS3p,1.3594115711491852
AATS3s,3.381796255416564
AATS3v,181.6651960418795
AATS4Z,18.658385093167702
AATS4d,2.62111801242236
AATS4i,165.79682172535723
AATS4m,66.56071599378885
AATS4p,1.1832924459240495
AATS4s,3.917385553255118
AATS4v,165.72283596594883
AATS5Z,18.58783783783784
AATS5d,2.6554054054054053
AATS5i,165.76379193204417
AATS5m,66.992339
AATS5p,1.1873644150488178
AATS5s,5.012554220887554
AATS5v,169.80767873924745
AATS6Z,18.27972027972028
AATS6d,2.7132867132867133
AATS6i,162.54920839456827
AATS6m,65.91694506293709
AATS6p,1.2595308453334124
AATS6s,4.049846758180091
AATS6v,173.68391141938545
AATS7Z,16.941558441558442
AATS7d,2.435064935064935
AATS7i,165.10072033286838
AATS7m,60.32440051298703
AATS7p,1.1372259790780328
AATS7s,3.539351851851851
AATS7v,155.33024028379415
AATS8Z,15.992957746478874
AATS8d,2.3450704225352115
AATS8i,168.05637362133828
AATS8m,56.639364683098606
AATS8p,1.076689111863127
AATS8s,4.737436967483915
AATS8v,147.63978063300715
AMID_C,1.332768877938446
AMID_N,0.2938473240031727
AMID_O,0.30780117336537577
AMID_X,0.0
AMID_h,0.667885757110487
ATS0dv,502.44444444444446
ATS0pe,397.60099999999994
ATS0se,487.1522049999998
ATS1dv,397.0
ATS1pe,419.3941000000001
ATS1se,501.85187199999973
ATS2dv,660.3333333333334
ATS2pe,718.6937999999999
ATS2se,867.1128799999994
ATS3dv,612.3333333333334
ATS3pe,963.8835000000003
ATS3se,1188.1121380000002
ATS4dv,661.6666666666666
ATS4pe,1056.4980999999998
ATS4se,1305.5502540000005
ATS5dv,740.0
ATS5pe,983.0209
ATS5se,1207.685634
ATS6dv,618.0
ATS6pe,922.2843
ATS6se,1134.7103399999999
ATS7dv,530.0
ATS7pe,975.0837999999999
ATS7se,1213.004178
ATS8dv,594.6666666666667
ATS8pe,914.4865000000001
ATS8se,1137.9688460000002
ATSC0Z,612.7868852459018
ATSC0c,1.7214299068847019
ATSC0d,38.32786885245902
ATSC0i,94.34928110304195
ATSC0m,2817.0850080655728
ATSC0p,15.975672690284949
ATSC0s,178.29810092423938
ATSC0v,2934.215921181355
ATSC1Z,95.62993818865897
ATSC1c,-1.2671279992409887
ATSC1d,7.956463316312825
ATSC1i,-8.037100149588008
ATSC1m,413.18170662080144
ATSC1p,-0.08833724515940272
ATSC1s,-26.23450198222448
ATSC1v,178.01002558594988
ATSC2Z,61.6922870196184
ATSC2c,0.5250904806735185
ATSC2d,-8.913732867508736
ATSC2i,1.2401353114980058
ATSC2m,256.280638407418
ATSC2p,0.09694346174240409
ATSC2s,60.037906518226556
ATSC2v,-436.90459286930434
ATSC3Z,-99.14458478903516
ATSC3c,0.34570923513059193
ATSC3d,-9.565708142972321
ATSC3i,-14.641773546780982
ATSC3m,-441.43112849019053
ATSC3p,-3.793169150623546
ATSC3s,-14.97603587081661
ATSC3v,-647.4377171710568
ATSC4Z,-231.78177909164205
ATSC4c,-0.8120378779200441
ATSC4d,-4.3571620532115
ATSC4i,-21.595374986853994
ATSC4m,-1031.4959127960224
ATSC4p,-3.4909205825816247
ATSC4s,-108.69264391771908
ATSC4v,-228.2537980058981
ATSC5Z,-95.5976887933351
ATSC5c,0.21964487344672853
ATSC5d,-1.057780166621876
ATSC5i,13.141277032610997
ATSC5m,-427.0439125033592
ATSC5p,1.9168042688640023
ATSC5s,31.066028752208666
ATSC5v,19.417212329797223
ATSC6Z,-47.123353937113684
ATSC6c,0.5893392194600374
ATSC6d,-6.24402042461704
ATSC6i,2.0211361041940155
ATSC6m,-235.29898102257448
ATSC6p,-1.6968441450366878
ATSC6s,19.79593082711145
ATSC6v,-619.4226341790152
ATSC7Z,26.22655200214996
ATSC7c,-0.9818130415262256
ATSC7d,-4.876914807847353
ATSC7i,-30.664354769073988
ATSC7m,94.43155299838742
ATSC7p,-4.736730966566204
ATSC7s,-36.258090711746505
ATSC7v,-358.1647684145253
ATSC8Z,23.397742542327325
ATSC8c,0.8618892109145108
ATSC8d,7.53184627788229
ATSC8i,26.296611995405993
ATSC8m,124.15208558505753
ATSC8p,3.5241553026522405
ATSC8s,50.50272383063685
ATSC8v,415.8578103474697
AXp-0d,0.7269696383199393
AXp-1d,0.44943271337866225
AXp-2d,0.2992081012218069
AXp-3d,0.18974329941690737
AXp-4d,0.12026430260886142
AXp-5d,0.08115214433378223
AXp-6d,0.05123239355842056
AXp-7d,0.031465252411864285
GATS1Z,0.8454737700323572
GATS1c,1.7803898714471191
GATS1d,1.0436270316509835
GATS1i,1.3997727363640111
GATS1m,0.8376175462042843
GATS1p,1.2395464757162797
GATS1s,0.7261411780535614
GATS1v,0.966631981324761
GATS2Z,0.8304666676484014
GATS2c,0.7428898349765198
GATS2d,1.357193869142449
GATS2i,1.184772626629577
GATS2m,0.8354133525835502
GATS2p,1.04448510010029
GATS2s,0.48602069749186283
GATS2v,1.0733375433162045
GATS3Z,1.2300766426073366
GATS3c,0.8757859450360832
GATS3d,1.2907109149723257
GATS3i,1.1460836791572764
GATS3m,1.2075780390466533
GATS3p,1.2720216634485955
GATS3s,0.8786448325979362
GATS3v,1.1040530148757146
GATS4Z,1.3178768331954176
GATS4c,1.2784328271604501
GATS4d,1.1376182860543331
GATS4i,1.074147508287615
GATS4m,1.2955173178885102
GATS4p,1.1475106820978769
GATS4s,1.538055489538698
GATS4v,0.9729490927240202
GATS5Z,1.0019576157216605
GATS5c,1.055720786261691
GATS5d,1.0312868471551104
GATS5i,0.8942277971053265
GATS5m,1.004909931841166
GATS5p,0.8289335673570407
GATS5s,1.2953608943313506
GATS5v,0.9107895518541844
GATS6Z,0.9243565423340702
GATS6c,0.9016800642080649
GATS6d,1.0454515544335903
GATS6i,0.988555099303718
GATS6m,0.9345490298379594
GATS6p,0.9664392269426045
GATS6s,0.9439195868323635
GATS6v,1.0553619118829942
GATS7Z,0.9905776406578971
GATS7c,1.2963090150256895
GATS7d,0.9656938442225012
GATS7i,1.074398370751311
GATS7m,0.9939249876385012
GATS7p,1.082384732849297
GATS7s,1.0877731952806935
GATS7v,1.0245362784969023
GATS8Z,0.9632740261795489
GATS8c,0.9629242192494265
GATS8d,0.8433535343799321
GATS8i,0.7545886968161707
GATS8m,0.9656768940684273
GATS8p,0.7891072186629953
GATS8s,1.1355997343178854
GATS8v,0.8817482336695212
MATS1Z,0.1511032128207088
MATS1c,-0.7127224342065379
MATS1d,0.20099936182057668
MATS1i,-0.0824802692942008
MATS1m,0.14201375744789937
MATS1p,-0.005353945954477973
MATS1s,-0.14246736514736555
MATS1v,0.05874104643028191
MATS2Z,0.0563410252256763
MATS2c,0.17070574540824265
MATS2d,-0.1301512309587902
MATS2i,0.007355866105156279
MATS2m,0.05091188556852938
MATS2p,0.0033959610994313523
MATS2s,0.18844393303555576
MATS2v,-0.08332932770253763
MATS3Z,-0.06536005726049625
MATS3c,0.08112870153683223
MATS3d,-0.10082200782918553
MATS3i,-0.06269140137791579
MATS3m,-0.0633017753669642
MATS3p,-0.09591707875197948
MATS3s,-0.03393149867703063
MATS3v,-0.08913716444010014
MATS4Z,-0.1433091067399114
MATS4c,-0.17872730335646597
MATS4d,-0.043071797841760996
MATS4i,-0.08672136662671281
MATS4m,-0.1387303615259848
MATS4p,-0.0827913136708503
MATS4s,-0.23097096799764885
MATS4v,-0.029473377210018428
MATS5Z,-0.06429927118129362
MATS5c,0.052589597511681664
MATS5d,-0.011374933530622154
MATS5i,0.057407296505180054
MATS5m,-0.06247995421211539
MATS5p,0.049452327123419446
MATS5s,0.0718136733589937
MATS5v,0.002727488512089078
MATS6Z,-0.032803526061953026
MATS6c,0.14603931839091422
MATS6d,-0.06949338087062638
MATS6i,0.009137991762711057
MATS6m,-0.03562984159748825
MATS6p,-0.04530817796170346
MATS6s,0.047361233806520325
MATS6v,-0.09005105372494139
MATS7Z,0.01695277702500816
MATS7c,-0.22591682033568974
MATS7d,-0.050401053181207155
MATS7i,-0.12873728610901605
MATS7m,0.013277805231545977
MATS7p,-0.11744341706461071
MATS7s,-0.08055033072008895
MATS7v,-0.04835038184886686
MATS8Z,0.016402346664255184
MATS8c,0.2150817646844886
MATS8d,0.08441667971903276
MATS8i,0.1197299203709064
MATS8m,0.018931959107079
MATS8p,0.09476268885727371
MATS8s,0.12167730309875159
MATS8v,0.06088275323982816
MAXsOH,9.485391297152644
MINsOH,9.485391297152644
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,-3.9136049616005972
SdssSe,0
SdsssP,0
SpAD_A,42.80372827622305
SpAD_D,487.001907776553
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6980695763265112
SssNH2,0
SsssAs,0
SsssCH,-2.4693957633586416
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,752
TMWC10,147.34191250566056
TSRW10,83.65785981883111
VE1_Dt,5.715432465873582
VE2_Dt,0.16810095487863477
VE3_Dt,2.9669453980747713
VR1_Dt,226.11450620443773
VR2_Dt,6.650426653071698
VR3_Dt,6.644816967204627
Xc-3dv,1.4147734759379065
Xc-4dv,0.04564354645876384
Xc-5dv,0.3534359237937117
Xc-6dv,0.03384841529875286
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3123623527921552
Xch-7d,0.49533635085837624
Xp-0dv,19.12415065091907
Xp-1dv,12.084408981066414
Xp-2dv,9.681961318521557
Xp-3dv,7.292648810135069
Xp-4dv,5.238295506645614
Xp-5dv,3.4967519999907033
Xp-6dv,2.044758545688453
Xp-7dv,1.198744130737364
Xpc-4d,5.993135062465426
Xpc-5d,8.23597588337367
Xpc-6d,12.665473739803295
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,6
nHBDon,5
nHRing,1
nSpiro,0
naRing,2
piPC10,5.633449419810294
AATS0dv,8.236794171220401
AATS0pe,6.518049180327868
AATS0se,7.9861017213114724
AATS1dv,6.301587301587301
AATS1pe,6.657049206349208
AATS1se,7.965902730158726
AATS2dv,6.058103975535168
AATS2pe,6.59352110091743
AATS2se,7.9551640366972425
AATS3dv,4.055187637969095
AATS3pe,6.383334437086094
AATS3se,7.868292304635763
AATS4dv,4.109730848861283
AATS4pe,6.562099999999999
AATS4se,8.109007788819879
AATS5dv,5.0
AATS5pe,6.642033108108108
AATS5se,8.160038067567568
AATS6dv,4.321678321678322
AATS6pe,6.4495405594405595
AATS6se,7.935037342657342
AATS7dv,3.4415584415584415
AATS7pe,6.3317129870129865
AATS7se,7.8766505064935055
AATS8dv,4.187793427230048
AATS8pe,6.440045774647888
AATS8se,8.013865112676058
AATSC0Z,10.045686643375438
AATSC0c,0.028220162407945934
AATSC0d,0.6283257188927708
AATSC0i,1.5467095262793762
AATSC0m,46.18172144369792
AATSC0p,0.2618962736112287
AATSC0s,2.922919687282613
AATSC0v,48.10190034723533
AATSC1Z,1.5179355268041106
AATSC1c,-0.02011314284509506
AATSC1d,0.12629306851290198
AATSC1i,-0.1275730182474287
AATSC1m,6.558439787631769
AATSC1p,-0.001402178494593694
AATSC1s,-0.4164206663845155
AATSC1v,2.825555961681744
AATSC2Z,0.565984284583655
AATSC2c,0.004817343859390078
AATSC2d,-0.08177736575696089
AATSC2i,0.011377388178880787
AATSC2m,2.3511985174992476
AATSC2p,0.0008893895572697623
AATSC2s,0.5508064818185923
AATSC2v,-4.008299017149581
AATSC3Z,-0.656586654232021
AATSC3c,0.0022894651333151784
AATSC3d,-0.06334906054948557
AATSC3i,-0.09696538772702637
AATSC3m,-2.923384956888679
AATSC3p,-0.025120325500818184
AATSC3s,-0.09917904550209675
AATSC3v,-4.287667001132826
AATSC4Z,-1.4396383794511929
AATSC4c,-0.00504371352745369
AATSC4d,-0.02706311834292857
