DLiP-ID,P0007C
AMW,9.854628517268303
IC0,1.9241744639742289
IC1,3.6901244929936867
IC2,4.509871821638486
IC3,5.095237675297022
IC4,5.1440181631019
IC5,5.1440181631019
MID,55.27450303955941
Mpe,1.0078431372549022
Mse,1.0324907182065266
NdO,3
NdS,0
NsF,1
NsI,0
NtN,0
SMR,103.51700000000002
SdO,38.042082503020126
SdS,0
Spe,41.321568627450986
SsF,13.237340144179624
SsI,0
Sse,42.33211944646759
StN,0
fMF,0.4878048780487805
nBr,0
nCl,1
AMID,2.0472038162799784
BIC0,0.3328238613959445
BIC1,0.6382796912569151
BIC2,0.7800711329357848
BIC3,0.8813216834402201
BIC4,0.8897592293155897
BIC5,0.8897592293155897
CIC0,3.433377540643855
CIC1,1.667427511624397
CIC2,0.8476801829795981
CIC3,0.2623143293210619
CIC4,0.21353384151618382
CIC5,0.21353384151618382
GGI1,6.5
GGI2,4.444444444444445
GGI3,3.8611111111111116
GGI4,1.9061111111111113
GGI5,1.3441666666666665
GGI6,0.6702040816326531
GGI7,0.5425878684807256
GGI8,0.3701341647770219
GGI9,0.2421990740740741
JGI1,0.21666666666666667
JGI2,0.09661835748792273
JGI3,0.07570806100217864
JGI4,0.038900226757369614
JGI5,0.03632882882882883
JGI6,0.020309214594928883
JGI7,0.018086262282690856
JGI8,0.01370867276951933
JGI9,0.011009048821548822
MIC0,25.409092715780336
MIC1,42.236962382510086
MIC2,50.780097621157324
MIC3,51.906878108962204
MIC4,51.956048840669524
MIC5,51.956048840669524
MPC2,46
MPC3,65
MPC4,92
MPC5,117
MPC6,136
MPC7,156
MPC8,185
MPC9,201
Mare,1.0176585365853659
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16249905992039004
RPCG,0.13871745736863603
SIC0,0.3591518033451912
SIC1,0.688770634389155
SIC2,0.8417784498873893
SIC3,0.9510383979296976
SIC4,0.9601433935998899
SIC5,0.9601433935998899
SaaN,0
SaaO,0
SaaS,0
Sare,41.724
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.905481936193516
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,78.89115302294339
TIC1,151.29510421274117
TIC2,184.90474468717792
TIC3,208.9047446871779
TIC4,210.9047446871779
TIC5,210.9047446871779
Vabc,319.4780653883268
WPol,51
apol,51.308101999999984
bpol,25.471897999999996
nRot,4
ABCGG,17.22960319483855
ATS0Z,1614.0
ATS0d,166.0
ATS0i,6555.817071933987
ATS0m,6561.0247201497705
ATS0p,77.035941667886
ATS0s,300.41587600975464
ATS0v,10895.586433468608
ATS1Z,1605.0
ATS1d,212.0
ATS1i,6296.905518952997
ATS1m,6291.618526835202
ATS1p,94.14137833000002
ATS1s,136.7968106995885
ATS1v,13550.464716088069
ATS2Z,2336.0
ATS2d,333.0
ATS2i,11233.636862147321
ATS2m,9083.175816670404
ATS2p,143.23697473939603
ATS2s,326.5977366255143
ATS2v,20586.47854119132
ATS3Z,2910.0
ATS3d,371.0
ATS3i,14998.027123650414
ATS3m,11236.6985565216
ATS3p,171.01033011248995
ATS3s,366.413465935071
ATS3v,23978.63235013371
ATS4Z,3036.0
ATS4d,350.0
ATS4i,15645.85404077838
ATS4m,11609.284691700803
ATS4p,167.97060822554704
ATS4s,429.18827160493834
ATS4v,23750.917894867922
ATS5Z,2261.0
ATS5d,303.0
ATS5i,15687.493098973337
ATS5m,8284.360920592
ATS5p,148.174251719943
ATS5s,388.7921810699588
ATS5v,20239.21849280055
ATS6Z,2008.0
ATS6d,265.0
ATS6i,14098.192187047767
ATS6m,7524.787608215999
ATS6p,130.079594519037
ATS6s,415.62242798353896
ATS6v,17583.516376232415
ATS7Z,1798.0
ATS7d,233.0
ATS7i,12332.246981801354
ATS7m,6757.9430452608
ATS7p,116.44564342688598
ATS7s,263.99434156378607
ATS7v,15783.874797997334
ATS8Z,1593.0
ATS8d,197.0
ATS8i,10453.40593058343
ATS8m,6004.2556326704
ATS8p,101.07193019018798
ATS8s,292.38683127572017
ATS8v,13734.515900150314
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.10526315789473684
GGI10,0.10794612794612794
JGI10,0.007710437710437709
JGT10,0.5350457769220921
Kier1,20.28
Kier2,7.6795841209829865
Kier3,3.5446153846153847
MAXdO,12.752359851347947
MAXsF,13.237340144179624
MID_C,39.96058255827428
MID_N,4.251020251187895
MID_O,5.293020215854945
MID_X,3.523288840902122
MID_h,15.313920481285125
MINdO,12.53736280032423
MINsF,13.237340144179624
MPC10,210
MWC01,30.0
MWC02,5.030437921392435
MWC03,5.926926025970411
MWC04,6.863803391452954
MWC05,7.77863014732581
MWC06,8.719807451477955
MWC07,9.641278276057378
MWC08,10.58403063411305
MWC09,11.509369148767451
MWC10,12.452960066837866
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.4132000000000025
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.501258210544727
SRW05,2.3978952727983707
SRW06,7.095893221097532
SRW07,4.948759890378168
SRW08,8.78462153484075
SRW09,7.234898420314831
SRW10,10.52274596768403
SaaCH,11.593829066044673
SaaNH,0
SaaSe,0
SaaaC,1.3109835076005716
SaasC,0.5473363133146651
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.11140169648106135
SdssS,0
SsCH3,1.8777451014103597
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5032594009826155
SssPH,0
SssSe,0
SsssB,0
SsssN,1.645622409330021
SsssP,0
VE1_A,4.181687385399905
VE1_D,5.12121898572947
VE2_A,0.15487731057036686
VE2_D,0.18967477724923965
VE3_A,2.4239666188074893
VE3_D,2.6266442668746914
VR1_A,342.01858861979395
VR1_D,168.1850993396499
VR2_A,12.667355134066442
VR2_D,6.229077753320366
VR3_A,6.828116861285291
VR3_D,6.118316927681081
WPath,1755
Xc-3d,2.707264262299506
Xc-4d,0.2041241452319315
Xc-5d,0.7846656712489223
Xc-6d,0.08333333333333333
Xp-0d,19.344570503761737
Xp-1d,12.830535685248812
Xp-2d,12.46317388492658
Xp-3d,10.629977446705285
Xp-4d,9.69149994996764
Xp-5d,7.451498615676541
Xp-6d,5.663076429924225
Xp-7d,3.927945339909789
ZMIC0,81.12049660169905
ZMIC1,51.729985213357146
ZMIC2,32.707339972656946
ZMIC3,29.253719672540033
ZMIC4,29.089936647924514
ZMIC5,29.089936647924514
nAcid,0
nAtom,41
nBase,0
nRing,4
piPC1,3.7495040759303713
piPC2,4.465908118654584
piPC3,5.09528276815654
piPC4,5.760477818332746
piPC5,6.342121418721152
piPC6,6.7222536711815515
piPC7,7.130923829983852
piPC8,7.555733465390342
piPC9,7.90834263853798
AATS0Z,39.36585365853659
AATS0d,4.048780487804878
AATS0i,159.8979773642436
AATS0m,160.02499317438463
AATS0p,1.8789254065338048
AATS0s,7.327216488042796
AATS0v,265.7460105724051
AATS1Z,36.47727272727273
AATS1d,4.818181818181818
AATS1i,143.11148906711358
AATS1m,142.9913301553455
AATS1p,2.1395767802272734
AATS1s,3.1090184249906474
AATS1v,307.9651071838197
AATS2Z,31.14666666666667
AATS2d,4.44
AATS2i,149.78182482863096
AATS2m,121.10901088893871
AATS2p,1.9098263298586138
AATS2s,4.354636488340191
AATS2v,274.48638054921764
AATS3Z,30.0
AATS3d,3.8247422680412373
AATS3i,154.61883632629292
AATS3m,115.8422531600165
AATS3p,1.7629930939431955
AATS3s,3.7774584117017627
AATS3v,247.2023953622032
AATS4Z,30.059405940594058
AATS4d,3.4653465346534653
AATS4i,154.9094459483008
AATS4m,114.94341278911686
AATS4p,1.6630753289658122
AATS4s,4.249388827771667
AATS4v,235.15760291948436
AATS5Z,22.61
AATS5d,3.03
AATS5i,156.87493098973337
AATS5m,82.84360920592
AATS5p,1.4817425171994298
AATS5s,3.8879218106995883
AATS5v,202.39218492800552
AATS6Z,22.56179775280899
AATS6d,2.9775280898876404
AATS6i,158.40665378705356
AATS6m,84.54817537321347
AATS6p,1.4615684777419886
AATS6s,4.669914921163359
AATS6v,197.56759973294848
AATS7Z,23.05128205128205
AATS7d,2.9871794871794872
AATS7i,158.1057305359148
AATS7m,86.64029545206154
AATS7p,1.492892864447256
AATS7s,3.38454284056136
AATS7v,202.35736920509402
AATS8Z,24.136363636363637
AATS8d,2.984848484848485
AATS8i,158.3849383421732
AATS8m,90.97357019197575
AATS8p,1.5313928816695148
AATS8s,4.430103504177579
AATS8v,208.09872575985324
AMID_C,1.4800215762323807
AMID_N,0.15744519448844055
AMID_O,0.19603778577240535
AMID_X,0.13049217929267118
AMID_h,0.5671822400475972
ATS0dv,420.04938271604937
ATS0pe,277.77389999999997
ATS0se,334.6061939999999
ATS1dv,364.44444444444446
ATS1pe,293.3251000000001
ATS1se,348.8953339999998
ATS2dv,658.7777777777778
ATS2pe,504.33190000000013
ATS2se,601.4704299999996
ATS3dv,663.6296296296296
ATS3pe,644.0448000000001
ATS3se,778.154739
ATS4dv,587.5555555555557
ATS4pe,688.5504999999999
ATS4se,830.516484
ATS5dv,468.1111111111111
ATS5pe,655.3794999999999
ATS5se,802.989996
ATS6dv,471.44444444444446
ATS6pe,576.1029000000001
ATS6se,705.9996459999999
ATS7dv,402.1111111111111
ATS7pe,496.40840000000003
ATS7se,611.3307139999998
ATS8dv,376.2222222222222
ATS8pe,427.08919999999995
ATS8se,524.49004
ATSC0Z,558.780487804878
ATSC0c,0.6394640410312284
ATSC0d,32.4390243902439
ATSC0i,86.99773605733073
ATSC0m,2563.5673527561466
ATSC0p,12.82810433026639
ATSC0s,129.66886182579245
ATSC0v,1980.633503357258
ATSC1Z,79.08923259964308
ATSC1c,-0.4264029809345204
ATSC1d,10.60202260559191
ATSC1i,-7.982245718307086
ATSC1m,337.2502511890359
ATSC1p,-1.1487152745644205
ATSC1s,-19.012687526503893
ATSC1v,63.61149618085899
ATSC2Z,50.47471743010115
ATSC2c,0.23036258838115703
ATSC2d,6.97739440809042
ATSC2i,-1.1126862899813856
ATSC2m,246.8517794939273
ATSC2p,1.241320841938259
ATSC2s,37.631194696574234
ATSC2v,182.46357560161005
ATSC3Z,145.61689470553236
ATSC3c,-0.11637052582050911
ATSC3d,-11.502082093991673
ATSC3i,0.8539251325919952
ATSC3m,651.835536719688
ATSC3p,3.8773825017457604
ATSC3s,-15.290877539806036
ATSC3v,560.1782947528656
ATSC4Z,-117.53242117787033
ATSC4c,0.0884324079846743
ATSC4d,-15.861986912552055
ATSC4i,-24.967455195925453
ATSC4m,-530.2244458131249
ATSC4p,-6.764120887310304
ATSC4s,-32.82378930316786
ATSC4v,-986.6053738309871
ATSC5Z,-238.46460440214156
ATSC5c,-0.20400372932005917
ATSC5d,-10.168352171326589
ATSC5i,-15.28067498779863
ATSC5m,-1094.7918151445124
ATSC5p,-4.041616878156
ATSC5s,-55.90013464225945
ATSC5v,-899.2706373524964
ATSC6Z,87.86674598453303
ATSC6c,0.16003091579688533
ATSC6d,2.632361689470553
ATSC6i,16.7297277397414
ATSC6m,417.53479296766835
ATSC6p,1.4043895151592267
ATSC6s,49.251486501636904
ATSC6v,-35.908689713757866
ATSC7Z,91.9298036882808
ATSC7c,-0.11576368193140292
ATSC7d,1.5794170136823318
ATSC7i,3.7837320017275826
ATSC7m,427.82270994762695
ATSC7p,1.1718176522371604
ATSC7s,-13.568163139705437
ATSC7v,361.6594023659347
ATSC8Z,-10.988102320047563
ATSC8c,0.060979596278771586
ATSC8d,0.4883997620464008
ATSC8i,-1.4710429948517993
ATSC8m,-16.940609448633737
ATSC8p,0.9148697691564937
ATSC8s,50.194754393197
ATSC8v,364.8025818907011
AXp-0d,0.7164655742133976
AXp-1d,0.42768452284162706
AXp-2d,0.2709385627157952
AXp-3d,0.1635381145646967
AXp-4d,0.10534239076051784
AXp-5d,0.06368802235620975
AXp-6d,0.041640267867089895
AXp-7d,0.025179136794293518
GATS1Z,0.6572755049402802
GATS1c,1.6299592355611736
GATS1d,0.7987012987012987
GATS1i,1.0487731142379
GATS1m,0.6412703657217449
GATS1p,1.076442793308904
GATS1s,0.6323356141282729
GATS1v,0.8029849284726117
GATS2Z,0.6819612978320967
GATS2c,0.8537538793900122
GATS2d,0.9700250626566416
GATS2i,0.9531084151886613
GATS2m,0.6715059138215721
GATS2p,0.8282087590494394
GATS2s,0.515070844023294
GATS2v,0.8005311969235518
GATS3Z,0.8195313800753284
GATS3c,1.1733420212649024
GATS3d,1.252150996046818
GATS3i,0.9820000982015711
GATS3m,0.8143809481776508
GATS3p,0.8540816686389818
GATS3s,0.8883178233311836
GATS3v,0.8094978588325178
GATS4Z,1.127632448971654
GATS4c,1.1578934626560007
GATS4d,1.2269783369314375
GATS4i,1.0389984335555256
GATS4m,1.1125641925979655
GATS4p,1.224117900620245
GATS4s,1.1187443499169893
GATS4v,1.0960237771045307
GATS5Z,1.108843299869053
GATS5c,1.182873581886637
GATS5d,1.0851127819548874
GATS5i,0.8540286190257947
GATS5m,1.0991722302765612
GATS5p,1.11435852187304
GATS5s,1.2212826735580107
GATS5v,1.1542036006241634
GATS6Z,0.8027111462047387
GATS6c,0.7326934226683457
GATS6d,0.8867111599222777
GATS6i,0.7883386715553986
GATS6m,0.8013493016520212
GATS6p,0.9078698440570675
GATS6s,0.8162388407837884
GATS6v,1.0287833609553918
GATS7Z,0.903983256667674
GATS7c,0.8962613553382388
GATS7d,0.8773857721226144
GATS7i,0.8043219015751539
GATS7m,0.9072303662722732
GATS7p,0.9126785934786671
GATS7s,0.8451020712690757
GATS7v,0.9536194083708485
GATS8Z,1.1458936814676668
GATS8c,0.7865276085531828
GATS8d,0.9154704944178629
GATS8i,0.8583401898501519
GATS8m,1.1395078729095873
GATS8p,0.9673370449719071
GATS8s,0.6158814032962138
GATS8v,0.9309945878261237
MATS1Z,0.13188861553112977
MATS1c,-0.6213485433449947
MATS1d,0.3045454545454546
MATS1i,-0.08549649714053821
MATS1m,0.1225853947401964
MATS1p,-0.08344130598048884
MATS1s,-0.136627773799894
MATS1v,0.02992696458658793
MATS2Z,0.04938047431980215
MATS2c,0.1969329629731011
MATS2d,0.11758395989974935
MATS2i,-0.006991773955922032
MATS2m,0.052639787018506565
MATS2p,0.052898597443209024
MATS2s,0.158648109328655
MATS2v,0.05036103574595628
MATS3Z,0.11014953178506658
MATS3c,-0.07691994965398906
MATS3d,-0.1498721029377568
MATS3i,0.004148814021323557
MATS3m,0.1074744976614801
MATS3p,0.12775805314365446
MATS3s,-0.04984353477803211
MATS3v,0.11954578786340524
MATS4Z,-0.08538447908518483
MATS4c,0.05613811243164076
MATS4d,-0.1984962406015038
MATS4i,-0.11650077408573604
MATS4m,-0.08396097972100887
MATS4p,-0.21404809164249758
MATS4s,-0.10275796626417487
MATS4v,-0.20220963185580945
MATS5Z,-0.17497119161938016
MATS5c,-0.13079942522857135
MATS5d,-0.12851879699248117
MATS5i,-0.0720142503578347
MATS5m,-0.17509375898654117
MATS5p,-0.12917441871238267
MATS5s,-0.1767506468447118
MATS5v,-0.1861530468355502
MATS6Z,0.07243978636481789
MATS6c,0.11528733837532015
MATS6d,0.03738278279969587
MATS6i,0.08858797455765265
MATS6m,0.07503118210973513
MATS6p,0.0504334810323632
MATS6s,0.17497560108580265
MATS6v,-0.008351976953693798
MATS7Z,0.08647774457464551
MATS7c,-0.09515803328717973
MATS7d,0.02559282822440717
MATS7i,0.022861339389661825
MATS7m,0.08772196595795272
MATS7p,0.04801609160076177
MATS7s,-0.05500150991069237
MATS7v,0.09598091664617284
MATS8Z,-0.012215785087893309
MATS8c,0.059239084490044884
MATS8d,0.009352927773980403
MATS8i,-0.010504063446247753
MATS8m,-0.004105104521204639
MATS8p,0.04430336511916621
MATS8s,0.24047091500048176
MATS8v,0.114417829111671
MAXsCl,5.905481936193516
MINsCl,5.905481936193516
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-4.0372732951205155
SdssSe,0
SdsssP,0
SpAD_A,34.36178415810297
SpAD_D,268.62219632114846
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5127723873031864
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1265
TMWC10,135.50724306339532
TSRW10,77.59694638183173
VE1_Dt,5.151713206371748
VE2_Dt,0.19080419282858327
VE3_Dt,2.6325810937977896
VR1_Dt,162.78362531750076
VR2_Dt,6.029023159907435
VR3_Dt,6.0856736399322235
Xc-3dv,1.3258148983863072
Xc-4dv,0.05103103630798288
Xc-5dv,0.3425495951925419
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.42890814947845973
Xch-7d,0.9356677345411413
Xp-0dv,15.734470165023602
Xp-1dv,10.048080515437157
Xp-2dv,8.148061038152127
Xp-3dv,6.377416290973786
Xp-4dv,4.954124162909947
Xp-5dv,3.240240638045542
Xp-6dv,2.137649869383932
Xp-7dv,1.379873127572584
Xpc-4d,5.935237919114748
Xpc-5d,10.854200461213775
Xpc-6d,16.83823359280033
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,44
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,8.13629473522183
AATS0dv,10.245106895513398
AATS0pe,6.774973170731706
AATS0se,8.161126682926827
AATS1dv,8.282828282828284
AATS1pe,6.666479545454547
AATS1se,7.929439409090905
AATS2dv,8.783703703703704
AATS2pe,6.724425333333335
AATS2se,8.019605733333329
AATS3dv,6.841542573501336
AATS3pe,6.639637113402063
AATS3se,8.02221380412371
AATS4dv,5.817381738173818
AATS4pe,6.817331683168316
AATS4se,8.222935485148515
AATS5dv,4.681111111111111
AATS5pe,6.553794999999999
AATS5se,8.02989996
AATS6dv,5.297128589263421
AATS6pe,6.473066292134832
AATS6se,7.93258029213483
AATS7dv,5.155270655270655
AATS7pe,6.3642102564102565
AATS7se,7.837573256410254
AATS8dv,5.7003367003367
AATS8pe,6.471048484848484
AATS8se,7.946818787878788
AATSC0Z,13.62879238548483
AATSC0c,0.015596683927590938
AATSC0d,0.7911957168352171
AATSC0i,2.1218960013983104
AATSC0m,62.52603299405236
AATSC0p,0.31288059342113145
AATSC0s,3.1626551664827427
AATSC0v,48.3081342282258
AATSC1Z,1.7974825590827974
AATSC1c,-0.009690976839420919
AATSC1d,0.24095505921799798
AATSC1i,-0.18141467541607012
AATSC1m,7.664778436114452
AATSC1p,-0.026107165331009555
AATSC1s,-0.43210653469327026
AATSC1v,1.44571582229225
AATSC2Z,0.6729962324013486
AATSC2c,0.003071501178415427
AATSC2d,0.0930319254412056
AATSC2i,-0.014835817199751808
AATSC2m,3.2913570599190307
AATSC2p,0.016550944559176786
AATSC2s,0.5017492626209897
AATSC2v,2.432847674688134
AATSC3Z,1.5012051000570346
AATSC3c,-0.0011996961424794754
AATSC3d,-0.11857816591743993
AATSC3i,0.008803351882391702
AATSC3m,6.719953986800907
AATSC3p,0.03997301548191506
AATSC3s,-0.15763791278150552
AATSC3v,5.775033966524387
AATSC4Z,-1.1636873383947557
AATSC4c,0.0008755683958878644
AATSC4d,-0.15704937537180252
AATSC4i,-0.24720252669233123
AATSC4m,-5.249746988248762
AATSC4p,-0.06697149393376538
