DLiP-ID,C0014O
ATS3i,12611.196208475554
ATS3m,7211.570942999999
ATS3p,133.35138222594298
ATS3s,221.64814814814815
ATS3v,17581.70022465806
ATS4Z,1535.0
ATS4d,233.0
ATS4i,11404.003620163354
ATS4m,5521.517743
ATS4p,112.21422017879198
ATS4s,212.23662551440333
ATS4v,14613.945973307247
ATS5Z,1341.0
ATS5d,198.0
ATS5i,10430.15202755099
ATS5m,4954.518996000001
ATS5p,86.41309978279199
ATS5s,219.1234567901235
ATS5v,12210.082723209489
ATS6Z,1185.0
ATS6d,176.0
ATS6i,9369.648273743962
ATS6m,4330.501729
ATS6p,83.64652701679199
ATS6s,180.62242798353913
ATS6v,11251.122756328488
ATS7Z,1306.0
ATS7d,162.0
ATS7i,8376.93289555454
ATS7m,4965.546148999999
ATS7p,78.45948723364101
ATS7s,149.74691358024694
ATS7v,10776.624278255047
ATS8Z,1016.0
ATS8d,150.0
ATS8i,7902.521728107611
ATS8m,3725.274353999999
ATS8p,74.839629830792
ATS8s,150.1779835390947
ATS8v,9851.68384905369
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.125
GGI10,0.05928782777267627
JGI10,0.0042348448409054475
JGT10,0.4133471161141036
Kier1,16.467455621301774
Kier2,7.086924762600439
Kier3,3.665139525197834
MAXdO,12.09696554547745
MID_C,33.81712298445151
MID_N,8.370815946886719
MID_O,1.7778544500850846
MID_X,1.758947714422289
MID_h,13.992616088643386
MINdO,12.09696554547745
MPC10,116
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.700443573390687
MWC04,6.588926477533519
MWC05,7.463363045520021
MWC06,8.356789669923213
MWC07,9.240772579096385
MWC08,10.137333626983473
MWC09,11.027816319708874
MWC10,11.927158687236892
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.265700000000002
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,3.044522437723423
SRW06,6.814542897259958
SRW07,5.41610040220442
SRW08,8.412943170042439
SRW09,7.5256399750415355
SRW10,10.062327221849518
SaaCH,12.879809138072126
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.360514672829141
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.7601858647975039
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.6362118921642725
SssPH,0
SssSe,0
SsssB,0
SsssN,2.1828170217428875
SsssP,0
VE1_A,3.634207307610952
VE1_D,4.7317113328699705
VE2_A,0.15800901337438922
VE2_D,0.20572657968999872
VE3_A,2.1233001379553333
VE3_D,2.387196063993088
VR1_A,753.7659126549969
VR1_D,131.50860318947645
VR2_A,32.772430984999865
VR2_D,5.717765356064193
VR3_A,7.457990982070404
VR3_D,5.711981395907017
WPath,1313
Xc-3d,1.591097419962731
Xc-4d,0.0
Xc-5d,0.1916383190435099
Xc-6d,0.0
Xp-0d,15.81119030894213
Xp-1d,11.18667318580106
Xp-2d,10.396026279361303
Xp-3d,8.636849945421162
Xp-4d,7.499960780845603
Xp-5d,5.941520206177327
Xp-6d,4.049683956523229
Xp-7d,3.126482094192099
ZMIC0,72.56517611983254
ZMIC1,46.0713635407883
ZMIC2,31.647216922220768
ZMIC3,27.49958334134617
ZMIC4,26.090727785149593
ZMIC5,25.914620840625016
nAcid,0
nAtom,36
nBase,2
nRing,4
piPC1,3.5553480614894135
piPC2,4.143134726391533
piPC3,4.6491870714048655
piPC4,5.213576138092946
piPC5,5.7079404848048645
piPC6,5.859717276276961
piPC7,6.198669247120683
piPC8,6.472104766108064
piPC9,6.575163005559362
AATS0Z,38.72222222222222
AATS0d,3.861111111111111
AATS0i,159.4038873837427
AATS0m,156.85369625000004
AATS0p,1.9179992156399162
AATS0s,3.9354275686294438
AATS0v,263.0765214061721
AATS1Z,32.51282051282051
AATS1d,4.487179487179487
AATS1i,147.0143134513974
AATS1m,126.64337448717953
AATS1p,2.0812967182051283
AATS1s,3.092249657064472
AATS1v,297.4627998687156
AATS2Z,30.953846153846154
AATS2d,4.153846153846154
AATS2i,152.18902876313075
AATS2m,119.57275918461536
AATS2p,1.9005813819953539
AATS2s,3.1252136752136757
AATS2v,264.40411166567117
AATS3Z,24.225
AATS3d,3.3875
AATS3i,157.63995260594442
AATS3m,90.14463678749999
AATS3p,1.6668922778242874
AATS3s,2.770601851851852
AATS3v,219.77125280822574
AATS4Z,21.027397260273972
AATS4d,3.191780821917808
AATS4i,156.2192276734706
AATS4m,75.63722935616438
AATS4p,1.5371810983396161
AATS4s,2.9073510344438813
AATS4v,200.19104073023627
AATS5Z,20.953125
AATS5d,3.09375
AATS5i,162.97112543048422
AATS5m,77.41435931250001
AATS5p,1.3502046841061248
AATS5s,3.4238040123456797
AATS5v,190.78254255014826
AATS6Z,20.43103448275862
AATS6d,3.0344827586206895
AATS6i,161.54565989213728
AATS6m,74.6638229137931
AATS6p,1.442181500289517
AATS6s,3.11417979281964
AATS6v,193.98487510911187
AATS7Z,24.641509433962263
AATS7d,3.056603773584906
AATS7i,158.05533765197248
AATS7m,93.68954998113206
AATS7p,1.480367683653604
AATS7s,2.825413463778244
AATS7v,203.332533551982
AATS8Z,20.32
AATS8d,3.0
AATS8i,158.05043456215222
AATS8m,74.50548707999998
AATS8p,1.4967925966158402
AATS8s,3.003559670781894
AATS8v,197.0336769810738
AMID_C,1.4703096949761525
AMID_N,0.36394851942985734
AMID_O,0.07729801956891671
AMID_X,0.07647598758357778
AMID_h,0.6083746125497125
ATS0dv,302.04938271604937
ATS0pe,232.40200000000002
ATS0se,282.96602199999995
ATS1dv,319.44444444444446
ATS1pe,259.3745
ATS1se,307.6309499999999
ATS2dv,435.0
ATS2pe,429.7743000000001
ATS2se,514.5347040000001
ATS3dv,383.3333333333333
ATS3pe,511.8374999999999
ATS3se,625.9881599999999
ATS4dv,346.7777777777778
ATS4pe,459.55410000000006
ATS4se,565.8048359999998
ATS5dv,314.77777777777777
ATS5pe,415.5241
ATS5se,507.6963119999999
ATS6dv,281.77777777777777
ATS6pe,371.0653
ATS6se,455.68546000000003
ATS7dv,232.44444444444446
ATS7pe,334.1767
ATS7se,410.95925200000005
ATS8dv,219.7777777777778
ATS8pe,312.22919999999993
ATS8se,385.322864
ATSC0Z,513.8888888888889
ATSC0c,0.6866865606809041
ATSC0d,21.638888888888893
ATSC0i,62.75962897670361
ATSC0m,2343.9896347500003
ATSC0p,11.109718314273639
ATSC0s,39.46162826635506
ATSC0v,1793.0893357644204
ATSC1Z,11.287037037037022
ATSC1c,-0.577663859666606
ATSC1d,4.224537037037035
ATSC1i,-8.185004922958132
ATSC1m,56.59542943750014
ATSC1p,0.5191647857302846
ATSC1s,-2.2843156919112375
ATSC1v,71.24858651995362
ATSC2Z,60.86728395061727
ATSC2c,0.5117719642407151
ATSC2d,-1.9868827160493836
ATSC2i,0.07211489605233701
ATSC2m,265.5273385625003
ATSC2p,0.04082161476768445
ATSC2s,6.6807934994195035
ATSC2v,-100.85956150414853
ATSC3Z,-126.03086419753089
ATSC3c,-0.40405679650954374
ATSC3d,-6.253086419753085
ATSC3i,5.7710383258935725
ATSC3m,-577.5290047499998
ATSC3p,1.053064746528303
ATSC3s,-10.30358238261632
ATSC3v,-130.3596110832205
ATSC4Z,-299.66358024691357
ATSC4c,0.23698213342391417
ATSC4d,-5.684413580246914
ATSC4i,-34.9311303837975
ATSC4m,-1344.0162104375
ATSC4p,-8.50202810760446
ATSC4s,13.29030342149928
ATSC4v,-905.0423501096999
ATSC5Z,18.08641975308643
ATSC5c,-0.19916961616141504
ATSC5d,-1.41358024691358
ATSC5i,-14.395468320590176
ATSC5m,73.7109869999999
ATSC5p,-0.33562688184469486
ATSC5s,-11.981144073377852
ATSC5v,-107.62133736171708
ATSC6Z,-62.09876543209875
ATSC6c,0.1373628752002547
ATSC6d,-1.4459876543209873
ATSC6i,18.474315020662033
ATSC6m,-280.9515226250001
ATSC6p,0.8212107935589397
ATSC6s,-7.970247579223281
ATSC6v,-15.749929768285693
ATSC7Z,173.99691358024694
ATSC7c,-0.13404210510069825
ATSC7d,0.753858024691358
ATSC7i,-7.597230080082294
ATSC7m,777.1330705624998
ATSC7p,-1.4123890621384132
ATSC7s,-8.950925849482822
ATSC7v,109.92226391509962
ATSC8Z,-26.179012345679013
ATSC8c,0.14438347860902415
ATSC8d,2.4459876543209877
ATSC8i,4.90787291908056
ATSC8m,-115.2542898750001
ATSC8p,0.1322204764777778
ATSC8s,1.2166456977350268
ATSC8v,-16.198231171119552
AXp-0d,0.6874430569105274
AXp-1d,0.4302566609923485
AXp-2d,0.28097368322598115
AXp-3d,0.17626224378410535
AXp-4d,0.1119397131469493
AXp-5d,0.0733521013108312
AXp-6d,0.046548091454289994
AXp-7d,0.03065178523717744
GATS1Z,0.5946361746361746
GATS1c,1.8398403211665377
GATS1d,0.7672558506961585
GATS1i,1.2043232709159648
GATS1m,0.588609120965115
GATS1p,0.7435508642297152
GATS1s,0.5832058347434439
GATS1v,0.7427895250744962
GATS2Z,0.6852723492723493
GATS2c,0.7009996336066148
GATS2d,1.094894835588032
GATS2i,1.0874455163969212
GATS2m,0.681542365340018
GATS2p,0.8650212686778093
GATS2s,0.5423727693816125
GATS2v,0.8629535793925768
GATS3Z,1.060358108108108
GATS3c,1.307779456157725
GATS3d,1.132220795892169
GATS3i,0.9741600184427974
GATS3m,1.0572427725008098
GATS3p,0.9283731074826163
GATS3s,1.017316342170896
GATS3v,0.9739281556854537
GATS4Z,1.3537652721214364
GATS4c,0.9593605509308272
GATS4d,1.1078481368807918
GATS4i,1.267329379994968
GATS4m,1.3328475301366585
GATS4p,1.491720026571209
GATS4s,0.8078622735524916
GATS4v,1.2482812505195195
GATS5Z,0.6331925675675675
GATS5c,1.516820264281426
GATS5d,1.0109114249037225
GATS5i,1.1106443267698296
GATS5m,0.6482758514134571
GATS5p,0.7887592503061293
GATS5s,2.017441330553582
GATS5v,0.9341946838402339
GATS6Z,0.8965610438024231
GATS6c,1.0643039952171935
GATS6d,1.017883227834093
GATS6i,0.7806585829586498
GATS6m,0.9032170031890847
GATS6p,0.8396576633608084
GATS6s,1.6922780065960765
GATS6v,0.9604978942377034
GATS7Z,0.6149005609382968
GATS7c,1.1489314862948017
GATS7d,0.9002833821784094
GATS7i,1.0116003411863286
GATS7m,0.6262772588630863
GATS7p,0.9922576122250106
GATS7s,1.3615166585150735
GATS7v,0.944053291231006
GATS8Z,0.9058378378378378
GATS8c,0.6811137040176963
GATS8d,0.8410783055198972
GATS8i,0.855031233111284
GATS8m,0.9108772020776105
GATS8p,0.9260419657187536
GATS8s,1.2465940423061999
GATS8v,1.012723955138353
MATS1Z,0.020274428274428245
MATS1c,-0.7765233931840057
MATS1d,0.18021131628320322
MATS1i,-0.1203861348902847
MATS1m,0.02228761343091717
MATS1p,0.0431360201424813
MATS1s,-0.053434163587809856
MATS1v,0.036678555109682195
MATS2Z,0.06559999999999998
MATS2c,0.41276901321609577
MATS2d,-0.05085415226621903
MATS2i,0.000636405257086972
MATS2m,0.06273973784851282
MATS2p,0.0020350555876672174
MATS2s,0.09376530941194353
MATS2v,-0.031153316850143463
MATS3Z,-0.11036216216216217
MATS3c,-0.2647868311985023
MATS3d,-0.13003851091142488
MATS3i,0.04137958252774411
MATS3m,-0.11087423266921502
MATS3p,0.042654469045259394
MATS3s,-0.1174967246886392
MATS3v,-0.032715506036089845
MATS4Z,-0.2875705294335431
MATS4c,0.17019104218182055
MATS4d,-0.12954789245080625
MATS4i,-0.27448076343147154
MATS4m,-0.2827668283639799
MATS4p,-0.3773975960475276
MATS4s,0.16608848958338487
MATS4v,-0.24891244733121196
MATS5Z,0.01979729729729731
MATS5c,-0.16314999521718682
MATS5d,-0.03674582798459563
MATS5i,-0.12902324411984253
MATS5m,0.017688828300608996
MATS5p,-0.01699324102529994
MATS5s,-0.1707834632617286
MATS5v,-0.033761286210627114
MATS6Z,-0.07500465983224602
MATS6c,0.12416103725256489
MATS6d,-0.0414766942587756
MATS6i,0.18271007025834626
MATS6m,-0.0743961070104625
MATS6p,0.045880285157462904
MATS6s,-0.125363560474384
MATS6v,-0.005451941675119832
MATS7Z,0.2299847016828149
MATS7c,-0.1325895580733193
MATS7d,0.02366362293215782
MATS7i,-0.08222455709259356
MATS7m,0.22519893630581125
MATS7p,-0.08635309925116526
MATS7s,-0.1540705345677931
MATS7v,0.04163996615999954
MATS8Z,-0.03667891891891892
MATS8c,0.15138799934487823
MATS8d,0.08138639281129653
MATS8i,0.05630480229654802
MATS8m,-0.03540249815091469
MATS8p,0.008568961009721529
MATS8s,0.022198397300196633
MATS8v,-0.006504264015509347
MAXdsN,4.461021520597777
MAXsCl,5.831768126584755
MAXssS,1.6734044185006067
MINdsN,4.461021520597777
MINsCl,5.831768126584755
MINssS,1.6734044185006067
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.38658257590668
SpAD_D,235.57849311685203
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7284129103445898
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,801
TMWC10,124.28679106585167
TSRW10,73.5496729257325
VE1_Dt,4.744273899474552
VE2_Dt,0.206272778238024
VE3_Dt,2.3898475189408
VR1_Dt,130.01458935587218
VR2_Dt,5.6528082328640075
VR3_Dt,5.700555792908243
Xc-3dv,0.8495377858560587
Xc-4dv,0.0
Xc-5dv,0.11176658987736769
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19641855032959654
Xch-6d,0.5249716523768432
Xch-7d,0.847017336274648
Xp-0dv,13.616979218583529
Xp-1dv,8.358492728179478
Xp-2dv,6.6320506579647605
Xp-3dv,4.961682462749043
Xp-4dv,3.7430086488908834
Xp-5dv,2.5990063618304653
Xp-6dv,1.5706747858484316
Xp-7dv,0.9949426581753407
Xpc-4d,3.29372999098355
Xpc-5d,5.460981683977535
Xpc-6d,7.776982465918436
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,39
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,6.840880698047018
AATS0dv,8.390260631001372
AATS0pe,6.455611111111112
AATS0se,7.8601672777777765
AATS1dv,8.190883190883191
AATS1pe,6.650628205128205
AATS1se,7.887973076923075
AATS2dv,6.6923076923076925
AATS2pe,6.611912307692309
AATS2se,7.915918523076925
AATS3dv,4.791666666666666
AATS3pe,6.397968749999999
AATS3se,7.824851999999998
AATS4dv,4.750380517503806
AATS4pe,6.295261643835618
AATS4se,7.750751178082189
AATS5dv,4.918402777777778
AATS5pe,6.4925640625
AATS5se,7.932754874999999
AATS6dv,4.85823754789272
AATS6pe,6.397677586206896
AATS6se,7.856645862068966
AATS7dv,4.385744234800839
AATS7pe,6.305220754716981
AATS7se,7.753948150943397
AATS8dv,4.395555555555556
AATS8pe,6.244583999999999
AATS8se,7.7064572799999995
AATSC0Z,14.274691358024691
AATSC0c,0.01907462668558067
AATSC0d,0.6010802469135803
AATSC0i,1.743323027130656
AATSC0m,65.1108231875
AATSC0p,0.3086032865076011
AATSC0s,1.0961563407320851
AATSC0v,49.808037104567234
AATSC1Z,0.28941120607787235
AATSC1c,-0.014811893837605283
AATSC1d,0.10832146248812911
AATSC1i,-0.20987192110149058
AATSC1m,1.4511648573717983
AATSC1p,0.01331191758282781
AATSC1s,-0.05857219722849327
AATSC1v,1.8268868338449646
AATSC2Z,0.9364197530864196
AATSC2c,0.00787341483447254
AATSC2d,-0.030567426400759747
AATSC2i,0.0011094599392667231
AATSC2m,4.08503597788462
AATSC2p,0.0006280248425797608
AATSC2s,0.10278143845260775
AATSC2v,-1.551685561602285
AATSC3Z,-1.575385802469136
AATSC3c,-0.005050709956369297
AATSC3d,-0.07816358024691357
AATSC3i,0.07213797907366966
AATSC3m,-7.219112559374997
AATSC3p,0.013163309331603788
AATSC3s,-0.12879477978270398
AATSC3v,-1.6294951385402563
AATSC4Z,-4.104980551327583
AATSC4c,0.0032463305948481395
AATSC4d,-0.07786867918146458
AATSC4i,-0.47850863539448635
AATSC4m,-18.41118096489726
AATSC4p,-0.11646613846033506
AATSC4s,0.1820589509794422
