DLiP-ID,C0030Q
DLiP-Mol-ID,28266
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H21FN2O3/c1-5-27-21(26)19-13(3)23-18(20(19)25)11-15-10-12(2)24(14(15)4)17-8-6-16(22)7-9-17/h6-11,25H,5H2,1-4H3/b18-11+"
Standard Inchi Key(RDKit),UGRGUPFCKQNLBD-WOJGMQOQSA-N
Canonical SMILES(RDKit),CCOC(=O)C1=C(O)/C(=C\c2cc(C)n(-c3ccc(F)cc3)c2C)N=C1C
SMILES(SDF),
MW(SDF),
MW(RDKit),368.408
MW Monoisotopic(RDKit),368.153620752
MolLogP(RDKit),4.42384
XLogP(SDF),
XLogP(CDK),4.247
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),63.82
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.812537376962131
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,1170915.5420957373
qed,0.8125373769621311
Chi0,19.714813991764814
Chi1,12.828606258093465
TPSA,63.82
Chi0n,15.707310236761133
Chi0v,15.707310236761133
Chi1n,8.660720972674882
Chi1v,8.660720972674882
Chi2n,6.309166471061157
Chi2v,6.309166471061157
Chi3n,4.456265725280651
Chi3v,4.456265725280651
Chi4n,3.2057477544075383
Chi4v,3.2057477544075383
MolMR,102.57480000000005
MolWt,368.40800000000013
fr_SH,0
Kappa1,18.635441974791334
Kappa2,7.227815211792046
Kappa3,3.425523157020818
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,995.1792121033068
MolLogP,4.423840000000004
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.027557872228402
SMR_VSA1,19.028342580387395
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,4.992404732635669
SMR_VSA5,27.694948798762496
SMR_VSA6,6.606881964512918
SMR_VSA7,70.12967237952914
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,1
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,156.6671142441686
NHOHCount,1
PEOE_VSA1,14.410489996432108
PEOE_VSA2,0.0
PEOE_VSA3,14.177356964382312
PEOE_VSA4,0.0
