DLiP-ID,T0011U
DLiP-Mol-ID,16873
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H18N2O5/c1-26-15-8-11(9-16(27-2)19(15)28-3)17-18(21(25)23-20(17)24)13-10-22-14-7-5-4-6-12(13)14/h4-10,22H,1-3H3,(H,23,24,25)"
Standard Inchi Key(RDKit),CZGMEOAMQWAJOY-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),378.384
MW Monoisotopic(RDKit),378.121571676
MolLogP(RDKit),2.7609
XLogP(SDF),
XLogP(CDK),2.588
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),89.65
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.666612975929421
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tubulin dimer
Common Target Pref Name,Tubulin dimer
RDKit Descriptors
Ipc,3569523.0328972647
qed,0.6666129759294205
Chi0,19.83613433532446
Chi1,13.583248657969119
TPSA,89.65
Chi0n,15.582693336646699
Chi0v,15.582693336646699
Chi1n,8.554766674309752
Chi1v,8.554766674309752
Chi2n,6.195197398642479
Chi2v,6.195197398642479
Chi3n,4.743171308867144
Chi3v,4.743171308867144
Chi4n,3.491370313097727
Chi4v,3.491370313097727
MolMR,104.36040000000003
MolWt,378.3840000000002
fr_SH,0
Kappa1,17.66275782403518
Kappa2,6.770201319605478
Kappa3,2.5955741943699215
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1117.6534965842477
