DLiP-ID,C0017X
DLiP-Mol-ID,31967
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H16ClNO2S/c1-11-3-8-15(12(2)9-11)18-16(10-17(22)23)24-19(21-18)13-4-6-14(20)7-5-13/h3-9H,10H2,1-2H3,(H,22,23)"
Standard Inchi Key(RDKit),VWSJEDVSDWDFCE-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(-c2nc(-c3ccc(Cl)cc3)sc2CC(=O)O)c(C)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),357.862
MW Monoisotopic(RDKit),357.059027432
MolLogP(RDKit),5.37444
XLogP(SDF),
XLogP(CDK),4.979
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),50.19
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.682018690363628
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,300085.79621250345
qed,0.6820186903636275
Chi0,17.26722023457211
Chi1,11.435560745775549
TPSA,50.19
Chi0n,13.337446910450799
Chi0v,14.90987243739698
Chi1n,7.488682923395397
Chi1v,8.68314397733235
Chi2n,5.686585105184287
Chi2v,7.2066426417819365
Chi3n,3.7373268743089403
Chi3v,5.093728081239234
Chi4n,2.614569140479512
Chi4v,3.8127337218802437
MolMR,98.80980000000005
MolWt,357.8620000000002
fr_SH,0
Kappa1,16.679544674836045
Kappa2,6.751927175257306
Kappa3,3.4985322084983714
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,900.2302989868018
MolLogP,5.374440000000004
NOCount,3
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,2.1268995937140547
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,20.268296022307258
