DLiP-ID,T0047C
DLiP-Mol-ID,21393
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H18Cl2N2OS/c1-21(2)10-9-17(22)20-14-5-3-4-6-16(14)23-15-8-7-12(18)11-13(15)19/h3-8,11H,9-10H2,1-2H3,(H,20,22)"
Standard Inchi Key(RDKit),NHMOQCPWEXROOA-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN(C)CCC(=O)Nc1ccccc1Sc1ccc(Cl)cc1Cl
SMILES(SDF),
MW(SDF),
MW(RDKit),369.317
MW Monoisotopic(RDKit),368.051689556
MolLogP(RDKit),5.0348
XLogP(SDF),
XLogP(CDK),4.398
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),32.34
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.774763029821633
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,121453.83888243577
qed,0.774763029821633
Chi0,16.81962647737941
Chi1,10.952397498181154
TPSA,32.34
Chi0n,12.975304569146616
Chi0v,15.303659042111253
Chi1n,7.119929397217261
Chi1v,8.692354924163443
Chi2n,5.274417608920855
Chi2v,7.201830472620273
Chi3n,3.0610691810757236
Chi3v,4.8727471396384745
Chi4n,1.8732081275935175
Chi4v,3.302500669657752
MolMR,98.82770000000004
MolWt,369.3170000000001
fr_SH,0
Kappa1,18.143182517697756
Kappa2,8.595918367346938
Kappa3,5.736050685059769
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,692.0436267186961
MolLogP,5.034800000000003
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.122372621295849
