DLiP-ID,T00861
DLiP-Mol-ID,21746
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17N5O/c23-12-6-11-19-17-15(13-7-2-1-3-8-13)21-22-16(20-17)14-9-4-5-10-18-14/h1-5,7-10,23H,6,11-12H2,(H,19,20,22)"
Standard Inchi Key(RDKit),ZWQHKUKLAHMVNA-UHFFFAOYSA-N
Canonical SMILES(RDKit),OCCCNc1nc(-c2ccccn2)nnc1-c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),307.357
MW Monoisotopic(RDKit),307.143310164
MolLogP(RDKit),2.3949
XLogP(SDF),
XLogP(CDK),2.246
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),83.82
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.680334269096756
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,288437.7266035439
qed,0.6803342690967555
Chi0,15.907566626119443
Chi1,11.381341395361316
TPSA,83.82000000000001
Chi0n,12.553540743766069
Chi0v,12.553540743766069
Chi1n,7.44537277222494
Chi1v,7.44537277222494
Chi2n,4.917563980095217
Chi2v,4.917563980095217
Chi3n,3.2552835556668
Chi3v,3.2552835556668
Chi4n,2.129040561439705
Chi4v,2.129040561439705
MolMR,88.68650000000002
MolWt,307.357
fr_SH,0
Kappa1,15.051788250673834
Kappa2,7.417155841041921
Kappa3,3.6704720891084746
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,4
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,749.4454520667193
MolLogP,2.3949
NOCount,6
fr_Ar_N,4
fr_COO2,0
fr_urea,0
BalabanJ,1.987539805948031
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,20.16532065849649
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,18.468426974431825
SMR_VSA7,54.727780119305955
SMR_VSA8,0.0
SMR_VSA9,22.775711979393844
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,133.8315593028097
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,36.39820241076966
PEOE_VSA7,18.55355575984923
PEOE_VSA8,24.911933433735562
PEOE_VSA9,0.0
RingCount,3
SMR_VSA10,5.817862777835028
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,307.143310164
NumHDonors,2
PEOE_VSA10,11.387855989696922
PEOE_VSA11,5.817862777835028
PEOE_VSA12,5.824404497999927
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,38.42348642376269
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,6.4208216229260096
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,22.775711979393844
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
