DLiP-ID,P0005D
MWC03,4.795790545596741
MWC04,5.645446897643238
MWC05,6.493753839851686
MWC06,7.349230824613334
MWC07,8.202208436436448
MWC08,9.05893591781695
MWC09,9.91338837721339
MWC10,10.770314893674692
NaaCH,1
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.43309999999999965
SRW02,3.1354942159291497
SRW03,0.0
SRW04,4.418840607796598
SRW05,2.3978952727983707
SRW06,5.8998973535824915
SRW07,4.727387818712341
SRW08,7.461065514354283
SRW09,6.78332520060396
SRW10,9.064505023752638
SaaCH,1.431712962962963
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.7509413580246918
SaasN,1.436635802469136
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.21935185185185158
SdssS,0
SsCH3,3.2226543209876546
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.4587037037037036
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.0115504585553388
VE1_D,3.264469254736112
VE2_A,0.27377731441412173
VE2_D,0.29676993224873743
VE3_A,1.1977652284554305
VE3_D,1.278407373342376
VR1_A,40.79620181621073
VR1_D,40.71472090631784
VR2_A,3.708745619655521
VR2_D,3.701338264210712
VR3_A,3.80389916414111
VR3_D,3.8018998998876405
WPath,150
Xc-3d,0.7999373740088613
Xc-4d,0.0
Xc-5d,0.3108752284847306
Xc-6d,0.0
Xp-0d,8.430721420318147
Xp-1d,5.163902460147013
Xp-2d,4.4631376949563615
Xp-3d,3.903108804072005
Xp-4d,2.5085901754003546
Xp-5d,1.4128055827926085
Xp-6d,0.7078899157037292
Xp-7d,0.2414480674972906
ZMIC0,37.52804143400194
ZMIC1,23.350935881504817
ZMIC2,21.931192188803607
ZMIC3,21.303120071487626
ZMIC4,21.303120071487626
ZMIC5,21.303120071487626
nAcid,0
nAtom,19
nBase,0
nRing,1
piPC1,2.740840023925201
piPC2,3.305053521109253
piPC3,3.8367605209275992
piPC4,4.245813076829419
piPC5,4.21582445975981
piPC6,4.104707349257647
piPC7,3.39072608179486
piPC8,1.8021222562636017
piPC9,0.0
AATS0Z,38.10526315789474
AATS0d,3.1578947368421053
AATS0i,169.86517130438907
AATS0m,156.57746768421052
AATS0p,1.5429424862522103
AATS0s,5.178641333557946
AATS0v,223.16187478873255
AATS1Z,29.789473684210527
AATS1d,3.6842105263157894
AATS1i,156.77770837529474
AATS1m,115.10533726315788
AATS1p,1.6984169721052633
AATS1s,3.5683344162876325
AATS1v,251.25077281891257
AATS2Z,26.774193548387096
AATS2d,3.3225806451612905
AATS2i,169.485318391945
AATS2m,103.56774803225808
AATS2p,1.4312663373901293
AATS2s,3.4046860480552237
AATS2v,210.56392723350112
AATS3Z,30.258064516129032
AATS3d,2.806451612903226
AATS3i,162.26393824823214
AATS3m,117.44418832258064
AATS3p,1.5444166029208708
AATS3s,3.725673702376211
AATS3v,217.8936656857499
AATS4Z,25.066666666666666
AATS4d,2.2
AATS4i,168.1663059716853
AATS4m,90.1313209
AATS4p,1.2915656974666665
AATS4s,4.283333333333333
AATS4v,172.96699315512433
AATS5Z,16.863636363636363
AATS5d,2.0
AATS5i,165.12980157421302
AATS5m,59.626137181818194
AATS5p,1.1966085481543636
AATS5s,2.7289562289562292
AATS5v,149.93414357355425
AATS6Z,9.15
AATS6d,1.6
AATS6i,184.9005797910534
AATS6m,22.10363405
AATS6p,0.8901331951273501
AATS6s,2.8268518518518517
AATS6v,101.78622797824326
AATS7Z,4.333333333333333
AATS7d,1.0
AATS7i,163.720915816683
AATS7m,8.41008
AATS7p,0.8905671749496666
AATS7s,1.6666666666666667
AATS7v,86.85232572398918
AATS8Z,1.0
AATS8d,1.0
AATS8i,184.91765202424898
AATS8m,1.016064
AATS8p,0.4446129048489999
AATS8s,1.0
AATS8v,31.08374443093026
AMID_C,1.0694500547150694
AMID_N,0.5375924336758711
AMID_O,0.1578072771718064
AMID_X,0.1594750324396435
AMID_h,0.8548747432873209
ATS0dv,161.60493827160494
ATS0pe,127.27900000000002
ATS0se,155.02305700000002
ATS1dv,156.11111111111111
ATS1pe,130.2971
ATS1se,154.35531
ATS2dv,199.0
ATS2pe,208.6045
ATS2se,252.2888
ATS3dv,137.11111111111111
ATS3pe,209.9419
ATS3se,254.33293600000002
ATS4dv,118.77777777777777
ATS4pe,211.47070000000005
ATS4se,257.767276
ATS5dv,20.77777777777778
ATS5pe,135.874
ATS5se,169.503478
ATS6dv,1.0
ATS6pe,130.38450000000003
ATS6se,164.75827600000002
ATS7dv,0.0
ATS7pe,48.18000000000001
ATS7se,62.861183999999994
ATS8dv,0.0
ATS8pe,43.56000000000002
ATS8se,60.466176000000004
ATSC0Z,297.68421052631584
ATSC0c,0.4461176693934898
ATSC0d,12.631578947368421
ATSC0i,28.45656398965641
ATSC0m,1388.816096526316
ATSC0p,4.677413465826948
ATSC0s,34.48779871489423
ATSC0v,896.8442505880089
ATSC1Z,2.3157894736842186
ATSC1c,-0.18211924833419407
ATSC1d,6.842105263157894
ATSC1i,-9.706162756915765
ATSC1m,10.706123789473459
ATSC1p,-0.6173204099999968
ATSC1s,-1.8930041152263384
ATSC1v,-82.6223453462641
ATSC2Z,90.30470914127424
ATSC2c,-0.013723012236938253
ATSC2d,0.28531855955678626
ATSC2i,4.489318889991824
ATSC2m,431.4661612991688
ATSC2p,2.3468728443830864
ATSC2s,3.4451995570231393
ATSC2v,532.9202166562409
ATSC3Z,56.199445983379505
ATSC3c,-0.2090989118409146
ATSC3d,-7.81994459833795
ATSC3i,-9.311650066472295
ATSC3m,268.80094714127387
ATSC3p,0.49052382918261517
ATSC3s,-4.072306198678419
ATSC3v,71.75085348109286
ATSC4Z,-199.60664819944597
ATSC4c,0.28640931735326813
ATSC4d,-6.049861495844875
ATSC4i,5.400699983085028
ATSC4m,-950.8861790941829
ATSC4p,-3.835636792193705
ATSC4s,-10.982816491810722
ATSC4v,-807.007201918959
ATSC5Z,-25.89750692520777
ATSC5c,-0.012349396832719356
ATSC5d,-5.362880886426594
ATSC5i,-16.303457688231312
ATSC5m,-125.05255208310231
ATSC5p,-1.7586367376250966
ATSC5s,3.470157853783017
ATSC5v,-303.4970586006742
ATSC6Z,-211.40443213296405
ATSC6c,-0.14041450791056614
ATSC6d,-0.24376731301939025
ATSC6i,12.95835254542736
ATSC6m,-982.1979827119111
ATSC6p,-0.13312172640684283
ATSC6s,-14.726732104127429
ATSC6v,-232.0634107899757
ATSC7Z,13.570637119113558
ATSC7c,0.028629396536092422
ATSC7d,3.016620498614959
ATSC7i,-5.24623832974582
ATSC7m,58.05276764542967
ATSC7p,-0.8361204581276599
ATSC7s,1.2558517530560238
ATSC7v,-160.0858112116201
ATSC8Z,125.6759002770083
ATSC8c,0.01960752856922685
ATSC8d,3.016620498614959
ATSC8i,3.490855428032781
ATSC8m,594.702665750693
ATSC8p,2.004732717874127
ATSC8s,6.259750388533609
ATSC8v,532.1826324361547
AXp-0d,0.7664292200289224
AXp-1d,0.469445678195183
AXp-2d,0.2975425129970908
AXp-3d,0.20542677916168448
AXp-4d,0.12542950877001774
AXp-5d,0.08830034892453803
AXp-6d,0.06435362870033902
AXp-7d,0.04828961349945812
GATS1Z,0.5426096181046676
GATS1c,1.5125378877415585
GATS1d,0.675
GATS1i,1.6846723101081968
GATS1m,0.5462745578032868
GATS1p,0.999607349774569
GATS1s,0.5626357442737504
GATS1v,0.9709591621339739
GATS2Z,0.5451761189943879
GATS2c,1.2025773781159703
GATS2d,1.1951612903225808
GATS2i,1.0059724073229144
GATS2m,0.5432994060728035
GATS2p,0.5307572951112038
GATS2s,0.5949093405093477
GATS2v,0.5222084509947055
GATS3Z,0.8748174932700642
GATS3c,1.3459128230611543
GATS3d,1.4939516129032258
GATS3i,1.2594868586536458
GATS3m,0.8700025443505569
GATS3p,0.9517260426860388
GATS3s,1.163351820693997
GATS3v,0.8971666728412627
GATS4Z,1.75252828854314
GATS4c,0.6420686665203145
GATS4d,1.16375
GATS4i,0.7656596965122826
GATS4m,1.7522345155609222
GATS4p,1.58677166352163
GATS4s,1.9995342172389863
GATS4v,1.4661802806982707
GATS5Z,0.9702166645235952
GATS5c,0.7925637831227722
GATS5d,1.2306818181818182
GATS5i,1.400870241524772
GATS5m,0.9756158302926823
GATS5p,1.2872148144877533
GATS5s,0.45625973968881145
GATS5v,1.299699707195804
GATS6Z,1.9107496463932108
GATS6c,1.2820877107122417
GATS6d,0.6412500000000001
GATS6i,0.22994404003495467
GATS6m,1.9035273031917275
GATS6p,0.9254795791176603
GATS6s,1.7107156464279698
GATS6v,1.1208585295247466
GATS7Z,0.5038896746817539
GATS7c,0.10191738868933785
GATS7d,0.0
GATS7i,1.1526857614509214
GATS7m,0.5230325712791275
GATS7p,1.2910010528706615
GATS7s,0.17397457140135714
GATS7v,1.5061305011987507
GATS8Z,0.0
GATS8c,0.0001233288511400966
GATS8d,0.0
GATS8i,0.0
GATS8m,0.0
GATS8p,0.0
GATS8s,0.0
GATS8v,0.0
MATS1Z,0.007779349363507805
MATS1c,-0.40823141702006693
MATS1d,0.5416666666666666
MATS1i,-0.34108695485666607
MATS1m,0.007708813151180664
MATS1p,-0.13197901244141072
MATS1s,-0.054889096601251255
MATS1v,-0.092125634180175
MATS2Z,0.18592873112196012
MATS2c,-0.018853497731295205
MATS2d,0.013844086021505355
MATS2i,0.09669185746915787
MATS2m,0.19041182108129204
MATS2p,0.3075216564430127
MATS2s,0.06122669467838535
MATS2v,0.36419759581658884
MATS3Z,0.11570926677921248
MATS3c,-0.2872726331466521
MATS3d,-0.3794354838709678
MATS3i,-0.20055620086094023
MATS3m,0.11862547389448008
MATS3p,0.06427561716265874
MATS3s,-0.07237138056490962
MATS3v,0.049034522464848435
MATS4Z,-0.42466996699669957
MATS4c,0.40660251790447666
MATS4d,-0.30333333333333334
MATS4i,0.12019874654803035
MATS4m,-0.43362682426607696
MATS4p,-0.5193546931020633
MATS4s,-0.2016882502606001
MATS4v,-0.5698922202826623
MATS5Z,-0.07513340619776267
MATS5c,-0.023907118918226403
MATS5d,-0.36666666666666675
MATS5i,-0.49479827985140434
MATS5m,-0.0777640262196162
MATS5p,-0.32471421398521466
MATS5s,0.08689897940024335
MATS5v,-0.2922593258443343
MATS6Z,-0.674655233380481
MATS6c,-0.2990103097606303
MATS6d,-0.01833333333333331
MATS6i,0.43260440447520915
MATS6m,-0.6718586326225193
MATS6p,-0.027037515714711798
MATS6s,-0.4056621767767112
MATS6v,-0.2458177549846965
MATS7Z,0.09623998114097113
MATS7c,0.13547958594404122
MATS7d,0.5041666666666668
MATS7i,-0.38920342011386755
MATS7m,0.08824483177690182
MATS7p,-0.37737591561590655
MATS7s,0.07687479887314315
MATS7v,-0.37683124417479036
MATS8Z,0.891265912305516
MATS8c,0.09278644237561644
MATS8d,0.5041666666666668
MATS8i,0.25897658213694685
MATS8m,0.9039954307945305
MATS8p,0.9048192011316679
MATS8s,0.38317982273273443
MATS8v,1.2527221618912254
MAXaaN,3.809074074074074
MAXsCl,5.722037037037036
MINaaN,3.809074074074074
MINsCl,5.722037037037036
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,13.37214274480945
SpAD_D,56.5247312672103
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,109
TMWC10,88.19936164639861
TSRW10,54.88841100752983
VE1_Dt,3.288440771242544
VE2_Dt,0.29894916102204944
VE3_Dt,1.2857237025279107
VR1_Dt,39.12260788948918
VR2_Dt,3.556600717226289
VR3_Dt,3.7620106865907545
Xc-3dv,0.3499729581659636
Xc-4dv,0.0
Xc-5dv,0.1080223149616738
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.24800564528543081
Xch-7d,0.3021754215975236
Xp-0dv,7.0139191696810865
Xp-1dv,3.4387652723376836
Xp-2dv,2.4097986063386942
Xp-3dv,1.7863175443470138
Xp-4dv,0.8878500786670517
Xp-5dv,0.4117271704943379
Xp-6dv,0.15642137125061917
Xp-7dv,0.04373221539114161
Xpc-4d,2.1958131457547907
Xpc-5d,2.9416563131117375
Xpc-6d,3.4446591978957692
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,19
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,8.505523066926576
AATS0pe,6.698894736842107
AATS0se,8.159108263157895
AATS1dv,8.216374269005849
AATS1pe,6.857742105263158
AATS1se,8.123963684210526
AATS2dv,6.419354838709677
AATS2pe,6.729177419354839
AATS2se,8.138348387096775
AATS3dv,4.422939068100359
AATS3pe,6.77231935483871
AATS3se,8.204288258064517
AATS4dv,3.9592592592592593
AATS4pe,7.049023333333335
AATS4se,8.592242533333332
AATS5dv,0.9444444444444445
AATS5pe,6.176090909090909
AATS5se,7.704703545454546
AATS6dv,0.05
AATS6pe,6.519225000000001
AATS6se,8.237913800000001
AATS7dv,0.0
AATS7pe,5.353333333333334
AATS7se,6.984576
AATS8dv,0.0
AATS8pe,4.840000000000002
AATS8se,6.718464000000001
AATSC0Z,15.667590027700834
AATSC0c,0.023479877336499463
AATSC0d,0.6648199445983379
AATSC0i,1.4977138941924426
AATSC0m,73.09558402770084
AATSC0p,0.24617965609615516
AATSC0s,1.815147300783907
AATSC0v,47.20232897831626
AATSC1Z,0.12188365650969572
AATSC1c,-0.00958522359653653
AATSC1d,0.36011080332409967
AATSC1i,-0.5108506714166192
AATSC1m,0.5634801994459715
AATSC1p,-0.032490547894736675
AATSC1s,-0.09963179553822833
AATSC1v,-4.348544491908637
AATSC2Z,2.913055133589492
AATSC2c,-0.00044267781409478235
AATSC2d,0.009203824501831815
AATSC2i,0.14481673838683304
AATSC2m,13.918263267715123
AATSC2p,0.07570557562526085
AATSC2s,0.11113546958139159
AATSC2v,17.19097473084648
AATSC3Z,1.8128853543025647
AATSC3c,-0.0067451261884166
AATSC3d,-0.25225627736574036
AATSC3i,-0.3003758085958805
AATSC3m,8.670998294879801
AATSC3p,0.015823349328471455
AATSC3s,-0.1313647160864006
AATSC3v,2.314543660680415
AATSC4Z,-6.653554939981532
AATSC4c,0.009546977245108938
AATSC4d,-0.20166204986149586
AATSC4i,0.18002333276950094
AATSC4m,-31.696205969806098
AATSC4p,-0.12785455973979015
AATSC4s,-0.3660938830603574
AATSC4v,-26.900240063965303
AATSC5Z,-1.1771594056912624
AATSC5c,-0.0005613362196690616
AATSC5d,-0.24376731301939064
AATSC5i,-0.7410662585559687
AATSC5m,-5.684206912868287
AATSC5p,-0.07993803352841349
AATSC5s,0.15773444789922805
AATSC5v,-13.795320845485191
AATSC6Z,-10.570221606648202
AATSC6c,-0.007020725395528307
AATSC6d,-0.012188365650969512
AATSC6i,0.647917627271368
AATSC6m,-49.109899135595555
AATSC6p,-0.006656086320342142
AATSC6s,-0.7363366052063715
