DLiP-ID,C0012I
DLiP-Mol-ID,31739
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H23FN8O/c25-13-1-3-14(4-2-13)31-7-9-32(10-8-31)23-17(12-26)19-16-11-18(34)33(15-5-6-15)24(16)30-22(28)20(19)21(27)29-23/h1-4,15H,5-11H2,(H2,27,29)(H2,28,30)"
Standard Inchi Key(RDKit),ZYZBQHFKIGYZKL-UHFFFAOYSA-N
Canonical SMILES(RDKit),N#Cc1c(N2CCN(c3ccc(F)cc3)CC2)nc(N)c2c(N)nc3c(c12)CC(=O)N3C1CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),458.501
MW Monoisotopic(RDKit),458.197885576
MolLogP(RDKit),2.18308
XLogP(SDF),
XLogP(CDK),3.652
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),128.4
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),6
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.611205457180688
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,119789443.97451998
qed,0.6112054571806876
Chi0,23.559748974456056
Chi1,16.456728795830728
TPSA,128.4
Chi0n,18.46069368910605
Chi0v,18.46069368910605
Chi1n,11.350998351650686
Chi1v,11.350998351650686
Chi2n,8.978862405923543
