DLiP-ID,C000L9
DLiP-Mol-ID,30981
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H16N2O3/c1-12(14-5-3-2-4-6-14)20-18(23)15(11-19)9-13-7-8-16(21)17(22)10-13/h2-10,12,21-22H,1H3,(H,20,23)/b15-9+/t12-/m1/s1"
Standard Inchi Key(RDKit),UMGQVUWXNOJOSJ-KMHUVPDISA-N
Canonical SMILES(RDKit),C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),308.337
MW Monoisotopic(RDKit),308.116092372
MolLogP(RDKit),2.88218
XLogP(SDF),
XLogP(CDK),2.925
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),93.35
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.459749518897389
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,140792.29191762645
qed,0.459749518897389
Chi0,16.819626477379405
Chi1,11.007239053047542
TPSA,93.35000000000001
Chi0n,12.52339176886
Chi0v,12.52339176886
Chi1n,7.005712820286291
Chi1v,7.005712820286291
Chi2n,5.023800975029232
Chi2v,5.023800975029232
Chi3n,3.322724538605073
Chi3v,3.322724538605073
Chi4n,2.044943298760427
Chi4v,2.044943298760427
MolMR,86.36130000000001
MolWt,308.337
fr_SH,0
Kappa1,16.116428928116772
Kappa2,7.14008348793614
Kappa3,4.111226438285085
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,776.59886175788
MolLogP,2.8821800000000017
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.16623952170982
SMR_VSA1,15.007591973753234
SMR_VSA2,5.261891554738487
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,0.0
SMR_VSA7,65.23094406115614
SMR_VSA8,0.0
SMR_VSA9,17.568244979360085
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,2
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,133.68097844926896
NHOHCount,3
PEOE_VSA1,15.529843393687743
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,36.259394426841716
PEOE_VSA8,0.0
PEOE_VSA9,6.041840829147961
RingCount,2
SMR_VSA10,11.983199836185387
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,2
ExactMolWt,308.116092372
NumHDonors,3
PEOE_VSA10,11.642325842861542
PEOE_VSA11,11.49902366656781
PEOE_VSA12,0.0
