DLiP-ID,I001H2
ATS1s,167.11111111111111
ATS1v,14936.028470587242
ATS2Z,1889.0
ATS2d,336.0
ATS2i,14254.058528285892
ATS2m,6991.784693999998
ATS2p,154.84565563909402
ATS2s,256.9166666666667
ATS2v,21575.64667649269
ATS3Z,1960.0
ATS3d,366.0
ATS3i,19737.836188028883
ATS3m,6981.694676
ATS3p,173.398276597282
ATS3s,316.4166666666667
ATS3v,23143.456031583526
ATS4Z,1731.0
ATS4d,342.0
ATS4i,20699.265908950427
ATS4m,5965.779941
ATS4p,167.70145129152695
ATS4s,299.47222222222223
ATS4v,21547.438838555598
ATS5Z,1545.0
ATS5d,314.0
ATS5i,19895.023434078423
ATS5m,5301.942512999999
ATS5p,155.109094630621
ATS5s,276.11111111111114
ATS5v,19508.501540723195
ATS6Z,1399.0
ATS6d,287.0
ATS6i,18559.89225254492
ATS6m,4820.5614430000005
ATS6p,139.265717290319
ATS6s,250.1944444444445
ATS6v,17670.505478762847
ATS7Z,1355.0
ATS7d,267.0
ATS7i,15979.752080725422
ATS7m,4829.170307999999
ATS7p,125.95240320062099
ATS7s,226.1388888888889
ATS7v,16387.151870047874
ATS8Z,1271.0
ATS8d,237.0
ATS8i,13829.61428293339
ATS8m,4438.0734889999985
ATS8p,118.93907824818798
ATS8s,219.83333333333337
ATS8v,15572.231274323294
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,15
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.17391304347826086
GGI10,0.10652178349148046
JGI10,0.006265987264204733
JGT10,0.35734035896399174
Kier1,21.240374609781476
Kier2,10.346938775510203
Kier3,5.795610425240055
MID_C,47.96350790782244
MID_N,9.908034589419136
MID_O,0.0
MID_X,0.0
MID_h,9.908034589419136
MPC10,102
MWC01,31.0
MWC02,4.990432586778736
MWC03,5.82600010738045
MWC04,6.683360945766275
MWC05,7.532088143541722
MWC06,8.391403185357937
MWC07,9.24483841238375
MWC08,10.10475352533102
MWC09,10.960670023107765
MWC10,11.821020272682116
NaaCH,12
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.980800000000003
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.442417710521793
SRW05,2.3978952727983707
SRW06,6.930494765951626
SRW07,4.727387818712341
SRW08,8.50086053679534
SRW09,6.823286122355687
SRW10,10.112653875919479
SaaCH,24.535702703173236
SaaNH,3.3299485199925907
SaaSe,0
SaaaC,2.4894368015845156
SaasC,5.340106521426886
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9333916711335386
SsNH2,5.907553654893094
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.892079482744894
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.601569665857795
VE1_D,5.220581261572383
VE2_A,0.12862748806634983
VE2_D,0.18644933077044223
VE3_A,2.3109891859087
VE3_D,2.682228165668088
VR1_A,1009.3786598715044
VR1_D,172.67327224305163
VR2_A,36.04923785255373
VR2_D,6.166902580108987
VR3_A,7.946709649464496
VR3_D,6.1810206262746705
WPath,2555
Xc-3d,1.5817885325170824
Xc-4d,0.0
Xc-5d,0.30274943015462097
Xc-6d,0.0
Xp-0d,19.34672421487486
Xp-1d,13.686673185801062
Xp-2d,12.135906422189935
Xp-3d,10.06807819935626
Xp-4d,8.264128640133823
Xp-5d,6.630629326703521
Xp-6d,4.2017784853329
Xp-7d,3.16978244584195
ZMIC0,96.15514533386232
ZMIC1,55.31649527737309
ZMIC2,30.607486848537125
ZMIC3,22.860625943224967
ZMIC4,22.199974206637386
ZMIC5,22.199974206637386
nAcid,0
nAtom,53
nBase,1
nRing,4
piPC1,3.7612001156935624
piPC2,4.37260741275739
piPC3,4.9672057361689195
piPC4,5.54542155530709
piPC5,6.027826610906144
piPC6,6.152699449470637
piPC7,6.489952657027915
piPC8,6.8074384461560244
piPC9,6.8574688788222025
AATS0Z,20.71698113207547
AATS0d,3.2264150943396226
AATS0i,162.17758122124954
AATS0m,81.5935212830189
AATS0p,1.534151370211792
AATS0s,2.7636268343815513
AATS0v,221.40666447389168
AATS1Z,23.660714285714285
AATS1d,3.8392857142857144
AATS1i,148.44745314891966
AATS1m,89.29804276785715
AATS1p,1.854054423214286
AATS1s,2.984126984126984
AATS1v,266.7147941176293
AATS2Z,20.095744680851062
AATS2d,3.574468085106383
AATS2i,151.6389205136797
AATS2m,74.38068823404254
AATS2p,1.647294208926532
AATS2s,2.7331560283687946
AATS2v,229.528156132901
AATS3Z,15.806451612903226
AATS3d,2.9516129032258065
AATS3i,159.1760982905555
AATS3m,56.30398932258065
AATS3p,1.3983731983651775
AATS3s,2.551747311827957
AATS3v,186.64077444825423
AATS4Z,13.418604651162791
AATS4d,2.6511627906976742
AATS4i,160.4594256507785
AATS4m,46.246356131782946
AATS4p,1.3000112503219143
AATS4s,2.3214900947459087
AATS4v,167.0344096012062
AATS5Z,12.459677419354838
AATS5d,2.532258064516129
AATS5i,160.44373737160018
AATS5m,42.75760091129032
AATS5p,1.2508797954082338
AATS5s,2.2267025089605736
AATS5v,157.32662532841286
AATS6Z,12.271929824561404
AATS6d,2.517543859649123
AATS6i,162.8060723907449
AATS6m,42.28562669298246
AATS6p,1.221629099037886
AATS6s,2.194688109161794
AATS6v,155.0044340242355
AATS7Z,13.686868686868687
AATS7d,2.696969696969697
AATS7i,161.41163717904467
AATS7m,48.77949806060605
AATS7p,1.2722464969759697
AATS7s,2.284231200897868
AATS7v,165.52678656614015
AATS8Z,14.60919540229885
AATS8d,2.7241379310344827
AATS8i,158.96108371187805
AATS8m,51.01233895402297
AATS8p,1.3671158419331952
AATS8s,2.5268199233716477
AATS8v,178.99116407268156
AMID_C,1.7129824252793728
AMID_N,0.3538583781935406
AMID_O,0.0
AMID_X,0.0
AMID_h,0.3538583781935406
ATS0dv,320.0
ATS0pe,316.7654999999999
ATS0se,392.40164799999985
ATS1dv,361.0
ATS1pe,358.463
ATS1se,428.5747479999999
ATS2dv,476.0
ATS2pe,584.3375
ATS2se,708.6827279999999
ATS3dv,423.0
ATS3pe,752.6326
ATS3se,928.3887680000001
ATS4dv,333.0
ATS4pe,765.5871
ATS4se,954.100068
ATS5dv,304.0
ATS5pe,721.2032999999999
ATS5se,905.537044
ATS6dv,302.0
ATS6pe,662.6995000000001
ATS6se,834.229964
ATS7dv,300.0
ATS7pe,577.013
ATS7se,724.1798239999999
ATS8dv,262.0
ATS8pe,522.9965
ATS8se,647.631108
ATSC0Z,358.3018867924529
ATSC0c,0.7855103772389366
ATSC0d,28.18867924528302
ATSC0i,84.63112621064712
ATSC0m,1720.6201347169804
ATSC0p,12.066339658383018
ATSC0s,21.146750524109006
ATSC0v,2733.2008428352387
ATSC1Z,10.756496974012098
ATSC1c,-0.38143139753054134
ATSC1d,9.687433250266993
ATSC1i,2.656161923353281
ATSC1m,55.09604284620897
ATSC1p,0.9888475846891717
ATSC1s,-4.684931371385624
ATSC1v,206.22806158724455
ATSC2Z,-4.441082235671071
ATSC2c,0.03272832129767228
ATSC2d,-4.938412246351018
ATSC2i,-25.466494660470993
ATSC2m,-24.071020403702022
ATSC2p,-1.6680725224890858
ATSC2s,1.7250504331316012
ATSC2v,-240.9870850633901
ATSC3Z,-75.12139551441794
ATSC3c,-0.04880583602780461
ATSC3d,-9.007475970096122
ATSC3i,-4.264640677433112
ATSC3m,-358.06895058312546
ATSC3p,-1.4819114825773263
ATSC3s,-2.1316008069301065
ATSC3v,-417.0143010716992
ATSC4Z,-125.99893200427196
ATSC4c,-0.16742786129003762
ATSC4d,-9.685653257386969
ATSC4i,-4.592544395318932
ATSC4m,-603.1738579149163
ATSC4p,-2.847168622419404
ATSC4s,-7.25288754400538
ATSC4v,-781.3154034401442
ATSC5Z,-34.34781060875756
ATSC5c,0.39465086210362205
ATSC5d,-1.9131363474546086
ATSC5i,-1.0876970875610463
ATSC5m,-173.24574030010695
ATSC5p,-2.3623331478600256
ATSC5s,2.669761876508049
ATSC5v,-529.0996966876714
ATSC6Z,8.841224635101458
ATSC6c,-0.35386061079559167
ATSC6d,4.877180491278034
ATSC6i,6.5972456192345765
ATSC6m,47.12050191064427
ATSC6p,1.3291140189875996
ATSC6s,-2.8114591986076496
ATSC6v,255.0447149591966
ATSC7Z,106.6625133499466
ATSC7c,0.19610232585916226
ATSC7d,-1.371306514773941
ATSC7i,-2.2569989320373796
ATSC7m,512.1821873022426
ATSC7p,2.4372736289013037
ATSC7s,7.630493255804754
ATSC7v,690.6725922453913
ATSC8Z,-103.72196511213953
ATSC8c,-0.17964235751087237
ATSC8d,-2.970096119615521
ATSC8i,-8.880618605992758
ATSC8m,-495.1115240637236
ATSC8p,-2.3009574701779925
ATSC8s,-5.522338910644357
ATSC8v,-614.8372722233823
AXp-0d,0.6909544362455308
AXp-1d,0.44150558663874395
AXp-2d,0.28895015290928416
AXp-3d,0.18644589258067146
AXp-4d,0.12153130353137975
AXp-5d,0.08185962131732742
AXp-6d,0.05386895494016539
AXp-7d,0.036434280986689084
GATS1Z,0.8928026028736928
GATS1c,1.5983339567109238
GATS1d,0.7741202906865557
GATS1i,1.1530207646075363
GATS1m,0.8910118552788291
GATS1p,0.9231171255439116
GATS1s,1.2398711566514191
GATS1v,0.8881031004024051
GATS2Z,0.9417946735683953
GATS2c,0.9875500492730208
GATS2d,1.3540972400239255
GATS2i,1.2722881543239821
GATS2m,0.9433557721642157
GATS2p,1.0791019197905882
GATS2s,0.8345653453254562
GATS2v,1.0225808400373486
GATS3Z,1.0697412899828431
GATS3c,1.1891252749991261
GATS3d,1.2050136027982898
GATS3i,1.0685039939828433
GATS3m,1.0676007630868527
GATS3p,1.0142353636995673
GATS3s,1.070582304914982
GATS3v,1.0211541613013906
GATS4Z,1.1244686105702306
GATS4c,1.1352957128608434
GATS4d,1.0582069881593559
GATS4i,1.0161277613680542
GATS4m,1.1236243676860334
GATS4p,1.0708918379918726
GATS4s,1.0486784355948215
GATS4v,1.090465007198805
GATS5Z,1.0135623163294771
GATS5c,0.6568407836665532
GATS5d,0.9223560910307899
GATS5i,0.9470783708984174
GATS5m,1.0170116430223226
GATS5p,1.0828894545679035
GATS5s,0.7819354678810482
GATS5v,1.0824350197146637
GATS6Z,0.9802573838493018
GATS6c,1.1853975813308344
GATS6d,0.8171751332816647
GATS6i,0.9076111145804813
GATS6m,0.9790843595315656
GATS6p,0.9286970876905939
GATS6s,0.9529849084891275
GATS6v,0.9437285532242178
GATS7Z,0.8253296525018482
GATS7c,0.7830991807460258
GATS7d,1.0807404702987031
GATS7i,0.9596273958597009
GATS7m,0.8260679919509095
GATS7p,0.8838037822532576
GATS7s,0.666498433327025
GATS7v,0.8605094449035198
GATS8Z,1.1501891497642436
GATS8c,1.2484747944197838
GATS8d,0.9647632676299065
GATS8i,1.0896679351740772
GATS8m,1.1484510280090205
GATS8p,1.087633361486982
GATS8s,1.2185115928206223
GATS8v,1.102546692058257
MATS1Z,0.028412510343789943
MATS1c,-0.45957072385439096
MATS1d,0.3252533945305028
MATS1i,0.029703817580604905
MATS1m,0.030305625320885834
MATS1p,0.07756068811537004
MATS1s,-0.2096753777847017
MATS1v,0.0714108259655125
MATS2Z,-0.006988560608607014
MATS2c,0.023491990645186412
MATS2d,-0.09877809108775536
MATS2i,-0.1696629704568887
MATS2m,-0.007887829532436583
MATS2p,-0.07794484508751258
MATS2s,0.04599452845351825
MATS2v,-0.049713030512787
MATS3Z,-0.08961252951468514
MATS3c,-0.026556694286704163
MATS3d,-0.1365785723539319
MATS3i,-0.021538056369833115
MATS3m,-0.08894793031768591
MATS3p,-0.05249294050588301
MATS3s,-0.04308403982129669
MATS3v,-0.06521291107816538
MATS4Z,-0.1444787342175196
MATS4c,-0.08757133332145288
MATS4d,-0.14116932847669747
MATS4i,-0.022295098856562005
MATS4m,-0.14402691857568256
MATS4p,-0.09694463992520141
MATS4s,-0.1409137788065536
MATS4v,-0.117446748998653
MATS5Z,-0.04097360240534066
MATS5c,0.2147411692507293
MATS5d,-0.02900850714686701
MATS5i,-0.005493283715357178
MATS5m,-0.04303598513904778
MATS5p,-0.08367963595910731
MATS5s,0.05396138274431799
MATS5v,-0.08274088294551063
MATS6Z,0.011471873469877956
MATS6c,-0.20943599013135947
MATS6d,0.08043871392000751
MATS6i,0.03624128195522157
MATS6m,0.012731979342257555
MATS6p,0.05121034608460591
MATS6s,-0.06181005949989479
MATS6v,0.04338262240165594
MATS7Z,0.1593688331445045
MATS7c,0.133650778502471
MATS7d,-0.02604356821224291
MATS7i,-0.014277162690094913
MATS7m,0.15936030224501838
MATS7p,0.10813578026122855
MATS7s,0.19317443293848574
MATS7v,0.13528241621892778
MATS8Z,-0.17635113459594579
MATS8c,-0.13931999044802076
MATS8d,-0.06418778562525965
MATS8i,-0.06392484971634231
MATS8m,-0.1752970676089465
MATS8p,-0.11616884253243956
MATS8s,-0.15908749055629817
MATS8v,-0.13703933993080145
MAXaaN,4.291111312333957
MINaaN,4.291111312333957
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.01925546381844
SpAD_D,376.46398891607055
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8589346419114219
SssNH2,0
SsssAs,0
SsssCH,-0.07826530919413477
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,754
TMWC10,134.5545672023298
TSRW10,77.07813082944617
VE1_Dt,5.215324662031537
VE2_Dt,0.18626159507255488
VE3_Dt,2.681220759119219
VR1_Dt,173.71643025386754
VR2_Dt,6.204158223352413
VR3_Dt,6.187043675787164
Xc-3dv,0.7376019058300318
Xc-4dv,0.0
Xc-5dv,0.09332926417396632
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.45412414523193145
Xch-7d,0.6206024398552663
Xp-0dv,15.944330926527819
Xp-1dv,9.563697686344401
Xp-2dv,6.996681658497522
Xp-3dv,4.81956945913627
Xp-4dv,3.2931408551021226
Xp-5dv,2.1926793936970386
Xp-6dv,1.1733163489255516
Xp-7dv,0.7353911069348034
Xpc-4d,3.619074918805883
Xpc-5d,5.248432904807165
Xpc-6d,7.250487709147903
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,56
nFRing,1
nHBAcc,4
nHBDon,4
nHRing,2
nSpiro,0
naRing,4
piPC10,7.191196928221422
AATS0dv,6.037735849056604
AATS0pe,5.97670754716981
AATS0se,7.4038046792452805
AATS1dv,6.446428571428571
AATS1pe,6.401125
AATS1se,7.653120499999998
AATS2dv,5.0638297872340425
AATS2pe,6.216356382978723
AATS2se,7.539177957446808
AATS3dv,3.411290322580645
AATS3pe,6.069617741935484
AATS3se,7.487006193548388
AATS4dv,2.5813953488372094
AATS4pe,5.934783720930232
AATS4se,7.396124558139535
AATS5dv,2.4516129032258065
AATS5pe,5.81615564516129
AATS5se,7.302718096774194
AATS6dv,2.6491228070175437
AATS6pe,5.81315350877193
AATS6se,7.317806701754386
AATS7dv,3.0303030303030303
AATS7pe,5.828414141414142
AATS7se,7.314947717171717
AATS8dv,3.0114942528735633
AATS8pe,6.011454022988505
AATS8se,7.444035724137931
AATSC0Z,6.760412958348168
AATSC0c,0.014820950513942199
AATSC0d,0.5318618725525098
AATSC0i,1.5968137020876816
AATSC0m,32.46453084371661
AATSC0p,0.22766678600722676
AATSC0s,0.39899529290771707
AATSC0v,51.56982722330639
AATSC1Z,0.19208030310735888
AATSC1c,-0.006811274955902524
AATSC1d,0.17298987946905345
AATSC1i,0.047431462917022875
AATSC1m,0.9838579079680173
AATSC1p,0.017657992583735207
AATSC1s,-0.08365948877474329
AATSC1v,3.6826439569150815
AATSC2Z,-0.047245555698628414
AATSC2c,0.0003481736308263009
AATSC2d,-0.05253630049309594
AATSC2i,-0.2709201559624574
AATSC2m,-0.2560746851457662
AATSC2p,-0.017745452366905168
AATSC2s,0.018351600352463842
AATSC2v,-2.563692394291384
AATSC3Z,-0.605817705761435
AATSC3c,-0.00039359545183713395
AATSC3d,-0.07264093524271066
AATSC3i,-0.03439226352768639
AATSC3m,-2.88765282728327
AATSC3p,-0.011950899053042955
AATSC3s,-0.01719032908814602
AATSC3v,-3.3630185570298323
AATSC4Z,-0.9767359070098602
AATSC4c,-0.0012978903975971907
AATSC4d,-0.07508258339059666
AATSC4i,-0.03560111934355761
AATSC4m,-4.6757663404257075
AATSC4p,-0.02207107459239848
AATSC4s,-0.05622393444965411
AATSC4v,-6.0567085537995675
AATSC5Z,-0.27699847265127064
AATSC5c,0.0031826682427711457
AATSC5d,-0.015428518931085553
AATSC5i,-0.00877175070613747
