DLiP-ID,T001NV
RNCG,0.21158336337282552
RPCG,0.13833439012807575
SIC0,0.29417199106373565
SIC1,0.67762513663824
SIC2,0.869093436897966
SIC3,0.9271600346384611
SIC4,0.9271600346384611
SIC5,0.9271600346384611
SaaN,0
SaaO,0
SaaS,0
Sare,40.656
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.793629491887762
SsSH,0
SssO,5.626215566473503
SssS,0
StCH,0
StsC,0
TIC0,64.6177113574664
TIC1,148.84688827620803
TIC2,190.90474468717784
TIC3,203.6596321893414
TIC4,203.6596321893414
TIC5,203.6596321893414
Vabc,276.35545367281054
WPol,30
apol,43.793859999999974
bpol,24.676139999999997
nRot,7
ABCGG,12.45619892945624
ATS0Z,914.0
ATS0d,122.0
ATS0i,6764.5536506649805
ATS0m,3600.5471970000003
ATS0p,55.71857409698
ATS0s,227.88888888888889
ATS0v,8326.619869159345
ATS1Z,1000.0
ATS1d,153.0
ATS1i,6253.226424793048
ATS1m,3759.391425999999
ATS1p,71.23236585600003
ATS1s,137.6388888888889
ATS1v,10509.877216374147
ATS2Z,1428.0
ATS2d,240.0
ATS2i,11589.685150945692
ATS2m,5234.6946769999995
ATS2p,105.64080200079201
ATS2s,247.55555555555563
ATS2v,15007.910717474979
ATS3Z,1553.0
ATS3d,273.0
ATS3i,15942.311762576277
ATS3m,5541.516894
ATS3p,122.90870292582898
ATS3s,292.13888888888886
ATS3v,16918.885336547646
ATS4Z,1469.0
ATS4d,252.0
ATS4i,15953.167008931727
ATS4m,5172.957619
ATS4p,116.476572179829
ATS4s,302.22222222222223
ATS4v,15930.235805077476
ATS5Z,1331.0
ATS5d,217.0
ATS5i,15123.390631626025
ATS5m,4639.353735000001
ATS5p,101.16918195382902
ATS5s,362.9444444444443
ATS5v,13840.917827539408
ATS6Z,1026.0
ATS6d,178.0
ATS6i,12297.122148989232
ATS6m,3542.6171659999995
ATS6p,86.73348177128199
ATS6s,234.83333333333337
ATS6v,11490.92820145605
ATS7Z,886.0
ATS7d,158.0
ATS7i,10744.28071073868
ATS7m,3093.409876
ATS7p,76.661781869282
ATS7s,187.69444444444449
ATS7v,10024.396236590157
ATS8Z,743.0
ATS8d,134.0
ATS8i,10305.942185754837
ATS8m,2473.8869359999994
ATS8p,64.305605790735
ATS8s,180.91666666666669
ATS8v,8400.705748038212
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4666666666666667
GGI10,0.07019691868176717
JGI10,0.008774614835220896
JGT10,0.43457312912038915
Kier1,17.355371900826448
Kier2,8.585017835909632
Kier3,5.0
MAXdO,12.170629258858426
MID_C,30.975241165346546
MID_N,3.9164622658102473
MID_O,7.231629558946201
MID_X,0.0
MID_h,11.148091824756447
MINdO,10.727880716375832
MPC10,58
MWC01,22.0
MWC02,4.634728988229636
MWC03,5.4510384535657
MWC04,6.3080984415095305
MWC05,7.155396301896734
MWC06,8.025843344150903
MWC07,8.889170455363413
MWC08,9.766922993079902
MWC09,10.639430777896337
MWC10,11.521280464552962
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.8872
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.081404364984463
SRW05,0.0
SRW06,6.558197802812269
SRW07,0.0
SRW08,8.145839612936841
SRW09,0.0
SRW10,9.79951496215315
SaaCH,5.334498692995716
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.222247994876964
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2222324328337408
SdssS,0
SsCH3,0
SsNH2,5.422342888233525
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.3536164371242834
SsssP,0
VE1_A,3.728443609294692
VE1_D,4.484403694243134
VE2_A,0.17754493377593772
VE2_D,0.21354303305919684
VE3_A,2.057928228383029
VE3_D,2.2425428758250936
VR1_A,406.69402845653866
VR1_D,110.98890932426058
VR2_A,19.366382307454224
VR2_D,5.2851861582981225
VR3_A,6.749998474615014
VR3_D,5.451367625052123
WPath,1060
Xc-3d,1.2742386222469575
Xc-4d,0.0
Xc-5d,0.2428338467407534
Xc-6d,0.0
Xp-0d,15.242276208189782
Xp-1d,10.113392202930195
Xp-2d,8.778443297135848
Xp-3d,6.71707425445104
Xp-4d,5.509377200333839
Xp-5d,4.457708534215988
Xp-6d,3.016360665571546
Xp-7d,2.272948851067273
ZMIC0,71.32733118964933
ZMIC1,32.45835960195385
ZMIC2,23.05122991193702
ZMIC3,21.695096214495376
ZMIC4,21.695096214495376
ZMIC5,21.695096214495376
nAcid,1
nAtom,41
nBase,1
nRing,2
piPC1,3.332204510175204
piPC2,3.7954891891721947
piPC3,4.237723145067448
piPC4,4.721841492791785
piPC5,5.203663221505842
piPC6,5.3981627015177525
piPC7,5.63979935481033
piPC8,5.777458806047403
piPC9,5.961005339623274
AATS0Z,22.29268292682927
AATS0d,2.975609756097561
AATS0i,164.9891134308532
AATS0m,87.81822431707317
AATS0p,1.3589896121214633
AATS0s,5.558265582655826
AATS0v,203.08828949169134
AATS1Z,23.80952380952381
AATS1d,3.642857142857143
AATS1i,148.88634344745353
AATS1m,89.50931966666664
AATS1p,1.6960087108571436
AATS1s,3.2771164021164028
AATS1v,250.23517181843206
AATS2Z,19.2972972972973
AATS2d,3.2432432432432434
AATS2i,156.6173669046715
AATS2m,70.73911725675676
AATS2p,1.4275784054161083
AATS2s,3.345345345345346
AATS2v,202.80960429020243
AATS3Z,15.686868686868687
AATS3d,2.757575757575758
AATS3i,161.03345214723512
AATS3m,55.97491812121213
AATS3p,1.2415020497558482
AATS3s,2.950897867564534
AATS3v,170.89783168229945
AATS4Z,14.83838383838384
AATS4d,2.5454545454545454
AATS4i,161.14310110032048
AATS4m,52.252097161616156
AATS4p,1.1765310321194848
AATS4s,3.052749719416386
AATS4v,160.91147277856038
AATS5Z,14.467391304347826
AATS5d,2.358695652173913
AATS5i,164.38468077854375
AATS5m,50.42775798913044
AATS5p,1.099665021237272
AATS5s,3.945048309178742
AATS5v,150.44475899499358
AATS6Z,13.5
AATS6d,2.3421052631578947
AATS6i,161.8042388024899
AATS6m,46.61338376315789
AATS6p,1.141230023306342
AATS6s,3.0899122807017547
AATS6v,151.19642370336908
AATS7Z,13.223880597014926
AATS7d,2.3582089552238807
AATS7i,160.3623986677415
AATS7m,46.170296656716424
AATS7p,1.1442056995415224
AATS7s,2.8014096185737984
AATS7v,149.61785427746503
AATS8Z,11.983870967741936
AATS8d,2.161290322580645
AATS8i,166.2248739637877
AATS8m,39.90140219354838
AATS8p,1.037187190173145
AATS8s,2.9180107526881724
AATS8v,135.4952540006163
AMID_C,1.4750114840641213
AMID_N,0.1864982031338213
AMID_O,0.3443633123307715
AMID_X,0.0
AMID_h,0.5308615154645927
ATS0dv,302.0
ATS0pe,260.15509999999995
ATS0se,321.287156
ATS1dv,271.0
ATS1pe,275.71450000000004
ATS1se,330.30763199999984
ATS2dv,369.0
ATS2pe,473.14770000000004
ATS2se,577.2720279999999
ATS3dv,373.0
ATS3pe,615.4742
ATS3se,764.1811679999997
ATS4dv,330.0
ATS4pe,612.0065
ATS4se,762.2717320000002
ATS5dv,322.0
ATS5pe,580.0388
ATS5se,723.489788
ATS6dv,237.0
ATS6pe,465.80069999999984
ATS6se,583.693984
ATS7dv,172.0
ATS7pe,397.5715
ATS7se,499.820368
ATS8dv,139.0
ATS8pe,379.7824999999999
ATS8se,477.51752000000005
ATSC0Z,320.43902439024384
ATSC0c,1.198428195144292
ATSC0d,22.097560975609753
ATSC0i,56.9977560957702
ATSC0m,1516.162996390244
ATSC0p,8.940472299428778
ATSC0s,93.12195121951218
ATSC0v,1976.833416749281
ATSC1Z,2.379535990481866
ATSC1c,-0.6921208433287812
ATSC1d,7.14396192742415
ATSC1i,-4.09161215735948
ATSC1m,13.91784418560377
ATSC1p,-0.04038641332801659
ATSC1s,-7.136443254676448
ATSC1v,46.14380049038118
ATSC2Z,3.3051754907793103
ATSC2c,0.04964853657229148
ATSC2d,1.9702558001189752
ATSC2i,2.825220761362322
ATSC2m,10.711181637120761
ATSC2p,-0.24362143635799194
ATSC2s,22.433009452045734
ATSC2v,-53.734427633869075
ATSC3Z,7.013087447947672
ATSC3c,0.27368190688885363
ATSC3d,0.6668649613325384
ATSC3i,10.255945039805004
ATSC3m,38.67467693575249
ATSC3p,1.2779644528868235
ATSC3s,-11.864250776654105
ATSC3v,219.80060220618896
ATSC4Z,-19.913741820345038
ATSC4c,-0.36161592373298596
ATSC4d,-4.7233789411064855
ATSC4i,-15.016810892721564
ATSC4m,-94.49788208863768
ATSC4p,-2.229995785623908
ATSC4s,-18.097990614052485
ATSC4v,-259.60744882455276
ATSC5Z,-30.960737656157047
ATSC5c,0.006212744716991271
ATSC5d,-0.5847709696609156
ATSC5i,7.182483573250885
ATSC5m,-148.31481655859608
ATSC5p,0.2614838832561258
ATSC5s,20.521746315024117
ATSC5v,-104.47503801872482
ATSC6Z,-27.30160618679358
ATSC6c,0.19360875035730798
ATSC6d,-3.644259369422961
ATSC6i,-0.40642487017624496
ATSC6m,-131.9249192111838
ATSC6p,-0.2020360975128127
ATSC6s,-1.8452971115076997
ATSC6v,-183.41030533690625
ATSC7Z,37.23378941106484
ATSC7c,0.07808109476353949
ATSC7d,-4.988697204045213
ATSC7i,-24.44891756104642
ATSC7m,166.9167095574063
ATSC7p,-2.7430456722225913
ATSC7s,9.968058034238881
ATSC7v,-263.2785844361383
ATSC8Z,-71.61511005353957
ATSC8c,-0.456369901911794
ATSC8d,-3.7085068411659727
ATSC8i,-9.022775420194154
ATSC8m,-334.87800441939316
ATSC8p,-1.1081971630582785
ATSC8s,-21.40324872760922
ATSC8v,-307.03436907218844
AXp-0d,0.7258226765804658
AXp-1d,0.4596996455877361
AXp-2d,0.3027049412805465
AXp-3d,0.18658539595697332
AXp-4d,0.11976906957247477
AXp-5d,0.0768570436933791
AXp-6d,0.04944853550117288
AXp-7d,0.033425718398048136
GATS1Z,0.8470521714546682
GATS1c,1.565138434726411
GATS1d,0.8404288867865028
GATS1i,1.381464569671524
GATS1m,0.8531112597319993
GATS1p,1.2021070683162052
GATS1s,0.7153389264442173
GATS1v,1.055808077613817
GATS2Z,0.9007911854616072
GATS2c,0.9413734572195228
GATS2d,1.1741542867370685
GATS2i,1.1420937262797666
GATS2m,0.9072595494692937
GATS2p,1.0960731773049006
GATS2s,0.4821086146387351
GATS2v,1.0397607847740105
GATS3Z,0.9412591434208121
GATS3c,0.8190165158787267
GATS3d,1.0879211541463198
GATS3i,0.9484396409111304
GATS3m,0.941637281626925
GATS3p,0.96183487962701
GATS3s,0.8462528197991792
GATS3v,0.9554610109750391
GATS4Z,0.9822382755858172
GATS4c,1.0075165496445841
GATS4d,1.1062055432916362
GATS4i,1.098808528242654
GATS4m,0.9836378300675271
GATS4p,1.1164716880673267
GATS4s,1.0078742726725967
GATS4v,1.052880246721443
GATS5Z,1.0596874648381398
GATS5c,1.0128212009688402
GATS5d,0.9542662443612632
GATS5i,0.8730986151749035
GATS5m,1.056163023187833
GATS5p,0.9449771542838532
GATS5s,1.089553551319329
GATS5v,0.9758741327273599
GATS6Z,1.0134122793664022
GATS6c,0.8494988541073117
GATS6d,0.9646218194492857
GATS6i,0.9384977375845951
GATS6m,1.0148863104673946
GATS6p,1.0240563791721684
GATS6s,0.8776141943824115
GATS6v,1.0507726232497823
GATS7Z,0.8384019921703707
GATS7c,0.6417647975875127
GATS7d,1.0941978847484433
GATS7i,1.2306442668562485
GATS7m,0.8485448775904338
GATS7p,1.226385465462901
GATS7s,0.6454739572610146
GATS7v,1.121493167851548
GATS8Z,1.1375522370469313
GATS8c,1.1699783389462974
GATS8d,1.0072634052552873
GATS8i,1.0392776020864594
GATS8m,1.1348306378793325
GATS8p,1.0114597072600449
GATS8s,1.1431419929366837
GATS8v,1.0540801203386512
MATS1Z,0.007249055810480716
MATS1c,-0.5637732643207121
MATS1d,0.3155944497004099
MATS1i,-0.07007631692672724
MATS1m,0.008961085962021713
MATS1p,-0.0044097035075899545
MATS1s,-0.07481080290797419
MATS1v,0.022786512101771367
MATS2Z,0.005714802944213836
MATS2c,0.02295337599464361
MATS2d,0.049400393771254665
MATS2i,0.027462923519310938
MATS2m,0.003914205546425698
MATS2p,-0.01509757426095277
MATS2s,0.1334712134869285
MATS2v,-0.01506033701199582
MATS3Z,0.009063845949216661
MATS3c,0.09457638964362154
MATS3d,0.012498048921889951
MATS3i,0.07451892623640786
MATS3m,0.010564026055093302
MATS3p,0.05919799178560431
MATS3s,-0.05276390292541854
MATS3v,0.046047649465827775
MATS4Z,-0.02573689398168011
MATS4c,-0.12496379060307511
MATS4d,-0.0885232011059826
MATS4i,-0.10911101988920961
MATS4m,-0.025812189464281036
MATS4p,-0.10329807836289422
MATS4s,-0.08048722484727375
MATS4v,-0.05438707939015023
MATS5Z,-0.04305880055861855
MATS5c,0.00231029543556473
MATS5d,-0.011793358287743536
MATS5i,0.05615816547471979
MATS5m,-0.04359479856731709
MATS5p,0.013034083336264268
MATS5s,0.09821058019095914
MATS5v,-0.023552580312637267
MATS6Z,-0.04596349680717246
MATS6c,0.08715317803256245
MATS6d,-0.08896828163123037
MATS6i,-0.0038467395400682215
MATS6m,-0.04694087797649625
MATS6p,-0.012190984348300926
MATS6s,-0.010690167228793124
MATS6v,-0.05005228680572604
MATS7Z,0.07110512288610231
MATS7c,0.039869696516641906
MATS7d,-0.13815030806233738
MATS7i,-0.2624888931654165
MATS7m,0.06736944597357271
MATS7p,-0.18775072851428032
MATS7s,0.06550395829478418
MATS7v,-0.08149941931647656
MATS8Z,-0.14779217144063764
MATS8c,-0.2518240148839384
MATS8d,-0.11098055970946381
MATS8i,-0.10468261343775417
MATS8m,-0.14606053840840735
MATS8p,-0.08196883060513337
MATS8s,-0.1519916740360225
MATS8v,-0.10270913838606133
MAXsOH,8.793629491887762
MAXssO,5.626215566473503
MINsOH,8.793629491887762
MINssO,5.626215566473503
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.553958056696267
SpAD_D,212.70262798055097
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.9045047193410634
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,543
TMWC10,115.39191022024511
TSRW10,54.391619232657035
VE1_Dt,4.556422848094031
VE2_Dt,0.21697251657590624
VE3_Dt,2.258475197266182
VR1_Dt,104.56260713898043
VR2_Dt,4.979171768522877
VR3_Dt,5.391723348116473
Xc-3dv,0.4642689057791898
Xc-4dv,0.0
Xc-5dv,0.06546071269618964
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.30891544068417043
Xp-0dv,11.878320607455844
Xp-1dv,7.0841056411872385
Xp-2dv,5.033643350581458
Xp-3dv,3.438699510517681
Xp-4dv,2.3531985664171082
Xp-5dv,1.5966906001754393
Xp-6dv,0.9248824477045842
Xp-7dv,0.5821732230297749
Xpc-4d,2.5700334816973567
Xpc-5d,4.139727755284609
Xpc-6d,6.447791526353799
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,5.835267504073698
AATS0dv,7.365853658536586
AATS0pe,6.3452463414634135
AATS0se,7.836272097560975
AATS1dv,6.4523809523809526
AATS1pe,6.564630952380954
AATS1se,7.864467428571425
AATS2dv,4.986486486486487
AATS2pe,6.3938878378378385
AATS2se,7.80097335135135
AATS3dv,3.7676767676767677
AATS3pe,6.216911111111111
AATS3se,7.719001696969694
AATS4dv,3.3333333333333335
AATS4pe,6.181883838383838
AATS4se,7.699714464646466
AATS5dv,3.5
AATS5pe,6.304769565217391
AATS5se,7.864019434782608
AATS6dv,3.1184210526315788
AATS6pe,6.128956578947366
AATS6se,7.680184
AATS7dv,2.5671641791044775
AATS7pe,5.933902985074627
AATS7se,7.460005492537313
AATS8dv,2.2419354838709675
AATS8pe,6.125524193548386
AATS8se,7.701895483870969
AATSC0Z,7.815585960737654
AATSC0c,0.029229955979129075
AATSC0d,0.5389649018441403
AATSC0i,1.390189173067566
AATSC0m,36.97958527781083
AATSC0p,0.21806029998606777
AATSC0s,2.271267102914931
AATSC0v,48.215449189006854
AATSC1Z,0.05665561882099681
AATSC1c,-0.016479067698304314
AATSC1d,0.1700943316053369
AATSC1i,-0.09741933707998761
AATSC1m,0.33137724251437545
AATSC1p,-0.0009615812697146807
AATSC1s,-0.16991531558753448
AATSC1v,1.0986619164376472
AATSC2Z,0.04466453365917987
AATSC2c,0.0006709261698958308
AATSC2d,0.02662507837998615
AATSC2i,0.03817865893732868
AATSC2m,0.1447456977989292
AATSC2p,-0.0032921815724052963
AATSC2s,0.3031487763789964
AATSC2v,-0.7261409139712037
AATSC3Z,0.0708392671509866
AATSC3c,0.0027644637059480166
AATSC3d,0.006736009710429681
AATSC3i,0.1035954044424748
AATSC3m,0.3906533023813383
AATSC3p,0.012908731847341651
AATSC3s,-0.11984091693590004
AATSC3v,2.220208103092818
AATSC4Z,-0.2011489072762125
AATSC4c,-0.0036526860983129893
AATSC4d,-0.047710898395015
AATSC4i,-0.15168495851233904
AATSC4m,-0.9545240615013907
AATSC4p,-0.02252520995579705
AATSC4s,-0.18280798600053014
AATSC4v,-2.62229746287427
AATSC5Z,-0.33652975713214184
AATSC5c,6.75298338803399e-05
AATSC5d,-0.006356206191966474
AATSC5i,0.07807047362229223
AATSC5m,-1.6121175712890878
AATSC5p,0.0028422161223491936
