DLiP-ID,T000C6
DLiP-Mol-ID,15777
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H19N3O4/c1-27-20(25)16-9-5-10-17(13-16)23-21(26)24-19-18(11-6-12-22-19)28-14-15-7-3-2-4-8-15/h2-13H,14H2,1H3,(H2,22,23,24,26)"
Standard Inchi Key(RDKit),AYOOROAHMSHPEO-UHFFFAOYSA-N
Canonical SMILES(RDKit),COC(=O)c1cccc(NC(=O)Nc2ncccc2OCc2ccccc2)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),377.4
MW Monoisotopic(RDKit),377.137556088
MolLogP(RDKit),4.0912
XLogP(SDF),
XLogP(CDK),3.519
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),89.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.631672764385811
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Cyclophilins
Common Target Pref Name,Cyclophilins
RDKit Descriptors
Ipc,2576475.1443671305
qed,0.6316727643858112
Chi0,19.769373945685235
Chi1,13.652198343190413
TPSA,89.55
Chi0n,15.215516768817471
Chi0v,15.215516768817471
Chi1n,8.536171692907173
Chi1v,8.536171692907173
Chi2n,5.775929023792223
Chi2v,5.775929023792223
Chi3n,3.7813265046615174
Chi3v,3.7813265046615174
Chi4n,2.447874858864045
Chi4v,2.447874858864045
MolMR,105.43390000000001
MolWt,377.40000000000015
fr_SH,0
Kappa1,18.90731100744621
Kappa2,9.178720830255223
Kappa3,5.0735571077336825
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,960.6292237650929
MolLogP,4.091200000000002
NOCount,7
fr_Ar_N,1
fr_COO2,0
fr_urea,1
BalabanJ,1.649557561111733
SMR_VSA1,19.06280027574374
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.606881964512918
SMR_VSA6,17.743374749290194
SMR_VSA7,84.0537843080848
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,161.8748669964753
NHOHCount,2
PEOE_VSA1,14.790514511606428
PEOE_VSA2,5.316788604006331
PEOE_VSA3,14.573052889090853
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,35.89528683400505
PEOE_VSA8,11.884229846296638
PEOE_VSA9,12.673249032974528
RingCount,3
SMR_VSA10,23.505668852808512
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,377.137556088
NumHDonors,2
PEOE_VSA10,6.606881964512918
PEOE_VSA11,11.567374611118932
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,12.000419800289922
SlogP_VSA1,15.370440161812711
SlogP_VSA2,24.094195862514663
SlogP_VSA3,11.343744918312968
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,72.9268813246908
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,12.000419800289922
EState_VSA2,0.0
EState_VSA3,29.42509434201241
EState_VSA4,5.563451491696996
EState_VSA5,13.176164609739143
EState_VSA6,36.52867891392113
EState_VSA7,30.33183534230805
EState_VSA8,20.354418682759917
EState_VSA9,4.736862953800049
SlogP_VSA10,16.299786236590414
