DLiP-ID,T000C2
IC3,5.156889086516211
IC4,5.284339794104201
IC5,5.359811492217408
MID,64.62829694942928
Mpe,0.9960044395116536
Mse,1.0244472234055713
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,116.77340000000002
SdO,36.37948003211597
SdS,0
Spe,52.78823529411764
SsF,0
SsI,0
Sse,54.29570284049528
StN,0
fMF,0.4339622641509434
nBr,0
nCl,0
AMID,2.019634279669665
BIC0,0.27071164062684944
BIC1,0.5872329048029662
BIC2,0.734350973537043
BIC3,0.8501175839333563
BIC4,0.8711279422690821
BIC5,0.8835695163613205
CIC0,4.085759497625578
CIC1,2.1657132784568076
CIC2,1.2732819519880003
CIC3,0.5710313680469881
CIC4,0.4435806604589976
CIC5,0.36810896234579094
GGI1,6.5
GGI2,3.1111111111111125
GGI3,1.625
GGI4,1.5466666666666669
GGI5,1.2777777777777777
GGI6,0.7722448979591837
GGI7,0.328125
GGI8,0.3156966490299823
GGI9,0.29000000000000004
JGI1,0.19117647058823528
JGI2,0.06913580246913584
JGI3,0.034574468085106384
JGI4,0.03515151515151515
JGI5,0.027777777777777773
JGI6,0.016787932564330078
JGI7,0.007630813953488371
JGI8,0.008532341865675197
JGI9,0.008787878787878789
MIC0,15.7882270804557
MIC1,33.55382866970911
MIC2,42.411677903091885
MIC3,44.521886627295075
MIC4,45.06556448771359
MIC5,46.27303618582681
MPC2,45
MPC3,56
MPC4,68
MPC5,84
MPC6,85
MPC7,92
MPC8,92
MPC9,92
Mare,1.0106415094339625
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.14134146196634914
RPCG,0.09833713184657972
SIC0,0.2866940925531496
SIC1,0.6219023473464138
SIC2,0.7777060694036648
SIC3,0.9003073851013292
SIC4,0.922558166794091
SIC5,0.9357342747222452
SaaN,4.145496969627561
SaaO,0
SaaS,0
Sare,53.564000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,15.164088296857212
SssS,0
StCH,0
StsC,0
TIC0,87.03453071769388
TIC1,188.79698033363874
TIC2,236.09584063648552
TIC3,273.3151215853592
TIC4,280.07000908752264
TIC5,284.07000908752264
Vabc,390.68887838243563
WPol,47
apol,60.524652999999994
bpol,31.159346999999997
nRot,7
ABCGG,18.961778100340215
ATS0Z,1380.0
ATS0d,179.0
ATS0i,8545.96878582423
ATS0m,5463.808280000002
ATS0p,80.97079500182899
ATS0s,305.5
ATS0v,12421.934554735313
ATS1Z,1496.0
ATS1d,216.0
ATS1i,8075.743346182699
ATS1m,5738.195446000001
ATS1p,98.68944649000002
ATS1s,206.25
ATS1v,15051.37699955309
ATS2Z,2096.0
ATS2d,319.0
ATS2i,13612.225139113541
ATS2m,7911.132476999999
ATS2p,137.521090891943
ATS2s,354.6388888888889
ATS2v,20595.990606603296
ATS3Z,2284.0
ATS3d,352.0
ATS3i,16076.797099668547
ATS3m,8498.060491
ATS3p,153.347976207094
ATS3s,399.24999999999994
ATS3v,22658.59157998993
ATS4Z,2241.0
ATS4d,349.0
ATS4i,18523.833757294837
ATS4m,8185.2828119999995
ATS4p,146.38498507073493
ATS4s,447.80555555555554
ATS4v,21745.29391436952
ATS5Z,2317.0
ATS5d,327.0
ATS5i,17069.442805889747
ATS5m,8603.368142000001
ATS5p,146.02498314849
ATS5s,446.4166666666667
ATS5v,21765.430648820984
ATS6Z,2308.0
ATS6d,338.0
ATS6i,18856.86052971138
ATS6m,8541.488698000001
ATS6p,149.47601118867794
ATS6s,495.49999999999994
ATS6v,21970.534084325085
ATS7Z,2250.0
ATS7d,315.0
ATS7i,17399.483071869
ATS7m,8241.310659
ATS7p,146.87343026309392
ATS7s,524.4444444444445
ATS7v,21424.172784762974
ATS8Z,1904.0
ATS8d,310.0
ATS8i,18686.89309876798
ATS8m,6813.293241
ATS8p,140.32830339467804
ATS8s,398.66666666666663
ATS8v,19948.690067373638
C1SP1,0
C1SP2,4
C1SP3,1
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.13043478260869565
GGI10,0.16110600959085808
JGI10,0.005034562799714315
JGT10,0.4045895640428572
Kier1,26.602076124567475
Kier2,13.777777777777779
Kier3,8.322704081632653
MAXdO,12.55958746270164
MID_C,47.46095231303948
MID_N,6.121770936449558
MID_O,11.04557369994023
MID_X,0.0
MID_h,17.16734463638979
MINdO,11.909946284707166
MPC10,97
MWC01,34.0
MWC02,5.0689042022202315
MWC03,5.8888779583328805
MWC04,6.736966958001855
MWC05,7.575071699507561
MWC06,8.429235912657095
MWC07,9.274159884689137
MWC08,10.130901970700984
MWC09,10.979325803637883
MWC10,11.837448016217543
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.8778000000000032
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.517452896464707
SRW05,0.0
SRW06,6.9930151229329605
SRW07,0.0
SRW08,8.551981016901902
SRW09,0.0
SRW10,10.15459640413204
SaaCH,18.50166784921615
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.8929194406401249
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.9794780365579003
SdssS,0
SsCH3,2.4265968241145153
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.171117224476261
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.519738680846865
VE1_D,5.572425495560484
VE2_A,0.14124183377646454
VE2_D,0.17413829673626513
VE3_A,2.671604988006596
VE3_D,2.8809812259736383
VR1_A,500.33502769812753
VR1_D,206.13282897434127
VR2_A,15.635469615566485
VR2_D,6.4416509054481645
VR3_A,7.37842873923724
VR3_D,6.491671571646832
WPath,3283
Xc-3d,1.8349946125163745
Xc-4d,0.0
Xc-5d,0.31903559372884915
Xc-6d,0.0
Xp-0d,22.924074484064487
Xp-1d,15.49473359829151
Xp-2d,13.326934556460776
Xp-3d,10.9528090362134
Xp-4d,8.404674042952518
Xp-5d,6.755476946486786
Xp-6d,4.4875800050884465
Xp-7d,3.248295482505341
ZMIC0,105.24175571837982
ZMIC1,61.54013677256613
ZMIC2,36.92626967409771
ZMIC3,30.586171204469775
ZMIC4,29.362814493608507
ZMIC5,27.111994596513743
nAcid,0
nAtom,53
nBase,0
nRing,3
piPC1,3.8501476017100584
piPC2,4.388257184424518
piPC3,4.892227063045954
piPC4,5.386213768454221
piPC5,5.899726106043756
piPC6,5.964382363014364
piPC7,6.251120821354348
piPC8,6.368187186350492
piPC9,6.5565563855016515
AATS0Z,26.037735849056602
AATS0d,3.3773584905660377
AATS0i,161.24469407215528
AATS0m,103.09072226415098
AATS0p,1.527750849091113
AATS0s,5.764150943396227
AATS0v,234.3761236742512
AATS1Z,27.2
AATS1d,3.9272727272727272
AATS1i,146.8316972033218
AATS1m,104.3308262909091
AATS1p,1.794353572545455
AATS1s,3.75
AATS1v,273.66139999187436
AATS2Z,23.818181818181817
AATS2d,3.625
AATS2i,154.6843765808357
AATS2m,89.89923269318182
AATS2p,1.562739669226625
AATS2s,4.029987373737374
AATS2v,234.04534780231018
AATS3Z,21.96153846153846
AATS3d,3.3846153846153846
AATS3i,154.58458749681296
AATS3m,81.71212010576923
AATS3p,1.4744997712220578
AATS3s,3.838942307692307
AATS3v,217.87107288451855
AATS4Z,19.48695652173913
AATS4d,3.034782608695652
AATS4i,161.07681528082466
AATS4m,71.17637227826087
AATS4p,1.2729129136585646
AATS4s,3.893961352657005
AATS4v,189.08951229886537
AATS5Z,21.654205607476637
AATS5d,3.05607476635514
AATS5i,159.52750285878267
AATS5m,80.40530973831777
AATS5p,1.3647194686774766
AATS5s,4.172118380062305
AATS5v,203.41523970860732
AATS6Z,19.726495726495727
AATS6d,2.888888888888889
AATS6i,161.16974811719126
AATS6m,73.00417690598292
AATS6p,1.2775727452023755
AATS6s,4.235042735042734
AATS6v,187.7823426010691
AATS7Z,20.833333333333332
AATS7d,2.9166666666666665
AATS7i,161.10632473952776
AATS7m,76.30843202777778
AATS7p,1.3599391691027216
AATS7s,4.855967078189301
AATS7v,198.3719702292868
AATS8Z,16.556521739130435
AATS8d,2.6956521739130435
AATS8i,162.49472259798245
AATS8m,59.2460281826087
AATS8p,1.2202461164754612
AATS8s,3.4666666666666663
AATS8v,173.4668701510751
AMID_C,1.4831547597824837
AMID_N,0.19130534176404868
AMID_O,0.34517417812313217
AMID_X,0.0
AMID_h,0.5364795198871809
ATS0dv,522.0
ATS0pe,349.92389999999995
ATS0se,425.23481599999985
ATS1dv,485.0
ATS1pe,368.9735
ATS1se,437.9918079999999
ATS2dv,681.0
ATS2pe,591.3791000000001
ATS2se,711.3867000000001
ATS3dv,679.0
ATS3pe,685.0581999999998
ATS3se,827.2450759999999
ATS4dv,682.0
ATS4pe,763.3302000000001
ATS4se,932.258224
ATS5dv,742.0
ATS5pe,716.4736000000001
ATS5se,866.754472
ATS6dv,710.0
ATS6pe,766.3999000000001
ATS6se,938.16996
ATS7dv,655.0
ATS7pe,726.4952999999998
ATS7se,878.3181320000001
ATS8dv,496.0
ATS8pe,734.7289999999999
ATS8se,908.4067560000002
ATSC0Z,399.1698113207548
ATSC0c,1.6791778037829759
ATSC0d,29.547169811320753
ATSC0i,79.5753084991571
ATSC0m,1886.3646932830181
ATSC0p,11.853179515594864
ATSC0s,105.33018867924531
ATSC0v,2491.702989202923
ATSC1Z,14.446422214311148
ATSC1c,-1.0809777468716633
ATSC1d,10.054823780704874
ATSC1i,-13.208234441222816
ATSC1m,68.16595953649019
ATSC1p,-1.1785729559534244
ATSC1s,-7.743592025631895
ATSC1v,-48.51933173361387
ATSC2Z,24.925596297614817
ATSC2c,0.32362344527110554
ATSC2d,-2.1160555357778605
ATSC2i,21.680062060928318
ATSC2m,118.48828332253507
ATSC2p,2.542108487059109
ATSC2s,14.581217119575962
ATSC2v,280.0666028575507
ATSC3Z,-45.918120327518686
ATSC3c,0.22381929240995443
ATSC3d,-4.601993592025634
ATSC3i,-31.92867194804757
ATSC3m,-230.0039354421499
ATSC3p,-5.286684993941417
ATSC3s,-3.7847098611605556
ATSC3v,-811.4172142701347
ATSC4Z,-74.63260946956211
ATSC4c,-0.5678295947228141
ATSC4d,-1.7721609113563557
ATSC4i,-14.226805187929678
ATSC4m,-334.3925478405126
ATSC4p,-0.28465861889460037
ATSC4s,-45.5115205094735
ATSC4v,-80.69872329067272
ATSC5Z,-4.720185119259525
ATSC5c,0.4099286461376938
ATSC5d,-4.3499466002136
ATSC5i,-6.262110494211294
ATSC5m,-36.90810843930202
ATSC5p,-2.7640530909214487
ATSC5s,1.592826628693485
ATSC5v,-447.02292294835087
ATSC6Z,111.11569953720185
ATSC6c,-0.47257700819666754
ATSC6d,-8.81167675329299
ATSC6i,-18.651175294146295
ATSC6m,525.937700752581
ATSC6p,1.8407117000232156
ATSC6s,23.01637593449626
ATSC6v,508.7879083814067
ATSC7Z,-113.44037023851904
ATSC7c,0.8357482587072038
ATSC7d,-5.133855464578143
ATSC7i,10.218972863559161
ATSC7m,-561.6890632370946
ATSC7p,-2.502609936350768
ATSC7s,52.95085241881253
ATSC7v,-915.9030811450173
ATSC8Z,-50.27411890352439
ATSC8c,-0.7171773346547968
ATSC8d,4.56746173015308
ATSC8i,-3.339286004773589
ATSC8m,-211.42352578390907
ATSC8p,2.4483216036596054
ATSC8s,-37.32022071911712
ATSC8v,379.606788360704
AXp-0d,0.7163773276270152
AXp-1d,0.45572745877327975
AXp-2d,0.2961541012546839
AXp-3d,0.19558587564666788
AXp-4d,0.12359814769047821
AXp-5d,0.08042234460103316
AXp-6d,0.05279505888339349
AXp-7d,0.03530755959244936
GATS1Z,0.6975386307774282
GATS1c,1.6455150485488153
GATS1d,0.7519563450597934
GATS1i,1.3066987404985
GATS1m,0.7030004031247099
GATS1p,1.1257707667871817
GATS1s,0.5946667752310384
GATS1v,0.9366981753829364
GATS2Z,0.8423163856374292
GATS2c,1.0409767843411282
GATS2d,1.1699320794148382
GATS2i,0.9009897192646148
GATS2m,0.8418328705424458
GATS2p,0.8620334093209241
GATS2s,0.6065102435008389
GATS2v,0.8553141243663659
GATS3Z,0.9288027037247115
GATS3c,1.0138756695118358
GATS3d,1.1591634738186463
GATS3i,1.274482690239573
GATS3m,0.9344928194569009
GATS3p,1.2133630583171813
GATS3s,0.8487199582027165
GATS3v,1.1061989920603117
GATS4Z,1.095970307529162
GATS4c,1.3060757915159018
GATS4d,1.1324559942251098
GATS4i,1.064469938927756
GATS4m,1.086800606863618
GATS4p,0.961921736467069
GATS4s,1.4591152908394278
GATS4v,0.9458056943331717
GATS5Z,0.9484170107947546
GATS5c,1.0655552850650154
GATS5d,1.0773206335565344
GATS5i,1.104312853934496
GATS5m,0.9504354726944566
GATS5p,1.0563865351955897
GATS5s,1.0065316858098035
GATS5v,1.0021722502221073
GATS6Z,0.8840570576248397
GATS6c,1.2036872880874099
GATS6d,1.2559954590605933
GATS6i,1.083580899697216
GATS6m,0.8815136405719071
GATS6p,0.8919781624088428
GATS6s,1.087409397754225
GATS6v,0.8694436055145576
GATS7Z,1.0771429871921456
GATS7c,0.8373771343527466
GATS7d,1.026607066836952
GATS7i,1.0422596570296583
GATS7m,1.0821243678825332
GATS7p,1.0201794996050022
GATS7s,0.8647751921698278
GATS7v,1.0762332481407944
GATS8Z,1.0903063782912854
GATS8c,1.2409041261060418
GATS8d,0.8799489144316731
GATS8i,0.9700705648527481
GATS8m,1.0825361329776524
GATS8p,0.872757123039862
GATS8s,1.218413736854516
GATS8v,0.9187941286838508
MATS1Z,0.03487512676395264
MATS1c,-0.6203449466878904
MATS1d,0.32792290723325196
MATS1i,-0.15994829611161795
MATS1m,0.03482210921643433
MATS1p,-0.09581528365961992
MATS1s,-0.07084395228595852
MATS1v,-0.018764271905779048
MATS2Z,0.03760807164097012
MATS2c,0.1160744112706339
MATS2d,-0.043132474166957
MATS2i,0.1640874581719729
MATS2m,0.037830575286228636
MATS2p,0.12916725082159522
MATS2s,0.0833746669561716
MATS2v,0.06769525800303478
MATS3Z,-0.05862312200939539
MATS3c,0.06792714537369147
MATS3d,-0.07937297376952554
MATS3i,-0.20447727746145095
MATS3m,-0.06213726563096638
MATS3p,-0.2272956385232497
MATS3s,-0.01831142994936098
MATS3v,-0.1659550506322977
MATS4Z,-0.08616858615502229
MATS4c,-0.1558473306685594
MATS4d,-0.027641734688211468
MATS4i,-0.08239618098952302
MATS4m,-0.08169753636926816
MATS4p,-0.011067958074264736
MATS4s,-0.1991345020130626
MATS4v,-0.0149261712482306
MATS5Z,-0.00585724559701585
MATS5c,0.12092154159624995
MATS5d,-0.07292226161062772
MATS5i,-0.03897934053962759
MATS5m,-0.009691437975012405
MATS5p,-0.11550575166102416
MATS5s,0.0074904470328253725
MATS5v,-0.0888639497846799
MATS6Z,0.12609786801505463
MATS6c,-0.12748700293148346
MATS6d,-0.1350929473534838
MATS6i,-0.10617392701133058
MATS6m,0.1262986336074044
MATS6p,0.07034624477211739
MATS6s,0.09898607139986448
MATS6v,0.09249761102381764
MATS7Z,-0.1394639818491208
MATS7c,0.2442479400494536
MATS7d,-0.08526678019015187
MATS7i,0.06302038166431577
MATS7m,-0.1461242929007624
MATS7p,-0.10361208588245016
MATS7s,0.24670173731476397
MATS7v,-0.18038705192211324
MATS8Z,-0.0580449990546417
MATS8c,-0.1968375270691955
MATS8d,0.07124215669942807
MATS8i,-0.019339859539128586
MATS8m,-0.05165420491155207
MATS8p,0.09519445069623758
MATS8s,-0.1632936778364064
MATS8v,0.07021270844216182
MAXaaN,4.145496969627561
MAXssO,5.77716917899187
MINaaN,4.145496969627561
MINssO,4.693459558932671
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.30779299329635
SpAD_D,424.47088173466034
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.2981113995101048
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,777
TMWC10,141.9208924059652
TSRW10,67.45115194502887
VE1_Dt,5.5744722690343815
VE2_Dt,0.17420225840732442
VE3_Dt,2.8813484624084067
VR1_Dt,204.57661262448258
VR2_Dt,6.393019144515081
VR3_Dt,6.484093348991345
Xc-3dv,0.6170427643754478
Xc-4dv,0.0
Xc-5dv,0.04095393469514602
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.3166998564107686
Xp-0dv,17.454663080555573
Xp-1dv,9.513351876357858
Xp-2dv,6.485744160382502
Xp-3dv,4.272865792808061
Xp-4dv,2.777265799678997
Xp-5dv,1.7694440174661237
Xp-6dv,0.9128918997127113
Xp-7dv,0.5008144633677964
Xpc-4d,4.133089342714366
Xpc-5d,5.9269838766264344
Xpc-6d,8.35389583591424
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,55
nFRing,0
nHBAcc,7
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,6.8149887363880115
AATS0dv,9.849056603773585
AATS0pe,6.602337735849056
AATS0se,8.023298415094336
AATS1dv,8.818181818181818
AATS1pe,6.708609090909091
AATS1se,7.963487418181816
AATS2dv,7.738636363636363
AATS2pe,6.720217045454547
AATS2se,8.083939772727275
AATS3dv,6.528846153846154
AATS3pe,6.587098076923075
AATS3se,7.954279576923076
AATS4dv,5.930434782608696
AATS4pe,6.637653913043479
AATS4se,8.106593252173914
AATS5dv,6.934579439252336
AATS5pe,6.696014953271029
AATS5se,8.100509084112149
AATS6dv,6.068376068376068
AATS6pe,6.550426495726497
AATS6se,8.018546666666666
AATS7dv,6.064814814814815
AATS7pe,6.726808333333332
AATS7se,8.132575296296297
AATS8dv,4.3130434782608695
AATS8pe,6.388947826086956
AATS8se,7.899189182608698
AATSC0Z,7.5315058739765055
AATSC0c,0.0316826000713769
AATSC0d,0.5574937700249198
AATSC0i,1.501420915078436
AATSC0m,35.59178666571732
AATSC0p,0.2236448965206578
AATSC0s,1.9873620505517984
AATSC0v,47.013263947224964
AATSC1Z,0.2626622220783845
AATSC1c,-0.01965414085221206
AATSC1d,0.1828149778309977
AATSC1i,-0.2401497171131421
AATSC1m,1.2393810824816398
AATSC1p,-0.02142859919915317
AATSC1s,-0.1407925822842163
AATSC1v,-0.8821696678838885
AATSC2Z,0.28324541247289564
AATSC2c,0.0036775391508080176
AATSC2d,-0.024046085633839323
AATSC2i,0.24636434160145815
AATSC2m,1.3464577650288077
AATSC2p,0.02888759644385351
AATSC2s,0.16569564908609047
AATSC2v,3.182575032472167
AATSC3Z,-0.44152038776460273
AATSC3c,0.0021521085808649467
AATSC3d,-0.04424993838486187
AATSC3i,-0.30700646103891893
AATSC3m,-2.2115763023283646
AATSC3p,-0.050833509557129015
AATSC3s,-0.03639144097269765
AATSC3v,-7.802088598751295
AATSC4Z,-0.648979212778801
AATSC4c,-0.004937648649763601
AATSC4d,-0.015410094881359615
AATSC4i,-0.12371134946025807
AATSC4m,-2.9077612855696744
AATSC4p,-0.002475292338213916
AATSC4s,-0.3957523522562913
AATSC4v,-0.7017280286145454
AATSC5Z,-0.0441138796192479
AATSC5c,0.0038311088424083533
