DLiP-ID,C000XI
ATS2m,5261.432329999999
ATS2p,97.13470835999995
ATS2s,109.41975308641975
ATS2v,12337.887808903228
ATS3Z,1154.0
ATS3d,162.0
ATS3i,7065.236693880216
ATS3m,4261.471667000002
ATS3p,84.729929789094
ATS3s,107.96296296296295
ATS3v,10553.838525100955
ATS4Z,1076.0
ATS4d,138.0
ATS4i,5782.9054350973065
ATS4m,4055.471655
ATS4p,78.16208673454702
ATS4s,103.49382716049381
ATS4v,9957.064894029789
ATS5Z,974.0
ATS5d,130.0
ATS5i,5880.280155500957
ATS5m,3588.3148119999996
ATS5p,78.34602336969799
ATS5s,94.71604938271604
ATS5v,9611.369167202663
ATS6Z,918.0
ATS6d,108.0
ATS6i,5629.264435122655
ATS6m,3385.022936999999
ATS6p,69.774974409094
ATS6s,77.64231824417008
ATS6v,7938.063707445543
ATS7Z,650.0
ATS7d,74.0
ATS7i,4508.786297826955
ATS7m,2357.5756999999985
ATS7p,52.65229716909399
ATS7s,55.14814814814817
ATS7v,5770.230998588213
ATS8Z,261.0
ATS8d,45.0
ATS8i,3220.2660880421654
ATS8m,808.2594280000003
ATS8p,30.021817804245
ATS8s,39.592592592592595
ATS8v,3312.173843200073
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.2489502526156662
Kier1,11.11111111111111
Kier2,5.104166666666667
Kier3,2.48828125
MID_C,27.048023703937304
MID_N,2.0756920700886985
MID_O,0.0
MID_X,0.0
MID_h,6.106241411041146
MPC10,36
MWC01,18.0
MWC02,4.442651256490317
MWC03,5.2832037287379885
MWC04,6.137727054086234
MWC05,6.9930151229329605
MWC06,7.8528278122817445
MWC07,8.712266432135355
MWC08,9.57366316988638
MWC09,10.434615678639949
MWC10,11.29667063185944
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.538600000000002
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.890349128221754
SRW05,3.044522437723423
SRW06,6.3578422665081
SRW07,5.1298987149230735
SRW08,7.913155185928068
SRW09,6.985641817639208
SRW10,9.517604459155686
SaaCH,18.654800642479213
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.55427059712774
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7933354017304795
VE1_D,3.950233080561228
VE2_A,0.23708346260815497
VE2_D,0.24688956753507674
VE3_A,1.8032493145473176
VE3_D,1.8437782141548977
VR1_A,79.99452106227412
VR1_D,76.23247252067802
VR2_A,4.999657566392132
VR2_D,4.764529532542376
VR3_A,4.851961774852721
VR3_D,4.803791149728153
WPath,439
Xc-3d,0.6666666666666666
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,10.794682450997076
Xp-1d,7.932652990377571
Xp-2d,6.775838642474142
Xp-3d,5.888321936425755
Xp-4d,4.980693361241016
Xp-5d,3.2053854698166155
Xp-6d,2.258612880824714
Xp-7d,1.594274358705503
ZMIC0,53.669060718617374
ZMIC1,46.22659839296991
ZMIC2,33.10709527942247
ZMIC3,26.57766262419428
ZMIC4,23.82805218682857
ZMIC5,23.405035196464613
nAcid,0
nAtom,25
nBase,0
nRing,3
piPC1,3.295836866004329
piPC2,3.8918202981106265
piPC3,4.51085950651685
piPC4,5.107459478731796
piPC5,5.4029588737812455
piPC6,5.768125664217802
piPC7,6.18826412308259
piPC8,6.528597333035978
piPC9,6.79062437439206
AATS0Z,41.52
AATS0d,3.72
AATS0i,149.53940698393765
AATS0m,165.45845592
AATS0p,2.3314886457456403
AATS0s,2.6380521262002743
AATS0v,288.89368277498517
AATS1Z,35.333333333333336
AATS1d,4.296296296296297
AATS1i,136.79922730992968
AATS1m,137.6629643703703
AATS1p,2.4642481033333334
AATS1s,2.801554641060814
AATS1v,324.7334864765486
AATS2Z,32.76190476190476
AATS2d,4.023809523809524
AATS2i,139.5575235269824
AATS2m,125.27219833333331
AATS2p,2.31273115142857
AATS2s,2.6052322163433272
AATS2v,293.75923354531494
AATS3Z,24.5531914893617
AATS3d,3.4468085106382977
AATS3i,150.32418497617482
AATS3m,90.66960993617025
AATS3p,1.8027644635977447
AATS3s,2.297084318360914
AATS3v,224.54975585321182
AATS4Z,27.58974358974359
AATS4d,3.5384615384615383
AATS4i,148.27962654095657
AATS4m,103.9864526923077
AATS4p,2.0041560701165904
AATS4s,2.6536878759100975
AATS4v,255.30935625717407
AATS5Z,24.35
AATS5d,3.25
AATS5i,147.00700388752392
AATS5m,89.7078703
AATS5p,1.9586505842424498
AATS5s,2.367901234567901
AATS5v,240.28422918006657
AATS6Z,24.157894736842106
AATS6d,2.8421052631578947
AATS6i,148.13853776638567
AATS6m,89.07955097368418
AATS6p,1.836183537081421
AATS6s,2.0432189011623705
AATS6v,208.89641335383007
AATS7Z,21.666666666666668
AATS7d,2.466666666666667
AATS7i,150.29287659423184
AATS7m,78.58585666666661
AATS7p,1.755076572303133
AATS7s,1.8382716049382721
AATS7v,192.34103328627376
AATS8Z,12.428571428571429
AATS8d,2.142857142857143
AATS8i,153.34600419248406
AATS8m,38.488544190476205
AATS8p,1.4296103716307142
AATS8s,1.8853615520282188
AATS8v,157.72256396190824
AMID_C,1.6905014814960815
AMID_N,0.12973075438054366
AMID_O,0.0
AMID_X,0.0
AMID_h,0.3816400881900716
ATS0dv,170.88888888888889
ATS0pe,150.6469
ATS0se,186.182218
ATS1dv,183.33333333333331
ATS1pe,170.34000000000003
ATS1se,204.56601600000005
ATS2dv,246.33333333333331
ATS2pe,262.6290000000001
ATS2se,318.58085200000016
ATS3dv,201.66666666666666
ATS3pe,285.0104
ATS3se,353.336292
ATS4dv,187.33333333333331
ATS4pe,242.10749999999996
ATS4se,296.24086800000003
ATS5dv,135.33333333333331
ATS5pe,241.89000000000001
ATS5se,298.7294
ATS6dv,97.44444444444444
ATS6pe,219.7089
ATS6se,276.605585
ATS7dv,44.0
ATS7pe,171.25799999999998
ATS7se,217.928472
ATS8dv,36.0
ATS8pe,117.79400000000001
ATS8se,151.353616
ATSC0Z,402.96000000000004
ATSC0c,0.17357789713167532
ATSC0d,12.000000000000002
ATSC0i,41.26130130499901
ATSC0m,1767.84823944
ATSC0p,10.369983966330238
ATSC0s,8.303840877914952
ATSC0v,1380.2487093397353
ATSC1Z,22.003200000000007
ATSC1c,-0.06588779469214776
ATSC1d,3.679999999999998
ATSC1i,0.29550714223773156
ATSC1m,106.23388084480004
ATSC1p,0.702780810584862
ATSC1s,-1.183813443072701
ATSC1v,70.41350838434113
ATSC2Z,-67.0528
ATSC2c,-0.059080248395707496
ATSC2d,-0.9200000000000003
ATSC2i,-13.353266518100643
ATSC2m,-290.96476889920007
ATSC2p,-2.040824205539442
ATSC2s,-1.038408779149518
ATSC2v,-310.856509666258
ATSC3Z,-76.36480000000002
ATSC3c,0.09232216127617338
ATSC3d,-2.52
ATSC3i,-13.83107824665086
ATSC3m,-331.0054841872
ATSC3p,-3.392827739713529
ATSC3s,-0.5829903978052124
ATSC3v,-174.14112081147732
ATSC4Z,-50.137600000000006
ATSC4c,0.001808682852264292
ATSC4d,-3.84
ATSC4i,2.5809239812827376
ATSC4m,-212.17741004639998
ATSC4p,-0.17380534779793427
ATSC4s,1.2469135802469145
ATSC4v,-12.220214035109471
ATSC5Z,-96.49600000000001
ATSC5c,-0.09902194875869985
ATSC5d,-3.2
ATSC5i,8.10794007301529
ATSC5m,-438.827868704
ATSC5p,-0.897972909591424
ATSC5s,-4.212620027434841
ATSC5v,-293.7511803186776
ATSC6Z,89.0208
ATSC6c,0.03486590060729731
ATSC6d,-2.8799999999999986
ATSC6i,-2.295623858332296
ATSC6m,356.3479128912002
ATSC6p,1.122472047545875
ATSC6s,0.4228395061728385
ATSC6v,-104.42867519343417
ATSC7Z,0.8479999999999928
ATSC7c,0.020945330311345687
ATSC7d,-1.5999999999999992
ATSC7i,-1.1721673459495605
ATSC7m,13.125428672000012
ATSC7p,0.10312214978899184
ATSC7s,-1.0370370370370385
ATSC7v,-25.699476993791606
ATSC8Z,-122.84640000000003
ATSC8c,-0.03276618750701258
ATSC8d,1.4400000000000006
ATSC8i,-7.13626972966782
ATSC8m,-536.7864173696
ATSC8p,-3.0887061692180406
ATSC8s,2.0795610425240048
ATSC8v,-182.7306218264426
AXp-0d,0.6746676531873173
AXp-1d,0.4407029439098651
AXp-2d,0.28232661010308924
AXp-3d,0.18401006051330485
AXp-4d,0.12148032588392722
AXp-5d,0.07631870166230037
AXp-6d,0.05019139735166031
AXp-7d,0.03321404913969798
GATS1Z,0.6915492025676658
GATS1c,1.210760007380552
GATS1d,0.6296296296296295
GATS1i,0.7957936702677657
GATS1m,0.6801518256660091
GATS1p,0.6754202477204632
GATS1s,1.0024687279168158
GATS1v,0.6874902335213946
GATS2Z,1.0309424544088033
GATS2c,1.2383354156435433
GATS2d,1.0476190476190474
GATS2i,1.0814678502350439
GATS2m,1.0170911865139187
GATS2p,1.0043882609556662
GATS2s,1.0348676680550803
GATS2v,0.9317407865856223
GATS3Z,1.1005791187763738
GATS3c,1.0141602964233076
GATS3d,1.276595744680851
GATS3i,1.2362830498325856
GATS3m,1.0975635626559945
GATS3p,1.154908021417316
GATS3s,1.1544297390818394
GATS3v,1.0145901243043132
GATS4Z,0.9636383072952458
GATS4c,1.360396340388996
GATS4d,1.2051282051282048
GATS4i,1.0090838387316505
GATS4m,0.9593502191891972
GATS4p,0.8891260195617584
GATS4s,1.1107877832912936
GATS4v,0.8632488454429414
GATS5Z,1.0378201310303752
GATS5c,1.3569751210628105
GATS5d,1.0499999999999998
GATS5i,0.8375116662779767
GATS5m,1.043515221976502
GATS5p,0.9511920816878611
GATS5s,1.3158420748327413
GATS5v,1.0376614255715695
GATS6Z,0.8620419422588632
GATS6c,0.5087309093203064
GATS6d,1.1052631578947367
GATS6i,0.9260649005571265
GATS6m,0.8773496078318711
GATS6p,0.9475484620757415
GATS6s,0.723078862597975
GATS6v,1.096566238169416
GATS7Z,1.1911852293031564
GATS7c,0.5617418700452315
GATS7d,0.9333333333333331
GATS7i,0.9767385843786474
GATS7m,1.1836371519440136
GATS7p,1.1616591537794452
GATS7s,0.931395060708681
GATS7v,1.1366026097856523
GATS8Z,1.559885419325562
GATS8c,0.8800447956496128
GATS8d,0.5714285714285713
GATS8i,1.1866545577232717
GATS8m,1.559744384758324
GATS8p,1.5429283147041393
GATS8s,0.5845968683996271
GATS8v,1.3342829528073705
MATS1Z,0.050559195288200666
MATS1c,-0.3514688120761392
MATS1d,0.28395061728395043
MATS1i,0.006631340157491489
MATS1m,0.05564092114438787
MATS1p,0.06275062477208833
MATS1s,-0.13200199456084466
MATS1v,0.04723619193214272
MATS2Z,-0.0990479972016601
MATS2c,-0.202599611484964
MATS2d,-0.04563492063492064
MATS2i,-0.19263505212032356
MATS2m,-0.09796842905237994
MATS2p,-0.11714350926339814
MATS2s,-0.0744354898976191
MATS2v,-0.1340581849155431
MATS3Z,-0.10080299401450545
MATS3c,0.2829135126372485
MATS3d,-0.11170212765957445
MATS3i,-0.1783016114735251
MATS3m,-0.09959381296431735
MATS3p,-0.17403070362405315
MATS3s,-0.03734431812789857
MATS3v,-0.06710982964446752
MATS4Z,-0.07975850501163187
MATS4c,0.006679491478717929
MATS4d,-0.20512820512820512
MATS4i,0.040096613466230474
MATS4m,-0.07693599328935496
MATS4p,-0.010743862753076438
MATS4s,0.09625709220984688
MATS4v,-0.005675405079041047
MATS5Z,-0.1496674607901529
MATS5c,-0.35654722748046047
MATS5d,-0.16666666666666663
MATS5i,0.12281392940509632
MATS5m,-0.15514194704115525
MATS5p,-0.054120919599960654
MATS5s,-0.31706863797802914
MATS5v,-0.13301551123130478
MATS6Z,0.14534027146484432
MATS6c,0.1321486945276226
MATS6d,-0.15789473684210514
MATS6i,-0.03660279260225383
MATS6m,0.13261286299668618
MATS6p,0.07121211129453114
MATS6s,0.03350062817074064
MATS6v,-0.04977586671174597
MATS7Z,0.0017536893653629655
MATS7c,0.10055682327387888
MATS7d,-0.11111111111111105
MATS7i,-0.02367366250531437
MATS7m,0.006187101914433251
MATS7p,0.00828691009582832
MATS7s,-0.10407202444866621
MATS7v,-0.015516211450329468
MATS8Z,-0.3629286139709011
MATS8c,-0.22472542140654053
MATS8d,0.1428571428571429
MATS8i,-0.2058965406637871
MATS8m,-0.3614741554127685
MATS8p,-0.35458407320298296
MATS8s,0.2981352778990508
MATS8v,-0.15760670746024527
MAXaaN,4.678518518518519
MAXaaS,1.7228717876039303
MINaaN,4.678518518518519
MINaaS,1.7228717876039303
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.74312907290489
SpAD_D,112.91433195947255
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,394
TMWC10,104.72664088705035
TSRW10,63.44993192274353
VE1_Dt,3.9554476330532893
VE2_Dt,0.24721547706583058
VE3_Dt,1.8450974056166292
VR1_Dt,76.25768475773441
VR2_Dt,4.766105297358401
VR3_Dt,4.804121823362912
Xc-3dv,0.48265283546685434
Xc-4dv,0.0
Xc-5dv,0.09128709291752768
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.28867513459481287
Xch-6d,0.25
Xch-7d,0.3319273052604535
Xp-0dv,10.092855760989769
Xp-1dv,6.740872567643895
Xp-2dv,5.258058870414665
Xp-3dv,4.081091118703639
Xp-4dv,2.948396551250001
Xp-5dv,1.4381119889601757
Xp-6dv,0.9339038616149395
Xp-7dv,0.5759779866738327
Xpc-4d,1.8423659124984857
Xpc-5d,2.95819159521755
Xpc-6d,3.979159202525724
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,27
nFRing,0
nHBAcc,3
nHBDon,0
nHRing,3
nSpiro,0
naRing,3
piPC10,6.9335753045840445
AATS0dv,6.835555555555556
AATS0pe,6.025875999999999
AATS0se,7.44728872
AATS1dv,6.7901234567901225
AATS1pe,6.30888888888889
AATS1se,7.5765191111111125
AATS2dv,5.865079365079365
AATS2pe,6.25307142857143
AATS2se,7.585258380952385
AATS3dv,4.290780141843971
AATS3pe,6.064051063829788
AATS3se,7.517793446808511
AATS4dv,4.803418803418803
AATS4pe,6.207884615384614
AATS4se,7.595919692307693
AATS5dv,3.383333333333333
AATS5pe,6.04725
AATS5se,7.468235
AATS6dv,2.564327485380117
AATS6pe,5.781813157894737
AATS6se,7.279094342105264
AATS7dv,1.4666666666666666
AATS7pe,5.7086
AATS7se,7.2642824
AATS8dv,1.7142857142857142
AATS8pe,5.609238095238096
AATS8se,7.207315047619047
AATSC0Z,16.1184
AATSC0c,0.006943115885267013
AATSC0d,0.4800000000000001
AATSC0i,1.6504520521999604
AATSC0m,70.7139295776
AATSC0p,0.41479935865320955
AATSC0s,0.3321536351165981
AATSC0v,55.20994837358941
AATSC1Z,0.8149333333333336
AATSC1c,-0.0024402886923017685
AATSC1d,0.13629629629629622
AATSC1i,0.010944708971767836
AATSC1m,3.9345881794370388
AATSC1p,0.026028918910550442
AATSC1s,-0.04384494233602596
AATSC1v,2.60790771793856
AATSC2Z,-1.5964952380952382
AATSC2c,-0.0014066725808501786
AATSC2d,-0.02190476190476191
AATSC2i,-0.31793491709763433
AATSC2m,-6.927732592838097
AATSC2p,-0.04859105251284386
AATSC2s,-0.024724018551179
AATSC2v,-7.401345468244237
AATSC3Z,-1.6247829787234047
AATSC3c,0.0019643013037483697
AATSC3d,-0.05361702127659575
AATSC3i,-0.29427826056703954
AATSC3m,-7.042669876323404
AATSC3p,-0.07218782424922403
AATSC3s,-0.01240405101713218
AATSC3v,-3.705130230031432
AATSC4Z,-1.2855794871794874
AATSC4c,4.6376483391392104e-05
AATSC4d,-0.09846153846153846
AATSC4i,0.06617753798160865
AATSC4m,-5.440446411446153
AATSC4p,-0.004456547379434212
AATSC4s,0.03197214308325422
AATSC4v,-0.31333882141306335
AATSC5Z,-2.4124000000000003
AATSC5c,-0.0024755487189674964
AATSC5d,-0.08
AATSC5i,0.20269850182538227
AATSC5m,-10.970696717600001
AATSC5p,-0.022449322739785598
AATSC5s,-0.10531550068587103
AATSC5v,-7.34377950796694
AATSC6Z,2.342652631578947
AATSC6c,0.0009175237001920344
AATSC6d,-0.07578947368421049
AATSC6i,-0.060411154166639364
AATSC6m,9.377576655031584
AATSC6p,0.0295387380933125
AATSC6s,0.011127355425601013
AATSC6v,-2.7481230314061627
AATSC7Z,0.028266666666666426
