DLiP-ID,C003CX
BIC2,0.8412961118256749
BIC3,0.8794063943110294
BIC4,0.8794063943110294
BIC5,0.8794063943110294
CIC0,3.25897015384271
CIC1,1.1468790652188905
CIC2,0.49182958340544847
CIC3,0.2918295834054492
CIC4,0.2918295834054492
CIC5,0.2918295834054492
GGI1,4.0
GGI2,2.666666666666668
GGI3,1.6319444444444446
GGI4,1.7950000000000004
GGI5,0.8747222222222223
GGI6,0.37882086167800455
GGI7,0.18055555555555555
GGI8,0.062499999999999986
GGI9,0.0
JGI1,0.19047619047619052
JGI2,0.08602150537634415
JGI3,0.04945286195286196
JGI4,0.05983333333333332
JGI5,0.034988888888888896
JGI6,0.019937940088316026
JGI7,0.022569444444444444
JGI8,0.015624999999999997
JGI9,0.0
MIC0,15.998105877164356
MIC1,37.372604267679364
MIC2,40.499360812013975
MIC3,42.43389414534732
MIC4,42.43389414534732
MIC5,42.43389414534732
MPC2,31
MPC3,44
MPC4,60
MPC5,78
MPC6,92
MPC7,103
MPC8,110
MPC9,104
Mare,1.0302666666666664
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.20624908156381927
RPCG,0.14717112889308123
SIC0,0.3358380240310708
SIC1,0.7662717268966005
SIC2,0.8997675668893826
SIC3,0.9405265763074837
SIC4,0.9405265763074837
SIC5,0.9405265763074837
SaaN,0
SaaO,0
SaaS,0
Sare,30.907999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.069243118543714
SsSH,0
SssO,10.487294028722602
SssS,0
StCH,0
StsC,0
TIC0,49.43761325297427
TIC1,112.80034591168885
TIC2,132.4518303660921
TIC3,138.45183036609208
TIC4,138.45183036609208
TIC5,138.45183036609208
Vabc,213.664031683383
WPol,33
apol,34.15472299999999
bpol,17.953276999999996
nRot,2
ABCGG,13.005778598904392
ATS0Z,848.0
ATS0d,115.0
ATS0i,4820.917293259239
ATS0m,3362.646331
ATS0p,45.572461953339015
ATS0s,213.44444444444443
ATS0v,7172.908969524986
ATS1Z,926.0
ATS1d,145.0
ATS1i,4675.525948410149
ATS1m,3573.965356999999
ATS1p,57.23449108599998
ATS1s,123.3888888888889
ATS1v,8970.203371500196
ATS2Z,1416.0
ATS2d,227.0
ATS2i,8350.383340341643
ATS2m,5419.813702999998
ATS2p,85.57196877824498
ATS2s,234.13888888888886
ATS2v,13344.920974236209
ATS3Z,1522.0
ATS3d,247.0
ATS3i,9862.086422121343
ATS3m,5760.291401
ATS3p,98.08104816709398
ATS3s,250.38888888888886
ATS3v,14962.250031910497
ATS4Z,1537.0
ATS4d,227.0
ATS4i,10547.514274505798
ATS4m,5693.958597999998
ATS4p,97.77407901569798
ATS4s,345.49999999999994
ATS4v,14535.577931607944
ATS5Z,1307.0
ATS5d,200.0
ATS5i,10882.674606181186
ATS5m,4806.584508999999
ATS5p,86.75463212018802
ATS5s,257.80555555555554
ATS5v,12586.14237750903
ATS6Z,1108.0
ATS6d,150.0
ATS6i,9723.397601947046
ATS6m,3953.5078070000004
ATS6p,66.51416869509399
ATS6s,279.11111111111103
ATS6v,10056.249126115059
ATS7Z,640.0
ATS7d,92.0
ATS7i,8162.709982510845
ATS7m,2063.235752
ATS7p,41.753001813093995
ATS7s,225.00000000000006
ATS7v,5956.544059757892
ATS8Z,314.0
ATS8d,43.0
ATS8i,4492.48323716529
ATS8m,1067.7892920000004
ATS8p,19.45864347249
ATS8s,102.49999999999999
ATS8v,2595.0254558556762
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.23076923076923078
GGI10,0.0
JGI10,0.0
JGT10,0.47890516456037924
Kier1,13.959183673469388
Kier2,5.4131113423517165
Kier3,2.3801652892561984
MAXdO,12.147380952380953
MID_C,27.31216983133592
MID_N,2.212390339023112
MID_O,9.3060756866339
MID_X,0.0
MID_h,11.51846602565701
MINdO,11.09807563303099
MPC10,89
MWC01,21.0
MWC02,4.653960350157523
MWC03,5.541263545158426
MWC04,6.453624998892692
MWC05,7.3632795869630385
MWC06,8.28121766128665
MWC07,9.196951134857168
MWC08,10.11662117122102
MWC09,11.034615432880917
MWC10,11.954883209437419
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.4483000000000001
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.117993812416755
SRW05,2.3978952727983707
SRW06,6.683360945766275
SRW07,4.59511985013459
SRW08,8.352082671352637
SRW09,6.580639137284949
SRW10,10.079245952188407
SaaCH,4.5992054043839765
SaaNH,0
SaaSe,0
SaaaC,0.96550925925926
SaasC,0.7918353174603179
SaasN,1.7104629629629629
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.22984552154195
SdssS,0
SsCH3,1.8751289682539682
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9558272507099743
VE1_D,4.294582457591396
VE2_A,0.2082014342478934
VE2_D,0.22603065566270505
VE3_A,2.0170436313125584
VE3_D,2.099208220955341
VR1_A,107.18997862193467
VR1_D,99.57802702068126
VR2_A,5.641577822207088
VR2_D,5.240948790562172
VR3_A,5.316456647434947
VR3_D,5.242795414182331
WPath,629
Xc-3d,1.4340317135270717
Xc-4d,0.0
Xc-5d,0.5001478743844976
Xc-6d,0.0
Xp-0d,13.568549621822843
Xp-1d,9.113392202930193
Xp-2d,8.421195221406398
Xp-3d,7.428058162072271
Xp-4d,6.3348283229269935
Xp-5d,5.03627837081173
Xp-6d,3.944043868615223
Xp-7d,2.7620681667400824
ZMIC0,64.99414867596597
ZMIC1,31.62371254686779
ZMIC2,26.04493607735363
ZMIC3,23.13804548174511
ZMIC4,23.13804548174511
ZMIC5,23.13804548174511
nAcid,1
nAtom,30
nBase,0
nRing,3
piPC1,3.3843902633457743
piPC2,4.085976312551584
piPC3,4.787491742782046
piPC4,5.4542521681687965
piPC5,6.095542991263252
piPC6,6.557754442131098
piPC7,6.953922959827144
piPC8,7.2990052456806485
piPC9,7.603562979717502
AATS0Z,28.266666666666666
AATS0d,3.8333333333333335
AATS0i,160.69724310864132
AATS0m,112.08821103333334
AATS0p,1.5190820651113006
AATS0s,7.114814814814815
AATS0v,239.09696565083286
AATS1Z,28.9375
AATS1d,4.53125
AATS1i,146.11018588781715
AATS1m,111.68641740624997
AATS1p,1.7885778464374993
AATS1s,3.855902777777778
AATS1v,280.31885535938113
AATS2Z,26.22222222222222
AATS2d,4.203703703703703
AATS2i,154.63672852484524
AATS2m,100.36692042592588
AATS2p,1.5846660884860182
AATS2s,4.335905349794238
AATS2v,247.12816618955944
AATS3Z,23.78125
AATS3d,3.859375
AATS3i,154.095100345646
AATS3m,90.004553140625
AATS3p,1.5325163776108435
AATS3s,3.9123263888888884
AATS3v,233.7851567486015
AATS4Z,22.602941176470587
AATS4d,3.338235294117647
AATS4i,155.11050403685
AATS4m,83.73468526470586
AATS4p,1.437854103172029
AATS4s,5.080882352941176
AATS4v,213.7584989942345
AATS5Z,18.942028985507246
AATS5d,2.898550724637681
AATS5i,157.71992182871284
AATS5m,69.66064505797101
AATS5p,1.2573135089882321
AATS5s,3.7363123993558776
AATS5v,182.40786054360913
AATS6Z,18.466666666666665
AATS6d,2.5
AATS6i,162.05662669911743
AATS6m,65.89179678333333
AATS6p,1.1085694782515665
AATS6s,4.65185185185185
AATS6v,167.60415210191766
AATS7Z,13.333333333333334
AATS7d,1.9166666666666667
AATS7i,170.05645796897593
AATS7m,42.98407816666667
AATS7p,0.8698542044394583
AATS7s,4.687500000000001
AATS7v,124.09466791162275
AATS8Z,12.076923076923077
AATS8d,1.6538461538461537
AATS8i,172.78781681404962
AATS8m,41.06881892307694
AATS8p,0.7484093643265385
AATS8s,3.9423076923076916
AATS8v,99.80867137906446
AMID_C,1.4374826227018904
AMID_N,0.1164415967906901
AMID_O,0.4897934571912579
AMID_X,0.0
AMID_h,0.606235053981948
ATS0dv,342.0
ATS0pe,206.1821
ATS0se,248.8900280000001
ATS1dv,327.0
ATS1pe,219.85550000000003
ATS1se,260.14252400000004
ATS2dv,508.0
ATS2pe,371.6397
ATS2se,444.85366000000005
ATS3dv,495.0
ATS3pe,426.29050000000007
ATS3se,513.6353320000002
ATS4dv,509.0
ATS4pe,463.15959999999995
ATS4se,557.9972160000001
ATS5dv,376.0
ATS5pe,442.92619999999994
ATS5se,543.859164
ATS6dv,264.0
ATS6pe,407.4660999999999
ATS6se,499.13401999999996
ATS7dv,150.0
ATS7pe,328.7422
ATS7se,408.94745600000005
ATS8dv,88.0
ATS8pe,164.7632
ATS8se,208.781568
ATSC0Z,231.4666666666667
ATSC0c,1.3325883978480264
ATSC0d,21.366666666666667
ATSC0i,43.209346112534675
ATSC0m,1087.8903213666665
ATSC0p,6.687625179781367
ATSC0s,82.54074074074072
ATSC0v,1348.4528003116357
ATSC1Z,6.035555555555561
ATSC1c,-0.6747910360333428
ATSC1d,9.90888888888889
ATSC1i,-9.307523663041506
ATSC1m,30.64912797555606
ATSC1p,-0.5541827633628202
ATSC1s,-8.536049382716046
ATSC1v,-6.826241002646547
ATSC2Z,46.026666666666685
ATSC2c,0.05884957861146364
ATSC2d,5.106666666666669
ATSC2i,11.82573792079624
ATSC2m,224.1975879400004
ATSC2p,2.5603916046656745
ATSC2s,18.913703703703707
ATSC2v,508.1568512526312
ATSC3Z,22.071111111111108
ATSC3c,-0.4593152203969653
ATSC3d,-5.515555555555554
ATSC3i,-3.055281300718365
ATSC3m,110.79746138444477
ATSC3p,-0.05450144476781149
ATSC3s,-2.3202469135802453
ATSC3v,201.19164737141875
ATSC4Z,-75.65777777777777
ATSC4c,0.5092162098023622
ATSC4d,-7.731111111111112
ATSC4i,-1.8288231438259923
ATSC4m,-375.10979016444395
ATSC4p,-2.3292561772233618
ATSC4s,23.555802469135816
ATSC4v,-763.8067383610595
ATSC5Z,73.02666666666667
ATSC5c,0.07486629648183185
ATSC5d,-13.943333333333335
ATSC5i,-20.762041692279915
ATSC5m,328.1966570899997
ATSC5p,-3.4804896555955764
ATSC5s,5.328518518518522
ATSC5v,-282.88910138230034
ATSC6Z,-102.39999999999999
ATSC6c,-0.25819478042320343
ATSC6d,-9.0
ATSC6i,-16.434180242313428
ATSC6m,-482.1675786333334
ATSC6p,-3.1976986935551683
ATSC6s,-31.43703703703704
ATSC6v,-613.5888818158453
ATSC7Z,-186.88
ATSC7c,0.017922030113262835
ATSC7d,1.5466666666666655
ATSC7i,4.616059343196241
ATSC7m,-867.9831126533337
ATSC7p,0.6660982479330748
ATSC7s,-52.61333333333334
ATSC7v,-427.1834706489352
ATSC8Z,68.59555555555555
ATSC8c,0.21464828749284082
ATSC8d,2.2488888888888883
ATSC8i,2.122842880495566
ATSC8m,319.32133541555504
ATSC8p,0.7229380300116787
ATSC8s,16.460987654320984
ATSC8v,239.8119456308333
AXp-0d,0.7141341906222549
AXp-1d,0.43397105728239016
AXp-2d,0.2716514587550451
AXp-3d,0.16881950368346071
AXp-4d,0.10558047204878322
AXp-5d,0.0645676714206632
AXp-6d,0.042870042050165466
AXp-7d,0.026816195793593033
GATS1Z,0.6460163450460829
GATS1c,1.427747258863245
GATS1d,0.6150058502340093
GATS1i,1.318557139640646
GATS1m,0.6492133314019348
GATS1p,1.1065320015678806
GATS1s,0.6782845732747017
GATS1v,0.89058663386978
GATS2Z,0.7134456605222733
GATS2c,0.9638138678707047
GATS2d,0.9676720402149418
GATS2i,0.9328185260047114
GATS2m,0.7110380418667741
GATS2p,0.7642360866366276
GATS2s,0.491860236122329
GATS2v,0.6942532803353282
GATS3Z,0.7761984266993086
GATS3c,0.963018074894854
GATS3d,1.2088046021840873
GATS3i,1.1089004022445084
GATS3m,0.7780666144963078
GATS3p,0.9913288658144827
GATS3s,0.73928138741811
GATS3v,0.8765634162423155
GATS4Z,1.0023041474654375
GATS4c,0.6591048450097555
GATS4d,1.127718638157291
GATS4i,1.0482071418038035
GATS4m,1.0112946825052695
GATS4p,1.1299343443686711
GATS4s,0.899523606220735
GATS4v,1.1700206316699604
GATS5Z,0.8252667301142055
GATS5c,0.7467411633513076
GATS5d,1.2884080580614528
GATS5i,1.1559431109982046
GATS5m,0.8360574581883892
GATS5p,1.221263301544182
GATS5s,0.8042385744218444
GATS5v,1.127519373007122
GATS6Z,1.2664530529953915
GATS6c,1.201234560900159
GATS6d,1.1310452418096724
GATS6i,1.0866720471699256
GATS6m,1.2618104409035085
GATS6p,1.1748763520273509
GATS6s,1.465224804810195
GATS6v,1.1684077173597809
GATS7Z,1.7253204205069121
GATS7c,1.264762425528294
GATS7d,0.7351794071762869
GATS7i,0.7288067142139933
GATS7m,1.707575526259988
GATS7p,0.8337297862341548
GATS7s,1.9800582484519436
GATS7v,1.1425587733510205
GATS8Z,0.9733915278270115
GATS8c,1.0944073693218646
GATS8d,0.6003240129605183
GATS8i,0.7079974120904081
GATS8m,0.9736283356849564
GATS8p,0.8031758048716781
GATS8s,0.6627069253550005
GATS8v,0.9114072924693033
MATS1Z,0.024445564516129052
MATS1c,-0.4747276783310288
MATS1d,0.4347698907956319
MATS1i,-0.20194250131385644
MATS1m,0.02641218228781295
MATS1p,-0.07768771823866316
MATS1s,-0.09695268329893206
MATS1v,-0.004745884274556848
MATS2Z,0.11047107014848953
MATS2c,0.024534365144180545
MATS2d,0.13277864447911256
MATS2i,0.15204706832016823
MATS2m,0.11449151911357269
MATS2p,0.212697294200977
MATS2s,0.1273021428500205
MATS2v,0.20935798549402243
MATS3Z,0.04469686059907833
MATS3c,-0.161568275627169
MATS3d,-0.12100234009360372
MATS3i,-0.033144753127756194
MATS3m,0.04774039165888827
MATS3p,-0.0038201232198463073
MATS3s,-0.013176714080588703
MATS3v,0.06993836542410477
MATS4Z,-0.14420405258877741
MATS4c,0.16858484628090312
MATS4d,-0.159631091125998
MATS4i,-0.01867266720079284
MATS4m,-0.15211975881901948
MATS4p,-0.1536588836452767
MATS4s,0.12590468297163623
MATS4v,-0.24989644499515834
MATS5Z,0.13717190943698657
MATS5c,0.024426569929858546
MATS5d,-0.2837278708539646
MATS5i,-0.20891254927365596
MATS5m,0.13116597871329744
MATS5p,-0.22627709109252864
MATS5s,0.0280679233209385
MATS5v,-0.09121213693363268
MATS6Z,-0.2211981566820276
MATS6c,-0.09687716808887037
MATS6d,-0.21060842433697347
MATS6i,-0.1901692772613609
MATS6m,-0.22160670481359207
MATS6p,-0.23907580101997492
MATS6s,-0.19043345598133365
MATS6v,-0.22751589142535844
MATS7Z,-0.5046082949308754
MATS7c,0.008405647864620466
MATS7d,0.04524180967238686
MATS7i,0.06676882084685667
MATS7m,-0.49866189151019297
MATS7p,0.0622510074602868
MATS7s,-0.3983891232163692
MATS7v,-0.19799704453421105
MATS8Z,0.341944345976604
MATS8c,0.18585716441268554
MATS8d,0.12144485779431173
MATS8i,0.056687599171257506
MATS8m,0.33868091982599124
MATS8p,0.12473176097248936
MATS8s,0.23010996900434216
MATS8v,0.20520265229050028
MAXsOH,9.069243118543714
MAXssO,5.269688917233561
MINsOH,9.069243118543714
MINssO,5.21760511148904
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.4370265867176
SpAD_D,136.8283140823049
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6611728395061728
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,751
TMWC10,114.59641709085486
TSRW10,66.56753775763553
VE1_Dt,4.353322794503294
VE2_Dt,0.22912225234227862
VE3_Dt,2.1127933004851593
VR1_Dt,93.10002455891434
VR2_Dt,4.900001292574439
VR3_Dt,5.175528334246083
Xc-3dv,0.5147000956162291
Xc-4dv,0.0
Xc-5dv,0.10151404200293135
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.26758314338487366
Xch-7d,0.4656431660771489
Xp-0dv,10.173684722797342
Xp-1dv,5.815969555541923
Xp-2dv,4.185685054093135
Xp-3dv,3.145617282666147
Xp-4dv,2.1937996706095197
Xp-5dv,1.4998030661364603
Xp-6dv,0.9237730143768041
Xp-7dv,0.5326409735384021
Xpc-4d,3.7782680311686825
Xpc-5d,6.121748240599755
Xpc-6d,9.685712077215081
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,32
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.5981574846056965
AATS0dv,11.4
AATS0pe,6.8727366666666665
AATS0se,8.296334266666669
AATS1dv,10.21875
AATS1pe,6.870484375000001
AATS1se,8.129453875000001
AATS2dv,9.407407407407407
AATS2pe,6.882216666666666
AATS2se,8.238030740740742
AATS3dv,7.734375
AATS3pe,6.660789062500001
AATS3se,8.025552062500003
AATS4dv,7.485294117647059
AATS4pe,6.811170588235293
AATS4se,8.205841411764707
AATS5dv,5.449275362318841
AATS5pe,6.419220289855072
AATS5se,7.882016869565217
AATS6dv,4.4
AATS6pe,6.791101666666665
AATS6se,8.318900333333334
AATS7dv,3.125
AATS7pe,6.848795833333334
AATS7se,8.519738666666667
AATS8dv,3.3846153846153846
AATS8pe,6.337046153846154
AATS8se,8.030060307692308
AATSC0Z,7.715555555555556
AATSC0c,0.04441961326160088
AATSC0d,0.7122222222222222
AATSC0i,1.4403115370844892
AATSC0m,36.26301071222222
AATSC0p,0.2229208393260456
AATSC0s,2.751358024691357
AATSC0v,44.94842667705452
AATSC1Z,0.18861111111111128
AATSC1c,-0.021087219876041962
AATSC1d,0.30965277777777783
AATSC1i,-0.29086011447004706
AATSC1m,0.9577852492361268
AATSC1p,-0.017318211355088133
AATSC1s,-0.26675154320987643
AATSC1v,-0.2133200313327046
AATSC2Z,0.852345679012346
AATSC2c,0.0010898070113234007
AATSC2d,0.09456790123456794
AATSC2i,0.21899514668141185
AATSC2m,4.151807184074081
AATSC2p,0.04741465934566064
AATSC2s,0.3502537722908094
AATSC2v,9.410312060233911
AATSC3Z,0.34486111111111106
AATSC3c,-0.007176800318702583
AATSC3d,-0.08618055555555554
AATSC3i,-0.04773877032372445
AATSC3m,1.7312103341319496
AATSC3p,-0.0008515850744970545
AATSC3s,-0.03625385802469133
AATSC3v,3.143619490178418
AATSC4Z,-1.1126143790849672
AATSC4c,0.00748847367356415
AATSC4d,-0.11369281045751635
AATSC4i,-0.026894457997441064
AATSC4m,-5.516320443594764
AATSC4p,-0.03425376731210826
AATSC4s,0.3464088598402326
AATSC4v,-11.232452034721463
AATSC5Z,1.0583574879227053
AATSC5c,0.001085018789591766
AATSC5d,-0.20207729468599037
AATSC5i,-0.3008991549605785
AATSC5m,4.756473291159415
