DLiP-ID,C001Q7
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,279.1623142920006
MZ,0.5952380952380952
Mi,1.1157301336384928
Mm,0.5538236775019725
Mp,0.679136769318506
Mv,0.6229036811956616
SZ,25.0
Si,46.8606656128167
Sm,23.260594455082842
Sp,28.52374431137725
Sv,26.16195461021779
nB,0
nC,19
nF,0
nH,21
nI,0
nN,1
nO,1
nP,0
nS,0
nX,0
ABC,16.25152542347213
AMW,6.646721768857157
IC0,1.27447721721252
IC1,2.9669058672279185
IC2,3.972109315832461
IC3,4.633405447042398
IC4,5.023037065532881
IC5,5.136248672727249
MID,43.17900705089375
Mpe,0.9442577030812325
Mse,0.9837165747580898
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,85.26970000000006
SdO,11.724079743008314
SdS,0
Spe,39.65882352941176
SsF,0
SsI,0
Sse,41.31609613983977
StN,0
fMF,0.38095238095238093
nBr,0
nCl,0
AMID,2.0561431928997025
BIC0,0.22467941671834604
BIC1,0.5230400910304
BIC2,0.7002488488375457
BIC3,0.816829692364364
BIC4,0.8855184092713128
BIC5,0.9054766458930786
CIC0,4.117840205566241
CIC1,2.425411555550842
CIC2,1.4202081069462995
CIC3,0.7589119757363623
CIC4,0.3692803572458798
CIC5,0.25606875005151153
GGI1,3.5
GGI2,1.7777777777777786
GGI3,1.3125
GGI4,1.017777777777778
GGI5,0.5416666666666666
GGI6,0.46448979591836737
GGI7,0.2482638888888889
GGI8,0.10682791635172585
GGI9,0.056875
JGI1,0.15217391304347824
JGI2,0.05734767025089608
JGI3,0.041015625
JGI4,0.03392592592592593
JGI5,0.01805555555555556
JGI6,0.017864992150706433
JGI7,0.012413194444444445
JGI8,0.00890232636264382
JGI9,0.011375000000000001
MIC0,10.574522700175484
MIC1,24.181128681149172
MIC2,30.150880637761585
MIC3,33.85891652231235
MIC4,35.4973325077104
MIC5,35.61144980776231
MPC2,31
MPC3,41
MPC4,55
MPC5,73
MPC6,77
MPC7,91
MPC8,98
MPC9,95
Mare,0.954952380952381
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2564146542518934
RPCG,0.15939259228611827
SIC0,0.2363505552971988
SIC1,0.5502097956427456
SIC2,0.736623793520219
SIC3,0.8592605152414635
SIC4,0.931517318382273
SIC5,0.952512300375753
SaaN,0
SaaO,0
SaaS,0
Sare,40.108000000000004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,53.528043122925844
TIC1,124.61004642357258
TIC2,166.82859126496336
TIC3,194.60302877578073
TIC4,210.967556752381
TIC5,215.72244425454446
Vabc,279.6425762728231
WPol,32
apol,47.63465299999998
bpol,22.505346999999997
nRot,3
ABCGG,13.045873047021724
ATS0Z,818.0
ATS0d,129.0
ATS0i,6689.054806831729
ATS0m,3214.5196929999997
ATS0p,64.17917500182901
ATS0s,137.66666666666666
ATS0v,9159.28471647284
ATS1Z,979.0
ATS1d,167.0
ATS1i,6276.639187339297
ATS1m,3670.1833789999982
ATS1p,83.79569850000004
ATS1s,119.8888888888889
ATS1v,11796.786801637525
ATS2Z,1419.0
ATS2d,272.0
ATS2i,11570.94661701779
ATS2m,5176.3423189999985
ATS2p,128.18686212909395
ATS2s,195.72222222222226
ATS2v,17369.591320203217
ATS3Z,1568.0
ATS3d,327.0
ATS3i,17010.74419318043
ATS3m,5518.730291999999
ATS3p,151.83750273497992
ATS3s,253.55555555555557
ATS3v,19900.31691046334
ATS4Z,1528.0
ATS4d,321.0
ATS4i,17835.628087209883
ATS4m,5292.765586
ATS4p,152.89801779067804
ATS4s,260.83333333333337
ATS4v,19711.95157487389
ATS5Z,1523.0
ATS5d,305.0
ATS5i,18172.361821940878
ATS5m,5290.553717999999
ATS5p,152.63769682007396
ATS5s,268.05555555555554
ATS5v,19587.618123648976
ATS6Z,1380.0
ATS6d,269.0
ATS6i,18278.788021280423
ATS6m,4723.356506000001
ATS6p,142.24545707147
ATS6s,263.5
ATS6v,17899.725631774098
ATS7Z,1102.0
ATS7d,219.0
ATS7i,16666.564569371367
ATS7m,3727.61412
ATS7p,116.32044619571498
ATS7s,242.00000000000003
ATS7v,14363.936246388004
ATS8Z,749.0
ATS8d,144.0
ATS8i,11903.444733108177
ATS8m,2421.779616
ATS8p,82.08406181098002
ATS8s,193.33333333333337
ATS8v,10001.791013701719
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,9
C2SP3,4
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.3157894736842105
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.3654198817459962
Kier1,15.879017013232515
Kier2,7.513007284079085
Kier3,3.8548483045806066
MAXdO,11.724079743008314
MID_C,39.42425457928924
MID_N,2.01680058998257
MID_O,1.7379518816219524
MID_X,0.0
MID_h,3.7547524716045224
MINdO,11.724079743008314
MPC10,77
MWC01,23.0
MWC02,4.6913478822291435
MWC03,5.53338948872752
MWC04,6.405228458030842
MWC05,7.273092595999522
MWC06,8.157943507105037
MWC07,9.037295651962438
MWC08,9.927936232938437
MWC09,10.813096007646362
MWC10,11.706425970494506
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.659500000000002
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.14166355650266
SRW05,0.0
SRW06,6.650279048587422
SRW07,0.0
SRW08,8.260234291607297
SRW09,0.0
SRW10,9.92705758404856
SaaCH,19.21717030948182
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.1019453892668185
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.1446229633828846
SdssS,0
SsCH3,1.9035563114134544
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1702303004535146
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9481486313924954
VE1_D,4.505939684021473
VE2_A,0.18800707768535693
VE2_D,0.2145685563819749
VE3_A,2.115184112854509
VE3_D,2.2473338009466612
VR1_A,167.64684226709002
VR1_D,114.55342398908155
VR2_A,7.983182965099525
VR2_D,5.4549249518610265
VR3_A,5.863796982194859
VR3_D,5.482978643964191
WPath,898
Xc-3d,1.0982981401359864
Xc-4d,0.0
Xc-5d,0.1916383190435099
Xc-6d,0.0
Xp-0d,14.656489770562878
Xp-1d,10.275188245478668
Xp-2d,8.856888214116513
Xp-3d,7.447350684580416
Xp-4d,6.209225779794739
Xp-5d,5.333426767643675
Xp-6d,3.5442698450287233
Xp-7d,2.8135616027366313
ZMIC0,71.44365011813501
ZMIC1,48.88178739486921
ZMIC2,33.45801327072815
ZMIC3,24.37413333996036
ZMIC4,20.604285762234547
ZMIC5,20.173589523420684
nAcid,0
nAtom,42
nBase,0
nRing,3
piPC1,3.4339872044851463
piPC2,3.9512437185814275
piPC3,4.448516375942715
piPC4,4.969813299576001
piPC5,5.494089721066114
piPC6,5.570965112765335
piPC7,5.971660357310582
piPC8,6.321947903992759
piPC9,6.58258765378185
AATS0Z,19.476190476190474
AATS0d,3.0714285714285716
AATS0i,159.26320968646974
AATS0m,76.53618316666666
AATS0p,1.5280755952816432
AATS0s,3.2777777777777777
AATS0v,218.0782075350676
AATS1Z,22.25
AATS1d,3.7954545454545454
AATS1i,142.65089062134766
AATS1m,83.41325861363633
AATS1p,1.904447693181819
AATS1s,2.724747474747475
AATS1v,268.1087909463074
AATS2Z,18.192307692307693
AATS2d,3.4871794871794872
AATS2i,148.345469448946
AATS2m,66.36336306410254
AATS2p,1.6434213093473584
AATS2s,2.5092592592592595
AATS2v,222.68706820773355
AATS3Z,14.385321100917432
AATS3d,3.0
AATS3i,156.06187333193057
AATS3m,50.63055313761467
AATS3p,1.3930046122475221
AATS3s,2.326197757390418
AATS3v,182.57171477489305
AATS4Z,13.403508771929825
AATS4d,2.8157894736842106
AATS4i,156.45287795798143
AATS4m,46.42776829824562
AATS4p,1.3412106823743688
AATS4s,2.288011695906433
AATS4v,172.9118559199464
AATS5Z,13.129310344827585
AATS5d,2.6293103448275863
AATS5i,156.65829156845584
AATS5m,45.60822170689654
AATS5p,1.3158422139661548
AATS5s,2.310823754789272
AATS5v,168.8587769280084
AATS6Z,12.0
AATS6d,2.3391304347826085
AATS6i,158.94598279374281
AATS6m,41.07266526956523
AATS6p,1.2369170180127826
AATS6s,2.291304347826087
AATS6v,155.64978810238347
AATS7Z,10.699029126213592
AATS7d,2.1262135922330097
AATS7i,161.81130649875112
AATS7m,36.19042834951456
AATS7p,1.1293247203467474
AATS7s,2.3495145631067964
AATS7v,139.4556917125049
AATS8Z,10.121621621621621
AATS8d,1.945945945945946
AATS8i,160.85736125821862
AATS8m,32.72675156756757
AATS8p,1.109244078526757
AATS8s,2.612612612612613
AATS8v,135.1593380229962
AMID_C,1.8773454561566305
AMID_N,0.09603812333250332
AMID_O,0.08275961341056916
AMID_X,0.0
AMID_h,0.1787977367430725
ATS0dv,228.0
ATS0pe,246.2627
ATS0se,307.91089999999997
ATS1dv,239.0
ATS1pe,273.21400000000006
ATS1se,329.0171399999998
ATS2dv,312.0
ATS2pe,471.6786000000001
ATS2se,577.3652599999998
ATS3dv,306.0
ATS3pe,645.2795000000003
ATS3se,804.0760799999999
ATS4dv,289.0
ATS4pe,669.8064999999997
ATS4se,838.0512399999998
ATS5dv,305.0
ATS5pe,675.962
ATS5se,848.436392
ATS6dv,275.0
ATS6pe,662.082
ATS6se,835.716752
ATS7dv,197.0
ATS7pe,584.2495000000001
ATS7se,744.6437599999999
ATS8dv,105.0
ATS8pe,426.16849999999994
ATS8se,541.85148
ATSC0Z,282.2857142857143
ATSC0c,0.36619602241281896
ATSC0d,22.119047619047624
ATSC0i,59.75686181950492
ATSC0m,1356.0706289761906
ATSC0p,10.153932943962118
ATSC0s,39.12433862433862
ATSC0v,2257.4932664898233
ATSC1Z,11.653061224489775
ATSC1c,-0.2040559319311713
ATSC1d,7.780045351473923
ATSC1i,2.518499416686928
ATSC1m,56.86950742970537
ATSC1p,0.5352210018031855
ATSC1s,-0.7665028974552817
ATSC1v,117.87600661012979
ATSC2Z,-14.673469387755123
ATSC2c,0.09858418419830528
ATSC2d,-0.10204081632653628
ATSC2i,-8.32983615725384
ATSC2m,-76.44959731292504
ATSC2p,-1.4470731514612436
ATSC2s,3.706916099773241
ATSC2v,-303.4167536190439
ATSC3Z,-48.83673469387756
ATSC3c,-0.0829479650904609
ATSC3d,-1.8089569160997767
ATSC3i,7.595053519468246
ATSC3m,-228.21523739058944
ATSC3p,0.250818407791358
ATSC3s,-8.68909045099522
ATSC3v,-90.64639564177489
ATSC4Z,-78.63265306122449
ATSC4c,0.0076639940851977156
ATSC4d,-6.2517006802721085
ATSC4i,-4.739169388672814
ATSC4m,-373.1530133163266
ATSC4p,-1.265865689775561
ATSC4s,-12.400982615268326
ATSC4v,-416.8733376214026
ATSC5Z,-29.551020408163282
ATSC5c,0.026425435106738733
ATSC5d,-4.400226757369615
ATSC5i,-12.188171478667911
ATSC5m,-140.74999783900222
ATSC5p,-0.9959009068376617
ATSC5s,-7.123834719072819
ATSC5v,-241.45212114525646
ATSC6Z,-10.306122448979592
ATSC6c,-0.06672907648885641
ATSC6d,-4.6592970521541925
ATSC6i,-9.30943675788092
ATSC6m,-53.55889372052152
ATSC6p,-1.5977557245052307
ATSC6s,3.0788611740992726
ATSC6v,-242.444325197878
ATSC7Z,58.63265306122451
ATSC7c,0.02836068527778786
ATSC7d,-7.030045351473918
ATSC7i,2.765192254355484
ATSC7m,277.35079634410425
ATSC7p,0.4057617899165883
ATSC7s,10.864386495338875
ATSC7v,272.61503903129017
ATSC8Z,-67.83673469387753
ATSC8c,0.007412820030492698
ATSC8d,-5.876417233560089
ATSC8i,-10.913177052590258
ATSC8m,-325.8042617199545
ATSC8p,-2.2103381443016383
ATSC8s,-3.9823003275384288
ATSC8v,-519.3898941742788
AXp-0d,0.697928084312518
AXp-1d,0.44674731502081166
AXp-2d,0.28570607142311333
AXp-3d,0.18164269962391258
AXp-4d,0.11289501417808616
AXp-5d,0.07306064065265308
AXp-6d,0.046029478506866534
AXp-7d,0.030918259370732212
GATS1Z,0.8945643172616857
GATS1c,1.5417481997674678
GATS1d,0.842548194539583
GATS1i,1.0697777254378087
GATS1m,0.89815666297156
GATS1p,0.9965848421286175
GATS1s,0.5659807811702801
GATS1v,0.9673360605808559
GATS2Z,0.9720102771722207
GATS2c,0.839985391678656
GATS2d,1.3189119814523471
GATS2i,1.1351812024032208
GATS2m,0.9774705648624373
GATS2p,1.0938822381926927
GATS2s,0.5487882105723069
GATS2v,1.0728500151912008
GATS3Z,1.0486804962299892
GATS3c,1.2854877974961447
GATS3d,1.2414058719546515
GATS3i,0.9786151245909379
GATS3m,1.0461333125632193
GATS3p,0.9626140419269628
GATS3s,1.0237721626723557
GATS3v,0.9832814074969831
GATS4Z,1.083588589388451
GATS4c,1.1180307067906714
GATS4d,1.2438672029913316
GATS4i,1.02913412399891
GATS4m,1.0815620320242263
GATS4p,1.0210124260377393
GATS4s,1.1574845813566983
GATS4v,1.038394146426795
GATS5Z,1.013570169621667
GATS5c,0.91192556907983
GATS5d,1.0786069559407592
GATS5i,1.0514876163933147
GATS5m,1.0131485691883086
GATS5p,1.0167809789088682
GATS5s,1.0948675156978278
GATS5v,1.0164624178801982
GATS6Z,0.9838628762541808
GATS6c,1.0730786771378158
GATS6d,0.9268030139935413
GATS6i,1.0367647158199849
GATS6m,0.9856228228129291
GATS6p,1.0243982401785487
GATS6s,0.7627947622645503
GATS6v,1.0123168325187955
GATS7Z,0.8982498722534493
GATS7c,0.9890359711475247
GATS7d,0.989789626595044
GATS7i,0.9196741340794958
GATS7m,0.8991299295435048
GATS7p,0.9448271459437284
GATS7s,0.8970239623125821
GATS7v,0.9215807935419686
GATS8Z,1.147222754130649
GATS8c,0.9913494498422248
GATS8d,0.9017542838856077
GATS8i,1.019109286157776
GATS8m,1.1429934270040052
GATS8p,1.0847276474439802
GATS8s,1.7727275842344477
GATS8v,1.0881476056025041
MATS1Z,0.039404674273095255
MATS1c,-0.5319027252523151
MATS1d,0.3357471376847049
MATS1i,0.040230060570034844
MATS1m,0.040030754047263806
MATS1p,0.050314767417514804
MATS1s,-0.01870093865833951
MATS1v,0.04984201192529962
MATS2Z,-0.02798972282777955
MATS2c,0.14496004391755216
MATS2d,-0.0024840606110790478
MATS2i,-0.07505910209801932
MATS2m,-0.030356212209213383
MATS2p,-0.07673807180946014
MATS2s,0.05101764825207923
MATS2v,-0.07237153455733351
MATS3Z,-0.06666233332095237
MATS3c,-0.08728003383795958
MATS3d,-0.03151262578880325
MATS3i,0.04897403067262613
MATS3m,-0.06484628797237874
MATS3p,0.009518048381242473
MATS3s,-0.0855756292955154
MATS3v,-0.015472014681662923
MATS4Z,-0.102626251864479
MATS4c,0.0077105609985235486
MATS4d,-0.10413007761599907
MATS4i,-0.02921856539334348
MATS4m,-0.10137925195123478
MATS4p,-0.045930140812544235
MATS4s,-0.11677598214889444
MATS4v,-0.06803338735947857
MATS5Z,-0.0379031132207176
MATS5c,0.026127618452539907
MATS5d,-0.07202776437400245
MATS5i,-0.07384856741904117
MATS5m,-0.03758005300402111
MATS5p,-0.03551183694893426
MATS5s,-0.06592621263240857
MATS5v,-0.038725395562725036
MATS6Z,-0.013333920084492166
MATS6c,-0.06655074809069067
MATS6d,-0.076931717133898
MATS6i,-0.056896699453456066
MATS6m,-0.01442449901044138
MATS6p,-0.057468192952010264
MATS6s,0.028740515130223146
MATS6v,-0.03922265696189226
MATS7Z,0.08469596320899338
MATS7c,0.03158022089405534
MATS7d,-0.12959963213393658
MATS7i,0.018869031753056466
MATS7m,0.0833986792896654
MATS7p,0.016294795796132244
MATS7s,0.11323228298125017
MATS7v,0.049241969233765275
MATS8Z,-0.13639347849874162
MATS8c,0.011489136899417081
MATS8d,-0.15078695487737462
MATS8i,-0.1036527884091649
MATS8m,-0.1363615790920492
MATS8p,-0.12354978617512645
MATS8s,-0.057770293114129845
MATS8v,-0.13058238677010053
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.893112951509963
SpAD_D,177.67113478553466
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.464448459939531
SssNH2,0
SsssAs,0
SsssCH,0.607279856386999
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,682
TMWC10,117.5457557951338
TSRW10,54.829382082456
VE1_Dt,4.555550028917882
VE2_Dt,0.21693095375799437
VE3_Dt,2.2582836209323625
VR1_Dt,109.20306760646679
VR2_Dt,5.200146076498418
VR3_Dt,5.435146499279931
Xc-3dv,0.6001888743763121
Xc-4dv,0.0
Xc-5dv,0.09750416429341666
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.24095096150485465
Xch-7d,0.3158897977829639
Xp-0dv,12.380421595109393
Xp-1dv,7.69714185449364
Xp-2dv,5.71990030595158
Xp-3dv,4.305210538266593
Xp-4dv,3.2609889324333237
Xp-5dv,2.515835264000753
Xp-6dv,1.494707405182694
Xp-7dv,1.010914938244425
Xpc-4d,2.5961035518884343
Xpc-5d,4.35962855614284
Xpc-6d,7.0791620811858476
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,44
nFRing,1
nHBAcc,1
nHBDon,1
nHRing,0
nSpiro,0
naRing,2
piPC10,6.689210512030658
AATS0dv,5.428571428571429
AATS0pe,5.863397619047619
AATS0se,7.331211904761904
AATS1dv,5.431818181818182
AATS1pe,6.209409090909092
AATS1se,7.477662272727269
AATS2dv,4.0
AATS2pe,6.047161538461539
AATS2se,7.402118717948715
AATS3dv,2.8073394495412844
AATS3pe,5.91999541284404
AATS3se,7.376844770642201
AATS4dv,2.5350877192982457
AATS4pe,5.875495614035085
AATS4se,7.351326666666664
AATS5dv,2.6293103448275863
AATS5pe,5.827258620689655
AATS5se,7.3141068275862064
AATS6dv,2.391304347826087
AATS6pe,5.757234782608696
AATS6se,7.267102191304348
AATS7dv,1.912621359223301
AATS7pe,5.672325242718448
AATS7se,7.2295510679611645
AATS8dv,1.4189189189189189
AATS8pe,5.759033783783783
AATS8se,7.322317297297298
AATSC0Z,6.721088435374149
AATSC0c,0.008718952914590928
AATSC0d,0.5266439909297054
AATSC0i,1.4227824242739266
AATSC0m,32.287395928004536
AATSC0p,0.24176030818957425
AATSC0s,0.9315318720080624
AATSC0v,53.749839678329124
AATSC1Z,0.2648423005565858
AATSC1c,-0.0046376348166175295
AATSC1d,0.17681921253349825
AATSC1i,0.057238623106521086
AATSC1m,1.2924888052205767
AATSC1p,0.012164113677345127
AATSC1s,-0.017420520396710947
AATSC1v,2.6790001502302228
AATSC2Z,-0.18812140240711697
AATSC2c,0.0012638997974141703
AATSC2d,-0.0013082155939299523
AATSC2i,-0.10679277124684411
AATSC2m,-0.9801230424733979
AATSC2p,-0.018552219890528764
AATSC2s,0.04752456538170822
AATSC2v,-3.889958379731332
AATSC3Z,-0.4480434375585097
AATSC3c,-0.0007609905054170725
AATSC3d,-0.016595935010089696
AATSC3i,0.06967939008686465
AATSC3m,-2.093717774225591
AATSC3p,0.0023010863100124588
AATSC3s,-0.07971642615591945
AATSC3v,-0.8316183086401365
AATSC4Z,-0.6897601145721446
AATSC4c,6.722801829120803e-05
AATSC4d,-0.054839479651509725
AATSC4i,-0.041571661304147495
AATSC4m,-3.2732720466344443
AATSC4p,-0.011104084998031236
AATSC4s,-0.1087805492567397
AATSC4v,-3.6567836633456365
AATSC5Z,-0.2547501759324421
AATSC5c,0.00022780547505809253
AATSC5d,-0.0379329892876691
AATSC5i,-0.10507044378161992
AATSC5m,-1.2133620503362261
AATSC5p,-0.008585352645152257
AATSC5s,-0.061412368267869125
AATSC5v,-2.081483802976349
