DLiP-ID,T006SL
SsF,0
SsI,0
Sse,59.52367079388202
StN,0
fMF,0.38333333333333336
nBr,0
nCl,0
AMID,2.0866305948585993
BIC0,0.2289312351894424
BIC1,0.4997202253593314
BIC2,0.6971678373136264
BIC3,0.7930467251247949
BIC4,0.8204254001184699
BIC5,0.8204254001184699
CIC0,4.513280208191246
CIC1,2.8648622927123433
CIC2,1.662907291846956
CIC3,1.0792481250360577
CIC4,0.9125814583693916
CIC5,0.9125814583693916
GGI1,8.0
GGI2,3.5555555555555567
GGI3,3.25
GGI4,1.551111111111111
GGI5,0.8958333333333335
GGI6,0.763265306122449
GGI7,0.3940972222222222
GGI8,0.27966742252456533
GGI9,0.16312500000000002
JGI1,0.25
JGI2,0.07256235827664402
JGI3,0.065
JGI4,0.03446913580246914
JGI5,0.02297008547008547
JGI6,0.024621461487820934
JGI7,0.01576388888888889
JGI8,0.012712155569298422
JGI9,0.006796875000000001
MIC0,12.60504276049427
MIC1,28.389077433125593
MIC2,33.24494898020806
MIC3,34.933577420353444
MIC4,35.10157742035344
MIC5,35.10157742035344
MPC2,49
MPC3,68
MPC4,100
MPC5,133
MPC6,158
MPC7,181
MPC8,203
MPC9,183
Mare,0.9636
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2131740200523544
RPCG,0.09908156540049706
SIC0,0.23592960879508298
SIC1,0.5149965542205527
SIC2,0.7184800928794507
SIC3,0.8172899755688
SIC4,0.8455056101685968
SIC5,0.8455056101685968
SaaN,0
SaaO,0
SaaS,0
Sare,57.816
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,10.993880730106588
SsSH,0
SssO,5.79027073000152
SssS,0
StCH,0
StsC,0
TIC0,83.61662324503635
TIC1,182.52169817377052
TIC2,254.63899822569377
TIC3,289.6585482343477
TIC4,299.6585482343476
TIC5,299.6585482343476
Vabc,367.700190616695
WPol,50
apol,64.35337599999997
bpol,38.126624000000014
nRot,4
ABCGG,16.629107502618417
ATS0Z,1150.0
ATS0d,194.0
ATS0i,9812.469037873469
ATS0m,4510.884932000002
ATS0p,82.72192495516799
ATS0s,197.01388888888889
ATS0v,11871.36923936079
ATS1Z,1430.0
ATS1d,260.0
ATS1i,9316.782360816056
ATS1m,5343.341800000003
ATS1p,112.78980159600003
ATS1s,158.8611111111111
ATS1v,16093.200871692416
ATS2Z,2308.0
ATS2d,469.0
ATS2i,19230.662996132993
ATS2m,8440.892473000002
ATS2p,189.00537915988605
ATS2s,288.3402777777779
ATS2v,26256.44490862996
ATS3Z,2689.0
ATS3d,562.0
ATS3i,29566.236425354524
ATS3m,9339.178421999999
ATS3p,240.65244839062103
ATS3s,431.0277777777776
ATS3v,31796.99611614317
ATS4Z,2501.0
ATS4d,542.0
ATS4i,34266.17395539599
ATS4m,8571.521825000002
ATS4p,229.43976088918504
ATS4s,478.6666666666667
ATS4v,29590.349214818732
ATS5Z,2284.0
ATS5d,439.0
ATS5i,28051.059778823266
ATS5m,7708.311855
ATS5p,209.200361852621
ATS5s,467.69444444444434
ATS5v,27083.536038262286
ATS6Z,1890.0
ATS6d,433.0
ATS6i,31547.21597637944
ATS6m,6142.523214999999
ATS6p,202.25596221178904
ATS6s,377.7777777777777
ATS6v,24649.675914918374
ATS7Z,1564.0
ATS7d,377.0
ATS7i,27775.54977368085
ATS7m,5063.999648999997
ATS7p,171.46047064494002
ATS7s,312.91666666666663
ATS7v,20506.56129214882
ATS8Z,1308.0
ATS8d,305.0
ATS8i,23600.821065762935
ATS8m,4365.005074000001
ATS8p,133.608432385487
ATS8s,290.3194444444444
ATS8v,16110.12112685543
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,6
C2SP3,6
C3SP2,0
C3SP3,3
C4SP3,1
FCSP3,0.6956521739130435
GGI10,0.18579736761554944
JGI10,0.007431894704621977
JGT10,0.5123278551998288
Kier1,19.93359375
Kier2,7.601832569762599
Kier3,3.6548442906574397
MAXdO,13.578151962575664
MID_C,48.36074130493835
MID_N,4.490477284083466
MID_O,5.574438067018959
MID_X,0.0
MID_h,10.064915351102426
MINdO,13.578151962575664
MPC10,202
MWC01,32.0
MWC02,5.093750200806762
MWC03,5.983936280687191
MWC04,6.926577033222725
MWC05,7.833203948641057
MWC06,8.78462153484075
MWC07,9.69763121260851
MWC08,10.654125036299098
MWC09,11.57101511174483
MWC10,12.531393651935712
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.0652000000000017
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.564520407322694
SRW05,0.0
SRW06,7.180069874302796
SRW07,0.0
SRW08,8.908829791587868
SRW09,0.0
SRW10,10.697723638402977
SaaCH,8.181660414501964
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.04967373901785
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.31737809166876674
SdssS,0
SsCH3,2.006731510455911
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.414963348765432
SsssP,0
VE1_A,3.9826045045148293
VE1_D,5.218281621057646
VE2_A,0.1422358751612439
VE2_D,0.1863672007520588
VE3_A,2.411555420571726
VE3_D,2.681787573512066
VR1_A,1109.422708362513
VR1_D,180.26357605225374
VR2_A,39.622239584375464
VR2_D,6.437984859009062
VR3_A,8.041214493641402
VR3_D,6.224039508414286
WPath,2073
Xc-3d,2.7475638131039775
Xc-4d,0.27883876791260265
Xc-5d,0.4694160968212876
Xc-6d,0.05892556509887896
Xp-0d,19.35516038331214
Xp-1d,13.501680304560846
Xp-2d,13.094660386287863
Xp-3d,11.121222353408175
Xp-4d,10.490103386195269
Xp-5d,8.578360025525095
Xp-6d,6.464432917819161
Xp-7d,4.539579771096315
ZMIC0,96.13188052247551
ZMIC1,50.348332473018296
ZMIC2,35.456797963784105
ZMIC3,28.99739190491684
ZMIC4,27.85015390073868
ZMIC5,27.85015390073868
nAcid,0
nAtom,60
nBase,0
nRing,6
piPC1,3.6109179126442243
piPC2,4.119037174812473
piPC3,4.572130331909891
piPC4,5.023057814094813
piPC5,5.416378141409094
piPC6,5.5053315359323625
piPC7,5.717130492175701
piPC8,5.839460000189135
piPC9,5.896724517237289
AATS0Z,19.166666666666668
AATS0d,3.2333333333333334
AATS0i,163.54115063122447
AATS0m,75.18141553333336
AATS0p,1.3786987492527998
AATS0s,3.283564814814815
AATS0v,197.85615398934652
AATS1Z,22.34375
AATS1d,4.0625
AATS1i,145.57472438775088
AATS1m,83.48971562500004
AATS1p,1.7623406499375005
AATS1s,2.4822048611111107
AATS1v,251.456263620194
AATS2Z,18.464
AATS2d,3.752
AATS2i,153.84530396906393
AATS2m,67.52713978400001
AATS2p,1.5120430332790884
AATS2s,2.306722222222223
AATS2v,210.0515592690397
AATS3Z,14.379679144385026
AATS3d,3.0053475935828877
AATS3i,158.10821617836643
AATS3m,49.942130598930476
AATS3p,1.2869114887198985
AATS3s,2.3049613784907894
AATS3v,170.03741238579235
AATS4Z,11.966507177033494
AATS4d,2.5933014354066986
AATS4i,163.9529854325167
AATS4m,41.01206614832537
AATS4p,1.097797898991316
AATS4s,2.290271132376396
AATS4v,141.5806182527212
AATS5Z,13.051428571428572
AATS5d,2.5085714285714285
AATS5i,160.2917701647044
AATS5m,44.047496314285716
AATS5p,1.1954306391578342
AATS5s,2.672539682539682
AATS5v,154.7630630757845
AATS6Z,9.895287958115183
AATS6d,2.2670157068062826
AATS6i,165.16867003340022
AATS6m,32.159807408376956
AATS6p,1.0589317393287385
AATS6s,1.977894124490983
AATS6v,129.05589484250459
AATS7Z,9.30952380952381
AATS7d,2.244047619047619
AATS7i,165.33065341476697
AATS7m,30.14285505357141
AATS7p,1.0205980395532144
AATS7s,1.862599206349206
AATS7v,122.06286483421917
AATS8Z,9.342857142857143
AATS8d,2.1785714285714284
AATS8i,168.5772933268781
AATS8m,31.178607671428576
AATS8p,0.9543459456106214
AATS8s,2.0737103174603173
AATS8v,115.07229376325307
AMID_C,1.7271693323192268
AMID_N,0.16037418871726666
AMID_O,0.1990870738221057
AMID_X,0.0
AMID_h,0.3594612625393724
ATS0dv,326.0
ATS0pe,358.4214999999999
ATS0se,448.88113599999986
ATS1dv,337.0
ATS1pe,406.13300000000004
ATS1se,488.7689919999998
ATS2dv,486.0
ATS2pe,775.3305999999997
ATS2se,949.0291559999996
ATS3dv,520.0
ATS3pe,1136.2837000000002
ATS3se,1412.4280159999994
ATS4dv,438.0
ATS4pe,1234.6189999999997
ATS4se,1561.440052
ATS5dv,371.0
ATS5pe,1066.2387999999999
ATS5se,1331.468612
ATS6dv,269.0
ATS6pe,1102.6145999999999
ATS6se,1404.6516440000005
ATS7dv,265.0
ATS7pe,952.6435000000001
ATS7se,1219.7059480000003
ATS8dv,282.0
ATS8pe,792.7976999999996
ATS8se,1020.5406
ATSC0Z,428.9333333333333
ATSC0c,0.9392836606732529
ATSC0d,40.4
ATSC0i,82.68893021597665
ATSC0m,2046.6244253333332
ATSC0p,13.699308245211729
ATSC0s,64.50231481481482
ATSC0v,3060.957950712128
ATSC1Z,35.937777777777775
ATSC1c,-0.41416118767246957
ATSC1d,14.240000000000004
ATSC1i,-12.049654183927167
ATSC1m,171.0778311111112
ATSC1p,-0.10079429906958068
ATSC1s,-2.4645061728395063
ATSC1v,106.54890257391976
ATSC2Z,45.42222222222223
ATSC2c,-0.17746913587486973
ATSC2d,-1.4000000000000083
ATSC2i,5.9638602757858745
ATSC2m,217.2102298888891
ATSC2p,0.9413934342095573
ATSC2s,5.009066358024692
ATSC2v,307.5870743064364
ATSC3Z,-170.07555555555555
ATSC3c,0.2844163429213262
ATSC3d,-10.480000000000004
ATSC3i,-19.834949770309276
ATSC3m,-817.7592975555551
ATSC3p,-5.565301579313435
ATSC3s,-12.72087191358025
ATSC3v,-1309.7507080797936
ATSC4Z,55.3822222222222
ATSC4c,-0.234857275567165
ATSC4d,-25.360000000000003
ATSC4i,-4.119549705364159
ATSC4m,271.4803185555554
ATSC4p,0.9387944322414619
ATSC4s,-20.893711419753092
ATSC4v,430.88713628472624
ATSC5Z,-261.68888888888887
ATSC5c,0.10650412071798207
ATSC5d,-10.599999999999998
ATSC5i,-34.83047788552392
ATSC5m,-1254.0183545555553
ATSC5p,-6.089029264585223
ATSC5s,-3.175733024691357
ATSC5v,-1807.5047194194337
ATSC6Z,-92.4711111111111
ATSC6c,-0.05218176319404469
ATSC6d,0.3600000000000042
ATSC6i,5.1974237064598565
ATSC6m,-434.27909411111125
ATSC6p,-0.09572723318568555
ATSC6s,-12.677276234567902
ATSC6v,-291.4845169998359
ATSC7Z,5.386666666666688
ATSC7c,-0.21290933414264318
ATSC7d,7.080000000000001
ATSC7i,-17.323061110018713
ATSC7m,18.64223366666664
ATSC7p,-2.3553446413675196
ATSC7s,5.415509259259261
ATSC7v,-281.4364489845002
ATSC8Z,192.8888888888889
ATSC8c,0.32967295090420345
ATSC8d,18.6
ATSC8i,17.4162348455889
ATSC8m,916.1704262222222
ATSC8p,4.243500154628154
ATSC8s,19.06288580246914
ATSC8v,1136.9325531911134
AXp-0d,0.6912557279754336
AXp-1d,0.42192750951752644
AXp-2d,0.26723796706709924
AXp-3d,0.16354738755012022
AXp-4d,0.1049010338619527
AXp-5d,0.06449894756033905
AXp-6d,0.04091413239126051
AXp-7d,0.0250805512215266
GATS1Z,0.9091229211998758
GATS1c,1.4329660681450995
GATS1d,0.9812035891089109
GATS1i,1.427131001682171
GATS1m,0.9155797358288182
GATS1p,1.217358032916683
GATS1s,0.7038870446797056
GATS1v,1.106664799686285
GATS2Z,0.9474479328566989
GATS2c,1.2545216576744054
GATS2d,1.5772277227722773
GATS2i,1.1589244560861856
GATS2m,0.9501544367014393
GATS2p,1.0596253413452712
GATS2s,0.6030640588551947
GATS2v,1.009459076941097
GATS3Z,1.134607840366768
GATS3c,1.1126156620292722
GATS3d,1.1987742891936253
GATS3i,1.1531816471665546
GATS3m,1.1350715913758371
GATS3p,1.1595059563367085
GATS3s,1.0744483285051782
GATS3v,1.1464163551794102
GATS4Z,0.9720675002565617
GATS4c,1.1003000266882244
GATS4d,1.394014401440144
GATS4i,0.9724552010763864
GATS4m,0.9682078639782516
GATS4p,0.9331440523803228
GATS4s,1.5461478231081676
GATS4v,0.9173546725947395
GATS5Z,1.2446356410142547
GATS5c,1.1853491754284218
GATS5d,0.9054455445544555
GATS5i,1.1692900166779703
GATS5m,1.241351338339437
GATS5p,1.144549630403811
GATS5s,1.5278869036938298
GATS5v,1.1787636170157638
GATS6Z,1.0363098851487598
GATS6c,0.9007999183176008
GATS6d,0.7951894665906382
GATS6i,0.9370827905128837
GATS6m,1.0357257040201462
GATS6p,0.9440396354414675
GATS6s,0.9466722971544741
GATS6v,0.9882751870242225
GATS7Z,0.9350159865002887
GATS7c,0.8247815659158663
GATS7d,0.7823550212164073
GATS7i,1.0119626270978404
GATS7m,0.9391255752398389
GATS7p,1.005201661431731
GATS7s,0.6360183666145445
GATS7v,0.9991945080403214
GATS8Z,0.7697916204094322
GATS8c,0.7167502031464903
GATS8d,0.6519625176803395
GATS8i,0.7919469315792166
GATS8m,0.7705411506927051
GATS8p,0.7685694084030634
GATS8s,0.7943924790443719
GATS8v,0.7746953530809909
MATS1Z,0.07854755983835872
MATS1c,-0.41337471277274696
MATS1d,0.3304455445544555
MATS1i,-0.13661503139448122
MATS1m,0.07836585192739738
MATS1p,-0.0068977683899302195
MATS1s,-0.03582002512111968
MATS1v,0.03263344278865725
MATS2Z,0.05082996580665217
MATS2c,-0.09069165022936634
MATS2d,-0.016633663366336735
MATS2i,0.03461954248168656
MATS2m,0.050942864287220564
MATS2p,0.03298479312475706
MATS2s,0.03727543513368024
MATS2v,0.048233852945526685
MATS3Z,-0.12722186113544523
MATS3c,0.09715550736936922
MATS3d,-0.08323185259702445
MATS3i,-0.07696501804889358
MATS3m,-0.1282026438605394
MATS3p,-0.13034660062973719
MATS3s,-0.0632777783641718
MATS3v,-0.13729063765963825
MATS4Z,0.03706683840185139
MATS4c,-0.07178144806950094
MATS4d,-0.18020749443365391
MATS4i,-0.014302347912119902
MATS4m,0.038080720913865385
MATS4p,0.019673282657692498
MATS4s,-0.09299192878857995
MATS4v,0.04041207306389282
MATS5Z,-0.20917447488787247
MATS5c,0.03887611385223726
MATS5d,-0.08995756718528994
MATS5i,-0.14441930861831723
MATS5m,-0.21007721046000297
MATS5p,-0.1523921601777896
MATS5s,-0.01688036707595293
MATS5v,-0.20245815649207877
MATS6Z,-0.06772268397437045
MATS6c,-0.017451785446630386
MATS6d,0.002799232802861471
MATS6i,0.019745067958521392
MATS6m,-0.06665744353880157
MATS6p,-0.002195102235405362
MATS6s,-0.06174027167260247
MATS6v,-0.02991410477797793
MATS7Z,0.004485101469869906
MATS7c,-0.08095429644074094
MATS7d,0.0625884016973126
MATS7i,-0.0748202634032508
MATS7m,0.003253132579102152
MATS7p,-0.061404159955896605
MATS7s,0.029985132398554257
MATS7v,-0.03283711149023792
MATS8Z,0.19272614236866653
MATS8c,0.15042144715804087
MATS8d,0.19731258840169735
MATS8i,0.09026722958700656
MATS8m,0.1918497910612019
MATS8p,0.13275436181587708
MATS8s,0.12665914741995848
MATS8v,0.15918441754389911
MAXsOH,10.993880730106588
MAXssO,5.79027073000152
MINsOH,10.993880730106588
MINssO,5.79027073000152
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.5401935366977
SpAD_D,305.63919929863624
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,9.591821316605145
SssNH2,0
SsssAs,0
SsssCH,1.1010344302388364
SsssNH,0
SssssB,0
SssssC,-0.8588996072710102
SssssN,0
TMPC10,1337
TMWC10,139.07625401078664
TSRW10,64.52553098151198
VE1_Dt,5.228790831796798
VE2_Dt,0.18674252970702848
VE3_Dt,2.683799470018278
VR1_Dt,180.3027853355632
VR2_Dt,6.439385190555828
VR3_Dt,6.224256995610336
Xc-3dv,1.8649375094265177
Xc-4dv,0.16744528915252793
Xc-5dv,0.13877646962217743
Xc-6dv,0.016137430609197572
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.38657986948039036
Xch-7d,0.9237033770281073
Xp-0dv,16.90041357561738
Xp-1dv,10.987922019094958
Xp-2dv,9.645684357888365
Xp-3dv,7.556555763471364
Xp-4dv,6.946224788006928
Xp-5dv,5.343289920207926
Xp-6dv,3.888949618100308
Xp-7dv,2.4667807486251503
Xpc-4d,5.672649414957882
Xpc-5d,11.126152767737034
Xpc-6d,17.621216360659144
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,6
n7Ring,0
n8Ring,0
n9Ring,0
nARing,5
nBonds,64
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,6.072612413099803
AATS0dv,5.433333333333334
AATS0pe,5.9736916666666655
AATS0se,7.481352266666664
AATS1dv,5.265625
AATS1pe,6.345828125000001
AATS1se,7.637015499999997
AATS2dv,3.888
AATS2pe,6.202644799999997
AATS2se,7.592233247999997
AATS3dv,2.7807486631016043
AATS3pe,6.076383422459894
AATS3se,7.553090994652403
AATS4dv,2.0956937799043063
AATS4pe,5.90726794258373
AATS4se,7.471005033492823
AATS5dv,2.12
AATS5pe,6.0927931428571425
AATS5se,7.608392068571428
AATS6dv,1.4083769633507854
AATS6pe,5.772851308900523
AATS6se,7.354197089005238
AATS7dv,1.5773809523809523
AATS7pe,5.670497023809524
AATS7se,7.260154452380954
AATS8dv,2.0142857142857142
AATS8pe,5.662840714285712
AATS8se,7.289575714285714
AATSC0Z,7.148888888888888
AATSC0c,0.01565472767788755
AATSC0d,0.6733333333333333
AATSC0i,1.3781488369329442
AATSC0m,34.110407088888884
AATSC0p,0.22832180408686215
AATSC0s,1.0750385802469138
AATSC0v,51.01596584520213
AATSC1Z,0.5615277777777777
AATSC1c,-0.006471268557382337
AATSC1d,0.22250000000000006
AATSC1i,-0.188275846623862
AATSC1m,2.6730911111111126
AATSC1p,-0.001574910922962198
AATSC1s,-0.03850790895061729
AATSC1v,1.6648266027174963
AATSC2Z,0.36337777777777786
AATSC2c,-0.001419753086998958
AATSC2d,-0.011200000000000068
AATSC2i,0.047710882206287
AATSC2m,1.7376818391111128
AATSC2p,0.0075311474736764585
AATSC2s,0.04007253086419754
AATSC2v,2.4606965944514916
AATSC3Z,-0.9094949494949495
AATSC3c,0.0015209430102744719
AATSC3d,-0.056042780748663125
AATSC3i,-0.10606925010860575
AATSC3m,-4.37304437195484
AATSC3p,-0.029760971012371313
AATSC3s,-0.06802605301379813
AATSC3v,-7.004014481710127
AATSC4Z,0.2649867091972354
AATSC4c,-0.001123719021852464
AATSC4d,-0.1213397129186603
AATSC4i,-0.01971076414049837
AATSC4m,1.298948892610313
AATSC4p,0.004491839388715129
AATSC4s,-0.09996991109929709
AATSC4v,2.0616609391613694
AATSC5Z,-1.4953650793650792
