DLiP-ID,C000IU
DLiP-Mol-ID,30893
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H10N4O2S/c18-10-3-2-8(6-11(10)19)9-7-20-13(16-9)17-12-14-4-1-5-15-12/h1-7,18-19H,(H,14,15,16,17)"
Standard Inchi Key(RDKit),AXEGYQIJLMUXKW-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1ccc(-c2csc(Nc3ncccn3)n2)cc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),286.316
MW Monoisotopic(RDKit),286.05244656
MolLogP(RDKit),2.7549
XLogP(SDF),
XLogP(CDK),1.854
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),91.16
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.641239134540365
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,64353.26698665762
qed,0.6412391345403645
Chi0,13.94938298937633
Chi1,9.720346690612276
TPSA,91.16000000000001
Chi0n,10.185768152291036
Chi0v,11.002264733218762
Chi1n,5.74124064459571
Chi1v,6.620893455850604
Chi2n,3.9387903329361262
Chi2v,4.796893184794145
Chi3n,2.559872200332482
Chi3v,3.3175932671371418
