DLiP-ID,C000BC
Sare,38.992
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,54.43856189774725
TIC1,117.96277215248654
TIC2,159.21373551604742
TIC3,197.2674833210577
TIC4,210.8771237954946
TIC5,210.8771237954946
Vabc,276.43632159964056
WPol,36
apol,48.46868799999999
bpol,20.041311999999994
nRot,4
ABCGG,14.046217839036032
ATS0Z,932.0
ATS0d,142.0
ATS0i,6339.529805427985
ATS0m,3686.3236399999996
ATS0p,67.731806477584
ATS0s,120.16666666666667
ATS0v,9940.934638768213
ATS1Z,1117.0
ATS1d,179.0
ATS1i,6212.838721649798
ATS1m,4282.648291000002
ATS1p,85.12173695000004
ATS1s,138.25
ATS1v,12422.91960275211
ATS2Z,1573.0
ATS2d,269.0
ATS2i,10328.177473550646
ATS2m,5909.628567999998
ATS2p,123.23324278484895
ATS2s,212.50000000000006
ATS2v,17555.218022773053
ATS3Z,1658.0
ATS3d,299.0
ATS3i,13636.958688195838
ATS3m,6114.668824
ATS3p,133.62394263333897
ATS3s,243.4444444444445
ATS3v,18466.808748004005
ATS4Z,1499.0
ATS4d,273.0
ATS4i,14003.28388576124
ATS4m,5439.559163
ATS4p,118.85619265303701
ATS4s,241.38888888888889
ATS4v,16322.854867911501
ATS5Z,1425.0
ATS5d,263.0
ATS5i,12364.684397335139
ATS5m,5227.026774999999
ATS5p,116.21071701333899
ATS5s,211.22222222222226
ATS5v,16093.680670201877
ATS6Z,1418.0
ATS6d,259.0
ATS6i,12177.079552974494
ATS6m,5170.400006999999
ATS6p,121.969939218792
ATS6s,212.94444444444449
ATS6v,16751.705239726754
ATS7Z,1389.0
ATS7d,249.0
ATS7i,12564.79491133129
ATS7m,5024.459498000001
ATS7p,126.31833001848999
ATS7s,215.83333333333334
ATS7v,16978.88453268058
ATS8Z,1180.0
ATS8d,223.0
ATS8i,13026.030863687185
ATS8m,4133.374328
ATS8p,116.419498537886
ATS8s,206.00000000000003
ATS8v,15130.536186462017
C1SP1,0
C1SP2,4
C1SP3,1
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.05
GGI10,0.01632486480971329
JGI10,0.0018138738677459213
JGT10,0.2707048583404877
Kier1,17.415637860082306
Kier2,8.589506172839506
Kier3,4.411458333333333
MID_C,41.955002498784815
MID_N,8.286987174834778
MID_O,0.0
MID_X,0.0
MID_h,8.286987174834778
MPC10,126
MWC01,27.0
MWC02,4.844187086458591
MWC03,5.68697535633982
MWC04,6.546785410760524
MWC05,7.407924322559599
MWC06,8.278174290943738
MWC07,9.148358579620302
MWC08,10.024686967937972
MWC09,10.900380835342334
MWC10,11.780682852677122
NaaCH,13
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.303900000000002
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.796823718274855
SRW07,0.0
SRW08,8.39638057119949
SRW09,0.0
SRW10,10.04607159599192
SaaCH,25.715477982081516
SaaNH,0
SaaSe,0
SaaaC,1.933320525741161
SaasC,3.6340769610313264
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.4425810185185184
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.071820673704911
VE1_D,4.822437788440116
VE2_A,0.16965919473770463
VE2_D,0.20093490785167148
VE3_A,2.2795589767583424
VE3_D,2.4487483027968184
VR1_A,283.7700078840021
VR1_D,141.33904184933357
VR2_A,11.823750328500088
VR2_D,5.889126743722232
VR3_A,6.52363281603016
VR3_D,5.826630293545474
WPath,1364
Xc-3d,1.0068735753865523
Xc-4d,0.0
Xc-5d,0.21941609682128765
Xc-6d,0.0
Xp-0d,16.192023676495616
Xp-1d,11.898979485566358
Xp-2d,10.17943135814445
Xp-3d,8.771315098281207
Xp-4d,7.446337387096094
Xp-5d,6.360144953729478
Xp-6d,4.038248432703207
Xp-7d,3.1919855051042805
ZMIC0,77.76173847296373
ZMIC1,56.218580031533804
ZMIC2,34.41165556564566
ZMIC3,23.361856986666
ZMIC4,21.986001593782554
ZMIC5,21.986001593782554
nAcid,0
nAtom,40
nBase,0
nRing,4
piPC1,3.676300671907076
piPC2,4.297285406218791
piPC3,4.930870325627393
piPC4,5.548102848808668
piPC5,6.164892506176259
piPC6,6.41468771013785
piPC7,6.91699372284051
piPC8,7.365496531655673
piPC9,7.818452270018563
AATS0Z,23.3
AATS0d,3.55
AATS0i,158.48824513569963
AATS0m,92.15809099999998
AATS0p,1.6932951619396
AATS0s,3.004166666666667
AATS0v,248.52336596920532
AATS1Z,25.976744186046513
AATS1d,4.162790697674419
AATS1i,144.48462143371623
AATS1m,99.59647188372098
AATS1p,1.9795752779069777
AATS1s,3.2151162790697674
AATS1v,288.90510704074677
AATS2Z,22.797101449275363
AATS2d,3.898550724637681
AATS2i,149.683731500734
AATS2m,85.64679084057968
AATS2p,1.785989025867376
AATS2s,3.079710144927537
AATS2v,254.42344960540657
AATS3Z,18.84090909090909
AATS3d,3.397727272727273
AATS3i,154.96543963858906
AATS3m,69.48487300000001
AATS3p,1.5184538935606702
AATS3s,2.7664141414141423
AATS3v,209.85009940913642
AATS4Z,17.430232558139537
AATS4d,3.1744186046511627
AATS4i,162.82888239257255
AATS4m,63.25068794186046
AATS4p,1.3820487517795002
AATS4s,2.806847545219638
AATS4v,189.80063799897096
AATS5Z,18.26923076923077
AATS5d,3.371794871794872
AATS5i,158.52159483762998
AATS5m,67.01316378205128
AATS5p,1.4898809873505
AATS5s,2.7079772079772084
AATS5v,206.32923936156251
AATS6Z,18.17948717948718
AATS6d,3.3205128205128207
AATS6i,156.116404525314
AATS6m,66.28717957692307
AATS6p,1.5637171694716925
AATS6s,2.7300569800569807
AATS6v,214.76545179136863
AATS7Z,16.9390243902439
AATS7d,3.0365853658536586
AATS7i,153.22920623574743
AATS7m,61.27389631707318
AATS7p,1.5404674392498778
AATS7s,2.6321138211382116
AATS7v,207.05956747171436
AATS8Z,14.216867469879517
AATS8d,2.6867469879518073
AATS8i,156.9401308877974
AATS8m,49.79969069879518
AATS8p,1.4026445606974216
AATS8s,2.4819277108433737
AATS8v,182.29561670436166
AMID_C,1.748125104116034
AMID_N,0.3452911322847824
AMID_O,0.0
AMID_X,0.0
AMID_h,0.3452911322847824
ATS0dv,308.0
ATS0pe,244.4564
ATS0se,299.112288
ATS1dv,343.0
ATS1pe,276.40150000000006
ATS1se,328.47892399999984
ATS2dv,476.0
ATS2pe,439.48570000000007
ATS2se,526.98024
ATS3dv,474.0
ATS3pe,541.8155
ATS3se,661.581776
ATS4dv,421.0
ATS4pe,536.0932999999999
ATS4se,656.648028
ATS5dv,387.0
ATS5pe,482.5515
ATS5se,590.268508
ATS6dv,370.0
ATS6pe,481.18159999999995
ATS6se,587.9071
ATS7dv,334.0
ATS7pe,493.23150000000004
ATS7se,606.7582000000001
ATS8dv,257.0
ATS8pe,489.892
ATS8se,609.53488
ATSC0Z,259.6
ATSC0c,0.4819333225543628
ATSC0d,19.5
ATSC0i,66.57156082223035
ATSC0m,1246.8545055999998
ATSC0p,9.001463566550399
ATSC0s,14.541666666666666
ATSC0v,2011.3848414897739
ATSC1Z,15.330000000000027
ATSC1c,-0.2504994699416551
ATSC1d,6.1875
ATSC1i,-8.23073767692844
ATSC1m,72.93030767999966
ATSC1p,-0.10420861567248155
ATSC1s,-0.8906249999999994
ATSC1v,39.600891326573105
ATSC2Z,-34.609999999999964
ATSC2c,0.03454960238776834
ATSC2d,-0.9375
ATSC2i,-3.1229315546923946
ATSC2m,-169.98464636000028
ATSC2p,-1.6372139175644418
ATSC2s,-0.9843749999999998
ATSC2v,-377.45708920557166
ATSC3Z,17.180000000000017
ATSC3c,-0.08656012325934177
ATSC3d,-0.25
ATSC3i,-45.26857741289786
ATSC3m,74.5680498799999
ATSC3p,-2.92064615158188
ATSC3s,2.1319444444444438
ATSC3v,-373.17853701227796
ATSC4Z,-15.53999999999999
ATSC4c,0.16413224867111534
ATSC4d,-0.875
ATSC4i,15.0788191131544
ATSC4m,-73.56173724000003
ATSC4p,0.4541615438664406
ATSC4s,0.21180555555555547
ATSC4v,2.9957724938496213
ATSC5Z,-2.6199999999999903
ATSC5c,-0.09862749792049275
ATSC5d,-3.875
ATSC5i,-1.1349282044582973
ATSC5m,-7.776480520000092
ATSC5p,0.7582387033577198
ATSC5s,-0.9756944444444451
ATSC5v,150.37220152088275
ATSC6Z,-58.81999999999998
ATSC6c,-0.00896656428406513
ATSC6d,-6.125
ATSC6i,22.094256711833513
ATSC6m,-275.4210459200001
ATSC6p,0.798614965629519
ATSC6s,-3.857638888888889
ATSC6v,-35.763538282293354
ATSC7Z,-45.17999999999999
ATSC7c,0.013209804531755645
ATSC7d,-7.375
ATSC7i,-8.970581533890293
ATSC7m,-217.20353448000003
ATSC7p,-1.4940311241463202
ATSC7s,-0.697916666666667
ATSC7v,-345.78976908398465
ATSC8Z,-61.070000000000014
ATSC8c,-0.03957711471778683
ATSC8d,-5.8125
ATSC8i,4.980669941013919
ATSC8m,-289.70427271999984
ATSC8p,-0.60010453231008
ATSC8s,-3.5572916666666674
ATSC8v,-251.59480847051626
AXp-0d,0.6746676531873174
AXp-1d,0.4407029439098651
AXp-2d,0.28276198217067916
AXp-3d,0.18273573121419182
AXp-4d,0.11819583154120783
AXp-5d,0.07662825245457201
AXp-6d,0.047508805090625966
AXp-7d,0.03129397554023804
GATS1Z,0.7319400150499874
GATS1c,1.5083592280690763
GATS1d,0.6511627906976745
GATS1i,1.148655476142404
GATS1m,0.7335353002549514
GATS1p,0.9009466037840548
GATS1s,0.8498034250683016
GATS1v,0.8287620561250827
GATS2Z,0.9286025323239767
GATS2c,1.0848548014827528
GATS2d,1.1159420289855073
GATS2i,1.0741819259484382
GATS2m,0.9296577378710599
GATS2p,1.0001042523120205
GATS2s,0.9506665005606079
GATS2v,0.9735169688421049
GATS3Z,0.9176048816360834
GATS3c,1.1680932390611805
GATS3d,1.1022727272727273
GATS3i,1.3067168627396817
GATS3m,0.9197288837472217
GATS3p,1.0912914006045418
GATS3s,0.9121841625423286
GATS3v,1.022143278918177
GATS4Z,1.0516178736517718
GATS4c,1.3234285895320732
GATS4d,1.0813953488372092
GATS4i,0.9803102929662268
GATS4m,1.0459092121861044
GATS4p,0.8866748003999244
GATS4s,1.217531818484707
GATS4v,0.9139797186209007
GATS5Z,0.984206471494607
GATS5c,1.5166190569536413
GATS5d,1.2692307692307692
GATS5i,1.0496504210805113
GATS5m,0.9795177412558568
GATS5p,0.8871478015326018
GATS5s,1.0706781279847182
GATS5v,0.8893986909929528
GATS6Z,1.0612480739599384
GATS6c,1.1680237581555517
GATS6d,1.2307692307692308
GATS6i,0.8525042275969327
GATS6m,1.0571534881014109
GATS6p,0.8941221361141514
GATS6s,1.1170009551098377
GATS6v,0.9393466808304851
GATS7Z,1.0186403096696606
GATS7c,0.7794881450772164
GATS7d,1.1219512195121952
GATS7i,1.0061993445420931
GATS7m,1.020792217206131
GATS7p,1.0686360184376391
GATS7s,0.8953455866936894
GATS7v,1.0647404478404492
GATS8Z,1.101393246328921
GATS8c,0.741296424748477
GATS8d,1.0120481927710843
GATS8i,0.8898720312621669
GATS8m,1.1017587054657358
GATS8p,1.0450155726085006
GATS8s,1.0658680567542373
GATS8v,1.0784229805594279
MATS1Z,0.0549324542229549
MATS1c,-0.48351660246555805
MATS1d,0.2951699463327371
MATS1i,-0.115011576565407
MATS1m,0.054410636023986686
MATS1p,-0.01076916508304454
MATS1s,-0.05697341240754311
MATS1v,0.018314763879814747
MATS2Z,-0.07728724235724964
MATS2c,0.041559182712755174
MATS2d,-0.027870680044593088
MATS2i,-0.02719472221785366
MATS2m,-0.0790323357971846
MATS2p,-0.10543946663913299
MATS2s,-0.03924255637224367
MATS2v,-0.10878858156513575
MATS3Z,0.03008124387169074
MATS3c,-0.08164098378565607
MATS3d,-0.005827505827505828
MATS3i,-0.30909033591263746
MATS3m,0.027184060349497035
MATS3p,-0.14748339786326295
MATS3s,0.06664061821654943
MATS3v,-0.08433324356129489
MATS4Z,-0.027842476797935983
MATS4c,0.1584048605990544
MATS4d,-0.020870602265951107
MATS4i,0.10535135652602075
MATS4m,-0.02744086126593595
MATS4p,0.023467064640988355
MATS4s,0.006774616290175693
MATS4v,0.0006927478653199235
MATS5Z,-0.005175615345106852
MATS5c,-0.10494855137576808
MATS5d,-0.10190664036817883
MATS5i,-0.008742689169913751
MATS5m,-0.0031983994205371513
MATS5p,0.043197459815446496
MATS5s,-0.03440844415056452
MATS5v,0.038338734541109774
MATS6Z,-0.11619453992335343
MATS6c,-0.00954123294488251
MATS6d,-0.16107823800131493
MATS6i,0.17019862411828782
MATS6m,-0.11327830262143496
MATS6p,0.045497727474246186
MATS6s,-0.13604192687287245
MATS6v,-0.009118233201269237
MATS7Z,-0.08489608778984552
MATS7c,0.013370744016013583
MATS7d,-0.18449030644152595
MATS7i,-0.06573217417646526
MATS7m,-0.08497618861937288
MATS7p,-0.0809641304357989
MATS7s,-0.02341183870291426
MATS7v,-0.0838615925998499
MATS8Z,-0.11337182319416342
MATS8c,-0.03957665387534413
MATS8d,-0.14365152919369786
MATS8i,0.03605628039199728
MATS8m,-0.11197498693426859
MATS8p,-0.03212888675099775
MATS8s,-0.11789277453654161
MATS8v,-0.06028210395404302
MAXaaN,4.723987622826908
MINaaN,4.163957250344787
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.972718698102156
SpAD_D,235.61596017625286
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.7165945452254976
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,838
TMWC10,125.61815570264
TSRW10,58.539913895423226
VE1_Dt,4.8554579416604025
VE2_Dt,0.20231074756918344
VE3_Dt,2.455572158368945
VR1_Dt,137.76880374917056
VR2_Dt,5.740366822882106
VR3_Dt,5.801045682416846
Xc-3dv,0.4438046690540795
Xc-4dv,0.0
Xc-5dv,0.05143799708836248
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.34301303412082035
Xch-7d,0.3880585814316671
Xp-0dv,13.054301067151561
Xp-1dv,7.849982559249663
Xp-2dv,5.493821801462148
Xp-3dv,3.825747035116741
Xp-4dv,2.6171290930131206
Xp-5dv,1.8080461705876334
Xp-6dv,0.9280604928496662
Xp-7dv,0.5900727544121619
Xpc-4d,2.6699994973841115
Xpc-5d,4.437634578887098
Xpc-6d,6.994492888798708
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,8.04395621553457
AATS0dv,7.7
AATS0pe,6.11141
AATS0se,7.477807199999999
AATS1dv,7.976744186046512
AATS1pe,6.4279418604651175
AATS1se,7.639044744186043
AATS2dv,6.898550724637682
AATS2pe,6.369357971014494
AATS2se,7.637394782608696
AATS3dv,5.386363636363637
AATS3pe,6.156994318181819
AATS3se,7.517974727272727
AATS4dv,4.895348837209302
AATS4pe,6.233643023255812
AATS4se,7.635442186046511
AATS5dv,4.961538461538462
AATS5pe,6.186557692307692
AATS5se,7.567544974358975
AATS6dv,4.743589743589744
AATS6pe,6.1689948717948715
AATS6se,7.537270512820513
AATS7dv,4.073170731707317
AATS7pe,6.015018292682927
AATS7se,7.399490243902441
AATS8dv,3.0963855421686746
AATS8pe,5.902313253012048
AATS8se,7.3437937349397595
AATSC0Z,6.49
AATSC0c,0.012048333063859069
AATSC0d,0.4875
AATSC0i,1.6642890205557588
AATSC0m,31.171362639999995
AATSC0p,0.22503658916375996
AATSC0s,0.36354166666666665
AATSC0v,50.28462103724435
AATSC1Z,0.3565116279069774
AATSC1c,-0.0058255690684105845
AATSC1d,0.1438953488372093
AATSC1i,-0.19141250411461488
AATSC1m,1.6960536669767363
AATSC1p,-0.0024234561784298035
AATSC1s,-0.02071220930232557
AATSC1v,0.9209509610830955
AATSC2Z,-0.5015942028985502
AATSC2c,0.0005007188751850484
AATSC2d,-0.01358695652173913
AATSC2i,-0.0452598776042376
AATSC2m,-2.463545599420294
AATSC2p,-0.023727737935716548
AATSC2s,-0.014266304347826084
AATSC2v,-5.470392597182198
AATSC3Z,0.19522727272727292
AATSC3c,-0.000983637764310702
AATSC3d,-0.002840909090909091
AATSC3i,-0.5144156524192939
AATSC3m,0.847364203181817
AATSC3p,-0.03318916081343046
AATSC3s,0.024226641414141405
AATSC3v,-4.24066519332134
AATSC4Z,-0.18069767441860454
AATSC4c,0.0019085145194315738
AATSC4d,-0.010174418604651164
AATSC4i,0.17533510596691163
AATSC4m,-0.855369037674419
AATSC4p,0.005280948184493495
AATSC4s,0.0024628552971576218
AATSC4v,0.03483456388197234
AATSC5Z,-0.03358974358974347
AATSC5c,-0.0012644551015447787
AATSC5d,-0.049679487179487176
AATSC5i,-0.014550361595619196
AATSC5m,-0.09969846820512938
AATSC5p,0.009721009017406664
AATSC5s,-0.012508903133903142
AATSC5v,1.9278487374472149
AATSC6Z,-0.7541025641025638
AATSC6c,-0.00011495595235980937
AATSC6d,-0.07852564102564102
AATSC6i,0.283259701433763
AATSC6m,-3.5310390502564113
