DLiP-ID,J000EC
ATS2m,8204.796248000002
ATS2p,173.23135417903706
ATS2s,304.5555555555557
ATS2v,24522.452243189542
ATS3Z,2352.0
ATS3d,446.0
ATS3i,21758.47404804108
ATS3m,8483.690155999997
ATS3p,194.3980427309799
ATS3s,363.611111111111
ATS3v,26649.859535975807
ATS4Z,2342.0
ATS4d,445.0
ATS4i,23696.519748586015
ATS4m,8371.878242999994
ATS4p,194.78251355777195
ATS4s,399.63888888888886
ATS4v,26626.42637853874
ATS5Z,2512.0
ATS5d,459.0
ATS5i,22543.048746008128
ATS5m,9099.202663000002
ATS5p,205.02017565782904
ATS5s,412.94444444444434
ATS5v,28116.671304863405
ATS6Z,2557.0
ATS6d,480.0
ATS6i,25173.109812700714
ATS6m,9113.001803000003
ATS6p,220.67643832922505
ATS6s,424.69444444444446
ATS6v,29772.831879746285
ATS7Z,2545.0
ATS7d,492.0
ATS7i,27556.015029917366
ATS7m,8931.464392999998
ATS7p,224.72012183431897
ATS7s,436.83333333333337
ATS7v,29967.252841550344
ATS8Z,2437.0
ATS8d,461.0
ATS8i,26932.149120305217
ATS8m,8549.108986000001
ATS8p,214.110172346866
ATS8s,418.00000000000006
ATS8v,28359.24766798276
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,10
C2SP3,4
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.38461538461538464
GGI10,0.22589939802061015
JGI10,0.007529979934020339
JGT10,0.40491602533931537
Kier1,23.728395061728396
Kier2,10.726643598615917
Kier3,5.991735537190083
MAXdO,13.407909358608766
MID_C,53.66145249242652
MID_N,6.533891806097698
MID_O,5.589773130190441
MID_X,0.0
MID_h,12.123664936288137
MINdO,13.407909358608766
MPC10,187
MWC01,36.0
MWC02,5.1647859739235145
MWC03,6.028278520230698
MWC04,6.914730892718563
MWC05,7.792761720816526
MWC06,8.682877107057168
MWC07,9.56626503452421
MWC08,10.458148227006145
MWC09,11.34432928279475
MWC10,12.237285419012693
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.5659000000000045
SRW02,4.290459441148391
SRW03,1.9459101490553132
SRW04,5.6240175061873385
SRW05,4.110873864173311
SRW06,7.13966033596492
SRW07,6.075346031088684
SRW08,8.736971085254146
SRW09,7.949091499830517
SRW10,10.379193641807104
SaaCH,15.702490901491865
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,6.314565267826035
SaasN,2.2363056627802993
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.02883153409307848
SdssS,0
SsCH3,3.300122344776258
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9564977009322246
SsssP,0
VE1_A,4.601937237200328
VE1_D,5.572232645860635
VE2_A,0.14381053866251026
VE2_D,0.17413227018314484
VE3_A,2.689628163168603
VE3_D,2.880946617518642
VR1_A,455.7246938673933
VR1_D,217.45964145313823
VR2_A,14.24139668335604
VR2_D,6.79561379541057
VR3_A,7.285039695475893
VR3_D,6.54516408657938
WPath,2997
Xc-3d,2.0089466706576014
Xc-4d,0.0
Xc-5d,0.3591167563965419
Xc-6d,0.0
Xp-0d,22.078775022443736
Xp-1d,15.622856136028771
Xp-2d,14.02496855669665
Xp-3d,11.778617769522631
Xp-4d,9.703500780506824
Xp-5d,7.744408248539747
Xp-6d,5.539514720510526
Xp-7d,4.1334193633059675
ZMIC0,106.21237428420542
ZMIC1,50.93045569790528
ZMIC2,31.223233504793583
ZMIC3,26.843769256041522
ZMIC4,25.428397188803668
ZMIC5,24.65513738469294
nAcid,0
nAtom,61
nBase,0
nRing,5
piPC1,3.8394523125933104
piPC2,4.421848128860553
piPC3,4.975871301659915
piPC4,5.531658742838692
piPC5,6.001724236045598
piPC6,6.271933165041461
piPC7,6.645090969505644
piPC8,6.921442431095074
piPC9,7.254177846456518
AATS0Z,21.37704918032787
AATS0d,3.3278688524590163
AATS0i,161.46457726033972
AATS0m,84.21024839344265
AATS0p,1.4912260039446061
AATS0s,3.2663934426229506
AATS0v,217.90135876291268
AATS1Z,24.276923076923076
AATS1d,4.0
AATS1i,145.1201127024478
AATS1m,91.93699840000005
AATS1p,1.8127720767692315
AATS1s,2.8508547008547005
AATS1v,263.8458642217716
AATS2Z,19.517543859649123
AATS2d,3.6140350877192984
AATS2i,155.52326398414246
AATS2m,71.97189691228073
AATS2p,1.519573282272255
AATS2s,2.6715399610136465
AATS2v,215.10923020341704
AATS3Z,16.92086330935252
AATS3d,3.20863309352518
AATS3i,156.53578451828116
AATS3m,61.03374212949638
AATS3p,1.3985470700070497
AATS3s,2.6159072741806546
AATS3v,191.72560817248782
AATS4Z,15.824324324324325
AATS4d,3.0067567567567566
AATS4i,160.11161992287848
AATS4m,56.566744885135094
AATS4p,1.3160980645795402
AATS4s,2.7002627627627627
AATS4v,179.90828634147798
AATS5Z,17.324137931034482
AATS5d,3.1655172413793102
AATS5i,155.46930169660777
AATS5m,62.753121813793115
AATS5p,1.4139322459160624
AATS5s,2.8478927203065125
AATS5v,193.9080779645752
AATS6Z,15.881987577639752
AATS6d,2.981366459627329
AATS6i,156.3547193335448
AATS6m,56.60249567080747
AATS6p,1.3706611076349382
AATS6s,2.6378536922015186
AATS6v,184.92442161333096
AATS7Z,14.710982658959537
AATS7d,2.8439306358381504
AATS7i,159.2833238723547
AATS7m,51.62696180924855
AATS7p,1.2989602418168726
AATS7s,2.52504816955684
AATS7v,173.22111469104246
AATS8Z,14.33529411764706
AATS8d,2.711764705882353
AATS8i,158.42440659003069
AATS8m,50.2888763882353
AATS8p,1.2594716020403882
AATS8s,2.458823529411765
AATS8v,166.81910392931036
AMID_C,1.6769203903883287
AMID_N,0.20418411894055305
AMID_O,0.17468041031845127
AMID_X,0.0
AMID_h,0.37886452925900427
ATS0dv,422.0
ATS0pe,372.6505999999999
ATS0se,461.5489279999999
ATS1dv,437.0
ATS1pe,418.1235000000001
ATS1se,500.17840799999976
ATS2dv,595.0
ATS2pe,720.9511999999997
ATS2se,879.0992159999997
ATS3dv,577.0
ATS3pe,855.5865
ATS3se,1053.849024
ATS4dv,574.0
ATS4pe,909.8869999999997
ATS4se,1127.122132
ATS5dv,624.0
ATS5pe,897.3394000000001
ATS5se,1104.6200039999999
ATS6dv,558.0
ATS6pe,982.8787
ATS6se,1216.2806759999999
ATS7dv,554.0
ATS7pe,1053.2527000000002
ATS7se,1309.3151719999996
ATS8dv,500.0
ATS8pe,1024.0876000000003
ATS8se,1277.0978799999998
ATSC0Z,436.78688524590154
ATSC0c,1.0773558781178028
ATSC0d,35.770491803278674
ATSC0i,89.76047636702566
ATSC0m,2083.983852065573
ATSC0p,14.125737745178231
ATSC0s,50.77959927140255
ATSC0v,3120.9145661393954
ATSC1Z,39.9484009674818
ATSC1c,-0.43625236003951556
ATSC1d,14.326525127653845
ATSC1i,-21.564474916795444
ATSC1m,186.12392812684774
ATSC1p,-1.3118419950201385
ATSC1s,1.327749410254114
ATSC1v,-45.81997806103655
ATSC2Z,14.873689868314928
ATSC2c,-0.0982886124771189
ATSC2d,-2.3415748454716514
ATSC2i,13.824097539437737
ATSC2m,79.37034400860014
ATSC2p,2.2832835839782644
ATSC2s,4.52437367493804
ATSC2v,379.8428836196774
ATSC3Z,-30.579951625907036
ATSC3c,0.07653183245538601
ATSC3d,-2.4606288632088162
ATSC3i,-25.405249459464997
ATSC3m,-148.2244831658153
ATSC3p,-2.744162069157468
ATSC3s,2.2198930992266113
ATSC3v,-411.31229048005304
ATSC4Z,-21.974737973663018
ATSC4c,-0.4297116124072584
ATSC4d,-1.9677506046761624
ATSC4i,12.976853572575017
ATSC4m,-93.18586050335927
ATSC4p,1.3225224962871
ATSC4s,-18.892397503657914
ATSC4v,266.1553933017187
ATSC5Z,3.572158022037044
ATSC5c,0.6126484541987094
ATSC5d,-7.782316581564099
ATSC5i,-8.983028605558017
ATSC5m,2.9422988441280964
ATSC5p,-1.5195370167646556
ATSC5s,13.373174773806324
ATSC5v,-364.90657896945083
ATSC6Z,-74.61784466541255
ATSC6c,-0.11666658222428428
ATSC6d,-4.181134103735555
ATSC6i,-9.688659385881623
ATSC6m,-358.8945868779894
ATSC6p,-2.528236949226619
ATSC6s,-18.619561647108004
ATSC6v,-605.3057334014447
ATSC7Z,-115.85460897608175
ATSC7c,-0.23999061941583538
ATSC7d,-8.955657081429727
ATSC7i,16.630484597188982
ATSC7m,-549.3999667269547
ATSC7p,-0.6862891317573221
ATSC7s,-7.17547552927827
ATSC7v,-439.6447933630579
ATSC8Z,-47.81590970169312
ATSC8c,0.1842169481895881
ATSC8d,-13.40956732061274
ATSC8i,-31.492487856388557
ATSC8m,-239.7136968056971
ATSC8p,-4.929641899246246
ATSC8s,8.292282540535696
ATSC8v,-822.4284260671343
AXp-0d,0.6899617194513668
AXp-1d,0.4339682260007992
AXp-2d,0.2749993834646402
AXp-3d,0.17846390559882774
AXp-4d,0.11153449172996349
AXp-5d,0.07237764718261445
AXp-6d,0.04578111339264898
AXp-7d,0.029315030945432394
GATS1Z,0.7956705507373577
GATS1c,1.3958538411195436
GATS1d,0.7225551716844113
GATS1i,1.3989926000478674
GATS1m,0.8022298486865087
GATS1p,1.1616316118075403
GATS1s,0.5741251717648876
GATS1v,1.0203253000640913
GATS2Z,0.9495176162896359
GATS2c,1.3546828269511262
GATS2d,1.2433064788460615
GATS2i,1.0258323547439596
GATS2m,0.9462119712346814
GATS2p,0.9028007114091171
GATS2s,0.6804719624227366
GATS2v,0.8942524041487622
GATS3Z,0.9892383345987977
GATS3c,1.0384102853507877
GATS3d,1.104161583656998
GATS3i,1.1828129669609893
GATS3m,0.9905623838687444
GATS3p,1.078007667047377
GATS3s,0.8754388984687133
GATS3v,1.0351513122211753
GATS4Z,1.0167924830700694
GATS4c,1.1945301970304751
GATS4d,1.1503517724874284
GATS4i,0.976272785783572
GATS4m,1.0124697628187416
GATS4p,0.9251284558520892
GATS4s,1.7046153559040067
GATS4v,0.9226631961840009
GATS5Z,0.9644094031651045
GATS5c,0.8226128656173637
GATS5d,1.2146401592970706
GATS5i,1.0681457211247831
GATS5m,0.9668561481097477
GATS5p,1.056693309515867
GATS5s,1.2164356518921113
GATS5v,1.0337133146097208
GATS6Z,1.0285442937055507
GATS6c,0.9039119246816142
GATS6d,1.0991397714786713
GATS6i,1.0537686250954377
GATS6m,1.0295529829156878
GATS6p,1.0765697282210345
GATS6s,1.5678929800163002
GATS6v,1.063013771563331
GATS7Z,1.0798774333906367
GATS7c,1.1595698264162986
GATS7d,1.0713774815489852
GATS7i,0.9406114289837902
GATS7m,1.0782556614034173
GATS7p,0.9991273042938075
GATS7s,1.079981749547056
GATS7v,1.0232635635180134
GATS8Z,1.0197461960313328
GATS8c,0.9968059010195504
GATS8d,1.1248180298700603
GATS8i,1.0952555367867567
GATS8m,1.0215682931495647
GATS8p,1.123022285245344
GATS8s,0.802101488418023
GATS8v,1.0842400548766928
MATS1Z,0.08583141824396882
MATS1c,-0.3800100498596755
MATS1d,0.3758654727490656
MATS1i,-0.22546037104105116
MATS1m,0.08381549970327233
MATS1p,-0.08715390863640302
MATS1s,0.02453823527788663
MATS1v,-0.0137781045242216
MATS2Z,0.018221080023282904
MATS2c,-0.04881676570536137
MATS2d,-0.03502741730586786
MATS2i,0.08240937574225735
MATS2m,0.020379282840116118
MATS2p,0.08649155375117282
MATS2s,0.047675381958735
MATS2v,0.06512490424854649
MATS3Z,-0.030724317108391082
MATS3c,0.0311743897879075
MATS3d,-0.030188131804364058
MATS3i,-0.1242090813328738
MATS3m,-0.031213367809144153
MATS3p,-0.08525378174565466
MATS3s,0.019184824319323505
MATS3v,-0.05783687793744146
MATS4Z,-0.020735868731665184
MATS4c,-0.16439402325013217
MATS4d,-0.022673223177347844
MATS4i,0.05958711721475604
MATS4m,-0.01842993443060406
MATS4p,0.038588691182792
MATS4s,-0.153343695406433
MATS4v,0.035149690915780525
MATS5Z,0.0034405106409413117
MATS5c,0.23922909056666006
MATS5d,-0.09152628085590576
MATS5i,-0.04210168394186917
MATS5m,0.0005939559871942294
MATS5p,-0.04525452157871529
MATS5s,0.11079166367745175
MATS5v,-0.04918828107066704
MATS6Z,-0.06472574669835823
MATS6c,-0.041029029919298056
MATS6d,-0.044286682113964644
MATS6i,-0.04089615690179322
MATS6m,-0.06524939925633835
MATS6p,-0.06781263093442227
MATS6s,-0.13892619528121417
MATS6v,-0.07348468998527428
MATS7Z,-0.09352494417943119
MATS7c,-0.07854504864229601
MATS7d,-0.08827877060341319
MATS7i,0.06532862048308777
MATS7m,-0.09295612498167237
MATS7p,-0.017130881630453114
MATS7s,-0.04982475252410688
MATS7v,-0.04967110092713989
MATS8Z,-0.039281109531336955
MATS8c,0.06135519086073469
MATS8d,-0.13451501590553736
MATS8i,-0.12589333412604004
MATS8m,-0.04127427122379422
MATS8p,-0.12522330068229184
MATS8s,0.05859569848457352
MATS8v,-0.09455775359305071
MAXaaN,4.829840535319535
MAXssO,5.590217697616237
MINaaN,4.829840535319535
MINssO,5.320871533545943
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.56573092630564
SpAD_D,387.3138688355965
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.890355601322733
SssNH2,0
SsssAs,0
SsssCH,0.5886585283536941
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1152
TMWC10,146.18946217808428
TSRW10,88.25152355450973
VE1_Dt,5.56149676258599
VE2_Dt,0.17379677383081218
VE3_Dt,2.879018083743796
VR1_Dt,218.4464889802129
VR2_Dt,6.826452780631653
VR3_Dt,6.54969189265562
Xc-3dv,1.0087191443910364
Xc-4dv,0.0
Xc-5dv,0.08842037632071459
Xc-6dv,0.0
Xch-3d,0.28867513459481287
Xch-4d,0.2041241452319315
Xch-5d,0.33192730526045344
Xch-6d,0.6610544158647976
Xch-7d,0.9027199966619389
Xp-0dv,18.712285548903928
Xp-1dv,11.304123195208858
Xp-2dv,8.770087989359082
Xp-3dv,6.020517876901713
Xp-4dv,4.284285686868575
Xp-5dv,2.8430900871495135
Xp-6dv,1.7539165784465192
Xp-7dv,1.1469685667443952
Xpc-4d,4.610046082120377
Xpc-5d,7.196223374363182
Xpc-6d,10.457637515270074
n3Ring,1
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,65
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,7.547497562289601
AATS0dv,6.918032786885246
AATS0pe,6.109026229508195
AATS0se,7.566375868852457
AATS1dv,6.723076923076923
AATS1pe,6.432669230769232
AATS1se,7.695052430769227
AATS2dv,5.219298245614035
AATS2pe,6.324133333333331
AATS2se,7.711396631578945
AATS3dv,4.151079136690647
AATS3pe,6.1552985611510795
AATS3se,7.58164765467626
AATS4dv,3.8783783783783785
AATS4pe,6.147885135135133
AATS4se,7.615690081081081
AATS5dv,4.303448275862069
AATS5pe,6.188547586206897
AATS5se,7.6180689931034475
AATS6dv,3.4658385093167703
AATS6pe,6.104836645962733
AATS6se,7.554538360248446
AATS7dv,3.2023121387283235
AATS7pe,6.088165895953758
AATS7se,7.568295791907512
AATS8dv,2.9411764705882355
AATS8pe,6.024044705882354
AATS8se,7.512340470588234
AATSC0Z,7.160440741736091
AATSC0c,0.017661571772422995
AATSC0d,0.5864015049717816
AATSC0i,1.471483219131568
AATSC0m,34.163669705993
AATSC0p,0.23156947123243002
AATSC0s,0.832452447072173
AATSC0v,51.16253387113763
AATSC1Z,0.6145907841151047
AATSC1c,-0.006711574769838701
AATSC1d,0.22040807888698222
AATSC1i,-0.33176115256608374
AATSC1m,2.86344504810535
AATSC1p,-0.020182184538771363
AATSC1s,0.020426914003909447
AATSC1v,-0.7049227394005623
AATSC2Z,0.1304709637571485
AATSC2c,-0.0008621808112027974
AATSC2d,-0.020540130223435538
AATSC2i,0.12126401350383981
AATSC2m,0.6962310877947381
AATSC2p,0.02002880336823039
AATSC2s,0.039687488376649475
AATSC2v,3.3319551194708548
AATSC3Z,-0.2199996519849427
AATSC3c,0.0005505887227006188
AATSC3d,-0.017702365922365584
AATSC3i,-0.18277157884507192
AATSC3m,-1.0663631882432754
AATSC3p,-0.019742173159406243
AATSC3s,0.015970453951270586
AATSC3v,-2.9590812264752016
AATSC4Z,-0.14847795928150687
AATSC4c,-0.002903456840589584
