DLiP-ID,I001C5
DLiP-Mol-ID,29731
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H28FN5O3/c1-11(23-2)20(29)26-18(10-28)21(30)27-6-5-16-19(27)15(9-24-16)14-8-25-17-7-12(22)3-4-13(14)17/h3-4,7-8,11,15-16,18-19,23-25,28H,5-6,9-10H2,1-2H3,(H,26,29)/t11-,15+,16+,18-,19+/m0/s1"
Standard Inchi Key(RDKit),WTJGBUUVVFMREW-RJAMUQGESA-N
Canonical SMILES(RDKit),CN[C@@H](C)C(=O)N[C@@H](CO)C(=O)N1CC[C@H]2NC[C@H](c3c[nH]c4cc(F)ccc34)[C@H]21
SMILES(SDF),
MW(SDF),
MW(RDKit),417.485
MW Monoisotopic(RDKit),417.217617976
MolLogP(RDKit),0.0483000000000016
XLogP(SDF),
XLogP(CDK),-0.137
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),109.49
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.456360289007333
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,XIAP_Smac
Common Target Pref Name,XIAP/SMAC
RDKit Descriptors
Ipc,8876287.336512826
qed,0.45636028900733283
Chi0,21.413484604514082
Chi1,14.439090705625684
TPSA,109.49000000000001
Chi0n,17.113467792389695
Chi0v,17.113467792389695
Chi1n,10.33124189281154
Chi1v,10.33124189281154
Chi2n,8.120168050498677
Chi2v,8.120168050498677
Chi3n,6.447151262990752
Chi3v,6.447151262990752
