DLiP-ID,T004PJ
JGI4,0.04326797385620916
JGI5,0.032528344671201824
JGI6,0.014728835978835977
JGI7,0.016150694774033643
JGI8,0.012836603610413132
JGI9,0.009778474711270411
MIC0,14.359157977646708
MIC1,32.71060315131645
MIC2,40.12565281546418
MIC3,42.128985521840924
MIC4,42.203875000000004
MIC5,42.203875000000004
MPC2,53
MPC3,68
MPC4,88
MPC5,112
MPC6,123
MPC7,138
MPC8,156
MPC9,176
Mare,0.9829999999999999
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1512398233456309
RPCG,0.09537931855409759
SIC0,0.2567235663022814
SIC1,0.6176818207455527
SIC2,0.790875618427609
SIC3,0.909492480463116
SIC4,0.921875
SIC5,0.921875
SaaN,0
SaaO,0
SaaS,0
Sare,62.91199999999999
SdNH,7.5241328297023955
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.315567581047706
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,98.58184946007606
TIC1,237.18981916629224
TIC2,303.6962374762019
TIC3,349.24511249783654
TIC4,354.0
TIC5,354.0
Vabc,439.80959969648814
WPol,54
apol,71.03178999999999
bpol,35.55021000000001
nRot,7
ABCGG,19.843875183374344
ATS0Z,1418.0
ATS0d,210.0
ATS0i,10430.948213517473
ATS0m,5590.005266
ATS0p,93.26260314547001
ATS0s,338.78472222222223
ATS0v,13782.771579154642
ATS1Z,1613.0
ATS1d,268.0
ATS1i,9851.792734200451
ATS1m,6094.432045
ATS1p,121.463196946
ATS1s,213.83333333333334
ATS1v,17692.987782053788
ATS2Z,2448.0
ATS2d,443.0
ATS2i,18102.79420260644
ATS2m,9087.987441
ATS2p,191.101473753641
ATS2s,373.72222222222223
ATS2v,26918.35890171567
ATS3Z,2749.0
ATS3d,521.0
ATS3i,26935.996352449933
ATS3m,9704.53371
ATS3p,238.692660241282
ATS3s,475.5
ATS3v,32256.194716897495
ATS4Z,2767.0
ATS4d,523.0
ATS4i,32642.47531256681
ATS4m,9606.565207
ATS4p,244.804254267356
ATS4s,555.4722222222223
ATS4v,32181.599061446326
ATS5Z,2654.0
ATS5d,497.0
ATS5i,32997.1760304944
ATS5m,9247.757636999999
ATS5p,223.55473139239302
ATS5s,594.7361111111111
ATS5v,29808.217636331887
ATS6Z,2545.0
ATS6d,441.0
ATS6i,26537.661085030013
ATS6m,9076.869868
ATS6p,201.673030371413
ATS6s,585.3055555555555
ATS6v,27355.67513309454
ATS7Z,2310.0
ATS7d,410.0
ATS7i,25419.549719668023
ATS7m,8081.963642999999
ATS7p,196.36142618147
ATS7s,470.9027777777778
ATS7v,26262.527493517842
ATS8Z,2097.0
ATS8d,397.0
ATS8i,26844.95742247381
ATS8m,7198.464824999999
ATS8p,185.407364699658
ATS8s,517.8888888888889
ATS8v,24080.854101131536
C1SP1,0
C1SP2,4
C1SP3,3
C2SP1,0
C2SP2,10
C2SP3,5
C3SP2,2
C3SP3,1
C4SP3,1
FCSP3,0.38461538461538464
GGI10,0.20039383736353436
JGI10,0.00646431733430756
JGT10,0.49872513306339256
Kier1,27.04601899196494
Kier2,12.029903880384479
Kier3,6.865051903114187
MAXdO,13.031804749339575
MID_C,54.25308642461968
MID_N,7.900172339834165
MID_O,6.982687023044527
MID_X,0.0
MID_h,14.88285936287869
MINdO,11.36281766047581
MPC10,182
MWC01,37.0
MWC02,5.198497031265826
MWC03,6.0473721790462776
MWC04,6.93828448401696
MWC05,7.80994708647679
MWC06,8.706324840138741
MWC07,9.588571307130579
MWC08,10.48868754154148
MWC09,11.377575276481679
MWC10,12.28070226731535
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.9647700000000006
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.659482215759621
SRW05,2.3978952727983707
SRW06,7.187657164114956
SRW07,4.844187086458591
SRW08,8.797095076549056
SRW09,7.034387929915503
SRW10,10.45088615653296
SaaCH,16.45456851286868
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.275872173526709
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8910032075716463
SdssS,0
SsCH3,0
SsNH2,5.521978577432041
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.6086529346842298
SsssP,0
VE1_A,4.252723188807433
VE1_D,5.735126497294394
VE2_A,0.12508009378845392
VE2_D,0.16868019109689394
VE3_A,2.671334959673241
VE3_D,2.970385239029838
VR1_A,896.8492408683693
VR1_D,232.141384198971
VR2_A,26.377918849069687
VR2_D,6.82768777055797
VR3_A,8.022663209174643
VR3_D,6.671122032321463
WPath,3922
Xc-3d,2.889509022596063
Xc-4d,0.125
Xc-5d,0.5321175568066727
Xc-6d,0.0
Xp-0d,24.294317972067557
Xp-1d,16.2604579106716
Xp-2d,15.306398501602422
Xp-3d,12.180248972916347
Xp-4d,10.081958430413987
Xp-5d,8.12666428585364
Xp-6d,5.750265017019882
Xp-7d,4.110083979508614
ZMIC0,112.7314838620635
ZMIC1,57.6887892645477
ZMIC2,33.8051687467548
ZMIC3,26.777114648336088
ZMIC4,26.4375
ZMIC5,26.4375
nAcid,1
nAtom,64
nBase,2
nRing,4
piPC1,3.871201010907891
piPC2,4.382026634673881
piPC3,4.795790545596741
piPC4,5.244389024522481
piPC5,5.695414224985685
piPC6,5.8041932605881135
piPC7,6.0708820593876
piPC8,6.217354324090217
piPC9,6.351539952917336
AATS0Z,22.15625
AATS0d,3.28125
AATS0i,162.98356583621052
AATS0m,87.34383228125
AATS0p,1.457228174147969
AATS0s,5.293511284722222
AATS0v,215.35580592429127
AATS1Z,24.074626865671643
AATS1d,4.0
AATS1i,147.04168260000674
AATS1m,90.96167231343283
AATS1p,1.8128835365074627
AATS1s,3.1915422885572142
AATS1v,264.0744445082655
AATS2Z,20.571428571428573
AATS2d,3.722689075630252
AATS2i,152.12432103030622
AATS2m,76.36964236134453
AATS2p,1.6058947374255546
AATS2s,3.1405228758169934
AATS2v,226.20469665307286
AATS3Z,15.982558139534884
AATS3d,3.0290697674418605
AATS3i,156.60462995610425
AATS3m,56.421707616279065
AATS3p,1.3877480246586162
AATS3s,2.76453488372093
AATS3v,187.53601579591566
AATS4Z,13.630541871921181
AATS4d,2.5763546798029555
AATS4i,160.80037099786605
AATS4m,47.32298131527094
AATS4p,1.2059322870313103
AATS4s,2.7363163656267107
AATS4v,158.53004463766663
AATS5Z,13.27
AATS5d,2.485
AATS5i,164.985880152472
AATS5m,46.238788185
AATS5p,1.1177736569619652
AATS5s,2.973680555555555
AATS5v,149.04108818165943
AATS6Z,15.424242424242424
AATS6d,2.672727272727273
AATS6i,160.8343096062425
AATS6m,55.01133253333333
AATS6p,1.2222607901297757
AATS6s,3.5473063973063974
AATS6v,165.79197050360327
AATS7Z,14.528301886792454
AATS7d,2.5786163522012577
AATS7i,159.87138188470453
AATS7m,50.82996001886792
AATS7p,1.2349775231538993
AATS7s,2.9616526904262757
AATS7v,165.17312889004933
AATS8Z,12.786585365853659
AATS8d,2.4207317073170733
AATS8i,163.68876477118178
AATS8m,43.89307820121951
AATS8p,1.1305327115832804
AATS8s,3.157859078590786
AATS8v,146.8344762264118
AMID_C,1.595679012488814
AMID_N,0.2323580099951225
AMID_O,0.20537314773660373
AMID_X,0.0
AMID_h,0.4377311577317262
ATS0dv,458.0
ATS0pe,398.5658000000001
ATS0se,491.8207439999999
ATS1dv,440.0
ATS1pe,433.1585
ATS1se,518.180372
ATS2dv,586.0
ATS2pe,750.7344
ATS2se,910.564228
ATS3dv,564.0
ATS3pe,1061.542
ATS3se,1308.4100720000001
ATS4dv,571.0
ATS4pe,1220.926
ATS4se,1526.290892
ATS5dv,617.0
ATS5pe,1211.5211
ATS5se,1521.588468
ATS6dv,626.0
ATS6pe,1019.0812
ATS6se,1267.2002240000002
ATS7dv,482.0
ATS7pe,971.9196
ATS7se,1209.674356
ATS8dv,421.0
ATS8pe,987.5672999999999
ATS8se,1240.156724
ATSC0Z,472.4375
ATSC0c,1.373400180116129
ATSC0d,41.0
ATSC0i,94.92970358784335
ATSC0m,2246.9974144375
ATSC0p,14.426428292280939
ATSC0s,134.83062065972223
ATSC0v,3185.070029170198
ATSC1Z,8.3544921875
ATSC1c,-0.8956749444776219
ATSC1d,11.046875
ATSC1i,-1.8301611456845444
ATSC1m,44.798639604491676
ATSC1p,0.8063955300557357
ATSC1s,-8.82539367675781
ATSC1v,176.5359955727959
ATSC2Z,24.1552734375
ATSC2c,0.5020116169624738
ATSC2d,-13.015625
ATSC2i,5.046648638258539
ATSC2m,103.19151578027301
ATSC2p,-0.20793623262074534
ATSC2s,37.10172356499566
ATSC2v,-100.9635120983721
ATSC3Z,-248.64453125
ATSC3c,-0.3014473085950848
ATSC3d,-17.6875
ATSC3i,-19.354071884549896
ATSC3m,-1179.6788451757816
ATSC3p,-4.679912993708645
ATSC3s,-34.82224527994792
ATSC3v,-1344.0440551797137
ATSC4Z,-76.2939453125
ATSC4c,-0.017766781203897145
ATSC4d,-0.453125
ATSC4i,-39.57789546179752
ATSC4m,-369.96773101269514
ATSC4p,-5.271452163561817
ATSC4s,-19.99660407172309
ATSC4v,-881.6164135891772
ATSC5Z,62.3515625
ATSC5c,-0.3978783729625254
ATSC5d,4.625
ATSC5i,21.3799698902515
ATSC5m,315.80692000781266
ATSC5p,3.568611561893822
ATSC5s,-34.17815483940972
ATSC5v,897.9168586986541
ATSC6Z,66.6220703125
ATSC6c,0.9152943640462355
ATSC6d,-4.046875
ATSC6i,6.798115552656818
ATSC6m,300.9355946845703
ATSC6p,-0.06090293768363575
ATSC6s,37.35323927137586
ATSC6v,-30.986169226351166
ATSC7Z,-95.5869140625
ATSC7c,-0.6094789593564829
ATSC7d,-5.390625
ATSC7i,-28.84786555351426
ATSC7m,-457.7814882744141
ATSC7p,-3.9439760470543597
ATSC7s,-27.441719902886287
ATSC7v,-809.4088547817105
ATSC8Z,-27.15234375
ATSC8c,0.16878314946251724
ATSC8d,-0.3125
ATSC8i,-5.195545022738516
ATSC8m,-133.62210771484348
ATSC8p,-0.7303923053017455
ATSC8s,22.535922580295136
ATSC8v,-253.81212990087772
AXp-0d,0.7145387638843399
AXp-1d,0.4394718354235568
AXp-2d,0.2887999717283476
AXp-3d,0.1791213084252404
AXp-4d,0.11456770943652259
AXp-5d,0.07255950255226463
AXp-6d,0.04675012208959254
AXp-7d,0.029783217242816046
GATS1Z,0.8269750598772245
GATS1c,1.6101487667786596
GATS1d,0.9517655624317437
GATS1i,1.2517437242011018
GATS1m,0.8316769973008216
GATS1p,1.054633895009242
GATS1s,0.6800544544737497
GATS1v,0.9704543917731212
GATS2Z,0.8505326723889715
GATS2c,0.668479093312201
GATS2d,1.6398852223816356
GATS2i,1.1277554381979504
GATS2m,0.8594550822134643
GATS2p,1.074664661860207
GATS2s,0.4173537030994287
GATS2v,1.034445946589846
GATS3Z,1.1245673569470551
GATS3c,0.8983101873820133
GATS3d,1.2641094724900737
GATS3i,1.1371800595804802
GATS3m,1.1271574659748012
GATS3p,1.1473708278014243
GATS3s,0.8909178112933849
GATS3v,1.158078143418087
GATS4Z,1.016883276842859
GATS4c,0.8042103556033398
GATS4d,0.8856181665264927
GATS4i,1.103888560144603
GATS4m,1.0199657772105746
GATS4p,1.1122819588173545
GATS4s,0.8927788200099286
GATS4v,1.089040682054027
GATS5Z,0.9837967985183226
GATS5c,1.0295743720214101
GATS5d,0.945
GATS5i,0.8544398780300522
GATS5m,0.9785119680502229
GATS5p,0.8750700636694784
GATS5s,1.1927766238343984
GATS5v,0.880486354029301
GATS6Z,0.9508328422470504
GATS6c,0.68364584972266
GATS6d,1.061640798226164
GATS6i,0.9210464955366446
GATS6m,0.9512367037383762
GATS6p,0.9973339325054451
GATS6s,1.0615254581142206
GATS6v,0.9873321846087435
GATS7Z,1.060517638601492
GATS7c,1.0732721547260171
GATS7d,0.937413713759779
GATS7i,1.094906139673478
GATS7m,1.061040821510694
GATS7p,1.1122439567331048
GATS7s,1.0807876558546707
GATS7v,1.094622197795893
GATS8Z,1.0249323210258163
GATS8c,0.8884607264729844
GATS8d,0.9697352766210589
GATS8i,0.9576155394527482
GATS8m,1.0251895135707123
GATS8p,0.9889642025512915
GATS8s,0.925355056854772
GATS8v,1.0153623457531868
MATS1Z,0.016891991951869176
MATS1c,-0.6229576117756781
MATS1d,0.2573716781943939
MATS1i,-0.01841587580731206
MATS1m,0.01904440570047658
MATS1p,0.05339424644200256
MATS1s,-0.06252457160294972
MATS1v,0.05294433001840053
MATS2Z,0.02749796836316217
MATS2c,0.19658468446728972
MATS2d,-0.17073170731707318
MATS2i,0.02859130357449859
MATS2m,0.024698719148546273
MATS2p,-0.007751832185462878
MATS2s,0.14799211068051382
MATS2v,-0.017048197838157343
MATS3Z,-0.19583308977131833
MATS3c,-0.0816706172253371
MATS3d,-0.1605218377765173
MATS3i,-0.07586155700116125
MATS3m,-0.1953496987366441
MATS3p,-0.1207064520145265
MATS3s,-0.0960991980855131
MATS3v,-0.1570167724102181
MATS4Z,-0.050913112415500526
MATS4c,-0.00407845420457573
MATS4d,-0.003484320557491289
MATS4i,-0.13144210583197516
MATS4m,-0.05190930442649735
MATS4p,-0.1152007706832646
MATS4s,-0.046757539577274944
MATS4v,-0.08726590917151449
MATS5Z,0.04223309961635137
MATS5c,-0.0927050113953257
MATS5d,0.03609756097560975
MATS5i,0.07207006981275996
MATS5m,0.04497478001228514
MATS5p,0.079157202092568
MATS5s,-0.08111665951767222
MATS5v,0.09021258313068485
MATS6Z,0.054697791514830806
MATS6c,0.2584995062753818
MATS6d,-0.03828529194382853
MATS6i,0.027776815061730964
MATS6m,0.0519477828260225
MATS6p,-0.0016374779098736298
MATS6s,0.10745726082870244
MATS6v,-0.0037735050251486465
MATS7Z,-0.08143984304602535
MATS7c,-0.17862591522504848
MATS7d,-0.05292222733548091
MATS7i,-0.1223191375219695
MATS7m,-0.08200465459757636
MATS7p,-0.11004195487463782
MATS7s,-0.08192296141965905
MATS7v,-0.10228967891448186
MATS8Z,-0.022428440979739867
MATS8c,0.04795877841419276
MATS8d,-0.00297441998810232
MATS8i,-0.021358222856926446
MATS8m,-0.023206618944784995
MATS8p,-0.019757568384746925
MATS8s,0.06522632863192977
MATS8v,-0.031097789107225413
MAXdNH,7.5241328297023955
MAXsOH,9.315567581047706
MINdNH,7.5241328297023955
MINsOH,9.315567581047706
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.35999998718307
SpAD_D,479.20038683207275
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.7528408155711226
SssNH2,0
SsssAs,0
SsssCH,-0.35776790490222954
SsssNH,0
SssssB,0
SssssC,-0.15971582894585223
SssssN,0
TMPC10,1167
TMWC10,149.4359620134137
TSRW10,84.68907901566538
VE1_Dt,5.755866295506716
VE2_Dt,0.16929018516196223
VE3_Dt,2.9739949916607538
VR1_Dt,230.96224268834652
VR2_Dt,6.793007137892545
VR3_Dt,6.6660296772186465
Xc-3dv,1.562216617270491
Xc-4dv,0.125
Xc-5dv,0.1536177319312168
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.08333333333333333
Xch-6d,0.5068611755615624
Xch-7d,0.72592576536463
Xp-0dv,19.07409286846973
Xp-1dv,11.556254316585369
Xp-2dv,9.407590009115998
Xp-3dv,7.1006109104783555
Xp-4dv,5.101028833889846
Xp-5dv,3.713213882328061
Xp-6dv,2.312260051651272
Xp-7dv,1.4313089715131373
Xpc-4d,5.89088611124618
Xpc-5d,8.914059179938835
Xpc-6d,12.953948521920454
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,67
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,1
naRing,2
piPC10,6.40108766536481
AATS0dv,7.15625
AATS0pe,6.227590625000001
AATS0se,7.684699124999998
AATS1dv,6.567164179104478
AATS1pe,6.465052238805971
AATS1se,7.734035402985075
AATS2dv,4.92436974789916
AATS2pe,6.30869243697479
AATS2se,7.651800235294117
AATS3dv,3.2790697674418605
AATS3pe,6.171755813953488
AATS3se,7.607035302325582
AATS4dv,2.812807881773399
AATS4pe,6.014413793103448
AATS4se,7.518674344827586
AATS5dv,3.085
AATS5pe,6.057605499999999
AATS5se,7.607942339999999
AATS6dv,3.793939393939394
AATS6pe,6.1762496969696965
AATS6se,7.680001357575758
AATS7dv,3.0314465408805034
AATS7pe,6.112701886792452
AATS7se,7.608014817610063
AATS8dv,2.567073170731707
AATS8pe,6.021751829268292
AATS8se,7.561931243902439
AATSC0Z,7.3818359375
AATSC0c,0.021459377814314517
AATSC0d,0.640625
AATSC0i,1.4832766185600523
AATSC0m,35.10933460058594
AATSC0p,0.22541294206688967
AATSC0s,2.10672844780816
AATSC0v,49.76671920578434
AATSC1Z,0.12469391324626866
AATSC1c,-0.013368282753397341
AATSC1d,0.16487873134328357
AATSC1i,-0.027315837995291706
AATSC1m,0.6686364120073385
AATSC1p,0.012035754179936353
AATSC1s,-0.1317222936829524
AATSC1v,2.634865605564118
AATSC2Z,0.20298549107142858
AATSC2c,0.004218585016491376
AATSC2d,-0.109375
AATSC2i,0.042408812086206206
AATSC2m,0.8671555947922102
AATSC2p,-0.0017473632993339945
AATSC2s,0.3117791896218123
AATSC2v,-0.8484328747762362
AATSC3Z,-1.4456077398255813
AATSC3c,-0.001752600631366772
AATSC3d,-0.1028343023255814
AATSC3i,-0.11252367374738312
AATSC3m,-6.858597937068498
AATSC3p,-0.02720879647505026
AATSC3s,-0.20245491441830188
AATSC3v,-7.81420962313787
AATSC4Z,-0.3758322429187192
AATSC4c,-8.752108967437017e-05
AATSC4d,-0.002232142857142857
AATSC4i,-0.19496500227486463
AATSC4m,-1.822501137993572
AATSC4p,-0.025967744648087765
AATSC4s,-0.09850543877696104
AATSC4v,-4.342937997976242
AATSC5Z,0.3117578125
AATSC5c,-0.001989391864812627
AATSC5d,0.023125
AATSC5i,0.1068998494512575
AATSC5m,1.5790346000390634
AATSC5p,0.01784305780946911
AATSC5s,-0.1708907741970486
AATSC5v,4.48958429349327
