DLiP-ID,J1009M
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,336.1110069920004
MZ,0.7154471544715447
Mi,1.1156423896343792
Mm,0.6830060249649205
Mp,0.6982136410106617
Mv,0.6758474629281201
SZ,29.333333333333332
Si,45.74133797500955
Sm,28.003247023561737
Sp,28.62675928143713
Sv,27.709745980052926
nB,0
nC,19
nF,0
nH,16
nI,0
nN,2
nO,4
nP,0
nS,0
nX,0
ABC,19.35575128910351
AMW,8.197829438829277
IC0,1.5841221813149589
IC1,3.4228370648021804
IC2,4.216235235850493
IC3,4.912072431289049
IC4,5.12560627280523
IC5,5.12560627280523
MID,50.50937868179435
Mpe,0.9898613103778097
Mse,1.0183326523724088
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,92.81080000000004
SdO,23.897303341964374
SdS,0
Spe,40.5843137254902
SsF,0
SsI,0
Sse,41.75163874726876
StN,0
fMF,0.4634146341463415
nBr,0
nCl,0
AMID,2.020375147271774
BIC0,0.2765614840291565
BIC1,0.597570635268747
BIC2,0.7360848093642068
BIC3,0.8575664536988817
BIC4,0.8948459241821123
BIC5,0.8948459241821123
CIC0,3.773429823303125
CIC1,1.9347149398159034
CIC2,1.1413167687675907
CIC3,0.44547957332903465
CIC4,0.2319457318128535
CIC5,0.2319457318128535
GGI1,4.5
GGI2,3.555555555555557
GGI3,2.0625
GGI4,1.5433333333333337
GGI5,1.1183333333333332
GGI6,0.620498866213152
GGI7,0.32121598639455784
GGI8,0.1491480851599899
GGI9,0.15780864197530867
JGI1,0.16666666666666663
JGI2,0.09356725146198833
JGI3,0.0515625
JGI4,0.0406140350877193
JGI5,0.031952380952380954
JGI6,0.020016092458488774
JGI7,0.01189688838498362
JGI8,0.007457404257999494
JGI9,0.009863040123456792
MIC0,14.928372053215398
MIC1,32.337328164888646
MIC2,40.45117506076456
MIC3,43.50209181196918
MIC4,43.71733392421749
MIC5,43.71733392421749
MPC2,38
MPC3,51
MPC4,64
MPC5,75
MPC6,78
MPC7,84
MPC8,80
MPC9,82
Mare,1.0033170731707317
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21690223018235139
RPCG,0.15221000779504132
SIC0,0.2956802248395317
SIC1,0.6388807914233544
SIC2,0.7869704731220897
SIC3,0.91685016348044
SIC4,0.9567067698805496
SIC5,0.9567067698805496
SaaN,4.020213029248022
SaaO,5.232592036023673
SaaS,0
Sare,41.136
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.971360056307677
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,64.94900943391332
TIC1,140.3363196568894
TIC2,172.86564466987022
TIC3,201.394969682851
TIC4,210.14985718501444
TIC5,210.14985718501444
Vabc,298.2006408817891
WPol,40
apol,47.80668799999999
bpol,21.233311999999998
nRot,4
ABCGG,16.37338935761787
ATS0Z,1054.0
ATS0d,146.0
ATS0i,6532.060466927985
ATS0m,4173.539425000001
ATS0p,65.095722477584
ATS0s,241.4722222222222
ATS0v,9896.352498432943
ATS1Z,1162.0
ATS1d,179.0
ATS1i,6230.253621094648
ATS1m,4460.193747000002
ATS1p,81.02569263600002
ATS1s,162.55555555555557
ATS1v,12150.784573444393
ATS2Z,1683.0
ATS2d,273.0
ATS2i,10399.577213385692
ATS2m,6419.626781999999
ATS2p,116.88311314909399
ATS2s,268.2222222222221
ATS2v,17324.300202576098
ATS3Z,1852.0
ATS3d,298.0
ATS3i,12777.622534525495
ATS3m,6927.624447999999
ATS3p,131.35231189309397
ATS3s,310.27777777777777
ATS3v,19272.810971045197
ATS4Z,1926.0
ATS4d,292.0
ATS4i,14855.05671015954
ATS4m,7057.882498
ATS4p,130.81805859109394
ATS4s,401.8333333333333
ATS4v,19097.668170332097
ATS5Z,1731.0
ATS5d,277.0
ATS5i,14762.396958607136
ATS5m,6295.484251
ATS5p,125.69599350418798
ATS5s,342.3888888888889
ATS5v,18152.26267645778
ATS6Z,1584.0
ATS6d,257.0
ATS6i,14070.77390097864
ATS6m,5676.8843830000005
ATS6p,121.88223976279198
ATS6s,305.3888888888889
ATS6v,17130.52678955236
ATS7Z,1398.0
ATS7d,229.0
ATS7i,14099.857384703288
ATS7m,4964.685535
ATS7p,115.05965447273496
ATS7s,282.16666666666663
ATS7v,15717.547587795612
ATS8Z,1133.0
ATS8d,193.0
ATS8i,13563.978108499332
ATS8m,3893.7939800000004
ATS8p,99.06289560128195
ATS8s,319.83333333333326
ATS8v,13050.790622464307
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.10526315789473684
GGI10,0.12244056728905214
JGI10,0.008745754806360867
JGT10,0.44234201420004476
Kier1,19.753086419753085
Kier2,8.79224376731302
Kier3,4.465974625144176
MAXdO,12.949599552784077
MID_C,39.12450956549164
MID_N,4.174721777544616
MID_O,7.210147338758115
MID_X,0.0
MID_h,11.384869116302731
MINdO,10.947703789180299
MPC10,84
MWC01,27.0
MWC02,4.875197323201151
MWC03,5.733341276897746
MWC04,6.61338421837956
MWC05,7.490529402060711
MWC06,8.377241230988792
MWC07,9.261698664251325
MWC08,10.151947911834128
MWC09,11.040502912487183
MWC10,11.933062413310262
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.6248200000000015
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.332718793265369
SRW05,2.3978952727983707
SRW06,6.855408798609928
SRW07,4.727387818712341
SRW08,8.461046030793236
SRW09,6.823286122355687
SRW10,10.110704953300079
SaaCH,15.418888837258663
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.827449190419971
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.289397655823105
SdssS,0
SsCH3,3.3128572265810723
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4420672713529856
SsssP,0
VE1_A,4.173861601313773
VE1_D,4.919434408170198
VE2_A,0.1669544640525509
VE2_D,0.19677737632680792
VE3_A,2.3451323826516504
VE3_D,2.509484298081246
VR1_A,227.29620340353907
VR1_D,146.01468053759254
VR2_A,9.091848136141563
VR2_D,5.840587221503702
VR3_A,6.34254475957309
VR3_D,5.899997900154862
WPath,1532
Xc-3d,1.7011296477876654
Xc-4d,0.0
Xc-5d,0.6301225755911409
Xc-6d,0.0
Xp-0d,17.974327015758657
Xp-1d,11.986071002992368
Xp-2d,10.83103942724848
Xp-3d,9.301466727328469
Xp-4d,7.399894686503361
Xp-5d,5.518369170952108
Xp-6d,3.594259118211314
Xp-7d,2.615854453444084
ZMIC0,80.5550749704052
ZMIC1,50.59659821064108
ZMIC2,31.598424788025277
ZMIC3,24.63417827792462
ZMIC4,23.870498825737048
ZMIC5,23.870498825737048
nAcid,1
nAtom,41
nBase,0
nRing,3
piPC1,3.6506582412937387
piPC2,4.2520603082138555
piPC3,4.847135491542889
piPC4,5.399575729872122
piPC5,5.835541464168558
piPC6,6.045745561312393
piPC7,6.385721241642017
piPC8,6.603393198779153
piPC9,6.858023265161539
AATS0Z,25.70731707317073
AATS0d,3.5609756097560976
AATS0i,159.31854797385327
AATS0m,101.79364451219514
AATS0p,1.5877005482337563
AATS0s,5.889566395663956
AATS0v,241.3744511812913
AATS1Z,27.023255813953487
AATS1d,4.162790697674419
AATS1i,144.8896190952244
AATS1m,103.72543597674424
AATS1p,1.8843184333953493
AATS1s,3.7803617571059434
AATS1v,282.5763854289394
AATS2Z,24.391304347826086
AATS2d,3.9565217391304346
AATS2i,150.71851033892307
AATS2m,93.03806930434781
AATS2p,1.6939581615810724
AATS2s,3.8872785829307555
AATS2v,251.07681453008837
AATS3Z,22.047619047619047
AATS3d,3.5476190476190474
AATS3i,152.11455398244638
AATS3m,82.4717196190476
AATS3p,1.563717998727309
AATS3s,3.693783068783069
AATS3v,229.43822584577615
AATS4Z,20.48936170212766
AATS4d,3.106382978723404
AATS4i,158.0325181931866
AATS4m,75.08385636170213
AATS4p,1.3916814743733399
AATS4s,4.274822695035461
AATS4v,203.16668266310742
AATS5Z,18.612903225806452
AATS5d,2.978494623655914
AATS5i,158.73545116781867
AATS5m,67.69337904301075
AATS5p,1.3515698226256772
AATS5s,3.6816009557945044
AATS5v,195.1856201769654
AATS6Z,17.797752808988765
AATS6d,2.8876404494382024
AATS6i,158.09858315706336
AATS6m,63.78521778651686
AATS6p,1.3694633681212582
AATS6s,3.431335830212235
AATS6v,192.47782909609396
AATS7Z,15.707865168539326
AATS7d,2.5730337078651684
AATS7i,158.42536387307064
AATS7m,55.78298353932584
AATS7p,1.2928051064352244
AATS7s,3.1704119850187262
AATS7v,176.60165828983835
AATS8Z,13.488095238095237
AATS8d,2.2976190476190474
AATS8i,161.4759298630873
AATS8m,46.354690238095245
AATS8p,1.179320185729547
AATS8s,3.8075396825396814
AATS8v,155.36655502933698
AMID_C,1.5649803826196658
AMID_N,0.16698887110178465
AMID_O,0.2884058935503246
AMID_X,0.0
AMID_h,0.45539476465210926
ATS0dv,394.0
ATS0pe,266.8051
ATS0se,324.575364
ATS1dv,397.0
ATS1pe,285.31660000000005
ATS1se,338.8542439999998
ATS2dv,558.0
ATS2pe,450.0192000000002
ATS2se,540.5578559999999
ATS3dv,543.0
ATS3pe,544.9990000000001
ATS3se,658.9133599999998
ATS4dv,562.0
ATS4pe,622.8098999999999
ATS4se,755.1530159999998
ATS5dv,455.0
ATS5pe,600.8475000000002
ATS5se,735.9606039999999
ATS6dv,403.0
ATS6pe,571.4127
ATS6se,699.6761879999999
ATS7dv,325.0
ATS7pe,548.9220000000003
ATS7se,680.110924
ATS8dv,293.0
ATS8pe,514.8062000000001
ATS8se,644.1519280000002
ATSC0Z,298.4878048780488
ATSC0c,0.9880776904585911
ATSC0d,26.487804878048784
ATSC0i,61.62077463599995
ATSC0m,1414.2880979512197
ATSC0p,9.352322050039026
ATSC0s,86.02439024390245
ATSC0v,1964.9136665854817
ATSC1Z,9.781082688875644
ATSC1c,-0.5288798249908228
ATSC1d,12.390838786436648
ATSC1i,-2.3066443905019747
ATSC1m,46.23963434384288
ATSC1p,0.13681567266072786
ATSC1s,-7.377206028157841
ATSC1v,28.310999630029542
ATSC2Z,74.08149910767399
ATSC2c,0.13570069850112937
ATSC2d,-0.5038667459845321
ATSC2i,3.128074137962015
ATSC2m,347.2376525698988
ATSC2p,1.0111480531914445
ATSC2s,22.595809372727867
ATSC2v,321.1639760048621
ATSC3Z,-17.096966091612167
ATSC3c,-0.26187025785492324
ATSC3d,-10.316478286734085
ATSC3i,-25.250124223889962
ATSC3m,-81.42724853420592
ATSC3p,-2.27582354030654
ATSC3s,-3.095363209729658
ATSC3v,-294.44591777286985
ATSC4Z,-102.2403331350387
ATSC4c,0.22604192719654068
ATSC4d,-7.6549672813801335
ATSC4i,-5.37341281008799
ATSC4m,-492.935176619869
ATSC4p,-3.049516283661618
ATSC4s,-13.496298499570376
ATSC4v,-768.3778090911608
ATSC5Z,-70.9845330160619
ATSC5c,-0.1379375097802833
ATSC5d,-6.789411064842357
ATSC5i,-2.2821840161100084
ATSC5m,-321.5815286210589
ATSC5p,0.3982212899148958
ATSC5s,-32.596652125057844
ATSC5v,-11.654263122528008
ATSC6Z,-141.44913741820338
ATSC6c,0.3416029385998243
ATSC6d,-11.132064247471744
ATSC6i,1.3306311517940022
ATSC6m,-667.6774991624033
ATSC6p,-1.3387342758675416
ATSC6s,-18.55904223676383
ATSC6v,-609.336620517682
ATSC7Z,-39.83938132064246
ATSC7c,-0.2995420196763105
ATSC7d,-3.2784057108863776
ATSC7i,-9.702531248126995
ATSC7m,-190.6107802599642
ATSC7p,-2.000929927959272
ATSC7s,-3.1627007733491874
ATSC7v,-330.3942431072416
ATSC8Z,-40.68233194527065
ATSC8c,0.07993552360826714
ATSC8d,9.317668054729324
ATSC8i,8.69808658477998
ATSC8m,-193.99378209518133
ATSC8p,0.9033861912305369
ATSC8s,23.335531099213444
ATSC8v,-90.84326324867254
AXp-0d,0.7189730806303463
AXp-1d,0.443928555666384
AXp-2d,0.2850273533486442
AXp-3d,0.18238170053585234
AXp-4d,0.11562335447661501
AXp-5d,0.07357825561269478
AXp-6d,0.04608024510527326
AXp-7d,0.03114112444576291
GATS1Z,0.6934177571194563
GATS1c,1.4715257289539048
GATS1d,0.6497066255514153
GATS1i,1.1167347394637879
GATS1m,0.6985981385188872
GATS1p,0.9706205433265713
GATS1s,0.6599294186083142
GATS1v,0.8753999607282378
GATS2Z,0.6690730464151811
GATS2c,0.8067447607030583
GATS2d,1.2037259454987053
GATS2i,1.0414241312032826
GATS2m,0.6750302947307496
GATS2p,0.906946340175715
GATS2s,0.46152135789837495
GATS2v,0.8276416005333692
GATS3Z,0.8902014801671608
GATS3c,1.085927746245888
GATS3d,1.3303516618433742
GATS3i,1.2288126769671541
GATS3m,0.8925732737535825
GATS3p,1.0893010931334237
GATS3s,0.7833541853246982
GATS3v,1.0035296902724842
GATS4Z,1.099157489924998
GATS4c,0.937830845661163
GATS4d,1.1566944868931466
GATS4i,1.0834861548894699
GATS4m,1.0983952650546494
GATS4p,1.0694639931411323
GATS4s,1.2446302451671367
GATS4v,1.0678930727477918
GATS5Z,1.0915234937186657
GATS5c,1.0464323385185699
GATS5d,1.1934889799798012
GATS5i,1.0061029785922557
GATS5m,1.0844510214679173
GATS5p,0.9385467504305246
GATS5s,1.2678741464971193
GATS5v,0.9486223481554126
GATS6Z,1.1759650820524026
GATS6c,0.7015732761134064
GATS6d,1.213193452935212
GATS6i,1.0010537535712696
GATS6m,1.1746922601228684
GATS6p,1.0215125825781777
GATS6s,0.9038460925827403
GATS6v,1.0911409079258545
GATS7Z,1.042709115648257
GATS7c,0.8740395444126595
GATS7d,0.933225733027086
GATS7i,1.033068135811492
GATS7m,1.046645281724033
GATS7p,1.0877437226120226
GATS7s,0.731798959834372
GATS7v,1.097832351675195
GATS8Z,1.126312267021533
GATS8c,0.6969787946347906
GATS8d,0.6022537928615276
GATS8i,0.8342099076206116
GATS8m,1.1275121545505582
GATS8p,0.95548287606431
GATS8s,0.9003691102500287
GATS8v,1.0705559944442637
MATS1Z,0.0312446554194521
MATS1c,-0.5103654988195245
MATS1d,0.44603623281510985
MATS1i,-0.03569183636345149
MATS1m,0.031173955108973892
MATS1p,0.0139486378146639
MATS1s,-0.0817684396999448
MATS1v,0.013738114507835908
MATS2Z,0.14747484077866277
MATS2c,0.08160668858670915
MATS2d,-0.011303280219926846
MATS2i,0.030163702592805396
MATS2m,0.1458893841657005
MATS2p,0.06424362857219737
MATS2s,0.15607777499272912
MATS2v,0.09712211213014242
MATS3Z,-0.02795741601101959
MATS3c,-0.12935989456298408
MATS3d,-0.19010348153994558
MATS3i,-0.20000503836239894
MATS3m,-0.028101949184411633
MATS3p,-0.11877463445177584
MATS3s,-0.0175628335005993
MATS3v,-0.07314196688919386
MATS4Z,-0.14940036788099853
MATS4c,0.09978239204407388
MATS4d,-0.12605305434740022
MATS4i,-0.03803461774864082
MATS4m,-0.15202252014817477
MATS4p,-0.14222223733969783
MATS4s,-0.06843039946485109
MATS4v,-0.1705639887264491
MATS5Z,-0.10484266351765262
MATS5c,-0.06154491778626471
MATS5d,-0.11300223766807263
MATS5i,-0.016327677509375617
MATS5m,-0.1002430141854223
MATS5p,0.01877180047602568
MATS5s,-0.16705223977922154
MATS5v,-0.0026148227445632263
MATS6Z,-0.2183069496190718
MATS6c,0.15926647002705932
MATS6d,-0.19360812796159496
MATS6i,0.009947739023978408
MATS6m,-0.21748169253678537
MATS6p,-0.06594301191604543
MATS6s,-0.0993865939478119
MATS6v,-0.14285901662990708
MATS7Z,-0.061486510059843055
MATS7c,-0.13965629304643942
MATS7d,-0.05701781612763051
MATS7i,-0.0725356899981138
MATS7m,-0.06208739272882266
MATS7p,-0.09856126675854639
MATS7s,-0.016936760719075586
MATS7v,-0.07746095521123095
MATS8Z,-0.06652483676915769
MATS8c,0.03948692375569812
MATS8d,0.17169823730597203
MATS8i,0.06889713197618401
MATS8m,-0.0669506032030605
MATS8p,0.04714748869226324
MATS8s,0.13240386331894705
MATS8v,-0.022565960509481876
MAXaaN,4.020213029248022
MAXaaO,5.232592036023673
MAXsOH,8.971360056307677
MINaaN,4.020213029248022
MINaaO,5.232592036023673
MINsOH,8.971360056307677
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.36501297235383
SpAD_D,254.4322937755862
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,688
TMWC10,127.47690535341087
TSRW10,73.71578097506747
VE1_Dt,4.9231540281370165
VE2_Dt,0.19692616112548067
VE3_Dt,2.5102401196149744
VR1_Dt,145.21590057550293
VR2_Dt,5.808636023020117
VR3_Dt,5.894512336365027
Xc-3dv,0.6647565297626374
Xc-4dv,0.0
Xc-5dv,0.14483981778118735
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3927315619253478
Xch-7d,0.4645347266722803
Xp-0dv,13.762538080598098
Xp-1dv,7.618638215599603
Xp-2dv,5.54458875275126
Xp-3dv,3.9300076609280468
Xp-4dv,2.529648273985508
Xp-5dv,1.603720447598282
Xp-6dv,0.8215419564795156
Xp-7dv,0.4647261799887335
Xpc-4d,4.482621963592196
Xpc-5d,6.772615520808434
Xpc-6d,9.992556327614162
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.09233340239678
AATS0dv,9.609756097560975
AATS0pe,6.507441463414634
AATS0se,7.9164722926829265
AATS1dv,9.232558139534884
AATS1pe,6.635269767441861
AATS1se,7.8803312558139496
AATS2dv,8.08695652173913
AATS2pe,6.522017391304351
AATS2se,7.834171826086955
AATS3dv,6.464285714285714
AATS3pe,6.488083333333335
AATS3se,7.844206666666664
AATS4dv,5.9787234042553195
AATS4pe,6.625637234042552
AATS4se,8.033542723404253
AATS5dv,4.89247311827957
AATS5pe,6.460725806451615
AATS5se,7.913554881720429
AATS6dv,4.52808988764045
AATS6pe,6.420367415730337
AATS6se,7.86153020224719
AATS7dv,3.651685393258427
AATS7pe,6.167662921348318
AATS7se,7.6416957752808985
AATS8dv,3.488095238095238
AATS8pe,6.128645238095239
AATS8se,7.668475333333336
AATSC0Z,7.280190362879239
AATSC0c,0.024099455864843685
AATSC0d,0.6460440214158241
AATSC0i,1.502945722829267
AATSC0m,34.49483165734682
AATSC0p,0.2281054158546104
AATSC0s,2.0981558596073766
AATSC0v,47.92472357525565
AATSC1Z,0.22746703927617776
AATSC1c,-0.012299530813740064
AATSC1d,0.2881590415450383
AATSC1i,-0.05364289280237151
AATSC1m,1.0753403335777414
AATSC1p,0.0031817598293192527
AATSC1s,-0.17156293088739163
AATSC1v,0.6583953402332452
AATSC2Z,1.0736449146039708
AATSC2c,0.00196667678987144
AATSC2d,-0.007302416608471479
AATSC2i,0.04533440779655094
AATSC2m,5.032429747389838
AATSC2p,0.01465431961147021
AATSC2s,0.32747549815547633
AATSC2v,4.654550376882059
AATSC3Z,-0.20353531061443056
AATSC3c,-0.003117503069701467
AATSC3d,-0.1228152176992153
AATSC3i,-0.300596716951071
AATSC3m,-0.9693720063595942
AATSC3p,-0.027093137384601666
AATSC3s,-0.03684956202059116
AATSC3v,-3.5053085449151173
AATSC4Z,-1.0876631184578585
AATSC4c,0.002404701353154688
AATSC4d,-0.08143582214234185
AATSC4i,-0.05716396606476585
AATSC4m,-5.2439912406369045
AATSC4p,-0.03244166259214487
AATSC4s,-0.14357764361245082
