DLiP-ID,C000H8
GATS5v,0.9809958804088131
GATS6Z,0.6186717267552182
GATS6c,0.771575281013647
GATS6d,1.0933503836317133
GATS6i,1.0827958688865946
GATS6m,0.6213769678423872
GATS6p,0.8610930303205421
GATS6s,1.0872711878604848
GATS6v,0.9107725576776491
GATS7Z,1.14
GATS7c,1.0733610079999663
GATS7d,1.1152173913043477
GATS7i,1.137738324862261
GATS7m,1.1322310543528555
GATS7p,0.8046422058671361
GATS7s,2.752141752968047
GATS7v,0.9192953506276939
GATS8Z,1.4893548387096773
GATS8c,0.6780793193768966
GATS8d,0.4646739130434782
GATS8i,1.213591070619224
GATS8m,1.4860434752053289
GATS8p,1.4496053499638097
GATS8s,3.7707704634924664
GATS8v,1.1574025464119715
MATS1Z,-0.00989247311827957
MATS1c,-0.19303508566314925
MATS1d,0.059782608695652086
MATS1i,0.12929082608785672
MATS1m,-0.009237029539876294
MATS1p,0.06861238103309111
MATS1s,0.08216152337779506
MATS1v,0.034106971383285584
MATS2Z,-0.021624850657108726
MATS2c,-0.38707977976050345
MATS2d,-0.31924315619967797
MATS2i,-0.35590041319942994
MATS2m,-0.022468993771383606
MATS2p,-0.17472996483890657
MATS2s,-7.324483401374051e-05
MATS2v,-0.19462830813477322
MATS3Z,-0.18428152492668626
MATS3c,-0.09232969568103616
MATS3d,-0.08629776021080367
MATS3i,-0.24750051443562868
MATS3m,-0.18524060450911106
MATS3p,-0.2675248391856761
MATS3s,0.25635231998840413
MATS3v,-0.23579991775193326
MATS4Z,0.11604746014089729
MATS4c,0.4458507659980113
MATS4d,0.03260869565217392
MATS4i,0.1848227061345608
MATS4m,0.11707529841745656
MATS4p,0.10004705800623394
MATS4s,0.4022332298742309
MATS4v,0.14934520971046614
MATS5Z,-0.2802764976958526
MATS5c,-0.27826590087604436
MATS5d,0.09653209109730851
MATS5i,0.24785792144019972
MATS5m,-0.27968522977633464
MATS5p,-0.016311913259088602
MATS5s,-0.2038086131315854
MATS5v,0.07552400916240308
MATS6Z,0.055154965211891206
MATS6c,0.1283061362706635
MATS6d,-0.22250639386189255
MATS6i,-0.15794534815065192
MATS6m,0.05631728387935924
MATS6p,0.011967058074970695
MATS6s,-0.0936902816841765
MATS6v,0.010076644204455386
MATS7Z,-0.09562724014336915
MATS7c,-0.17300282616766652
MATS7d,-0.21521739130434767
MATS7i,-0.1512358317171534
MATS7m,-0.09136012172087636
MATS7p,0.13015060353711191
MATS7s,-0.8036030739887464
MATS7v,-0.053279192535500015
MATS8Z,0.17881720430107528
MATS8c,0.29593358645413564
MATS8d,0.34239130434782616
MATS8i,-0.20674605490597095
MATS8m,0.16731684351729384
MATS8p,-0.40321578806726405
MATS8s,-1.0971123132622052
MATS8v,-0.3052138055724186
MAXdsN,3.557839506172839
MAXsCl,5.709427945046331
MAXtsC,1.6299886621315192
MINdsN,3.557839506172839
MINsCl,5.709427945046331
MINtsC,1.6299886621315192
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,17.21414964719642
SpAD_D,100.88174688331864
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,167
TMWC10,93.55219046913557
TSRW10,44.37247422087633
VE1_Dt,3.6968500428650546
VE2_Dt,0.2640607173475039
VE3_Dt,1.6439533539096822
VR1_Dt,55.9245022507737
VR2_Dt,3.994607303626693
VR3_Dt,4.3604748436587135
Xc-3dv,0.3282172692754417
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.1422588984322123
Xp-0dv,7.7849352822860585
Xp-1dv,4.0327411055596745
Xp-2dv,2.7426035222466756
Xp-3dv,1.5683225593511159
Xp-4dv,0.9437662448665987
Xp-5dv,0.5249559137692829
Xp-6dv,0.2415778742657544
Xp-7dv,0.08930321290469004
Xpc-4d,1.3299029344524385
Xpc-5d,1.7293321798137806
Xpc-6d,1.829466756132913
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,19
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,0
nSpiro,0
naRing,1
piPC10,5.497168225293202
AATS0dv,10.926575698505523
AATS0pe,6.824973684210526
AATS0se,8.123112263157896
AATS1dv,10.374269005847953
AATS1pe,6.813452631578947
AATS1se,7.994757157894736
AATS2dv,8.4320987654321
AATS2pe,6.697314814814816
AATS2se,7.9396903703703705
AATS3dv,7.104377104377105
AATS3pe,6.705915151515152
AATS3se,8.064206181818182
AATS4dv,5.980842911877395
AATS4pe,6.577627586206897
AATS4se,8.003371172413793
AATS5dv,6.423280423280423
AATS5pe,6.6211142857142855
AATS5se,8.027334952380953
AATS6dv,7.712418300653595
AATS6pe,6.538617647058823
AATS6se,7.818429294117647
AATS7dv,6.681481481481482
AATS7pe,6.914066666666668
AATS7se,8.2477944
AATS8dv,4.722222222222222
AATS8pe,7.4141
AATS8se,8.8165885
AATSC0Z,12.880886426592799
AATSC0c,0.017640404076073594
AATSC0d,0.5096952908587259
AATSC0i,1.9041536372901096
AATSC0m,60.07152716343491
AATSC0p,0.2193748920759834
AATSC0s,2.0385835717732705
AATSC0v,40.65394734863473
AATSC1Z,-0.12742382271468147
AATSC1c,-0.003405216911957433
AATSC1d,0.03047091412742378
AATSC1i,0.24618959676343538
AATSC1m,-0.5548824709141295
AATSC1p,0.015051833684210614
AATSC1s,0.16749313178983852
AATSC1v,1.3865830188374837
AATSC2Z,-0.27854724530624814
AATSC2c,-0.006828243724652854
AATSC2d,-0.1627167333538525
AATSC2i,-0.6776890663067474
AATSC2m,-1.34974676967272
AATSC2p,-0.038331367178975506
AATSC2s,-0.00014931571533767147
AATSC2v,-7.912408991464928
AATSC3Z,-2.3737093930999755
AATSC3c,-0.0016287331400343847
AATSC3d,-0.04398556199110216
AATSC3i,-0.4712790047937756
AATSC3m,-11.127686005540168
AATSC3p,-0.05868823272400252
AATSC3s,0.5225956281143254
AATSC3v,-9.586197441099495
AATSC4Z,1.4947941541694527
AATSC4c,0.007864987669831852
AATSC4d,0.016620498614958453
AATSC4i,0.35193082813992504
AATSC4m,7.032891969051489
AATSC4p,0.02194781255263722
AATSC4s,0.8199860544429086
AATSC4v,6.071472292340102
AATSC5Z,-3.6102097348634756
AATSC5c,-0.004908722932046063
AATSC5d,0.04920195224904368
AATSC5i,0.47195956264152256
AATSC5m,-16.80111887772062
AATSC5p,-0.0035784242107653654
AATSC5s,-0.41548089051594406
AATSC5v,3.070349092046142
