DLiP-ID,I001D5
IC5,4.990092479567238
MID,50.32273922667905
Mpe,0.9495888678051866
Mse,0.993961891783944
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,102.23480000000006
SdO,37.557656782748914
SdS,0
Spe,58.87450980392157
SsF,0
SsI,0
Sse,61.62563729060453
StN,0
fMF,0.08064516129032258
nBr,0
nCl,0
AMID,1.9354899702568864
BIC0,0.23990499899039483
BIC1,0.43195385149959326
BIC2,0.6830638744989033
BIC3,0.8232367349476077
BIC4,0.8285931106319927
BIC5,0.8285931106319927
CIC0,4.509400166282497
CIC1,3.3528113384020517
CIC2,1.8405344183621724
CIC3,0.9963618953357649
CIC4,0.9641038308196368
CIC5,0.9641038308196368
GGI1,6.0
GGI2,3.7777777777777795
GGI3,1.8055555555555556
GGI4,1.6100000000000005
GGI5,1.1355555555555554
GGI6,0.653061224489796
GGI7,0.45663265306122447
GGI8,0.3719135802469135
GGI9,0.14
JGI1,0.23076923076923078
JGI2,0.10793650793650798
JGI3,0.04751461988304093
JGI4,0.04128205128205128
JGI5,0.029116809116809115
JGI6,0.017185821697099892
JGI7,0.015221088435374149
JGI8,0.01487654320987654
JGI9,0.008235294117647061
MIC0,13.695183212604723
MIC1,24.56489658441689
MIC2,30.96648024421769
MIC3,32.83844676912077
MIC4,33.35454354331432
MIC5,33.35454354331432
MPC2,35
MPC3,43
MPC4,48
MPC5,51
MPC6,53
MPC7,48
MPC8,48
MPC9,43
Mare,0.9643870967741938
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.13330419182565292
RPCG,0.09247413486974077
SIC0,0.24265174824417265
SIC1,0.43689942964204986
SIC2,0.6908844918076638
SIC3,0.8326622362790342
SIC4,0.8380799388260355
SIC5,0.8380799388260355
SaaN,0
SaaO,0
SaaS,0
Sare,59.792000000000016
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,89.57736093447141
TIC1,161.28586826305903
TIC2,255.04703730553155
TIC3,307.3857337331688
TIC4,309.38573373316876
TIC5,309.38573373316876
Vabc,387.27206565541417
WPol,38
apol,62.54054799999996
bpol,40.999452000000026
nRot,9
ABCGG,18.06352582621707
ATS0Z,1108.0
ATS0d,158.0
ATS0i,10467.442347230466
ATS0m,4330.284802000003
ATS0p,75.76477657456397
ATS0s,266.22222222222223
ATS0v,10788.26495653056
ATS1Z,1240.0
ATS1d,199.0
ATS1i,9361.697984873006
ATS1m,4530.261438000002
ATS1p,99.11482712000003
ATS1s,167.3611111111111
ATS1v,13848.46150498294
ATS2Z,1811.0
ATS2d,333.0
ATS2i,18703.519571071283
ATS2m,6459.021434999998
ATS2p,151.00545843667814
ATS2s,286.00000000000017
ATS2v,20124.626998415453
ATS3Z,2150.0
ATS3d,394.0
ATS3i,26930.84806881756
ATS3m,7461.165870000002
ATS3p,181.68542258850704
ATS3s,440.80555555555554
ATS3v,23655.943058981768
ATS4Z,2250.0
ATS4d,396.0
ATS4i,30027.335820372056
ATS4m,7708.579502999998
ATS4p,183.95358035729902
ATS4s,513.4444444444443
ATS4v,24445.701274273975
ATS5Z,2249.0
ATS5d,395.0
ATS5i,29317.073157696715
ATS5m,7710.327590999998
ATS5p,185.61644840390304
ATS5s,572.9444444444445
ATS5v,24593.253162660283
ATS6Z,2210.0
ATS6d,398.0
ATS6i,28558.911408255706
ATS6m,7508.095602
ATS6p,198.38232597196
ATS6s,495.361111111111
ATS6v,25609.807169118478
ATS7Z,2002.0
ATS7d,380.0
ATS7i,32734.71920480624
ATS7m,6396.631409999999
ATS7p,198.70953238014798
ATS7s,511.08333333333326
ATS7v,24647.390376605592
ATS8Z,1654.0
ATS8d,336.0
ATS8i,32603.265429594016
ATS8m,5273.7182729999995
ATS8p,175.73693471907106
ATS8s,456.2777777777778
ATS8v,20917.493734128577
C1SP1,0
C1SP2,3
C1SP3,7
C2SP1,0
C2SP2,0
C2SP3,7
C3SP2,0
C3SP3,2
C4SP3,0
FCSP3,0.8421052631578947
GGI10,0.1322314049586777
JGI10,0.009445100354191265
JGT10,0.5215830668018291
Kier1,24.03846153846154
Kier2,11.755102040816327
Kier3,7.164954029204976
MAXdO,13.000780265810029
MID_C,37.14413101817111
MID_N,7.883877854714001
MID_O,5.2947303537939305
MID_X,0.0
MID_h,13.17860820850793
MINdO,11.94984378409266
MPC10,36
MWC01,26.0
MWC02,4.812184355372417
MWC03,5.631211781821365
MWC04,6.484635235635252
MWC05,7.332369205929062
MWC06,8.192847134592865
MWC07,9.05193063522854
MWC08,9.918031277976969
MWC09,10.783549889802996
MWC10,11.653843260828436
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,5
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.0178000000000025
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.262690188904886
SRW05,2.3978952727983707
SRW06,6.732210706467206
SRW07,4.59511985013459
SRW08,8.282230063296685
SRW09,6.6052979209482015
SRW10,9.879348536682802
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.649129181120973
SdssS,0
SsCH3,9.5613854433336
SsNH2,5.606615977215343
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.732064669621037
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6194066515495087
SsssP,0
VE1_A,4.021337735091209
VE1_D,5.013259812629377
VE2_A,0.15466683596504652
VE2_D,0.19281768510112987
VE3_A,2.3471260622259216
VE3_D,2.567597809739454
VR1_A,298.4149432943287
VR1_D,146.18545051422043
VR2_A,11.477497819012642
VR2_D,5.622517327470017
VR3_A,6.653996390167282
VR3_D,5.94038746970431
WPath,1772
Xc-3d,1.9428937128833679
Xc-4d,0.0
Xc-5d,0.6807004645676406
Xc-6d,0.0
Xp-0d,19.85300667219902
Xp-1d,12.221651770411382
Xp-2d,10.71976040213748
Xp-3d,8.529736226952261
Xp-4d,5.899222667327146
Xp-5d,3.9879048257055394
Xp-6d,2.7411380545408015
Xp-7d,1.4300559839772835
ZMIC0,88.22013954242873
ZMIC1,51.79269346127524
ZMIC2,34.86508199898633
ZMIC3,27.0960189611919
ZMIC4,26.07558120367271
ZMIC5,26.07558120367271
nAcid,0
nAtom,62
nBase,1
nRing,1
piPC1,3.4011973816621555
piPC2,3.7376696182833684
piPC3,3.9889840465642745
piPC4,4.110873864173311
piPC5,4.248495242049359
piPC6,4.204692619390966
piPC7,4.060443010546419
piPC8,4.143134726391533
piPC9,3.9889840465642745
AATS0Z,17.870967741935484
AATS0d,2.5483870967741935
AATS0i,168.82971527791074
AATS0m,69.84330325806457
AATS0p,1.222012525396193
AATS0s,4.293906810035843
AATS0v,174.00427349242838
AATS1Z,20.0
AATS1d,3.2096774193548385
AATS1i,150.9951287882743
AATS1m,73.06873287096778
AATS1p,1.5986262438709682
AATS1s,2.6993727598566304
AATS1v,223.36228233843454
AATS2Z,15.478632478632479
AATS2d,2.8461538461538463
AATS2i,159.8591416330879
AATS2m,55.20531141025639
AATS2p,1.290644943903232
AATS2s,2.444444444444446
AATS2v,172.00535896081584
AATS3Z,13.190184049079754
AATS3d,2.4171779141104293
AATS3i,165.2199268025617
AATS3m,45.7740237423313
AATS3p,1.1146344944080187
AATS3s,2.7043285616905246
AATS3v,145.12848502442802
AATS4Z,12.640449438202246
AATS4d,2.2247191011235956
AATS4i,168.69289786725875
AATS4m,43.306626421348305
AATS4p,1.0334470806589833
AATS4s,2.8845193508114852
AATS4v,137.3354004172695
AATS5Z,12.925287356321839
AATS5d,2.2701149425287355
AATS5i,168.4889261936593
AATS5m,44.31222753448275
AATS5p,1.0667611977235807
AATS5s,3.2927841634738186
AATS5v,141.34053541758783
AATS6Z,12.628571428571428
AATS6d,2.2742857142857145
AATS6i,163.19377947574688
AATS6m,42.903403440000005
AATS6p,1.1336132912683428
AATS6s,2.8306349206349197
AATS6v,146.3417552521056
AATS7Z,10.214285714285714
AATS7d,1.9387755102040816
AATS7i,167.0138734939094
AATS7m,32.635874540816324
AATS7p,1.0138241447966734
AATS7s,2.607568027210884
AATS7v,125.75199171737547
AATS8Z,8.659685863874346
AATS8d,1.7591623036649215
AATS8i,170.69772476227234
AATS8m,27.61109043455497
AATS8p,0.9200886634506338
AATS8s,2.3888888888888893
AATS8v,109.51567400067317
AMID_C,1.4286204237758118
AMID_N,0.3032260713351539
AMID_O,0.2036434751459204
AMID_X,0.0
AMID_h,0.5068695464810742
ATS0dv,296.0
ATS0pe,370.2546999999999
ATS0se,465.9961999999998
ATS1dv,268.0
ATS1pe,392.14150000000006
ATS1se,474.2547999999998
ATS2dv,371.0
ATS2pe,710.6317999999998
ATS2se,880.3141720000002
ATS3dv,405.0
ATS3pe,982.6765999999997
ATS3se,1231.221128
ATS4dv,402.0
ATS4pe,1088.3534999999997
ATS4se,1367.4448920000002
ATS5dv,402.0
ATS5pe,1071.9869
ATS5se,1344.0878679999996
ATS6dv,303.0
ATS6pe,1055.7149
ATS6se,1323.9919519999994
ATS7dv,239.0
ATS7pe,1166.8254999999997
ATS7se,1477.5464319999996
ATS8dv,207.0
ATS8pe,1095.1987
ATS8se,1407.7078119999999
ATSC0Z,449.8709677419356
ATSC0c,1.028376302200101
ATSC0d,33.0967741935484
ATSC0i,80.75737655112191
ATSC0m,2139.825697419354
ATSC0p,12.678967798107479
ATSC0s,109.20430107526877
ATSC0v,2924.5987723549674
ATSC1Z,1.9354838709677136
ATSC1c,-0.6815125366299156
ATSC1d,14.483870967741934
ATSC1i,-13.458133468000103
ATSC1m,9.031449290322918
ATSC1p,-0.728131606451611
ATSC1s,-6.101254480286737
ATSC1v,-72.33890335664722
ATSC2Z,65.30801248699274
ATSC2c,-0.019437192936724638
ATSC2d,-1.8761706555671225
ATSC2i,-20.357142893313075
ATSC2m,297.15930441831455
ATSC2p,-1.5616088400517343
ATSC2s,14.178980228928202
ATSC2v,-121.04908071649254
ATSC3Z,55.2747138397502
ATSC3c,0.7717470732622631
ATSC3d,-1.4963579604578614
ATSC3i,-3.3921078451060276
ATSC3m,245.66099365556744
ATSC3p,-2.385639028724287
ATSC3s,12.291738929355988
ATSC3v,-275.8021531666901
ATSC4Z,-8.04890738813737
ATSC4c,-0.82279488490588
ATSC4d,2.3350676378772097
ATSC4i,-10.195087195432981
ATSC4m,-23.69694804266367
ATSC4p,0.2530530697199659
ATSC4s,-40.995143947277136
ATSC4v,254.64394751720795
ATSC5Z,-28.70239334027059
ATSC5c,0.021531532452235644
ATSC5d,-8.14255983350677
ATSC5i,29.352281608482997
ATSC5m,-127.1774218865763
ATSC5p,3.5273186192059964
ATSC5s,20.31015146259685
ATSC5v,407.17839726771535
ATSC6Z,-99.4422476586889
ATSC6c,0.6344233638531814
ATSC6d,-15.90218522372529
ATSC6i,-9.872066233834055
ATSC6m,-479.27361813527517
ATSC6p,-3.2712186762002835
ATSC6s,-5.14206844721933
ATSC6v,-827.6149342664964
ATSC7Z,-276.7533818938606
ATSC7c,-0.5685182562536044
ATSC7d,-7.209157127991674
ATSC7i,-23.84838193251198
ATSC7m,-1308.1470108095739
ATSC7p,-4.761142174908046
ATSC7s,-51.61270089027631
ATSC7v,-1397.7694942099072
ATSC8Z,19.39750260145682
ATSC8c,-0.005635168272044472
ATSC8d,-7.346514047866803
ATSC8i,18.659940247487047
ATSC8m,97.25923611134212
ATSC8p,2.6175879839583303
ATSC8s,14.596427332639603
ATSC8v,421.1630574540809
AXp-0d,0.7635771796999623
AXp-1d,0.470063529631207
AXp-2d,0.3062788686324994
AXp-3d,0.19836595876633165
AXp-4d,0.12290047223598222
AXp-5d,0.07819421226873606
AXp-6d,0.0517195859347321
AXp-7d,0.02979283299952674
GATS1Z,1.0541373870643909
GATS1c,1.8271864458561962
GATS1d,1.0701754385964908
GATS1i,1.7108782294100358
GATS1m,1.0643208007646738
GATS1p,1.4672247741934212
GATS1s,0.6321632532493111
GATS1v,1.3301351718313685
GATS2Z,0.9288798307513348
GATS2c,1.1019982818003742
GATS2d,1.543776344945935
GATS2i,1.3976033831662864
GATS2m,0.9383865886127986
GATS2p,1.2491376870035333
GATS2s,0.5156178992334962
GATS2v,1.15996911557078
GATS3Z,0.9732852131666487
GATS3c,0.9554494894685605
GATS3d,1.2777179827551148
GATS3i,1.1175258003904793
GATS3m,0.9769111286976647
GATS3p,1.1153480591825602
GATS3s,0.8931855789962883
GATS3v,1.0667609740976687
GATS4Z,1.085898135182735
GATS4c,1.7072151630332812
GATS4d,1.0561469216111434
GATS4i,1.0566202653101806
GATS4m,1.0772998022790838
GATS4p,0.9391030371746425
GATS4s,1.5322761733437777
GATS4v,0.9244832613212833
GATS5Z,1.1143680633510862
GATS5c,1.4147326085931713
GATS5d,1.2975706347605918
GATS5i,0.8972723189281193
GATS5m,1.106009377629822
GATS5p,0.8577028011738167
GATS5s,1.416484711112017
GATS5v,0.9115307193470538
GATS6Z,1.1083876585195958
GATS6c,0.8889902318016585
GATS6d,1.4007407407407402
GATS6i,1.1381852359278957
GATS6m,1.1091231918012079
GATS6p,1.1770497220838863
GATS6s,1.214259691667136
GATS6v,1.1554971975390567
GATS7Z,1.2161990710524848
GATS7c,1.1904230208319075
GATS7d,1.020276385407964
GATS7i,1.0922486727048708
GATS7m,1.2124943588894037
GATS7p,1.1055916448587106
GATS7s,1.3865299750758915
GATS7v,1.1338634836675534
GATS8Z,0.9385122720921307
GATS8c,0.8473301413754746
GATS8d,0.8539925293163096
GATS8i,0.8078273789810508
GATS8m,0.9372296925045891
GATS8p,0.8406112460567663
GATS8s,0.882925038681044
GATS8v,0.881070294963584
MATS1Z,0.004302308905779371
MATS1c,-0.6627073525244529
MATS1d,0.43762183235867425
MATS1i,-0.1666489680912392
MATS1m,0.0042206471775784885
MATS1p,-0.05742830315889715
MATS1s,-0.05587009321255088
MATS1v,-0.024734641907271933
MATS2Z,0.07692797983920888
MATS2c,-0.01001583849791813
MATS2d,-0.030039486179837125
MATS2i,-0.1335796959660281
MATS2m,0.07358965419495087
MATS2p,-0.06526708069326498
MATS2s,0.06880358711788412
MATS2v,-0.02193315107385287
MATS3Z,0.046735040238465746
MATS3c,0.28544800759111233
MATS3d,-0.01719704851768144
MATS3i,-0.0159768638469597
MATS3m,0.04366785811640393
MATS3p,-0.07156899478728872
MATS3s,0.04281319795646
MATS3v,-0.03587033594486471
MATS4Z,-0.006231902506779769
MATS4c,-0.2786834703909821
MATS4d,0.02457454497667387
MATS4i,-0.043972426282636
MATS4m,-0.0038573203174493437
MATS4p,0.006951834082062601
MATS4s,-0.13075682277814413
MATS4v,0.03032764948032766
MATS5Z,-0.02273382884063492
MATS5c,0.007460455112770931
MATS5d,-0.08766328336806259
MATS5i,0.12950964246989174
MATS5m,-0.0211774692260159
MATS5p,0.09912957248821418
MATS5s,0.06626983049108248
MATS5v,0.04960904610906292
MATS6Z,-0.07831349490893448
MATS6c,0.21856506625192043
MATS6d,-0.17022556390977442
MATS6i,-0.04330913393299414
MATS6m,-0.079352162348613
MATS6p,-0.0914069712721706
MATS6s,-0.016682139575010784
MATS6v,-0.10025722191766757
MATS7Z,-0.19459899261583308
MATS7c,-0.17487509893575243
MATS7d,-0.06890241476707638
MATS7i,-0.09341407855976788
MATS7m,-0.19338098703984122
MATS7p,-0.11878534671924193
MATS7s,-0.14950387894425196
MATS7v,-0.15118366966386287
MATS8Z,0.013996394469918752
MATS8c,-0.0017787427832502082
MATS8d,-0.0720533153710337
MATS8i,0.07500433567119486
MATS8m,0.014754033926567461
MATS8p,0.06701556937690821
MATS8s,0.04338755209310669
MATS8v,0.046745767932662365
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,5
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.230066909116665
SpAD_D,283.39392336297624
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.664302837692815
SssNH2,0
SsssAs,0
SsssCH,-1.4256365143735779
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,457
TMWC10,125.8606027771879
TSRW10,73.72508445278487
VE1_Dt,5.042270908415559
VE2_Dt,0.1939334964775215
VE3_Dt,2.573368002697928
VR1_Dt,142.33284651093007
VR2_Dt,5.474340250420387
VR3_Dt,5.913679749284187
Xc-3dv,1.140587422267551
Xc-4dv,0.0
Xc-5dv,0.2049938748680667
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.13608276348795434
Xch-7d,0.26276270605226176
Xp-0dv,16.87870076914859
Xp-1dv,9.864584016646393
Xp-2dv,7.6362831844268015
Xp-3dv,5.20224000067241
Xp-4dv,3.2200809142289057
Xp-5dv,1.7600974533234157
Xp-6dv,1.16854114009315
Xp-7dv,0.61615432553828
Xpc-4d,4.675441074337566
Xpc-5d,5.813068890508288
Xpc-6d,8.417518307445143
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,62
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,0
piPC10,3.7612001156935624
AATS0dv,4.774193548387097
AATS0pe,5.971849999999998
AATS0se,7.516067741935481
AATS1dv,4.32258064516129
AATS1pe,6.3248629032258075
AATS1se,7.649270967741932
AATS2dv,3.1709401709401708
AATS2pe,6.073776068376066
AATS2se,7.524052752136754
AATS3dv,2.4846625766871164
AATS3pe,6.02869079754601
AATS3se,7.553503852760736
AATS4dv,2.258426966292135
AATS4pe,6.114345505617976
AATS4se,7.682274674157305
AATS5dv,2.310344827586207
AATS5pe,6.160844252873564
AATS5se,7.724642919540227
AATS6dv,1.7314285714285715
AATS6pe,6.032656571428571
AATS6se,7.565668297142854
AATS7dv,1.219387755102041
AATS7pe,5.953191326530611
AATS7se,7.538502204081631
AATS8dv,1.0837696335078535
AATS8pe,5.734024607329842
AATS8se,7.370197968586387
AATSC0Z,7.255983350676381
AATSC0c,0.01658671455161453
AATSC0d,0.5338189386056194
AATSC0i,1.302538331469708
AATSC0m,34.513317700312165
AATSC0p,0.20449948061463677
AATSC0s,1.7613596947623995
AATSC0v,47.17094794120915
AATSC1Z,0.031217481789801833
AATSC1c,-0.010992137687579284
AATSC1d,0.23361082206035377
AATSC1i,-0.21706666883871134
AATSC1m,0.14566853694069223
AATSC1p,-0.011744058168574371
AATSC1s,-0.09840733032720543
AATSC1v,-1.1667565057523746
AATSC2Z,0.5581881409144679
AATSC2c,-0.00016612985416003965
AATSC2d,-0.016035646628778825
AATSC2i,-0.17399267430182114
AATSC2m,2.539823114686449
AATSC2p,-0.013347084103006276
AATSC2s,0.12118786520451455
AATSC2v,-1.0346075274913893
AATSC3Z,0.33910867386349813
AATSC3c,0.004734644621240878
AATSC3d,-0.009180110186858045
AATSC3i,-0.020810477577337592
AATSC3m,1.5071226604636039
AATSC3p,-0.01463582226211219
AATSC3s,0.07540944128439257
AATSC3v,-1.6920377494888965
AATSC4Z,-0.04521858083223241
AATSC4c,-0.00462244317362854
AATSC4d,0.0131183575161641
AATSC4i,-0.05727577076085944
AATSC4m,-0.13312892158799816
AATSC4p,0.001421646459100932
AATSC4s,-0.23030979745661312
AATSC4v,1.430583974815775
AATSC5Z,-0.16495628356477351
AATSC5c,0.00012374443938066462
