DLiP-ID,T0064U
JGI5,0.024641577060931907
JGI6,0.013113890717577355
JGI7,0.009352598566308244
JGI8,0.005482141771140129
JGI9,0.008214285714285714
MIC0,15.293000453304215
MIC1,31.5481751206914
MIC2,41.970444892219525
MIC3,44.030271669414084
MIC4,44.13678114946254
MIC5,44.13678114946254
MPC2,38
MPC3,46
MPC4,55
MPC5,66
MPC6,62
MPC7,66
MPC8,69
MPC9,68
Mare,0.9989333333333336
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.17746962615759282
RPCG,0.11871830783512063
SIC0,0.29490669029031047
SIC1,0.6152956180079272
SIC2,0.802500846046974
SIC3,0.9645742425751235
SIC4,0.9838144088471165
SIC5,0.9838144088471165
SaaN,4.1517558122626665
SaaO,0
SaaS,0
Sare,44.95200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.759997036693465
SssS,0
StCH,0
StsC,0
TIC0,72.88128990896301
TIC1,152.06009152117122
TIC2,198.3247540276616
TIC3,238.37850183267193
TIC4,243.13338933483533
TIC5,243.13338933483533
Vabc,326.0634614018537
WPol,37
apol,52.208273999999996
bpol,23.239725999999997
nRot,6
ABCGG,15.643133301560034
ATS0Z,1126.0
ATS0d,152.0
ATS0i,7265.718966883983
ATS0m,4456.259771000002
ATS0p,70.55064428728197
ATS0s,235.44444444444443
ATS0v,10652.274458523147
ATS1Z,1246.0
ATS1d,185.0
ATS1i,6975.560196495797
ATS1m,4769.052129000003
ATS1p,86.94006954000004
ATS1s,172.13888888888889
ATS1v,13035.472236505362
ATS2Z,1749.0
ATS2d,270.0
ATS2i,11212.49585519199
ATS2m,6584.570173999997
ATS2p,122.80276769169795
ATS2s,286.6388888888888
ATS2v,17922.867213098183
ATS3Z,1834.0
ATS3d,293.0
ATS3i,14797.903367037743
ATS3m,6706.026008999999
ATS3p,132.656240748792
ATS3s,331.24999999999983
ATS3v,18951.95700328086
ATS4Z,1674.0
ATS4d,267.0
ATS4i,15379.565747224888
ATS4m,6040.757495999999
ATS4p,118.80114984388601
ATS4s,338.0833333333332
ATS4v,16835.169495455095
ATS5Z,1572.0
ATS5d,249.0
ATS5i,14674.520852896736
ATS5m,5717.721995
ATS5p,109.83169431928197
ATS5s,326.13888888888886
ATS5v,15722.762516703278
ATS6Z,1490.0
ATS6d,242.0
ATS6i,12657.837461424839
ATS6m,5480.442835
ATS6p,108.36603262903698
ATS6s,274.1388888888888
ATS6v,15461.504542864803
ATS7Z,1492.0
ATS7d,235.0
ATS7i,12508.736116925895
ATS7m,5447.980871
ATS7p,110.75016191279195
ATS7s,270.61111111111103
ATS7v,15861.789023584932
ATS8Z,1464.0
ATS8d,226.0
ATS8i,12743.149226782138
ATS8m,5334.004153000001
ATS8p,108.77689364533897
ATS8s,324.4999999999999
ATS8v,15210.17838127379
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.05
GGI10,0.14447505356596266
JGI10,0.007603950187682245
JGT10,0.37210542820719655
Kier1,21.702734839476815
Kier2,11.253462603878116
Kier3,7.077504725897921
MAXdO,12.21772317068854
MID_C,41.549220784020385
MID_N,7.818917139247082
MID_O,5.5437395834522585
MID_X,0.0
MID_h,13.36265672269934
MINdO,11.077500394924666
MPC10,76
MWC01,29.0
MWC02,4.90527477843843
MWC03,5.713732805509369
MWC04,6.54965074223381
MWC05,7.372118028337787
MWC06,8.210396255104774
MWC07,9.038008749211576
MWC08,9.87740021777281
MWC09,10.707527418047702
MWC10,11.547703632306105
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.403500000000002
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.351858133476067
SRW05,0.0
SRW06,6.814542897259958
SRW07,0.0
SRW08,8.356789669923213
SRW09,0.0
SRW10,9.936873971553762
SaaCH,20.95503708844115
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.6472494441297867
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0094631091327964
SdssS,0
SsCH3,0
SsNH2,5.193612850328936
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.314710462697476
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.653536895215781
VE1_D,5.114149192541185
VE2_A,0.17235321834132525
VE2_D,0.18941293305708093
VE3_A,2.5308793261098095
VE3_D,2.6252628228094705
VR1_A,203.8747694931462
VR1_D,160.8023186952831
VR2_A,7.550917388635044
VR2_D,5.955641433158633
VR3_A,6.310757703322477
VR3_D,6.073427549397971
WPath,2176
Xc-3d,1.5302567583920095
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,19.06226716449869
Xp-1d,13.114193540729628
Xp-2d,11.487401244810773
Xp-3d,9.011988418601083
Xp-4d,7.1730785108127595
Xp-5d,5.636636315660288
Xp-6d,3.4888318156299225
Xp-7d,2.445529106848655
ZMIC0,86.85574168617313
ZMIC1,55.79687381332715
ZMIC2,30.267434623348745
ZMIC3,23.913465705765436
ZMIC4,23.498211126399045
ZMIC5,23.498211126399045
nAcid,0
nAtom,45
nBase,0
nRing,3
piPC1,3.713572066704308
piPC2,4.255612709818223
piPC3,4.7340030578310595
piPC4,5.2223808004580965
piPC5,5.706487147063328
piPC6,5.655336001418274
piPC7,5.884453364292855
piPC8,6.111051510263891
piPC9,6.273996662516285
AATS0Z,25.022222222222222
AATS0d,3.3777777777777778
AATS0i,161.46042148631074
AATS0m,99.02799491111115
AATS0p,1.5677920952729327
AATS0s,5.232098765432099
AATS0v,236.71721018940326
AATS1Z,26.51063829787234
AATS1d,3.9361702127659575
AATS1i,148.4161743935276
AATS1m,101.46919423404262
AATS1p,1.8497887136170221
AATS1s,3.662529550827423
AATS1v,277.3504731171354
AATS2Z,23.635135135135137
AATS2d,3.6486486486486487
AATS2i,151.5202142593512
AATS2m,88.98067802702698
AATS2p,1.659496860698621
AATS2s,3.8734984984984973
AATS2v,242.2009082851106
AATS3Z,19.51063829787234
AATS3d,3.117021276595745
AATS3i,157.42450390465683
AATS3m,71.34070222340425
AATS3p,1.411236603710553
AATS3s,3.5239361702127643
AATS3v,201.61656386469
AATS4Z,17.621052631578948
AATS4d,2.8105263157894735
AATS4i,161.89016576026197
AATS4m,63.58692101052631
AATS4p,1.2505384194093263
AATS4s,3.55877192982456
AATS4v,177.21231047847468
AATS5Z,17.662921348314608
AATS5d,2.797752808988764
AATS5i,164.88225677412063
AATS5m,64.24406735955056
AATS5p,1.2340639811155276
AATS5s,3.6644818976279647
AATS5v,176.66025299666606
AATS6Z,18.860759493670887
AATS6d,3.0632911392405062
AATS6i,160.22579065094732
AATS6m,69.37269411392406
AATS6p,1.3717219320131264
AATS6s,3.470112517580871
AATS6v,195.71524737803549
AATS7Z,19.128205128205128
AATS7d,3.0128205128205128
AATS7i,160.3684117554602
AATS7m,69.8459086025641
AATS7p,1.41987387067682
AATS7s,3.4693732193732183
AATS7v,203.35626953314016
AATS8Z,18.3
AATS8d,2.825
AATS8i,159.28936533477673
AATS8m,66.67505191250001
AATS8p,1.359711170566737
AATS8s,4.056249999999999
AATS8v,190.12722976592238
AMID_C,1.538860029037792
AMID_N,0.28958952367581786
AMID_O,0.20532368827600958
AMID_X,0.0
AMID_h,0.4949132119518274
ATS0dv,398.0
ATS0pe,289.6371999999999
ATS0se,352.60436399999986
ATS1dv,391.0
ATS1pe,311.6890000000001
ATS1se,370.0221319999998
ATS2dv,526.0
ATS2pe,486.4275000000001
ATS2se,582.9123519999998
ATS3dv,519.0
ATS3pe,606.7522000000001
ATS3se,738.2621240000001
ATS4dv,472.0
ATS4pe,608.3892
ATS4se,746.6723679999998
ATS5dv,466.0
ATS5pe,571.7321999999999
ATS5se,703.45418
ATS6dv,422.0
ATS6pe,503.9252000000001
ATS6se,616.816052
ATS7dv,413.0
ATS7pe,502.4485
ATS7se,611.9788040000001
ATS8dv,398.0
ATS8pe,507.9024000000001
ATS8se,621.815268
ATSC0Z,323.7777777777779
ATSC0c,1.17807895718011
ATSC0d,23.64444444444445
ATSC0i,71.82604904534689
ATSC0m,1537.9089416444447
ATSC0p,9.979447085969198
ATSC0s,76.14567901234564
ATSC0v,2152.1501394026686
ATSC1Z,2.320987654320979
ATSC1c,-0.8638496013160615
ATSC1d,4.926913580246909
ATSC1i,-0.5193823474207998
ATSC1m,14.566252282469122
ATSC1p,0.33045016388057435
ATSC1s,-9.556474622770924
ATSC1v,113.93647579382207
ATSC2Z,-14.012345679012341
ATSC2c,0.45237960657665005
ATSC2d,-7.015308641975308
ATSC2i,0.1536002922684374
ATSC2m,-78.72808772641969
ATSC2p,-1.7923105397590797
ATSC2s,14.883278463648837
ATSC2v,-438.9783474408177
ATSC3Z,-74.9135802469136
ATSC3c,-0.039610543982946715
ATSC3d,-6.346172839506173
ATSC3i,-24.871790337548866
ATSC3m,-361.70821939061705
ATSC3p,-3.4127469283619263
ATSC3s,-13.012331961591222
ATSC3v,-700.7076725938919
ATSC4Z,-35.53086419753087
ATSC4c,-0.2421149725769904
ATSC4d,-0.7827160493827161
ATSC4i,-23.859123747741418
ATSC4m,-172.5835508938271
ATSC4p,-3.154586431002845
ATSC4s,-2.3254458161865577
ATSC4v,-489.9123935910978
ATSC5Z,34.17283950617284
ATSC5c,0.09109399358352341
ATSC5d,4.636543209876543
ATSC5i,8.548389930200642
ATSC5m,171.29320945876538
ATSC5p,2.5472833332243794
ATSC5s,-6.3467626886145405
ATSC5v,520.6605402414962
ATSC6Z,23.012345679012363
ATSC6c,0.24644893515980296
ATSC6d,-0.48691358024691356
ATSC6i,-1.2610656636626674
ATSC6m,115.75705429086418
ATSC6p,1.2325109026705379
ATSC6s,-9.079821673525379
ATSC6v,256.9079502756659
ATSC7Z,-73.03703703703702
ATSC7c,-0.5561385685821182
ATSC7d,-5.272592592592592
ATSC7i,4.551446703778038
ATSC7m,-335.89306147259265
ATSC7p,0.45464506612285427
ATSC7s,-23.04633744855968
ATSC7v,-22.353057217702506
ATSC8Z,-2.049382716049381
ATSC8c,0.6171842920205627
ATSC8d,-3.501234567901235
ATSC8i,0.811261826206058
ATSC8m,-22.48286739012336
ATSC8p,-1.3900554151601106
ATSC8s,44.194101508916326
ATSC8v,-314.11673937670656
AXp-0d,0.706009894981433
AXp-1d,0.45221357036998716
AXp-2d,0.30230003275817824
AXp-3d,0.1959127917087192
AXp-4d,0.1304196092875047
AXp-5d,0.0854035805403074
AXp-6d,0.056271480897256816
AXp-7d,0.03705347131588871
GATS1Z,0.7474262182566916
GATS1c,1.736182553168427
GATS1d,0.8314669652855541
GATS1i,1.1554439528379685
GATS1m,0.7494446148096119
GATS1p,0.9441306818870665
GATS1s,0.6826841944401709
GATS1v,0.8406485085489223
GATS2Z,0.8576119015377763
GATS2c,0.813376800409479
GATS2d,1.3202347083926027
GATS2i,1.0737335681158586
GATS2m,0.8642826814731182
GATS2p,1.0919247668551166
GATS2s,0.5368443608172525
GATS2v,1.0409284704570658
GATS3Z,1.048854393317659
GATS3c,1.0682036226123566
GATS3d,1.1482162853943367
GATS3i,1.175543410991691
GATS3m,1.0496179154140903
GATS3p,1.12951988931303
GATS3s,0.997302910862386
GATS3v,1.0946265078366268
GATS4Z,1.067138677166492
GATS4c,1.3305232307198738
GATS4d,0.9696280174119506
GATS4i,1.1293254453830364
GATS4m,1.0649853655774937
GATS4p,1.1010670933978242
GATS4s,0.9887480138785308
GATS4v,1.0591037972551747
GATS5Z,1.001658016703554
GATS5c,1.1783934529168731
GATS5d,0.9095421137112442
GATS5i,0.9125170403191138
GATS5m,0.9937438547408116
GATS5p,0.8096290065245695
GATS5s,1.2214168838450954
GATS5v,0.8266872440129399
GATS6Z,0.9366480456634491
GATS6c,0.926540810711023
GATS6d,1.0953412011040258
GATS6i,1.0069444308071427
GATS6m,0.9333410073026492
GATS6p,0.894301912589323
GATS6s,1.093811633387118
GATS6v,0.8918803363932069
GATS7Z,1.0732273903173009
GATS7c,1.2685318460706665
GATS7d,1.0974551764025446
GATS7i,1.022951782862196
GATS7m,1.0685761109258511
GATS7p,0.9090615693828359
GATS7s,1.1214165629435262
GATS7v,0.9321776970051628
GATS8Z,0.9657086479066572
GATS8c,0.6954426643137009
GATS8d,0.9653430451127818
GATS8i,0.9866460257810173
GATS8m,0.9707626378734977
GATS8p,1.0522213237146683
GATS8s,0.5366084746587115
GATS8v,1.0525414073967492
MATS1Z,0.006863417982155085
MATS1c,-0.7020667322613089
MATS1d,0.19950807870740658
MATS1i,-0.006923407002671877
MATS1m,0.009068424912659873
MATS1p,0.031704006449826856
MATS1s,-0.12016198748062186
MATS1v,0.05068796694268832
MATS2Z,-0.026317498005898814
MATS2c,0.23351211311039408
MATS2d,-0.180425726478358
MATS2i,0.0013004416138390259
MATS2m,-0.031130054053194196
MATS2p,-0.10921632852861245
MATS2s,0.11885956532751184
MATS2v,-0.12403702115167048
MATS3Z,-0.11076388381839687
MATS3c,-0.016096115073059764
MATS3d,-0.1284894416893297
MATS3i,-0.16577144780438538
MATS3m,-0.11259326572914821
MATS3p,-0.16371265996332854
MATS3s,-0.08180776551934452
MATS3v,-0.15586513053641912
MATS4Z,-0.05198136040169056
MATS4c,-0.09735004512452095
MATS4d,-0.015680648990898296
MATS4i,-0.15734807004577572
MATS4m,-0.05315666021653892
MATS4p,-0.14973552845503035
MATS4s,-0.01446604692281306
MATS4v,-0.10782879927218571
MATS5Z,0.05336500273765548
MATS5c,0.039096497327229855
MATS5d,0.09914885528427808
MATS5i,0.06017621301849325
MATS5m,0.056316030023356146
MATS5p,0.1290604816119266
MATS5s,-0.0421433935069085
MATS5v,0.12232200928539991
MATS6Z,0.0404854782238517
MATS6c,0.11916205105121842
MATS6d,-0.01173027505472542
MATS6i,-0.010000947457643768
MATS6m,0.042874815787363955
MATS6p,0.07035090885890341
MATS6s,-0.06792309671995969
MATS6v,0.06799710159470056
MATS7Z,-0.1301409640462488
MATS7c,-0.2723494653957548
MATS7d,-0.128650954308849
MATS7i,0.036558249711566605
MATS7m,-0.12600515758408418
MATS7p,0.02628354338631366
MATS7s,-0.174612191854969
MATS7v,-0.005992144466395741
MATS8Z,-0.003560398078242961
MATS8c,0.29468836714693153
MATS8d,-0.08329417293233082
MATS8i,0.006353332576497474
MATS8m,-0.008223252082416341
MATS8p,-0.07835165258072249
MATS8s,0.32646871656019993
MATS8v,-0.08209960014613019
MAXaaN,4.1517558122626665
MAXssO,5.759997036693465
MINaaN,4.1517558122626665
MINssO,5.759997036693465
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.80711549879287
SpAD_D,334.405144405262
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.35854351563278053
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,602
TMWC10,129.92181262696235
TSRW10,61.53760211611872
VE1_Dt,5.118680736324387
VE2_Dt,0.18958076801201432
VE3_Dt,2.626148510172777
VR1_Dt,160.098461075876
VR2_Dt,5.929572632439852
VR3_Dt,6.069040780698647
Xc-3dv,0.5093016628076601
Xc-4dv,0.0
Xc-5dv,0.0328180119503279
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2970580013778089
Xp-0dv,14.384618747543234
Xp-1dv,8.212474391806191
Xp-2dv,5.645143846412208
Xp-3dv,3.667075734550387
Xp-4dv,2.323929379918701
Xp-5dv,1.489068809128488
Xp-6dv,0.6990613501805194
Xp-7dv,0.382769093373219
Xpc-4d,3.134495370787247
Xpc-5d,4.304854332491157
Xpc-6d,5.740710608112814
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,47
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.665484653384419
AATS0dv,8.844444444444445
AATS0pe,6.43638222222222
AATS0se,7.83565253333333
AATS1dv,8.319148936170214
AATS1pe,6.631680851063831
AATS1se,7.872811319148932
AATS2dv,7.108108108108108
AATS2pe,6.573344594594596
AATS2se,7.877193945945944
AATS3dv,5.5212765957446805
AATS3pe,6.454810638297873
AATS3se,7.853852382978724
AATS4dv,4.968421052631579
AATS4pe,6.404096842105263
AATS4se,7.859709136842103
AATS5dv,5.235955056179775
AATS5pe,6.423957303370786
AATS5se,7.903979550561798
AATS6dv,5.341772151898734
AATS6pe,6.378800000000001
AATS6se,7.807798126582279
AATS7dv,5.294871794871795
AATS7pe,6.441647435897436
AATS7se,7.8458821025641035
AATS8dv,4.975
AATS8pe,6.348780000000001
AATS8se,7.772690849999999
AATSC0Z,7.195061728395064
AATSC0c,0.026179532381780224
AATSC0d,0.5254320987654322
AATSC0i,1.5961344232299308
AATSC0m,34.17575425876544
AATSC0p,0.2217654907993155
AATSC0s,1.6921262002743476
AATSC0v,47.82555865339263
AATSC1Z,0.049382716049382526
AATSC1c,-0.018379778751405562
AATSC1d,0.10482794851589168
AATSC1i,-0.011050688242995741
AATSC1m,0.30992026132913025
AATSC1p,0.007030854550650518
AATSC1s,-0.2033292472929984
AATSC1v,2.4241803360387673
AATSC2Z,-0.18935602268935597
AATSC2c,0.006113237926711488
AATSC2d,-0.09480146813480146
AATSC2i,0.002075679625249154
AATSC2m,-1.0638930773840498
AATSC2p,-0.024220412699447025
AATSC2s,0.2011253846439032
AATSC2v,-5.93213983028132
AATSC3Z,-0.7969529813501447
AATSC3c,-0.0004213887657760289
AATSC3d,-0.06751247701602311
AATSC3i,-0.26459351422924327
AATSC3m,-3.8479597807512453
AATSC3p,-0.036305818386829
AATSC3s,-0.13842906342118322
AATSC3v,-7.4543369424882115
AATSC4Z,-0.3740090968161144
AATSC4c,-0.002548578658705162
AATSC4d,-0.008239116309291748
AATSC4i,-0.251148671028857
AATSC4m,-1.8166689567771273
AATSC4p,-0.03320617295792468
AATSC4s,-0.02447837701249008
AATSC4v,-5.156972564116819
AATSC5Z,0.38396448883340273
AATSC5c,0.0010235280177923979
AATSC5d,0.05209599112220835
