DLiP-ID,I00138
DLiP-Mol-ID,29353
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H23N5O/c27-26(32)25(15-17-16-29-22-7-3-1-5-20(17)22)31-19-11-9-18(10-12-19)30-24-13-14-28-23-8-4-2-6-21(23)24/h1-14,16,25,29,31H,15H2,(H2,27,32)(H,28,30)/t25-/m1/s1"
Standard Inchi Key(RDKit),SEBZFJAEUWVCAO-RUZDIDTESA-N
Canonical SMILES(RDKit),NC(=O)[C@@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccnc3ccccc23)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),421.504
MW Monoisotopic(RDKit),421.190260356
MolLogP(RDKit),4.9682
XLogP(SDF),
XLogP(CDK),3.716
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),95.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),5
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.298371101594063
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MDM2-Like_P53
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,37070883.35964526
qed,0.298371101594063
Chi0,21.915638315627206
Chi1,15.669836433395457
TPSA,95.83
Chi0n,17.377523243374014
Chi0v,17.377523243374014
Chi1n,10.48918339811359
Chi1v,10.48918339811359
Chi2n,7.740925594014837
Chi2v,7.740925594014837
Chi3n,5.5962489187244175
Chi3v,5.5962489187244175
Chi4n,3.9544936739593006
Chi4v,3.9544936739593006
MolMR,130.07549999999998
MolWt,421.50400000000013
fr_SH,0
Kappa1,19.63212860932558
Kappa2,8.43186556292
Kappa3,3.9813224657084594
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,3
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1385.3254638816804
MolLogP,4.968200000000002
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.316981909104814
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,5.733667477162185
