DLiP-ID,J0000L
nB,0
nC,24
nF,0
nH,32
nI,0
nN,4
nO,2
nP,0
nS,0
nX,0
ABC,23.443913578897238
AMW,6.584718165548401
IC0,1.437436632688363
IC1,3.22359444096243
IC2,4.332755584371055
IC3,4.954196310386873
IC4,5.147744697483648
IC5,5.244518891032035
MID,61.977410053989956
Mpe,0.9528146742567993
Mse,0.99224678711557
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,119.43340000000005
SdO,12.491753517229254
SdS,0
Spe,59.07450980392156
SsF,0
SsI,0
Sse,61.51930080116534
StN,0
fMF,0.46774193548387094
nBr,0
nCl,0
AMID,2.0659136684663317
BIC0,0.23297473346148304
BIC1,0.5224689830441807
BIC2,0.7022379661597522
BIC3,0.8029589191487345
BIC4,0.8343285690312744
BIC5,0.8500133939725443
CIC0,4.516759677698512
CIC1,2.730601869424445
CIC2,1.6214407260158197
CIC3,1.0000000000000018
CIC4,0.8064516129032269
CIC5,0.7096774193548399
GGI1,5.5
GGI2,1.333333333333334
GGI3,1.5
GGI4,1.0666666666666669
GGI5,0.48611111111111116
GGI6,0.5208163265306123
GGI7,0.2760416666666667
GGI8,0.22549760644998737
GGI9,0.14250000000000002
JGI1,0.16666666666666669
JGI2,0.03100775193798451
JGI3,0.037500000000000006
JGI4,0.02962962962962963
JGI5,0.01313813813813814
JGI6,0.014880466472303207
JGI7,0.00920138888888889
JGI8,0.008351763201851384
JGI9,0.005700000000000001
MIC0,12.992733153474724
MIC1,28.16060045603126
MIC2,33.276863325971476
MIC3,36.09727557779542
MIC4,37.0022433197309
MIC5,37.09979170682767
MPC2,43
MPC3,52
MPC4,66
MPC5,80
MPC6,74
MPC7,83
MPC8,94
MPC9,95
Mare,0.965677419354839
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.15393954208630492
RPCG,0.12962088002125316
SIC0,0.24141572728813257
SIC1,0.5413987502123484
SIC2,0.7276810099144235
SIC3,0.8320512210429577
SIC4,0.864557436324966
SIC5,0.88081054396597
SaaN,0
SaaO,0
SaaS,0
Sare,59.872000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.412230055143459
SssS,0
StCH,0
StsC,0
TIC0,89.12107122667851
TIC1,199.86285533967066
TIC2,268.6308462310054
TIC3,307.16017124398616
TIC4,319.16017124398616
TIC5,325.16017124398616
Vabc,395.54655218901786
WPol,40
apol,67.42137599999998
bpol,39.26662400000002
nRot,6
ABCGG,16.09046256850115
ATS0Z,1220.0
ATS0d,184.0
ATS0i,10176.292233780969
ATS0m,4791.573150000002
ATS0p,87.28762095516797
ATS0s,185.1388888888889
ATS0v,12565.123710589132
ATS1Z,1478.0
ATS1d,236.0
ATS1i,9621.459061544607
ATS1m,5535.6059090000035
ATS1p,113.03929390000006
ATS1s,172.33333333333334
ATS1v,16204.661193451419
ATS2Z,2106.0
ATS2d,383.0
ATS2i,18609.7347659982
ATS2m,7589.852730999998
ATS2p,171.68274777249002
ATS2s,300.8611111111111
ATS2v,23653.07592986269
ATS3Z,2175.0
ATS3d,435.0
ATS3i,26045.593938579124
ATS3m,7443.829964000001
ATS3p,204.51672777692292
ATS3s,356.66666666666674
ATS3v,26476.045251874286
ATS4Z,2004.0
ATS4d,427.0
ATS4i,29259.711052885694
ATS4m,6826.757839999999
ATS4p,196.62040208724207
ATS4s,363.9999999999999
ATS4v,24539.938640111563
ATS5Z,1973.0
ATS5d,386.0
ATS5i,26060.9270875695
ATS5m,6822.989729000001
ATS5p,180.47533874590306
ATS5s,374.1388888888888
ATS5v,23394.579447494867
ATS6Z,1896.0
ATS6d,365.0
ATS6i,23202.260030633162
ATS6m,6532.523290999996
ATS6p,176.56111451031896
ATS6s,347.3055555555555
ATS6v,22822.373952328664
ATS7Z,1702.0
ATS7d,351.0
ATS7i,23409.08547690396
ATS7m,5753.268177999998
ATS7p,166.380451649413
ATS7s,317.6944444444444
ATS7v,20952.883576410375
ATS8Z,1525.0
ATS8d,308.0
ATS8i,21219.253271002413
ATS8m,5201.987747000003
ATS8p,142.985309162262
ATS8s,287.58333333333337
ATS8v,18113.918420416383
C1SP1,0
C1SP2,0
C1SP3,8
C2SP1,0
C2SP2,10
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4583333333333333
GGI10,0.13212937455361698
JGI10,0.005744755415374651
JGT10,0.32182056035083706
Kier1,23.168044077134986
Kier2,12.296376419686316
Kier3,7.828402366863905
MAXdO,12.491753517229254
MID_C,49.68278536969474
MID_N,8.515378207869189
MID_O,3.7792464764260227
MID_X,0.0
MID_h,12.294624684295211
MINdO,12.491753517229254
MPC10,101
MWC01,33.0
MWC02,5.030437921392435
MWC03,5.8377304471659395
MWC04,6.675823221634848
MWC05,7.492760300922379
MWC06,8.333991247194975
MWC07,9.154933364704444
MWC08,9.99720555640988
MWC09,10.820358116275292
MWC10,11.663111151734112
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.3049000000000017
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.476463551931511
SRW05,0.0
SRW06,6.934397209928558
SRW07,0.0
SRW08,8.469472455204826
SRW09,0.0
SRW10,10.040070534322663
SaaCH,18.705548166648843
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.404913337255215
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.11108159300349074
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.159996194465441
SssPH,0
SssSe,0
SsssB,0
SsssN,4.839717597419098
SsssP,0
VE1_A,5.059455141575589
VE1_D,5.393126393726809
VE2_A,0.1686485047191863
VE2_D,0.17977087979089362
VE3_A,2.719871086639111
VE3_D,2.783737541375084
VR1_A,230.7684964933323
VR1_D,190.84487389269145
VR2_A,7.69228321644441
VR2_D,6.361495796423048
VR3_A,6.540027316989531
VR3_D,6.350073208146738
WPath,3096
Xc-3d,1.513420005986402
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,20.597801070431423
Xp-1d,14.742316078466887
Xp-2d,12.841460520307798
Xp-3d,10.111965630154586
Xp-4d,8.556138355119929
Xp-5d,6.853392323473315
Xp-6d,4.078221608273737
Xp-7d,2.9977788227891056
ZMIC0,101.7834409151064
ZMIC1,57.53244867793509
ZMIC2,38.15904565866937
ZMIC3,29.665094348412843
ZMIC4,27.498141652059175
ZMIC5,26.989400311674196
nAcid,0
nAtom,62
nBase,2
nRing,4
piPC1,3.713572066704308
piPC2,4.1588830833596715
piPC3,4.543294782270004
piPC4,5.0089672369955585
piPC5,5.428248536140067
piPC6,5.333925794015404
piPC7,5.53066839861316
piPC8,5.811328101219364
piPC9,5.823600475402954
AATS0Z,19.677419354838708
AATS0d,2.967741935483871
AATS0i,164.13374570614465
AATS0m,77.28343790322585
AATS0p,1.4078648541156125
AATS0s,2.9861111111111116
AATS0v,202.6632856546634
AATS1Z,22.73846153846154
AATS1d,3.6307692307692307
AATS1i,148.02244710068626
AATS1m,85.16316783076928
AATS1p,1.739066060000001
AATS1s,2.6512820512820516
AATS1v,249.3024798992526
AATS2Z,17.847457627118644
AATS2d,3.2457627118644066
AATS2i,157.7096166610017
AATS2m,64.32078585593219
AATS2p,1.4549385404448307
AATS2s,2.549670433145009
AATS2v,200.44979601578552
AATS3Z,13.425925925925926
AATS3d,2.685185185185185
AATS3i,160.77527122579707
AATS3m,45.949567679012354
AATS3p,1.262448936894586
AATS3s,2.2016460905349797
AATS3v,163.4323780979894
AATS4Z,11.258426966292134
AATS4d,2.398876404494382
AATS4i,164.38039917351514
AATS4m,38.352572134831455
AATS4p,1.104609000490124
AATS4s,2.0449438202247183
AATS4v,137.86482382085148
AATS5Z,12.487341772151899
AATS5d,2.4430379746835444
AATS5i,164.94257650360444
AATS5m,43.18347929746836
AATS5p,1.1422489794044497
AATS5s,2.3679676511954986
AATS5v,148.06695852844854
AATS6Z,13.166666666666666
AATS6d,2.5347222222222223
AATS6i,161.12680576828586
AATS6m,45.36474507638886
AATS6p,1.2261188507661038
AATS6s,2.4118441358024687
AATS6v,158.48870800228238
AATS7Z,11.819444444444445
AATS7d,2.4375
AATS7i,162.56309358961084
AATS7m,39.9532512361111
AATS7p,1.1554198031209237
AATS7s,2.206211419753086
AATS7v,145.50613594729427
AATS8Z,11.821705426356589
AATS8d,2.387596899224806
AATS8i,164.49033543412725
AATS8m,40.32548641085273
AATS8p,1.1084132493198606
AATS8s,2.2293281653746773
AATS8v,140.4179722512898
AMID_C,1.6560928456564914
AMID_N,0.2838459402623063
AMID_O,0.12597488254753408
AMID_X,0.0
AMID_h,0.4098208228098404
ATS0dv,348.0
ATS0pe,371.5735999999999
ATS0se,463.47320799999983
ATS1dv,338.0
ATS1pe,415.562
ATS1se,498.70586799999967
ATS2dv,431.0
ATS2pe,742.1867999999998
ATS2se,906.7935159999995
ATS3dv,412.0
ATS3pe,974.9646000000004
ATS3se,1214.5442639999997
ATS4dv,371.0
ATS4pe,1026.4475999999995
ATS4se,1301.567528
ATS5dv,378.0
ATS5pe,936.9730999999997
ATS5se,1180.365388
ATS6dv,351.0
ATS6pe,859.0466999999999
ATS6se,1074.8917799999997
ATS7dv,313.0
ATS7pe,845.5386999999998
ATS7se,1065.566552
ATS8dv,296.0
ATS8pe,757.1326000000001
ATS8se,955.8810599999999
ATSC0Z,439.3548387096774
ATSC0c,0.8700795490831689
ATSC0d,29.096774193548388
ATSC0i,90.53422105426836
ATSC0m,2099.4790513548382
ATSC0p,13.970815443339353
ATSC0s,47.13485663082436
ATSC0v,3147.4146762709415
ATSC1Z,32.54734651404787
ATSC1c,-0.47383079510270815
ATSC1d,4.817898022892821
ATSC1i,-20.64663778604039
ATSC1m,152.4480043537984
ATSC1p,-1.000348246717968
ATSC1s,0.2273456468955955
ATSC1v,-23.489461570410676
ATSC2Z,-77.28824141519249
ATSC2c,0.1594718531621177
ATSC2d,-9.764828303850152
ATSC2i,8.609045021050836
ATSC2m,-367.4485135463056
ATSC2p,-0.3453966976632238
ATSC2s,6.773355301190893
ATSC2v,-326.4997142355802
ATSC3Z,-202.99167533818945
ATSC3c,-0.28546894094477104
ATSC3d,-7.4786680541103
ATSC3i,-16.669746952154334
ATSC3m,-966.9845486045787
ATSC3p,-3.907350066944604
ATSC3s,-11.055324314949708
ATSC3v,-1171.227969998483
ATSC4Z,90.04578563995835
ATSC4c,0.23549223473899186
ATSC4d,-0.7939646201873063
ATSC4i,-17.45304137195747
ATSC4m,420.29784914255964
ATSC4p,-1.2896147237273725
ATSC4s,10.756200138744365
ATSC4v,113.78140367242058
ATSC5Z,41.418314255983354
ATSC5c,-0.12183797952101905
ATSC5d,3.075962539021852
ATSC5i,18.79323547594357
ATSC5m,209.87773354734645
ATSC5p,3.2534026421723854
ATSC5s,-13.178792345935946
ATSC5v,664.7464616988108
ATSC6Z,-77.01768990634754
ATSC6c,0.0044964668109434055
ATSC6d,-3.9021852237252848
ATSC6i,-3.766000416449967
ATSC6m,-371.0538571789802
ATSC6p,-2.224538265490598
ATSC6s,-10.253627587004281
ATSC6v,-572.6239668459485
ATSC7Z,-61.66285119667016
ATSC7c,0.03073639884739173
ATSC7d,-2.095733610822061
ATSC7i,-11.395086996403496
ATSC7m,-300.1840492434964
ATSC7p,-2.588565047797373
ATSC7s,-8.036781708868075
ATSC7v,-603.0771984687527
ATSC8Z,19.568158168574385
ATSC8c,0.10170999373108164
ATSC8d,-0.3787721123829353
ATSC8i,-16.441975835750394
ATSC8m,87.18462160041615
ATSC8p,-1.5650990673125929
ATSC8s,-2.160965140478668
ATSC8v,-156.51946696635198
AXp-0d,0.6865933690143807
AXp-1d,0.44673685086263293
AXp-2d,0.2986386167513441
AXp-3d,0.1944608775029728
AXp-4d,0.12963845992605952
AXp-5d,0.08566740404341644
AXp-6d,0.05511110281450996
AXp-7d,0.03611781714203741
GATS1Z,0.9013916186603412
GATS1c,1.6327736102504105
GATS1d,0.9514668258570698
GATS1i,1.5010377970991582
GATS1m,0.9068415642086177
GATS1p,1.211711423271866
GATS1s,0.605046996157685
GATS1v,1.0892416350663379
GATS2Z,1.108366310759352
GATS2c,1.2195213065251458
GATS2d,1.4835065203502575
GATS2i,1.124205432794854
GATS2m,1.1063407463059696
GATS2p,1.0315185461568084
GATS2s,0.6356550850276984
GATS2v,1.0482597149218307
GATS3Z,1.163427285582205
GATS3c,1.2016393255399347
GATS3d,1.1129314828501822
GATS3i,1.129091895121518
GATS3m,1.163034553850873
GATS3p,1.1016804155752393
GATS3s,0.9163631146949431
GATS3v,1.129662268832926
GATS4Z,0.8872496246432049
GATS4c,0.8430213602991823
GATS4d,1.0600039861481352
GATS4i,1.0186557708816877
GATS4m,0.8911962199531238
GATS4p,1.0003275388677269
GATS4s,0.7551280565658597
GATS4v,0.9700340739840757
GATS5Z,0.9723189557426718
GATS5c,1.163854935604365
GATS5d,0.9818827359735047
GATS5i,0.8841580067442337
GATS5m,0.9674883979285034
GATS5p,0.860713170455826
GATS5s,1.687548782094513
GATS5v,0.8755856788593619
GATS6Z,1.062029134034916
GATS6c,1.007677660171034
GATS6d,1.0409468157181572
GATS6i,1.0306788873174342
GATS6m,1.0625226760674316
GATS6p,1.0676790133645555
GATS6s,1.5014890900833826
GATS6v,1.069478120093868
GATS7Z,1.0374428944362866
GATS7c,0.9654974089331363
GATS7d,0.9972707255481645
GATS7i,1.0263672194571607
GATS7m,1.039038089716785
GATS7p,1.065824324684832
GATS7s,1.1137906019464645
GATS7v,1.0687881841214064
GATS8Z,0.9664981957677379
GATS8c,1.085108223933971
GATS8d,0.9832198903384383
GATS8i,1.0471688959346983
GATS8m,0.967350666838272
GATS8p,1.0116761833902996
GATS8s,1.1411673554289912
GATS8v,0.9914518960794793
MATS1Z,0.07066079295154186
MATS1c,-0.5194486894432008
MATS1d,0.15793962135425554
MATS1i,-0.21752786750398412
MATS1m,0.06926096381888398
MATS1p,-0.06829796954290066
MATS1s,0.0046006880339849445
MATS1v,-0.007118646533541334
MATS2Z,-0.09242888075860523
MATS2c,0.09630187931384071
MATS2d,-0.1763313164718703
MATS2i,0.0499633893549811
MATS2m,-0.09195908290197508
MATS2p,-0.01298990896716926
MATS2s,0.07550424151716711
MATS2v,-0.05450527336088851
MATS3Z,-0.1768232990699952
MATS3c,-0.12556730636293503
MATS3d,-0.0983685089376146
MATS3i,-0.07046815694049975
MATS3m,-0.17627254057012504
MATS3p,-0.1070378165999803
MATS3s,-0.08976478022626024
MATS3v,-0.14241775797253445
MATS4Z,0.07138708772624527
MATS4c,0.09427343191808032
MATS4d,-0.009504471959939228
MATS4i,-0.06714752909039538
MATS4m,0.06972962170970332
MATS4p,-0.03215214224001478
MATS4s,0.07948558432466526
MATS4v,0.012591834553437056
MATS5Z,0.036992323277384345
MATS5c,-0.05494881487053544
MATS5d,0.04148306155098375
MATS5i,0.08145605794699921
MATS5m,0.039227390843886045
MATS5p,0.09137989653437616
MATS5s,-0.10971551022446234
MATS5v,0.08287750557372942
MATS6Z,-0.07547519986947299
MATS6c,0.002225059499287001
MATS6d,-0.05774205469327418
MATS6i,-0.01791004973196953
MATS6m,-0.07609473384153632
MATS6p,-0.06855629241094338
MATS6s,-0.09366224144395341
MATS6v,-0.07833299883506031
MATS7Z,-0.06042788383096756
MATS7c,0.0152097900651276
MATS7d,-0.031011332840601143
MATS7i,-0.054191861985530214
MATS7m,-0.061560942943224284
MATS7p,-0.07977494705059926
MATS7s,-0.07341235893942515
MATS7v,-0.08249889669360158
MATS8Z,0.021406049015925036
MATS8c,0.05618322256572317
MATS8d,-0.00625655305178846
MATS8i,-0.08728572337950577
MATS8m,0.019958611315291246
MATS8p,-0.053842108174252626
MATS8s,-0.022034720694811792
MATS8v,-0.023901016617575283
MAXssO,5.412230055143459
MINssO,5.412230055143459
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.61689140609962
SpAD_D,427.92568815492854
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,9.366778332080992
SssNH2,0
SsssAs,0
SsssCH,0.23014439276118548
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,751
TMWC10,138.0063513274343
TSRW10,65.12509637077852
VE1_Dt,5.386543401745789
VE2_Dt,0.17955144672485965
VE3_Dt,2.7825161694918497
VR1_Dt,192.77093906804882
VR2_Dt,6.42569796893496
VR3_Dt,6.360114928508649
Xc-3dv,0.8306319633510765
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3707908118985982
Xch-7d,0.38003982769292227
Xp-0dv,17.555494275689377
Xp-1dv,10.97317031480055
Xp-2dv,8.223379894396178
Xp-3dv,5.866538592057695
Xp-4dv,4.194521466217493
Xp-5dv,2.996925457715964
Xp-6dv,1.5203474400322115
Xp-7dv,0.9561405020618006
Xpc-4d,2.7195180478894616
Xpc-5d,4.460035315699099
Xpc-6d,5.99489897093846
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,65
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,5.993805554809955
AATS0dv,5.612903225806452
AATS0pe,5.993122580645159
AATS0se,7.475374322580643
AATS1dv,5.2
AATS1pe,6.393261538461538
AATS1se,7.672397969230764
AATS2dv,3.652542372881356
AATS2pe,6.289718644067795
AATS2se,7.6846908135593175
AATS3dv,2.54320987654321
AATS3pe,6.018300000000003
AATS3se,7.497186814814813
AATS4dv,2.0842696629213484
AATS4pe,5.766559550561795
AATS4se,7.3121771235955055
AATS5dv,2.392405063291139
AATS5pe,5.930209493670884
AATS5se,7.470667012658227
AATS6dv,2.4375
AATS6pe,5.965602083333333
AATS6se,7.464526249999998
AATS7dv,2.173611111111111
AATS7pe,5.871796527777777
AATS7se,7.399767722222222
AATS8dv,2.294573643410853
AATS8pe,5.8692449612403115
AATS8se,7.409930697674418
AATSC0Z,7.086368366285119
AATSC0c,0.014033541114244659
AATSC0d,0.46930280957336107
AATSC0i,1.460229371843038
AATSC0m,33.86256534443287
AATSC0p,0.22533573295708634
AATSC0s,0.7602396230778122
AATSC0v,50.764752843079705
AATSC1Z,0.5007284079084288
AATSC1c,-0.0072897045400416634
AATSC1d,0.07412150804450494
AATSC1i,-0.3176405813236983
AATSC1m,2.34535391313536
AATSC1p,-0.015389973026430278
AATSC1s,0.003497625336855315
AATSC1v,-0.3613763318524719
AATSC2Z,-0.6549850967389194
AATSC2c,0.001351456382729811
AATSC2d,-0.08275278223601823
AATSC2i,0.07295800865297318
AATSC2m,-3.113970453782251
AATSC2p,-0.0029270906581629133
AATSC2s,0.05740131611178723
AATSC2v,-2.7669467308100018
AATSC3Z,-1.2530350329517868
AATSC3c,-0.001762153956449204
AATSC3d,-0.046164617617964816
AATSC3i,-0.10289967254416256
AATSC3m,-5.969040423485054
AATSC3p,-0.02411944485768274
AATSC3s,-0.06824274268487474
AATSC3v,-7.229802283941254
AATSC4Z,0.5058752002244852
AATSC4c,0.001322990082803325
AATSC4d,-0.004460475394310709
AATSC4i,-0.09805079422448018
AATSC4m,2.3612238715874136
AATSC4p,-0.0072450265377942275
AATSC4s,0.060428090667103175
AATSC4v,0.6392213689461831
AATSC5Z,0.2621412294682491
AATSC5c,-0.0007711264526646775
AATSC5d,0.019468117335581344
AATSC5i,0.11894452832875677
AATSC5m,1.328340085742699
