DLiP-ID,C002VQ
AATSC5v,0.8635542958545699
AATSC6Z,-1.5260189919649378
AATSC6c,0.0008618014397703949
AATSC6d,-0.18172875578280984
AATSC6i,0.0939120245188428
AATSC6m,-7.064863114487457
AATSC6p,0.011410111892564936
AATSC6s,-0.3501945188431675
AATSC6v,-2.569202726148194
AATSC7Z,-2.2281576523644677
AATSC7c,0.0004376017040293402
AATSC7d,-0.13886154074168172
AATSC7i,-0.40797527013842744
AATSC7m,-10.752199419697012
AATSC7p,-0.07684766038262682
AATSC7s,-0.28798187141312875
AATSC7v,-18.3869374137592
AATSC8Z,-0.3691850151309614
AATSC8c,-0.001991095288475103
AATSC8d,-0.008807262861316842
AATSC8i,-0.1713390872474211
AATSC8m,-1.8637045877178426
AATSC8p,-0.03050131075794899
AATSC8s,-0.062293760942409564
AATSC8v,-5.815216960436645
ATS0are,241.51000000000002
ATS1are,253.25
ATS2are,411.38999999999993
ATS3are,496.5
ATS4are,490.26000000000005
ATS5are,511.40999999999997
ATS6are,488.14
ATS7are,435.38
ATS8are,422.75
ATSC0dv,172.70270270270265
ATSC0pe,5.670027027027024
ATSC0se,4.300737081081082
ATSC1dv,62.853907962016066
ATSC1pe,0.03276880934988978
ATSC1se,-0.16721086924762596
ATSC2dv,35.77647918188458
ATSC2pe,0.6412026296566824
ATSC2se,0.15160010518626782
ATSC3dv,-12.135135135135153
ATSC3pe,-0.4889486486486492
ATSC3se,-0.29806064864864573
ATSC4dv,-10.324324324324335
ATSC4pe,-0.8064540540540546
ATSC4se,-0.7396447567567548
ATSC5dv,-21.805697589481383
ATSC5pe,0.2554943754565367
ATSC5se,0.12089469393718184
ATSC6dv,-116.96493791088386
ATSC6pe,-2.4686169466764043
ATSC6se,-1.4377498670562434
ATSC7dv,-73.04017531044558
ATSC7pe,-0.8485720233747245
ATSC7se,-0.15035228634039483
ATSC8dv,8.37326515704895
ATSC8pe,0.32384616508400377
ATSC8se,0.3089995763330877
AXp-0dv,0.5504366785146227
AXp-1dv,0.2794333912529171
AXp-2dv,0.14022111892703457
AXp-3dv,0.07136512520612419
AXp-4dv,0.036409514785774776
AXp-5dv,0.01867891590885644
AXp-6dv,0.009483400431089282
AXp-7dv,0.005031319788781549
BertzCT,922.2899644106502
ECIndex,416
ETA_eta,14.905514078871487
GATS1dv,0.39017695919104384
GATS1pe,0.6554140512737403
GATS1se,0.7434578201606493
GATS2dv,0.7725911021685673
GATS2pe,0.8286934547784633
GATS2se,0.9119834737424155
GATS3dv,1.0338028169014088
GATS3pe,1.1510326944435179
GATS3se,1.2098078323117354
GATS4dv,0.9971830985915497
GATS4pe,1.1133451863997983
GATS4se,1.1821971032093097
GATS5dv,1.0703141928494047
GATS5pe,1.0493682173797148
GATS5se,1.0923386968079039
GATS6dv,1.3326948356807518
GATS6pe,1.2826478542930821
GATS6se,1.266690629372443
GATS7dv,1.081526842212697
GATS7pe,0.9245366558394658
GATS7se,0.8637711284609201
GATS8dv,0.9529175050301814
GATS8pe,0.8869935044197047
GATS8se,0.8146037540495075
LogEE_A,4.064987840006557
LogEE_D,103.06442328311758
MATS1dv,0.34527908189880036
MATS1pe,0.005482929347632684
MATS1se,-0.03688575932106882
MATS2dv,0.12166331321260901
MATS2pe,0.06641578962221878
MATS2se,0.020702261201375707
MATS3dv,-0.03513302034428801
MATS3pe,-0.04311695925945353
MATS3se,-0.034652275066966165
MATS4dv,-0.02989045383411585
MATS4pe,-0.07111553879813727
MATS4se,-0.08599046428697628
MATS5dv,-0.059893262710164166
MATS5pe,0.021374862821349972
MATS5se,0.013334338263493239
MATS6dv,-0.33411580594679197
MATS6pe,-0.2147875171003522
MATS6se,-0.16492287741433342
MATS7dv,-0.22678551178244996
MATS7pe,-0.0802520645288177
MATS7se,-0.01874648188362795
MATS8dv,0.025627095908786087
MATS8pe,0.030189596857280503
MATS8se,0.03797682685808134
MAXaaCH,1.772399586377761
MAXaaaC,0.42983342256655765
MAXaasC,0.6721503632317125
MAXdssC,-0.5811640736541526
MAXsCH3,1.5649261374915233
MDEC-11,0.09999999999999998
MDEC-12,2.546092242039852
MDEC-13,3.2394697936897288
MDEC-22,7.776096144809547
MDEC-23,18.63693578673126
MDEC-33,10.268095826815957
MDEO-11,0.19999999999999996
MDEO-12,1.324541672778822
MDEO-22,0.5984084805885755
MINaaCH,1.6309170026035105
MINaaaC,0.3620478500041995
MINaasC,-0.10984552154194982
MINdssC,-0.5811640736541526
MINsCH3,1.242492021499958
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,444.38236930036607
SpAbs_A,29.926690855055543
SpAbs_D,206.12884656623527
SpMAD_A,1.3011604719589365
SpMAD_D,8.962123763749359
SpMax_A,2.479904604949783
SpMax_D,103.06442328311758
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,65.74000000000001
TpiPC10,9.289848802333625
VAdjMat,5.643856189774724
VE1_DzZ,4.703525153024314
VE1_Dzi,4.7010652203497205
VE1_Dzm,4.703502020978792
VE1_Dzp,4.654602791968484
VE1_Dzv,4.679838650863135
VE2_DzZ,0.2045010936097528
VE2_Dzi,0.20439414001520523
VE2_Dzm,0.20450008786864315
VE2_Dzp,0.20237403443341237
VE2_Dzv,0.2034712456897015
VE3_DzZ,2.381221383075627
VE3_Dzi,2.3806982485991566
VE3_Dzm,2.3812164650403975
VE3_Dzp,2.3707657006933016
VE3_Dzv,2.376172755959042
VR1_DzZ,131.36587297160406
VR1_Dzi,131.59006169622455
VR1_Dzm,131.36801231695705
VR1_Dzp,135.55647476238983
VR1_Dzv,133.46525257365366
VR2_DzZ,5.711559694417568
VR2_Dzi,5.721307030270633
VR2_Dzm,5.711652709432915
VR2_Dzp,5.893759772277819
VR2_Dzv,5.802837068419724
VR3_DzZ,5.710895476619739
VR3_Dzi,5.712600619948966
VR3_Dzm,5.710911761883824
VR3_Dzp,5.742297464337219
VR3_Dzv,5.726750286549437
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06831331463255128
Xch-7dv,0.08198517583898779
Xpc-4dv,1.0158284161050872
Xpc-5dv,1.3390666285525188
Xpc-6dv,1.7345259728979647
Zagreb1,120.0
Zagreb2,142.0
fragCpx,119.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.527297297297298
AATS1are,6.493589743589744
AATS2are,6.5299999999999985
AATS3are,6.70945945945946
AATS4are,6.625135135135136
AATS5are,6.556538461538461
AATS6are,6.508533333333333
AATS7are,6.309855072463768
AATS8are,6.039285714285715
AATSC0dv,4.667640613586558
AATSC0pe,0.1532439737034331
AATSC0se,0.11623613732651573
AATSC1dv,1.6116386656927197
AATSC1pe,0.0008402258807664046
AATSC1se,-0.004287458185836563
AATSC2dv,0.5678806219346759
AATSC2pe,0.010177819518360038
AATSC2se,0.0024063508759725053
AATSC3dv,-0.16398831263696154
AATSC3pe,-0.006607414170927692
AATSC3se,-0.004027846603360077
AATSC4dv,-0.1395178962746532
AATSC4pe,-0.010898027757487223
AATSC4se,-0.009995199415631822
AATSC5dv,-0.2795602255061716
AATSC5pe,0.003275568916109445
AATSC5se,0.0015499319735536134
AATSC6dv,-1.5595325054784515
AATSC6pe,-0.03291489262235206
AATSC6se,-0.01916999822741658
AATSC7dv,-1.0585532653687764
AATSC7pe,-0.012298145266300355
AATSC7se,-0.002179018642614418
AATSC8dv,0.11961807367212786
AATSC8pe,0.00462637378691434
AATSC8se,0.0044142796619012535
AETA_eta,0.6480658295161517
ATSC0are,6.2427027027027
ATSC1are,-0.06392987582176826
ATSC2are,0.5224251278305321
ATSC3are,-0.5116216216216232
ATSC4are,-0.9518918918918929
ATSC5are,0.24322132943754457
ATSC6are,-2.5130460189919646
ATSC7are,-0.6288239590942284
ATSC8are,0.41245434623813143
BCUTZ-1h,8.030446955497139
BCUTZ-1l,5.672365546755234
BCUTc-1h,0.5049819579311341
BCUTc-1l,-0.5293771805612931
BCUTd-1h,3.2886665706636258
BCUTd-1l,0.9726761319493018
BCUTi-1h,13.644305082005298
BCUTi-1l,10.933384032619093
BCUTm-1h,16.015761962739774
BCUTm-1l,11.68579996605366
BCUTp-1h,2.0150610182479305
BCUTp-1l,0.7401248229173158
BCUTs-1h,7.009363479919386
BCUTs-1l,1.3812282679258214
BCUTv-1h,20.91517433192478
BCUTv-1l,14.70038644991526
BalabanJ,1.7182106601520117
Diameter,11
ETA_beta,33.0
GATS1are,0.6846147185570514
GATS2are,0.8595178308573411
GATS3are,1.1763356134730283
GATS4are,1.1400987098450086
GATS5are,1.066845614338904
GATS6are,1.2805991860767167
GATS7are,0.8971866564769395
GATS8are,0.8567717674999692
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,222.19118465018303
MATS1are,-0.009715570889698606
MATS2are,0.04914876159139723
MATS3are,-0.040977573815914936
MATS4are,-0.07624036713135349
MATS5are,0.018481453605706712
MATS6are,-0.19859497214766075
MATS7are,-0.05401433840184413
MATS8are,0.03492262780945798
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,18.685414028725265
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,7.109797541277533
SMR_VSA7,58.754264123665244
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
SpAD_DzZ,142.40214243866706
SpAD_Dzi,147.15376764377265
SpAD_Dzm,142.4473247319957
SpAD_Dzp,218.16473801727574
SpAD_Dzv,180.0523400335158
SpAbs_Dt,444.3823693003661
SpDiam_A,4.959809209899566
SpDiam_D,144.25562831549058
SpMAD_Dt,19.320972578276784
SpMax_Dt,222.19118465018303
SsssssAs,0
VE1_Dzpe,4.703799187950014
VE1_Dzse,4.703477734826667
VE2_Dzpe,0.20451300817173973
VE2_Dzse,0.20449903194898553
VE3_Dzpe,2.3812796429837246
VE3_Dzse,2.3812113016079772
VMcGowan,222.54999999999984
VR1_Dzpe,131.3404780037642
VR1_Dzse,131.370257687476
VR2_Dzpe,5.710455565381052
VR2_Dzse,5.711750334238087
VR3_Dzpe,5.710702143129135
VR3_Dzse,5.710928853954339
mZagreb1,7.638888888888888
mZagreb2,5.138888888888888
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16872169466764053
AATSC1are,-0.001639227585173545
AATSC2are,0.008292462346516382
AATSC3are,-0.006913805697589502
AATSC4are,-0.01286340394448504
AATSC5are,0.0031182221722762123
AATSC6are,-0.0335072802532262
AATSC7are,-0.009113390711510556
AATSC8are,0.005892204946259021
AETA_beta,1.434782608695652
BCUTdv-1h,6.0303226745639895
BCUTdv-1l,0.9955263364496449
BCUTpe-1h,3.5044316048107835
BCUTpe-1l,2.2171474097048827
BCUTse-1h,3.7172425476868836
BCUTse-1l,2.413314233388855
ETA_alpha,10.666666666666666
ETA_dBeta,4.0
ETA_eta_B,0.31765811184851245
ETA_eta_F,24.85839186563881
ETA_eta_L,4.234334455454566
ETA_eta_R,39.7639059445103
ETA_psi_1,0.5351170568561875
LabuteASA,131.61993968359639
LogEE_DzZ,71.24522739749054
LogEE_Dzi,73.61452168838161
LogEE_Dzm,71.26781649794182
LogEE_Dzp,107.90283806677083
LogEE_Dzv,89.5924803666948
PEOE_VSA1,13.890876844653445
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.39820241076966
PEOE_VSA8,12.487188691387619
PEOE_VSA9,12.49602175574233
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,141.8659089975847
SpAD_Dzse,142.49474781532152
SpAbs_DzZ,141.36953374301487
SpAbs_Dzi,146.43527310867304
SpAbs_Dzm,141.41774951397937
SpAbs_Dzp,221.21714745523738
SpAbs_Dzv,181.1799331236798
SpDiam_Dt,311.19175406280243
SpMAD_DzZ,6.19139749733335
SpMAD_Dzi,6.397989897555333
SpMAD_Dzm,6.193361944869379
SpMAD_Dzp,9.485423392055466
SpMAD_Dzv,7.828362610152861
SpMax_DzZ,71.24522739749054
SpMax_Dzi,73.61452168838161
SpMax_Dzm,71.26781649794182
SpMax_Dzp,107.90283806677083
SpMax_Dzv,89.5924803666948
VE1_Dzare,4.7046392683819445
VE2_Dzare,0.20454953340791063
VE3_Dzare,2.381458223188732
VR1_Dzare,131.2620046500497
VR2_Dzare,5.707043680436944
VR3_Dzare,5.710104484224639
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46376811594202894
AETA_dBeta,0.17391304347826086
AETA_eta_B,0.01381122225428315
AETA_eta_F,1.0807996463321223
AETA_eta_L,0.184101498063242
AETA_eta_R,1.7288654758482738
BCUTare-1h,3.557809035443489
BCUTare-1l,2.1680902821054686
ETA_beta_s,14.5
ETA_dPsi_A,0.17888294314381248
ETA_dPsi_B,0.0
ETA_eta_BR,0.5756581118485125
ETA_eta_FL,6.862220995070017
ETA_eta_RL,11.096555450524583
LogEE_Dzpe,70.97706608283292
LogEE_Dzse,71.29152492906498
PEOE_VSA10,11.332531974926148
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
SlogP_VSA1,14.90251629950064
SlogP_VSA2,13.079102829229383
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,140.20955757414356
SpAbs_Dzpe,140.79727906836334
SpAbs_Dzse,141.46835624919984
SpDiam_DzZ,100.61572762735014
SpDiam_Dzi,103.60355098338748
SpDiam_Dzm,100.64418548448856
SpDiam_Dzp,145.95453669398862
SpDiam_Dzv,123.34105723806027
SpMAD_Dzpe,6.168082999894987
SpMAD_Dzse,6.195423818057457
SpMax_Dzpe,70.97706608283292
SpMax_Dzse,71.29152492906498
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6304347826086957
AETA_eta_BR,0.025028613558630976
AETA_eta_FL,0.29835743456826164
AETA_eta_RL,0.48245893263150363
DetourIndex,2528
EState_VSA1,5.969305287951849
EState_VSA2,16.938549644058888
EState_VSA3,22.28220768108794
EState_VSA4,0.0
EState_VSA5,6.923737199690624
EState_VSA6,55.64073408897041
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,13.890876844653445
ETA_beta_ns,18.5
ETA_shape_p,0.15625
ETA_shape_x,0.0
ETA_shape_y,0.375
GhoseFilter,True
LogEE_Dzare,70.14792891155449
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,139.02943335054113
SpDiam_Dzpe,100.27793920848247
SpDiam_Dzse,100.67405407667648
SpMAD_Dzare,6.096067720614937
SpMax_Dzare,70.14792891155449
TopoPSA(NO),65.74000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.816168981481481
VSA_EState9,52.017164351851854
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8043478260869565
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036231884057971044
FilterItLogS,-5.105758722019344
SpDiam_Dzare,99.23401932710543
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6522522522522524
ETA_epsilon_2,0.8666666666666664
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5555555555555558
ETA_epsilon_5,0.8666666666666664
AETA_beta_ns_d,0.06521739130434782
ETA_dEpsilon_A,0.21071379071379043
ETA_dEpsilon_B,0.09669669669669656
ETA_dEpsilon_C,-0.11401709401709387
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6956521739130435
MDEDescriptor,"0.09999999999999998,2.546092242039852,3.2394697936897288,0.0,7.776096144809547,18.63693578673126,0.0,10.268095826815957,0.0,0.0,0.19999999999999996,1.324541672778822,0.5984084805885755,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,45.02510199999999
BCUTDescriptor,"11.850000000000007,15.998937319673082,-0.3487566789468258,0.26368745020866835,4.198637222319585,10.50968563295052"
BPolDescriptor,22.968897999999996
TPSADescriptor,65.74000000000001
ALOGPDescriptor,"3.7987999999999995,14.430881439999997,78.87620000000001"
XLogPDescriptor,4.586
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,310.08412366
ChiPathDescriptor,"16.396976746569035,11.096555450524585,9.949522552643066,8.261252722662231,6.953420204971501,5.99137205218131,4.135873117381533,3.100501044078098,12.660043605836325,6.985834781322929,4.90773916244621,3.3541608846878366,2.2937994315038104,1.587707852252797,0.8819562400913029,0.5333198976108441"
ChiChainDescriptor,"0.0,0.0,0.0,0.2120275878293181,0.3818512811342309,0.0,0.0,0.0,0.06831331463255128,0.08198517583898776"
AtomCountDescriptor,37
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.5464041492228664,0.0,0.3487731593071871,0.0,0.5188955060821747,0.0,0.06958541548004166,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,2,1,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"46.8907250561101,2.038727176352613,13.98148974571986,13.98148974571986,0.0"
FractionalPSADescriptor,0.21200698450489644
WienerNumbersDescriptor,"1138.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.517965436825497,5.793055032904657,8.849405415216395,1.015828416105087,1.3390666285525186,1.5831839631685711"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.92,3.9837030330466274"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1015.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"26.87234517770473,27.65673581706051,39.759572761131714,43.86613377380522,41.755848692529405"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6649833462994019,-0.29660246983865246,-0.09887715086645985,0.12568457719468165,-0.14317325654636584"
EccentricConnectivityIndexDescriptor,416
AutocorrelationDescriptorPolarizability,"1446.9085954478162,1714.4023271550197,2439.4282030858235,2613.3773473456786,2315.0381272834898"
