DLiP-ID,J0005R
AATSC4p,0.006020441521739621
AATSC4s,-0.08673605535930926
AATSC4v,3.558532723217247
AATSC5Z,1.0575500345065563
AATSC5c,0.0009323706783164597
AATSC5d,0.0055572808833678385
AATSC5i,0.26638923198922565
AATSC5m,5.338045206661324
AATSC5p,0.00031177656862547965
AATSC5s,0.6994447919062957
AATSC5v,1.1259930127383153
AATSC6Z,-0.639330655957162
AATSC6c,-0.002089553907604
AATSC6d,0.0010809906291834007
AATSC6i,0.23522328920568122
AATSC6m,-3.0187018829717482
AATSC6p,0.015622369272147498
AATSC6s,-0.09339527089840845
AATSC6v,0.4942113917525043
AATSC7Z,0.17171352074966528
AATSC7c,0.0014340487214754161
AATSC7d,-0.009360776439089691
AATSC7i,0.15823079909318016
AATSC7m,0.9261915352197804
AATSC7p,-0.012554238935333428
AATSC7s,0.62595574427339
AATSC7v,-3.819220625423985
AATSC8Z,0.30494344644045246
AATSC8c,0.0004362720961794491
AATSC8d,-0.018185296074517635
AATSC8i,-0.1864830154026754
AATSC8m,1.579847161148669
AATSC8p,-0.012051668341048446
AATSC8s,-0.08187736794928681
AATSC8v,-0.6591129222472739
ATS0are,403.86449999999996
ATS1are,411.85400000000004
ATS2are,738.3617999999999
ATS3are,927.7740000000001
ATS4are,1084.7586999999999
ATS5are,1039.562
ATS6are,1049.8669
ATS7are,1021.4839999999997
ATS8are,1009.7507999999998
ATSC0dv,292.73333333333323
ATSC0pe,13.233098333333324
ATSC0se,8.400771399999998
ATSC1dv,59.19666666666666
ATSC1pe,-0.19167324999999708
ATSC1se,-0.3111727699999989
ATSC2dv,44.85555555555552
ATSC2pe,5.945574722222235
ATSC2se,4.387671100000001
ATSC3dv,0.7911111111111162
ATSC3pe,-1.1931475555555655
ATSC3se,-0.9327557199999931
ATSC4dv,72.2188888888889
ATSC4pe,-0.38919519444446005
ATSC4se,-0.9086518699999935
ATSC5dv,103.43222222222222
ATSC5pe,7.88709613888888
ATSC5se,4.705234810000002
ATSC6dv,-61.66222222222219
ATSC6pe,-2.0575970555555636
ATSC6se,-0.7996341399999953
ATSC7dv,63.0711111111111
ATSC7pe,6.71449461111109
ATSC7se,5.023455660000013
ATSC8dv,18.42555555555556
ATSC8pe,1.168942972222195
ATSC8se,0.3379574700000151
AXp-0dv,0.5394229851970114
AXp-1dv,0.29561193271576996
AXp-2dv,0.1608309508693655
AXp-3dv,0.0929857920596671
AXp-4dv,0.05217931914489699
AXp-5dv,0.029252766642119638
AXp-6dv,0.01648034199827039
AXp-7dv,0.009097948812015295
BertzCT,1119.7060207739776
ECIndex,940
ETA_eta,31.553304641880835
GATS1dv,0.4622821572263614
GATS1pe,0.5484153403971631
GATS1se,0.5827311381625121
GATS2dv,0.7805428459038117
GATS2pe,0.5425873889745858
GATS2se,0.5077518130169463
GATS3dv,0.7884908935353029
GATS3pe,0.6973678625779127
GATS3se,0.6859272374580885
GATS4dv,0.8784257868498759
GATS4pe,0.8543756503146711
GATS4se,0.8574080656532761
GATS5dv,0.8137056175039009
GATS5pe,0.6640324829086119
GATS5se,0.6874421789733848
GATS6dv,0.9816389218911632
GATS6pe,0.8326455941418901
GATS6se,0.8079598284601708
GATS7dv,0.736380959959172
GATS7pe,0.4450191315269586
GATS7se,0.38763992955872356
GATS8dv,0.8206770244525755
GATS8pe,0.6566982407528585
GATS8se,0.6347316605756376
LogEE_A,4.477014973315347
LogEE_D,238.44563716490674
MATS1dv,0.19259090564032494
MATS1pe,-0.013794649429992378
MATS1se,-0.03527711979492955
MATS2dv,0.08358005010248232
MATS2pe,0.2450704042156744
MATS2se,0.2848875456192686
MATS3dv,0.0010956071079049974
MATS3pe,-0.036552926327921405
MATS3se,-0.04501303425668839
MATS4dv,0.08556256030793416
MATS4pe,-0.010200256122397871
MATS4se,-0.037513147528167534
MATS5dv,0.13167673572850175
MATS5pe,0.22211657561242149
MATS5se,0.20873126673826908
MATS6dv,-0.07613601753861265
MATS6pe,-0.05620072944240969
MATS6se,-0.03440450575191293
MATS7dv,0.07787561084694049
MATS7pe,0.18339815075196195
MATS7se,0.21613573070923536
MATS8dv,0.02261430225406624
MATS8pe,0.03173705056812982
MATS8se,0.014453654280961327
MAXaaCH,1.8836871792896324
MAXaasC,0.996673895002407
MAXdssC,-0.5671417361965678
MAXssNH,2.4807955701538855
MAXsssN,2.2460073563401486
MDEC-22,24.95371450569086
MDEC-23,24.434781754383625
MDEC-24,2.181400013426302
MDEC-33,4.6780583020972015
MDEC-34,1.6033004985359383
MDEN-22,0.5129927840030091
MDEN-23,1.2490247664834067
MDEN-33,0.25
MINaaCH,0.407630901536961
MINaasC,-1.1522137705255273
MINdssC,-0.5671417361965678
MINssNH,2.4807955701538855
MINsssN,1.6214962836986646
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.297619047619048
SM1_Dzi,2.7141948872327064
SM1_Dzm,2.4329223631795163
SM1_Dzp,-11.66602202670246
SM1_Dzv,-4.182256280477999
SddssSe,0
SpAD_Dt,688.3203782700962
SpAbs_A,44.50776745717507
SpAbs_D,476.8912743298134
SpMAD_A,1.2716504987764305
SpMAD_D,13.625464980851815
SpMax_A,2.3959608059141795
SpMax_D,238.44563716490674
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,61.36000000000001
TpiPC10,8.05921694238322
VAdjMat,6.247927513443585
VE1_DzZ,5.825295569392686
VE1_Dzi,5.823426304637612
VE1_Dzm,5.825678049710682
VE1_Dzp,5.812605903104039
VE1_Dzv,5.826846951050491
VE2_DzZ,0.16643701626836244
VE2_Dzi,0.16638360870393176
VE2_Dzm,0.16644794427744805
VE2_Dzp,0.16607445437440113
VE2_Dzv,0.16648134145858548
VE3_DzZ,3.0149727081864657
VE3_Dzi,3.0146517691527532
VE3_Dzm,3.015038364556592
VE3_Dzp,3.0127919591317296
VE3_Dzv,3.015238990831782
VR1_DzZ,239.94094461308728
VR1_Dzi,240.32856773903913
VR1_Dzm,239.8420548456302
VR1_Dzp,242.73077012868552
VR1_Dzv,240.19866568585215
VR2_DzZ,6.8554555603739225
VR2_Dzi,6.866530506829689
VR2_Dzm,6.852630138446577
VR2_Dzp,6.935164860819587
VR2_Dzv,6.862819019595776
VR3_DzZ,6.733155797446482
VR3_Dzi,6.734769987813136
VR3_Dzm,6.732743570381459
VR3_Dzp,6.744715855757353
VR3_Dzv,6.734229323112717
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.13992600758099144
Xch-7dv,0.14394847015776704
Xpc-4dv,1.816615745554886
Xpc-5dv,2.366761370118254
Xpc-6dv,2.986860683439642
Zagreb1,182.0
Zagreb2,208.0
fragCpx,254.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,1
nBondsM,19
nBondsO,38
nBondsS,44
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.731075
AATS1are,6.53736507936508
AATS2are,6.712379999999999
AATS3are,6.268743243243244
AATS4are,6.270281502890173
AATS5are,6.456906832298136
AATS6are,6.324499397590361
AATS7are,6.153518072289155
AATS8are,6.046411976047903
AATSC0dv,4.878888888888887
AATSC0pe,0.22055163888888873
AATSC0se,0.14001285666666663
AATSC1dv,0.9396296296296295
AATSC1pe,-0.0030424325396824934
AATSC1se,-0.004939250317460299
AATSC2dv,0.40777777777777746
AATSC2pe,0.05405067929292941
AATSC2se,0.0398879190909091
AATSC3dv,0.0053453453453453795
AATSC3pe,-0.008061807807807875
AATSC3se,-0.006302403513513467
AATSC4dv,0.4174502247912653
AATSC4pe,-0.002249683204881272
AATSC4se,-0.0052523229479768405
AATSC5dv,0.6424361628709455
AATSC5pe,0.04898817477570733
AATSC5se,0.02922506093167703
AATSC6dv,-0.3714591700133867
AATSC6pe,-0.01239516298527448
AATSC6se,-0.004817073132530093
AATSC7dv,0.3799464524765729
AATSC7pe,0.04044876271753669
AATSC7se,0.030261781084337427
AATSC8dv,0.1103326679973387
AATSC8pe,0.006999658516300568
AATSC8se,0.002023697425149791
AETA_eta,0.9015229897680239
ATSC0are,14.988458333333323
ATSC1are,-0.3736979166666654
ATSC2are,7.22816805555556
ATSC3are,-1.4721388888888987
ATSC4are,-0.9140465277777893
ATSC5are,8.981086805555547
ATSC6are,-1.9993013888888949
ATSC7are,8.05988194444442
ATSC8are,1.0767826388888626
BCUTZ-1h,9.014450419291514
BCUTZ-1l,5.693086905493735
BCUTc-1h,0.5040610771708588
BCUTc-1l,-0.3880285659004602
BCUTd-1h,4.022119177305635
BCUTd-1l,0.977832052664906
BCUTi-1h,17.431212411029126
BCUTi-1l,10.954521874408135
BCUTm-1h,19.006148222573355
BCUTm-1l,11.705030564960532
BCUTp-1h,1.9915062445693366
BCUTp-1l,0.5268590525891407
BCUTs-1h,8.007933944291382
BCUTs-1l,1.2188730664581906
BCUTv-1h,20.897508164236868
BCUTv-1l,13.301651570227147
BalabanJ,1.3458173018431405
Diameter,16
ETA_beta,43.75
GATS1are,0.5640775713270383
GATS2are,0.5310241996809161
GATS3are,0.6895854851078733
GATS4are,0.8496080228976441
GATS5are,0.6541243682617559
GATS6are,0.8101886963962132
GATS7are,0.4131947175284704
GATS8are,0.6422705188278519
HybRatio,0.32
Lipinski,False
LogEE_Dt,344.16018913504803
MATS1are,-0.023745122404368487
MATS2are,0.2630448731637705
MATS3are,-0.03981817541139604
MATS4are,-0.021150297742744822
MATS5are,0.22330441178143917
MATS6are,-0.04821303433307755
MATS7are,0.19436357473047572
MATS8are,0.025811061109045352
MAXssCH2,0.7324579705874801
MAXsssCH,-0.1304396442218867
MAXssssC,-4.720312281008067
MINssCH2,0.2830445999757416
MINsssCH,-0.1304396442218867
MINssssC,-4.720312281008067
NsssssAs,0
RotRatio,0.15789473684210525
SM1_Dzpe,2.5018279125123786
SM1_Dzse,2.2038097657793636
SMR_VSA1,22.3561973747711
SMR_VSA2,0.0
SMR_VSA3,19.76777650359537
SMR_VSA4,0.0
SMR_VSA5,38.14929540426861
SMR_VSA6,18.406301415831482
SMR_VSA7,89.75951908182044
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,392.69712175664654
SpAD_Dzi,374.99441725211034
SpAD_Dzm,392.16976853156035
SpAD_Dzp,581.1828354825027
SpAD_Dzv,508.3199815107656
SpAbs_Dt,688.320378270096
SpDiam_A,4.791921611828359
SpDiam_D,339.7968374870641
SpMAD_Dt,19.66629652200275
SpMax_Dt,344.16018913504803
SsssssAs,0
VE1_Dzpe,5.825060732741847
VE1_Dzse,5.82515097197664
VE2_Dzpe,0.16643030664976707
VE2_Dzse,0.1664328849136183
VE3_Dzpe,3.014932394114556
VE3_Dzse,3.0149478855471723
VMcGowan,339.48000000000116
VR1_Dzpe,239.9610512547616
VR1_Dzse,239.9837982789625
VR2_Dzpe,6.856030035850331
VR2_Dzse,6.8566799508275
VR3_Dzpe,6.733239592228997
VR3_Dzse,6.733334382387658
mZagreb1,11.0625
mZagreb2,7.555555555555557
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,53
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2498076388888887
AATSC1are,-0.005931712962962943
AATSC2are,0.06571061868686873
AATSC3are,-0.009946884384384451
AATSC4are,-0.0052835059409120765
AATSC5are,0.05578314786059346
AATSC6are,-0.01204398427041503
AATSC7are,0.048553505689424216
AATSC8are,0.006447800232867441
AETA_beta,1.25
BCUTdv-1h,7.014440143833206
BCUTdv-1l,1.8877508674340213
BCUTpe-1h,4.007414850587204
BCUTpe-1l,2.241564586857824
BCUTse-1h,4.0308496113647525
BCUTse-1l,2.4372755578422822
ETA_alpha,15.976190476190476
ETA_dBeta,-2.75
ETA_eta_B,0.6392054134551053
ETA_eta_F,38.703915791918014
ETA_eta_L,7.864286663064359
ETA_eta_R,70.25722043379885
ETA_psi_1,0.5036025217652358
LabuteASA,200.1567286053218
LogEE_DzZ,196.4142071368267
LogEE_Dzi,187.57475705140467
LogEE_Dzm,196.1543963332996
LogEE_Dzp,288.62521346362286
LogEE_Dzv,253.54745427962692
PEOE_VSA1,10.216698334856808
PEOE_VSA2,4.899909730850478
PEOE_VSA3,19.152909273641058
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,36.60419594293384
PEOE_VSA8,55.86539136240497
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.7750286576853664
SpAD_Dzpe,388.34208217905245
SpAD_Dzse,393.59812995621724
SpAbs_DzZ,390.56075418683133
SpAbs_Dzi,372.5139062763612
SpAbs_Dzm,389.90567261705496
SpAbs_Dzp,588.9164489539485
SpAbs_Dzv,511.27716483973177
SpDiam_Dt,464.13838252953065
SpMAD_DzZ,11.219917764475616
SpMAD_Dzi,10.714126207203153
SpMAD_Dzm,11.204850529473154
SpMAD_Dzp,16.605223870928647
SpMAD_Dzv,14.523428043164731
SpMax_DzZ,196.4142071368267
SpMax_Dzi,187.57475705140467
SpMax_Dzm,196.1543963332996
SpMax_Dzp,288.62521346362286
SpMax_Dzv,253.54745427962692
VE1_Dzare,5.824640903592061
VE2_Dzare,0.16641831153120176
VE3_Dzare,3.0148603185948435
VR1_Dzare,239.99970106875307
VR2_Dzare,6.857134316250088
VR3_Dzare,6.733400646289722
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4564625850340136
AETA_dBeta,-0.07857142857142857
AETA_eta_B,0.018263011813003008
AETA_eta_F,1.1058261654833719
AETA_eta_L,0.22469390465898167
AETA_eta_R,2.007349155251396
BCUTare-1h,4.124801819672612
BCUTare-1l,2.1918934948056736
ETA_beta_s,23.25
ETA_dPsi_A,0.21039747823476418
ETA_dPsi_B,0.0
ETA_eta_BR,0.9832054134551053
ETA_eta_FL,8.910721485853632
ETA_eta_RL,16.77500814891799
LogEE_Dzpe,194.24252188702658
LogEE_Dzse,196.8620309714166
PEOE_VSA10,12.144540915810436
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,44.93024465690656
SlogP_VSA3,19.265811329268626
SlogP_VSA4,5.817220841045895
SlogP_VSA5,29.531997720943007
SlogP_VSA6,67.25194376568358
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,382.5676774157583
SpAbs_Dzpe,386.0218229828202
SpAbs_Dzse,391.54908288908655
SpDiam_DzZ,284.603995207937
SpDiam_Dzi,271.0484226143871
SpDiam_Dzm,284.3617564655192
SpDiam_Dzp,416.2467002632764
SpDiam_Dzv,368.8759899249121
SpMAD_Dzpe,11.095488062258642
SpMAD_Dzse,11.245660855891922
SpMax_Dzpe,194.24252188702658
SpMax_Dzse,196.8620309714166
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6642857142857143
AETA_eta_BR,0.028091583241574437
AETA_eta_FL,0.2545920424529609
AETA_eta_RL,0.4792859471119426
DetourIndex,5800
EState_VSA1,23.588085362524435
EState_VSA2,18.2739835097441
EState_VSA3,25.452766720226204
EState_VSA4,36.34914993214236
EState_VSA5,6.3273200747645415
EState_VSA6,17.29359687407663
EState_VSA7,30.33183534230805
EState_VSA8,20.184655376751223
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.09239940387481371
ETA_shape_x,0.03129657228017884
ETA_shape_y,0.269150521609538
GhoseFilter,False
LogEE_Dzare,191.36312524095587
SlogP_VSA10,28.043583649454668
SlogP_VSA11,0.0
SpAbs_Dzare,380.00327996099884
SpDiam_Dzpe,281.3791598504449
SpDiam_Dzse,285.2024647971508
SpMAD_Dzare,10.930505069021665
SpMax_Dzare,191.36312524095587
TopoPSA(NO),61.36000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,53.19229344377257
VSA_EState9,41.891039889560766
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5857142857142857
EState_VSA10,22.3561973747711
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04353741496598639
FilterItLogS,-6.6630455586887445
SpDiam_Dzare,277.09568963532934
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6537301587301575
ETA_epsilon_2,0.906394557823129
ETA_epsilon_3,0.4414141414141403
ETA_epsilon_4,0.5868082368082352
ETA_epsilon_5,0.8895502645502644
AETA_beta_ns_d,0.02857142857142857
ETA_dEpsilon_A,0.21231601731601718
ETA_dEpsilon_B,0.06692192192192226
ETA_dEpsilon_C,-0.14539409539409492
ETA_dEpsilon_D,0.01684429327286463
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8285714285714286
MDEDescriptor,"0.0,0.0,0.0,0.0,24.95371450569086,24.434781754383625,2.181400013426302,4.6780583020972015,1.6033004985359383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129927840030091,1.2490247664834067,0.25"
APolDescriptor,69.19982499999996
BCUTDescriptor,"11.90000000000001,19.001422944466825,-0.29857931275941374,0.41688093259672876,3.5989456634521493,11.250792447310028"
BPolDescriptor,40.36017499999999
TPSADescriptor,61.36000000000001
ALOGPDescriptor,"3.4566999999999983,11.948774889999989,120.31519999999999"
XLogPDescriptor,3.6670000000000016
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,487.19952350000005
ChiPathDescriptor,"24.838288046437572,16.775008148917994,15.878375292294121,11.919770791534868,9.789363359377242,8.226983169492453,4.9445691466024515,3.8225944989214278,18.8798044818954,11.233253443199258,8.524040396076371,5.951090691818694,4.226524850736654,3.0130349641383227,1.648034199827038,1.0735579598178042"
ChiChainDescriptor,"0.0,0.0,0.0,0.35549886030924205,0.4015502498771888,0.0,0.0,0.0,0.13992600758099144,0.14394847015776704"
AtomCountDescriptor,60
BondCountDescriptor,38
SmallRingDescriptor,"4,3,4,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"3.153986377154521,0.2886751345948129,0.5972791285011342,0.14433756729740646,1.023647292656004,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,3,5,3,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"71.28662840633956,2.036760811609702,28.37840872152783,2.587604561518087,16.111027374273064"
FractionalPSADescriptor,0.12594429395003298
WienerNumbersDescriptor,"4016.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.122825705570188,7.327574077262293,10.548700128374044,1.8166157455548864,2.366761370118254,2.748638048970453"
FractionalCSP3Descriptor,0.32
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,11,1,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.019390581717452,13.181203275186899,8.5"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2779.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.32
AutocorrelationDescriptorMass,"43.58254709809394,42.65341562139851,63.90376110324434,60.30946775448602,59.734968299551966"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.8162094230978765,-0.585405852209307,0.3533467332523998,-0.20610252657443123,0.11294553022959722"
EccentricConnectivityIndexDescriptor,940
AutocorrelationDescriptorPolarizability,"2160.1447253771607,2509.203530349354,3405.687117440177,3482.8446578133517,3305.40155954834"
