DLiP-ID,T0073W
DLiP-Mol-ID,24997
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H33NO3/c1-4-23(2,3)21(26)22(27)24-17-11-10-15-19(24)20(25)16-9-8-14-18-12-6-5-7-13-18/h5-7,12-13,19H,4,8-11,14-17H2,1-3H3/t19-/m0/s1"
Standard Inchi Key(RDKit),WRVUVUSXKPMOPJ-IBGZPJMESA-N
Canonical SMILES(RDKit),CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)CCCCc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),371.521
MW Monoisotopic(RDKit),371.246043916
MolLogP(RDKit),4.3549
XLogP(SDF),
XLogP(CDK),4.272
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),54.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.478761728856375
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,926446.1533008402
qed,0.47876172885637547
Chi0,19.863596551749417
Chi1,12.864209190060024
TPSA,54.45
Chi0n,17.000021112708236
Chi0v,17.000021112708236
Chi1n,10.28577986975778
Chi1v,10.28577986975778
Chi2n,8.23570576347297
Chi2v,8.23570576347297
Chi3n,5.809585401632335
Chi3v,5.809585401632335
Chi4n,3.5295025907193254
Chi4v,3.5295025907193254
MolMR,107.43500000000006
MolWt,371.5210000000001
fr_SH,0
Kappa1,21.33143415890734
Kappa2,9.817776076139715
Kappa3,5.751470163572941
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,650.8471237022362
MolLogP,4.354900000000004
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.9013611312311838
SMR_VSA1,14.383611552215466
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
