DLiP-ID,C1028N
DLiP-Mol-ID,40989
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H15F3N4S/c14-13(15,16)6-9-5-10-11(18-7-19-12(10)21-9)20-8-1-3-17-4-2-8/h5,7-8,17H,1-4,6H2,(H,18,19,20)"
Standard Inchi Key(RDKit),CAECZTJRDHCXAW-UHFFFAOYSA-N
Canonical SMILES(RDKit),FC(F)(F)Cc1cc2c(NC3CCNCC3)ncnc2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),316.352
MW Monoisotopic(RDKit),316.09695214
MolLogP(RDKit),2.96
XLogP(SDF),
XLogP(CDK),2.23
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),49.84
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.91393293713795
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,73775.31994596166
qed,0.9139329371379497
Chi0,14.872032720186706
Chi1,10.010951252362435
TPSA,49.84
Chi0n,11.204153613993078
Chi0v,12.020650194920805
Chi1n,6.785541922057245
Chi1v,7.602038502984971
Chi2n,5.114381456975527
Chi2v,6.229581328264774
Chi3n,3.43511760341166
Chi3v,4.478166622088151
Chi4n,2.4647696891543274
Chi4v,3.4911291136515707
MolMR,76.68840000000003
MolWt,316.35200000000003
fr_SH,0
Kappa1,14.524056539393355
Kappa2,5.763838676353537
Kappa3,3.620991542086702
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,619.3941648495232
MolLogP,2.960000000000001
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.8436849498519183
SMR_VSA1,13.171245143024459
SMR_VSA2,0.0
SMR_VSA3,15.284745645900749
SMR_VSA4,0.0
SMR_VSA5,31.480604215369464
SMR_VSA6,18.406301415831482
SMR_VSA7,17.27083433692745
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,123.3378211067785
NHOHCount,2
PEOE_VSA1,10.633577208012662
PEOE_VSA2,0.0
PEOE_VSA3,9.967957041894417
PEOE_VSA4,13.171245143024459
PEOE_VSA5,11.336785877934737
PEOE_VSA6,0.0
PEOE_VSA7,31.99752312613878
PEOE_VSA8,10.918988022849259
PEOE_VSA9,11.807045837390806
RingCount,3
SMR_VSA10,27.371269289855128
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,316.09695214000004
