DLiP-ID,P000H6
AATS3m,65.53011720767658
AATS3p,1.281130868007819
AATS3s,3.7984633569739947
AATS3v,182.9314036749687
AATS4Z,15.408602150537634
AATS4d,2.4193548387096775
AATS4i,167.65263052751544
AATS4m,53.61299188910109
AATS4p,1.130894428902
AATS4s,3.876045400238948
AATS4v,158.34445967824735
AATS5Z,15.316455696202532
AATS5d,2.4430379746835444
AATS5i,163.34184008300429
AATS5m,53.974938251078484
AATS5p,1.175486704682101
AATS5s,3.364978902953587
AATS5v,162.03900777840082
AATS6Z,15.25974025974026
AATS6d,2.3376623376623376
AATS6i,166.3294618528933
AATS6m,53.92059029115845
AATS6p,1.1431737438277272
AATS6s,4.544733044733044
AATS6v,153.85772087461464
AATS7Z,13.222222222222221
AATS7d,2.375
AATS7i,162.77975103863176
AATS7m,45.83964615639998
AATS7p,1.1538736050199025
AATS7s,2.755401234567902
AATS7v,150.96325780916902
AATS8Z,13.81159420289855
AATS8d,2.318840579710145
AATS8i,168.91807894937944
AATS8m,48.661150053426084
AATS8p,1.0757539723330436
AATS8s,3.51610305958132
AATS8v,144.53562872018284
AMID_C,1.442992964438058
AMID_N,0.2540204856692645
AMID_O,0.22091072385097485
AMID_X,0.07325807475364281
AMID_h,0.5481892842738821
ATS0dv,386.0
ATS0pe,276.72849999999994
ATS0se,335.78117999999995
ATS1dv,339.0
ATS1pe,284.90000000000003
ATS1se,338.48775199999983
ATS2dv,455.0
ATS2pe,470.84030000000007
ATS2se,567.4587959999998
ATS3dv,413.0
ATS3pe,600.5130000000001
ATS3se,735.5614279999998
ATS4dv,327.0
ATS4pe,605.1558
ATS4se,746.0180879999999
ATS5dv,266.0
ATS5pe,496.9794999999999
ATS5se,615.2350120000001
ATS6dv,296.0
ATS6pe,491.09630000000004
ATS6se,607.012528
ATS7dv,200.0
ATS7pe,433.88099999999986
ATS7se,542.5807120000001
ATS8dv,248.0
ATS8pe,425.81220000000013
ATS8se,531.583912
ATSC0Z,329.1428571428572
ATSC0c,0.9302821805774377
ATSC0d,23.904761904761905
ATSC0i,84.17049923081585
ATSC0m,1574.1368353549278
ATSC0p,9.45765538216114
ATSC0s,130.91071428571433
ATSC0v,1996.3427594857353
ATSC1Z,4.591836734693834
ATSC1c,-0.6139121071265583
ATSC1d,5.33560090702948
ATSC1i,-12.751835651972279
ATSC1m,22.42745308098199
ATSC1p,-0.4560116432114065
ATSC1s,-5.0335884353741465
ATSC1v,-16.600677767022425
ATSC2Z,11.469387755102
ATSC2c,0.18099613920199395
ATSC2d,-7.170068027210887
ATSC2i,-0.16873948137224204
ATSC2m,53.04242706033088
ATSC2p,-0.20898557585810096
ATSC2s,13.609410430839
ATSC2v,-17.639130359731425
ATSC3Z,-0.5102040816326543
ATSC3c,0.08458859088384257
ATSC3d,-6.215419501133787
ATSC3i,-31.975282234563075
ATSC3m,-9.593873922950447
ATSC3p,-2.898385563076224
ATSC3s,-8.871598639455787
ATSC3v,-275.36806509400066
ATSC4Z,-169.1020408163265
ATSC4c,0.15818649677465527
ATSC4d,-3.9795918367346945
ATSC4i,13.284455251450844
ATSC4m,-794.8709547361761
ATSC4p,0.02117067138875406
ATSC4s,-69.18920068027211
ATSC4v,-400.5554071392508
ATSC5Z,-60.673469387755084
ATSC5c,-0.7023618931688881
ATSC5d,-6.29705215419501
ATSC5i,-24.41161182205566
ATSC5m,-280.64395103303906
ATSC5p,-2.2677140747205304
ATSC5s,-30.03642290249433
ATSC5v,-400.4240704312704
ATSC6Z,-22.285714285714274
ATSC6c,0.5935216000821875
ATSC6d,-0.2539682539682533
ATSC6i,18.824203213539423
ATSC6m,-106.54851293167366
ATSC6p,0.19646148097314187
ATSC6s,50.33829365079365
ATSC6v,-322.2246463952483
ATSC7Z,-3.816326530612229
ATSC7c,-0.17652792074758314
ATSC7d,0.30612244897959195
ATSC7i,-25.308728791115684
ATSC7m,-22.634000398526226
ATSC7p,-2.2831741239861016
ATSC7s,-4.765589569161001
ATSC7v,-325.6788089448291
ATSC8Z,57.551020408163296
ATSC8c,0.04386381842788878
ATSC8d,4.108843537414966
ATSC8i,6.139625362626598
ATSC8m,266.78110143385703
ATSC8p,1.0269588407665502
ATSC8s,17.253826530612248
ATSC8v,321.66002628373525
AXp-0d,0.7302805524402481
AXp-1d,0.4587693700234704
AXp-2d,0.3072796991514824
AXp-3d,0.20840152237629334
AXp-4d,0.13194565943090128
AXp-5d,0.0871322011149648
AXp-6d,0.06247208415700848
AXp-7d,0.04050056962864506
GATS1Z,0.72422076873385
GATS1c,1.6872862780423896
GATS1d,0.8974566848883536
GATS1i,1.2398517271257474
GATS1m,0.72669259648111
GATS1p,1.1216582437832796
GATS1s,0.5306840055169066
GATS1v,0.9869716815947956
GATS2Z,0.8235194830246911
GATS2c,0.9826399915445998
GATS2d,1.310175962815405
GATS2i,1.0253939517664958
GATS2m,0.8247202034419373
GATS2p,1.0119951497471458
GATS2s,0.5432502934435365
GATS2v,0.9687307524982202
GATS3Z,0.9388828863770684
GATS3c,0.9971817727189543
GATS3d,1.149508349580402
GATS3i,1.145644774504632
GATS3m,0.9417302761105818
GATS3p,1.132343410365272
GATS3s,0.912176762883612
GATS3v,1.047755410327905
GATS4Z,1.2563750746714455
GATS4c,1.1126273464077703
GATS4d,1.0143297776635394
GATS4i,0.7999694037724505
GATS4m,1.2437276228967509
GATS4p,0.9081902515866275
GATS4s,1.4093575228481783
GATS4v,1.0155233452863317
GATS5Z,1.0627527250351614
GATS5c,1.4727235936342395
GATS5d,1.0529653537747745
GATS5i,0.9399913984798309
GATS5m,1.0529000859716167
GATS5p,1.074323679236993
GATS5s,0.9934219576194262
GATS5v,1.0852678354859457
GATS6Z,1.038589015151515
GATS6c,0.6175249947864645
GATS6d,0.8241579137993481
GATS6i,0.7144612736908567
GATS6m,1.0329999829383885
GATS6p,0.9248715514524992
GATS6s,0.7661983358341288
GATS6v,1.0567917019329913
GATS7Z,0.9593309944058641
GATS7c,0.7988840032804011
GATS7d,0.8337483399734396
GATS7i,1.0133208437069863
GATS7m,0.9634063799199171
GATS7p,1.1371045836095697
GATS7s,0.6782774738090063
GATS7v,1.1403214863471718
GATS8Z,0.9170944041867953
GATS8c,0.8478483529124419
GATS8d,0.7705698943357007
GATS8i,0.8527316809683866
GATS8m,0.9215296895425708
GATS8p,0.8733604319972704
GATS8s,0.7430710825644782
GATS8v,0.9037561332926977
MATS1Z,0.01362645348837196
MATS1c,-0.6445733282854329
MATS1d,0.21801167423329942
MATS1i,-0.14797680242253478
MATS1m,0.013916124642201683
MATS1p,-0.047094835165634785
MATS1s,-0.03755634720984157
MATS1v,-0.008122160093163402
MATS2Z,0.02032696759259251
MATS2c,0.11349360807451739
MATS2d,-0.1749667994687916
MATS2i,-0.0011694283036611825
MATS2m,0.019656115713864553
MATS2p,-0.012889902164740891
MATS2s,0.0606430328842005
MATS2v,-0.005154171377110582
MATS3Z,-0.000692597517730498
MATS3c,0.04062735275262634
MATS3d,-0.1161736034585064
MATS3i,-0.16973676481692734
MATS3m,-0.0027231587638939713
MATS3p,-0.13692858159499888
MATS3s,-0.03027946029249152
MATS3v,-0.06163109739416441
MATS4Z,-0.2320228494623655
MATS4c,0.07679289633945113
MATS4d,-0.07518313841408561
MATS4i,0.07127712748179306
MATS4m,-0.22804496502194718
MATS4p,0.0010109216272722757
MATS4s,-0.23868738293562605
MATS4v,-0.09061369319542671
MATS5Z,-0.09800237341772147
MATS5c,-0.40139174604156574
MATS5d,-0.14004740531544704
MATS5i,-0.15419090288267848
MATS5m,-0.09478408093651972
MATS5p,-0.1274755837757295
MATS5s,-0.1219818503816231
MATS5v,-0.10663683979244762
MATS6Z,-0.03693181818181815
MATS6c,0.34800091988146564
MATS6d,-0.00579500181093805
MATS6i,0.12198748137668158
MATS6m,-0.0369201516568919
MATS6p,0.011330589186581771
MATS6s,0.2097402892655927
MATS6v,-0.08804044155175433
MATS7Z,-0.006763599537037007
MATS7c,-0.11069181221140079
MATS7d,0.007470119521912353
MATS7i,-0.17539904435716763
MATS7m,-0.008387559837619404
MATS7p,-0.14082259487243956
MATS7s,-0.02123529203736543
MATS7v,-0.09516367082512238
MATS8Z,0.10643115942028987
MATS8c,0.028700663220517696
MATS8d,0.10462497834747965
MATS8i,0.04439991800404189
MATS8m,0.10316034341979043
MATS8p,0.06609517434048438
MATS8s,0.08022513092110332
MATS8v,0.09807587326712032
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.105921491162036
SpAD_D,294.5041829999441
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3051349783740662
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,384
TMWC10,121.40026646353266
TSRW10,57.82004760731684
VE1_Dt,4.8158761759034165
VE2_Dt,0.200661507329309
VE3_Dt,2.4473867340463773
VR1_Dt,131.05177590257003
VR2_Dt,5.460490662607085
VR3_Dt,5.7510612183674
Xc-3dv,0.5135268906605572
Xc-4dv,0.0
Xc-5dv,0.06444972184449782
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.3068123293196758
Xp-0dv,13.2126951677878
Xp-1dv,7.458206678547745
Xp-2dv,5.239165476309198
Xp-3dv,3.3790966648737766
Xp-4dv,2.02584679288955
Xp-5dv,1.3003219081847075
Xp-6dv,0.6446001278935309
Xp-7dv,0.32470627629999915
Xpc-4d,3.534549603929909
Xpc-5d,3.980610279077997
Xpc-6d,5.399866777234441
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,4.8573869847880085
AATS0dv,9.19047619047619
AATS0pe,6.588773809523808
AATS0se,7.994789999999999
AATS1dv,7.883720930232558
AATS1pe,6.625581395348838
AATS1se,7.871808186046508
AATS2dv,6.319444444444445
AATS2pe,6.539448611111112
AATS2se,7.881372166666663
AATS3dv,4.3936170212765955
AATS3pe,6.388436170212768
AATS3se,7.825121574468082
AATS4dv,3.5161290322580645
AATS4pe,6.507051612903226
AATS4se,8.02169987096774
AATS5dv,3.367088607594937
AATS5pe,6.290879746835442
AATS5se,7.7877849620253174
AATS6dv,3.844155844155844
AATS6pe,6.377874025974027
AATS6se,7.883279584415584
AATS7dv,2.7777777777777777
AATS7pe,6.026124999999998
AATS7se,7.535843222222223
AATS8dv,3.5942028985507246
AATS8pe,6.171191304347828
AATS8se,7.704114666666667
AATSC0Z,7.836734693877553
AATSC0c,0.02214957572803423
AATSC0d,0.5691609977324263
AATSC0i,2.0040595054956154
AATSC0m,37.47944846083161
AATSC0p,0.2251822710038367
AATSC0s,3.116921768707484
AATSC0v,47.53197046394608
AATSC1Z,0.10678690080683334
AATSC1c,-0.014277025747129263
AATSC1d,0.1240837420239414
AATSC1i,-0.2965543174877274
AATSC1m,0.5215686763019067
AATSC1p,-0.01060492193514899
AATSC1s,-0.11706019617149178
AATSC1v,-0.38606227365168433
AATSC2Z,0.15929705215419443
AATSC2c,0.0025138352666943605
AATSC2d,-0.09958427815570677
AATSC2i,-0.002343603907947806
AATSC2m,0.7367003758379289
AATSC2p,-0.0029025774424736245
AATSC2s,0.18901958931720833
AATSC2v,-0.24498792166293645
AATSC3Z,-0.005427702996092067
AATSC3c,0.0008998786264238571
AATSC3d,-0.06612148405461475
AATSC3i,-0.340162576963437
AATSC3m,-0.10206248854202603
AATSC3p,-0.030833888968896002
AATSC3s,-0.09437870893038071
AATSC3v,-2.929447501000007
AATSC4Z,-1.8183015141540484
AATSC4c,0.0017009300728457555
AATSC4d,-0.04279131007241607
AATSC4i,0.14284360485431014
AATSC4m,-8.546999513292217
AATSC4p,0.00022764162783606514
AATSC4s,-0.7439698997878721
AATSC4v,-4.3070473885940945
AATSC5Z,-0.7680185998450011
AATSC5c,-0.008890656875555545
