DLiP-ID,C000H5
ATSC7d,-2.1110299488677873
ATSC7i,-0.31083263300829433
ATSC7m,-212.83684162673464
ATSC7p,-0.39377196267299985
ATSC7s,-14.484389043698354
ATSC7v,-254.3270205337731
ATSC8Z,-69.48867786705624
ATSC8c,-0.36822343923084916
ATSC8d,-2.872899926953981
ATSC8i,7.194762554226898
ATSC8m,-322.67164452081806
ATSC8p,0.4456215512179993
ATSC8s,-17.672471743236954
ATSC8v,-62.55289879868131
AXp-0d,0.7126701469898159
AXp-1d,0.4447262286812836
AXp-2d,0.28863443493457486
AXp-3d,0.19028504112926453
AXp-4d,0.11989655666692564
AXp-5d,0.07813693626313181
AXp-6d,0.05090401698169968
AXp-7d,0.03215081950315634
GATS1Z,0.5661663703943115
GATS1c,1.3768306015582532
GATS1d,0.7486328837039735
GATS1i,1.043259026767531
GATS1m,0.5678760079651729
GATS1p,0.8334515731998038
GATS1s,0.7514474887183306
GATS1v,0.776911996214667
GATS2Z,0.6472547010607521
GATS2c,0.99875699106999
GATS2d,1.2289254914148082
GATS2i,1.1729764919666492
GATS2m,0.6476806064333591
GATS2p,0.903854932104712
GATS2s,0.6593301687202432
GATS2v,0.8462619044108654
GATS3Z,1.0559582565903072
GATS3c,0.9125259554861679
GATS3d,1.1674349152762444
GATS3i,1.0953646268627317
GATS3m,1.0556678633655336
GATS3p,1.087959297899492
GATS3s,0.9420715880250072
GATS3v,1.0634061666257844
GATS4Z,1.0062289915966385
GATS4c,1.2634647035727578
GATS4d,0.8522274881516586
GATS4i,1.112609838257658
GATS4m,1.0077677373189111
GATS4p,1.0466548618770046
GATS4s,1.2556136056726148
GATS4v,1.093980675608403
GATS5Z,0.8016018907563024
GATS5c,0.8529929205826156
GATS5d,0.9096563981042651
GATS5i,0.9681737908433127
GATS5m,0.8037540827519696
GATS5p,0.9134866824842406
GATS5s,0.9106652645769155
GATS5v,0.8783167982662751
GATS6Z,0.8377780799819926
GATS6c,0.7422221402650936
GATS6d,1.0991029113067026
GATS6i,1.0585854770064727
GATS6m,0.8378648235154087
GATS6p,0.9621889490796439
GATS6s,1.2547989998099576
GATS6v,0.8473523713420692
GATS7Z,0.9451770069730018
GATS7c,1.2888363174224748
GATS7d,1.0073610971059794
GATS7i,1.0540285240562415
GATS7m,0.9412510783560649
GATS7p,0.9172458344211851
GATS7s,1.6247906274736852
GATS7v,0.9291592896180919
GATS8Z,1.1900461271465106
GATS8c,1.1761574715139054
GATS8d,1.0464145889140735
GATS8i,0.8589142407843774
GATS8m,1.1861429268827566
GATS8p,0.9449102471648744
GATS8s,1.1712480800479594
GATS8v,0.9836876318641548
MATS1Z,0.0012238068304245182
MATS1c,-0.44338452251787275
MATS1d,0.2926844087981527
MATS1i,0.03970152876249611
MATS1m,0.002452037624822153
MATS1p,0.038507179457669356
MATS1s,-0.10639088305132827
MATS1v,0.0371329360755329
MATS2Z,0.043914235776277746
MATS2c,-0.03776341587418264
MATS2d,-0.137596146375573
MATS2i,-0.13622255140043193
MATS2m,0.045665493062236336
MATS2p,0.0003182129014710511
MATS2s,0.004371978604117416
MATS2v,0.021738640075222856
MATS3Z,-0.15793534879705298
MATS3c,0.10112345963516832
MATS3d,-0.14604297864052454
MATS3i,-0.07649392513966749
MATS3m,-0.15874689360939792
MATS3p,-0.1514671243217933
MATS3s,0.011059458213543684
MATS3v,-0.16746230005245472
MATS4Z,-0.12788953081232488
MATS4c,-0.16302454074910286
MATS4d,0.010047393364928915
MATS4i,-0.10748963738289628
MATS4m,-0.12955266962115639
MATS4p,-0.12225364731656388
MATS4s,-0.12767233097522712
MATS4v,-0.17407020498448422
MATS5Z,0.17122942927170867
MATS5c,0.009402154188206118
MATS5d,0.0971893101632438
MATS5i,-0.011924455444999546
MATS5m,0.1719155329451275
MATS5p,0.06627489447073988
MATS5s,0.14672065178173835
MATS5v,0.16523097194941183
MATS6Z,0.14631672981692675
MATS6c,0.18449990092986715
MATS6d,-0.03006516587677726
MATS6i,-0.050532130643768346
MATS6m,0.14516919711910375
MATS6p,-0.014107733522845632
MATS6s,0.0422929991101985
MATS6v,0.09944600586514427
MATS7Z,-0.08655629805113531
MATS7c,-0.03275298735394592
MATS7d,-0.07285469395986689
MATS7i,-0.0044350521482571905
MATS7m,-0.08697625861327639
MATS7p,-0.03420133158227233
MATS7s,-0.18738274064235272
MATS7v,-0.11576499161855829
MATS8Z,-0.13576966112531966
MATS8c,-0.25379209436086236
MATS8d,-0.101303317535545
MATS8i,0.10488867889495146
MATS8m,-0.13472703282804263
MATS8p,0.039546170741094476
MATS8s,-0.2335967130776311
MATS8v,-0.02909190815478654
MAXaaN,3.750430287855883
MAXaaO,5.196802073710142
MAXsCl,5.848359032253586
MAXsOH,9.734272930643817
MAXssO,5.090896026174567
MINaaN,3.750430287855883
MINaaO,5.196802073710142
MINsCl,5.848359032253586
MINsOH,9.734272930643817
MINssO,5.090896026174567
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.107824333638444
SpAD_D,259.1607504529137
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,636
TMWC10,124.29124842493502
TSRW10,71.96281253494449
VE1_Dt,4.835001157694936
VE2_Dt,0.20145838157062235
VE3_Dt,2.4513501056996536
VR1_Dt,136.19364835972027
VR2_Dt,5.674735348321678
VR3_Dt,5.78954649532491
Xc-3dv,0.6515817815110697
Xc-4dv,0.0
Xc-5dv,0.05145191176282615
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2874574785652648
Xch-7d,0.5428960325590739
Xp-0dv,13.371867634936196
Xp-1dv,7.354106562956642
Xp-2dv,5.356935403389934
Xp-3dv,3.559225902140086
Xp-4dv,2.240388730500041
Xp-5dv,1.441143172195783
Xp-6dv,0.7468316933838893
Xp-7dv,0.37083843064040783
Xpc-4d,3.7297510033172916
Xpc-5d,5.022739118763637
Xpc-6d,7.232053826161226
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.152073065527754
AATS0dv,10.151484818151486
AATS0pe,6.736910810810811
AATS0se,8.146339594594593
AATS1dv,9.695156695156694
AATS1pe,6.811220512820514
AATS1se,8.061206205128205
AATS2dv,8.387978142076502
AATS2pe,6.731526229508197
AATS2se,8.044667213114755
AATS3dv,6.828006088280061
AATS3pe,6.743442465753426
AATS3se,8.128033863013698
AATS4dv,6.109629629629629
AATS4pe,6.711228
AATS4se,8.153010826666668
AATS5dv,5.791666666666667
AATS5pe,6.409638888888889
AATS5se,7.90087261111111
AATS6dv,7.103174603174603
AATS6pe,6.719117857142857
AATS6se,8.156701714285715
AATS7dv,7.260047281323877
AATS7pe,7.086555319148936
AATS7se,8.495067574468084
AATS8dv,4.886473429951691
AATS8pe,6.670160869565219
AATS8se,8.149285565217392
AATSC0Z,11.1263696128561
AATSC0c,0.0315410036500259
AATSC0d,0.6165084002921842
AATSC0i,1.4911798228508006
AATSC0m,52.065282078889695
AATSC0p,0.24496493200064856
AATSC0s,1.6446471496521544
AATSC0v,46.74308810625582
AATSC1Z,0.013616527130041097
AATSC1c,-0.013984792843101213
AATSC1d,0.18044239665861284
AATSC1i,0.05920211862696491
AATSC1m,0.12766603060441611
AATSC1p,0.009432908597384744
AATSC1s,-0.17497546255934274
AATSC1v,1.7357081026225996
AATSC2Z,0.4886060185129749
AATSC2c,-0.0011910960379250405
AATSC2d,-0.08482918008837373
AATSC2i,-0.20313232006558016
AATSC2m,2.3775867775569153
AATSC2p,7.79510017705851e-05
AATSC2s,0.007190362149601914
AATSC2v,1.0161311683463254
AATSC3Z,-1.75724706565136
AATSC3c,0.0031895354094560904
AATSC3d,-0.09003672313557542
AATSC3i,-0.11406619773893177
AATSC3m,-8.265201794920795
AATSC3p,-0.03710413380982188
AATSC3s,0.018188906427601726
AATSC3v,-7.827705045828139
AATSC4Z,-1.4229461894326756
