DLiP-ID,P0007A
ATS4p,177.89776034249
ATS4s,381.9320987654321
ATS4v,24594.500250796194
ATS5Z,2568.0
ATS5d,355.0
ATS5i,20474.75384826507
ATS5m,9572.7814879616
ATS5p,176.80452410298
ATS5s,357.9259259259259
ATS5v,23737.49867020466
ATS6Z,2023.0
ATS6d,328.0
ATS6i,20256.120078400847
ATS6m,7351.574280883199
ATS6p,158.36469711616797
ATS6s,303.83333333333337
ATS6v,20374.78168438169
ATS7Z,1661.0
ATS7d,273.0
ATS7i,16384.238001035064
ATS7m,5985.8420266704
ATS7p,122.94672392092299
ATS7s,258.5555555555556
ATS7v,16159.737859793957
ATS8Z,1444.0
ATS8d,213.0
ATS8i,10682.011526825854
ATS8m,5321.877063670399
ATS8p,97.297344710094
ATS8s,231.35185185185188
ATS8v,13657.108399610228
C1SP1,0
C1SP2,2
C1SP3,5
C2SP1,0
C2SP2,9
C2SP3,1
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.11947760432608917
JGI10,0.006637644684782731
JGT10,0.42232320366004145
Kier1,21.240374609781476
Kier2,9.427685950413224
Kier3,4.541789841440473
MAXdO,11.900473365090694
MAXsF,14.224802974949288
MID_C,43.7493652030842
MID_N,8.599603042186414
MID_O,1.7442432400841463
MID_X,3.573145007925017
MID_h,13.916991290195579
MINdO,11.900473365090694
MINsF,14.224802974949288
MPC10,194
MWC01,31.0
MWC02,5.017279836814924
MWC03,5.8888779583328805
MWC04,6.778784897685177
MWC05,7.668093709082406
MWC06,8.564267598802166
MWC07,9.460398455831275
MWC08,10.360057603961561
MWC09,11.259979706793972
MWC10,12.162052835109122
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.1479000000000035
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.476463551931511
SRW05,0.0
SRW06,7.025538314638521
SRW07,0.0
SRW08,8.66957087183712
SRW09,0.0
SRW10,10.361639982923299
SaaCH,11.667812893203683
SaaNH,0
SaaSe,0
SaaaC,1.5301616433610488
SaasC,1.9678737429428415
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.17108292608445286
SdssS,0
SsCH3,1.8767771081141738
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.01954356215329
SsssP,0
VE1_A,4.510910806792185
VE1_D,5.199560080920131
VE2_A,0.16110395738543518
VE2_D,0.18569857431857612
VE3_A,2.5361185030315787
VE3_D,2.6781934393667215
VR1_A,282.5275449118959
VR1_D,177.47964086605606
VR2_A,10.09026946113914
VR2_D,6.338558602359145
VR3_A,6.673395467127343
VR3_D,6.208475320171993
WPath,2106
Xc-3d,1.7514378351383648
Xc-4d,0.0
Xc-5d,0.5574950945266987
Xc-6d,0.0
Xp-0d,19.672997628507925
Xp-1d,13.579718698118981
Xp-2d,12.117223120612522
Xp-3d,10.816034245341733
Xp-4d,8.877927352731907
Xp-5d,7.511501923592091
Xp-6d,5.111728725591669
Xp-7d,3.971733868866324
ZMIC0,88.59077424321636
ZMIC1,49.53059055790198
ZMIC2,34.09317109887321
ZMIC3,29.20946172309196
ZMIC4,28.003446618414472
ZMIC5,28.003446618414472
nAcid,0
nAtom,48
nBase,0
nRing,4
piPC1,3.7256934272366524
piPC2,4.343805421853684
piPC3,4.96807567967746
piPC4,5.574053367981417
piPC5,6.197716230751974
piPC6,6.552418724714528
piPC7,7.055204985927147
piPC8,7.53182866960275
piPC9,7.952564272775188
AATS0Z,29.291666666666668
AATS0d,3.5416666666666665
AATS0i,163.81582173071627
AATS0m,118.92212171145354
AATS0p,1.6251043978537503
AATS0s,4.714230713051872
AATS0v,237.2123387354345
AATS1Z,27.294117647058822
AATS1d,4.254901960784314
AATS1i,146.60551595141177
AATS1m,105.24353858500392
AATS1p,1.897082670588235
AATS1s,3.1136932139110796
AATS1v,277.77828632795763
AATS2Z,23.640449438202246
AATS2d,3.842696629213483
AATS2i,156.68083293711567
AATS2m,89.91121381652135
AATS2p,1.6468959843684494
AATS2s,2.999884403754566
AATS2v,236.30035242922804
AATS3Z,21.22222222222222
AATS3d,3.4444444444444446
AATS3i,159.50482909342497
AATS3m,79.65997786265983
AATS3p,1.5029516944908805
AATS3s,2.9921212760718934
AATS3v,211.34615341026813
AATS4Z,20.520661157024794
AATS4d,3.1404958677685952
AATS4i,159.97705278125812
AATS4m,75.65660847402313
AATS4p,1.470229424318099
AATS4s,3.156463626160596
AATS4v,203.26033265120822
AATS5Z,20.22047244094488
AATS5d,2.795275590551181
AATS5i,161.21853423830765
AATS5m,75.37623218867401
AATS5p,1.3921616071100786
AATS5s,2.8183143773694956
AATS5v,186.9094383480682
AATS6Z,16.31451612903226
AATS6d,2.6451612903225805
AATS6i,163.3558070838778
AATS6m,59.286889361961286
AATS6p,1.277134654162645
AATS6s,2.4502688172043015
AATS6v,164.31275551920717
AATS7Z,16.948979591836736
AATS7d,2.7857142857142856
AATS7i,167.1861020513782
AATS7m,61.0800206803102
AATS7p,1.2545584073563572
AATS7s,2.638321995464853
AATS7v,164.8952842836118
AATS8Z,21.87878787878788
AATS8d,3.227272727272727
AATS8i,161.84865949736144
AATS8m,80.63450096470302
AATS8p,1.4742021925771818
AATS8s,3.5053310886644224
AATS8v,206.92588484257922
AMID_C,1.5624773286815787
AMID_N,0.30712868007808625
AMID_O,0.062294401431576656
AMID_X,0.12761232171160775
AMID_h,0.49703540322127066
ATS0dv,397.60493827160496
ATS0pe,307.9785
ATS0se,374.95400099999995
ATS1dv,402.1111111111111
ATS1pe,333.74399999999997
ATS1se,396.34940199999994
ATS2dv,569.4444444444445
ATS2pe,576.5323
ATS2se,694.403436
ATS3dv,586.5555555555555
ATS3pe,746.1726
ATS3se,909.328254
ATS4dv,524.6666666666667
ATS4pe,781.4051
ATS4se,952.197728
ATS5dv,469.77777777777777
ATS5pe,798.9692
ATS5se,983.047942
ATS6dv,421.7777777777778
ATS6pe,746.2002
ATS6se,932.061024
ATS7dv,399.1111111111111
ATS7pe,604.1462
ATS7se,753.141968
ATS8dv,355.8888888888889
ATS8pe,434.5718
ATS8se,526.68367
ATSC0Z,504.66666666666663
ATSC0c,0.6610277998869765
ATSC0d,29.916666666666664
ATSC0i,96.32641710767993
ATSC0m,2393.7950171142497
ATSC0p,11.864526754904999
ATSC0s,82.14248891810192
ATSC0v,2406.2273200275276
ATSC1Z,18.33333333333336
ATSC1c,-0.3428805401341741
ATSC1d,12.213541666666668
ATSC1i,-22.284966687581154
ATSC1m,85.42506186191991
ATSC1p,-0.958337978620313
ATSC1s,-0.5725963057428991
ATSC1v,-63.3634782950488
ATSC2Z,52.888888888888914
ATSC2c,0.01935882537415834
ATSC2d,2.1128472222222263
ATSC2i,13.648511677515799
ATSC2m,257.71611248278657
ATSC2p,2.195593816369811
ATSC2s,4.807837310565167
ATSC2v,397.5471187772934
ATSC3Z,47.666666666666686
ATSC3c,0.05349346043402672
ATSC3d,-7.2135416666666625
ATSC3i,-1.3668830288832226
ATSC3m,240.75703203633284
ATSC3p,2.426658335734562
ATSC3s,-1.6428898529981444
ATSC3v,525.4600205201023
ATSC4Z,-154.55555555555554
ATSC4c,-0.21208552247200552
ATSC4d,-8.289930555555554
ATSC4i,-13.029985351878707
ATSC4m,-724.6426305773606
ATSC4p,-0.399910826493438
ATSC4s,-34.623718738224824
ATSC4v,-578.9454035498919
ATSC5Z,95.11111111111114
ATSC5c,0.19626384050082124
ATSC5d,4.720486111111111
ATSC5i,-7.112283979098735
ATSC5m,440.2782281726797
ATSC5p,-1.6550909975278123
ATSC5s,-20.1491689006429
ATSC5v,-368.6188714265621
ATSC6Z,130.77777777777771
ATSC6c,-0.0447470822694918
ATSC6d,6.548611111111109
ATSC6i,-17.267995852907013
ATSC6m,625.1466443503333
ATSC6p,0.793724218079251
ATSC6s,13.813026773844609
ATSC6v,322.49485167246314
ATSC7Z,-34.777777777777814
ATSC7c,-0.0364098907750403
ATSC7d,2.0868055555555554
ATSC7i,5.3984968926854275
ATSC7m,-137.5098446871201
ATSC7p,1.391251128866125
ATSC7s,17.78417371722002
ATSC7v,678.5873681691127
ATSC8Z,-146.33333333333334
ATSC8c,0.08609525408511516
ATSC8d,-11.21875
ATSC8i,15.856480686953994
ATSC8m,-693.8003124806538
ATSC8p,-2.842147585159126
ATSC8s,8.633253771496975
ATSC8v,-414.5510860714892
AXp-0d,0.7026070581609973
AXp-1d,0.43805544187480583
AXp-2d,0.2753914345593755
AXp-3d,0.17731203680888086
AXp-4d,0.11097409190914884
AXp-5d,0.07086322569426501
AXp-6d,0.044066626944755764
AXp-7d,0.02796995682300228
GATS1Z,0.5880021757712333
GATS1c,1.5350784070633727
GATS1d,0.662297230870064
GATS1i,1.2579180551079137
GATS1m,0.59196316901335
GATS1p,0.9953873619899539
GATS1s,0.4985834246225351
GATS1v,0.9271313613930918
GATS2Z,0.6848774731717455
GATS2c,1.306062643602613
GATS2d,1.120903884072486
GATS2i,0.9347368112030219
GATS2m,0.6850613507969925
GATS2p,0.7970448273020942
GATS2s,0.548971729196126
GATS2v,0.8180047386727806
GATS3Z,0.8465349049893305
GATS3c,1.2077156607644817
GATS3d,1.2756231697735878
GATS3i,0.9981800758297809
GATS3m,0.8443185190820943
GATS3p,0.8627839242020934
GATS3s,0.8879557490014233
GATS3v,0.8569796708587897
GATS4Z,1.0686949354236495
GATS4c,1.2319880627020185
GATS4d,1.1166002900619258
GATS4i,1.066936918285616
GATS4m,1.065192057374794
GATS4p,0.9708327085794419
GATS4s,1.390827710366863
GATS4v,1.0261862826866635
GATS5Z,1.0006058935499642
GATS5c,0.7137769945761505
GATS5d,0.8164411203474218
GATS5i,0.9888287909547473
GATS5m,0.999026098435007
GATS5p,1.055322817736898
GATS5s,1.034639995893362
GATS5v,1.0446079710904095
GATS6Z,0.9538394340989477
GATS6c,0.7778342421571017
GATS6d,0.8235241261568874
GATS6i,0.9156388595786303
GATS6m,0.951711864865328
GATS6p,0.9762112193979472
GATS6s,0.48079641015941815
GATS6v,0.9859350667973444
GATS7Z,1.3446944167363115
GATS7c,1.0937203829619095
GATS7d,1.009948269001194
GATS7i,0.8031169062098639
GATS7m,1.3274088871615601
GATS7p,0.958067815082597
GATS7s,0.5066166477191801
GATS7v,0.8758030713100705
GATS8Z,1.3976672270925905
GATS8c,1.1939300953402374
GATS8d,1.404406178779438
GATS8i,0.9336599139894602
GATS8m,1.3879501676702655
GATS8p,1.1622849034146123
GATS8s,0.9783856583619839
GATS8v,1.0489554380200732
MATS1Z,0.0341906908073666
MATS1c,-0.4881959528056874
MATS1d,0.3842372603637556
MATS1i,-0.21773971174229215
MATS1m,0.03358686004781927
MATS1p,-0.076022008713971
MATS1s,-0.006560723654822227
MATS1v,-0.02478411510399027
MATS2Z,0.05652115832751996
MATS2c,0.015794668258006704
MATS2d,0.03808957466120004
MATS2i,0.07641719979891283
MATS2m,0.05806385197878635
MATS2p,0.09980511736328737
MATS2s,0.03156698735600926
MATS2v,0.089105228363764
MATS3Z,0.0387494495816821
MATS3c,0.0331998670155922
MATS3d,-0.09892150560674233
MATS3i,-0.005821586035356968
MATS3m,0.04126172667293982
MATS3p,0.08390997452348262
MATS3s,-0.008205328355824488
MATS3v,0.08958976567075576
MATS4Z,-0.12148869504459753
MATS4c,-0.12727618995447804
MATS4d,-0.10992426160823221
MATS4i,-0.053660459552145295
MATS4m,-0.1200861131999213
MATS4p,-0.013371145315227548
MATS4s,-0.16720979729069146
MATS4v,-0.09544580032225929
MATS5Z,0.07123019794256236
MATS5c,0.11221685292898172
MATS5d,0.05963634768495164
MATS5i,-0.0279062318665714
MATS5m,0.06951487847261986
MATS5p,-0.05272407544881028
MATS5s,-0.09271004586671815
MATS5v,-0.05789998192392514
MATS6Z,0.10031107512677372
MATS6c,-0.026203816547587327
MATS6d,0.08473357893790995
MATS6i,-0.06939306674279844
MATS6m,0.1010914667696402
MATS6p,0.025896362388896206
MATS6s,0.06509393830682965
MATS6v,0.05188068298343865
MATS7Z,-0.03375299921818137
MATS7c,-0.026978314516976208
MATS7d,0.03416519811267125
MATS7i,0.027450016545308768
MATS7m,-0.02813597663189751
MATS7p,0.05743415969464414
MATS7s,0.1060427534270956
MATS7v,0.1381288128592394
MATS8Z,-0.2108802690044434
MATS8c,0.09472329341432549
MATS8d,-0.27272727272727276
MATS8i,0.11971779186240422
MATS8m,-0.21078749092257512
MATS8p,-0.17421819414042228
MATS8s,0.07643705588096084
MATS8v,-0.12529643249069
MAXaaN,4.460336120559335
MAXsCl,6.5105158098252724
MINaaN,4.366685244702921
MINsCl,6.5105158098252724
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.052032566842655
SpAD_D,313.3508408646966
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.2483790534574473
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1153
TMWC10,136.15979260241346
TSRW10,63.67634744772199
VE1_Dt,5.256848245364554
VE2_Dt,0.1877445801915912
VE3_Dt,2.689151071446499
VR1_Dt,171.08358049123808
VR2_Dt,6.110127874687074
VR3_Dt,6.171771629074885
Xc-3dv,0.8374304838056617
Xc-4dv,0.0
Xc-5dv,0.1741699299288386
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2902636039661994
Xch-7d,0.52216895109303
Xp-0dv,16.285946354760725
Xp-1dv,9.678500105160674
Xp-2dv,7.154913843979582
Xp-3dv,5.414214950211378
Xp-4dv,3.857794937618042
Xp-5dv,2.7425542906754625
Xp-6dv,1.5442776490291112
Xp-7dv,1.0112332380534568
Xpc-4d,4.773705313182446
Xpc-5d,7.5620219851101265
Xpc-6d,12.073978092253505
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,8.199228549658375
AATS0dv,8.28343621399177
AATS0pe,6.41621875
AATS0se,7.811541687499999
AATS1dv,7.884531590413943
AATS1pe,6.544
AATS1se,7.771556901960783
AATS2dv,6.398252184769039
AATS2pe,6.477891011235955
AATS2se,7.80228579775281
AATS3dv,5.01329534662868
AATS3pe,6.377543589743589
AATS3se,7.7720363589743595
AATS4dv,4.336088154269973
AATS4pe,6.457893388429752
AATS4se,7.869402710743802
AATS5dv,3.699037620297463
AATS5pe,6.291096062992126
AATS5se,7.740534976377953
AATS6dv,3.4014336917562726
AATS6pe,6.017743548387097
AATS6se,7.516621161290322
AATS7dv,4.0725623582766435
AATS7pe,6.164757142857143
AATS7se,7.68512212244898
AATS8dv,5.392255892255893
AATS8pe,6.584421212121212
AATS8se,7.980055606060606
AATSC0Z,10.513888888888888
AATSC0c,0.013771412497645344
AATSC0d,0.6232638888888888
AATSC0i,2.0068003564099985
AATSC0m,49.870729523213534
AATSC0p,0.24717764072718748
AATSC0s,1.7113018524604566
AATSC0v,50.12973583390683
AATSC1Z,0.3594771241830071
AATSC1c,-0.00672314784576812
AATSC1d,0.2394812091503268
AATSC1i,-0.43696013112904225
AATSC1m,1.6750012129788219
AATSC1p,-0.018790940757261038
AATSC1s,-0.011227378543978414
AATSC1v,-1.2424211430401726
AATSC2Z,0.5942571785268417
AATSC2c,0.00021751489184447572
AATSC2d,0.02373985642946322
AATSC2i,0.15335406379231234
AATSC2m,2.8956866571099615
AATSC2p,0.02466959344235743
AATSC2s,0.05402064393893446
AATSC2v,4.466821559295432
AATSC3Z,0.40740740740740755
AATSC3c,0.0004572090635386899
AATSC3d,-0.06165420227920224
AATSC3i,-0.011682760930625834
AATSC3m,2.0577524105669474
AATSC3p,0.02074066953619284
AATSC3s,-0.014041793615368756
AATSC3v,4.491111286496601
AATSC4Z,-1.2773186409550046
AATSC4c,-0.0017527729129917812
AATSC4d,-0.06851182277318639
AATSC4i,-0.10768582935436949
AATSC4m,-5.988782070887278
AATSC4p,-0.0033050481528383306
AATSC4s,-0.28614643585309774
