DLiP-ID,T00236
DLiP-Mol-ID,18118
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H32N4O5/c1-26(2,25(35)30-13-11-16(12-14-30)15-21(32)33)22(17-7-9-20(31)10-8-17)29-24(34)19-5-3-18(4-6-19)23(27)28/h3-10,16,22,31H,11-15H2,1-2H3,(H3,27,28)(H,29,34)(H,32,33)"
Standard Inchi Key(RDKit),HCIIRYDHVABZAK-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(NC(=O)c1ccc(C(=N)N)cc1)c1ccc(O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),480.565
MW Monoisotopic(RDKit),480.237270124
MolLogP(RDKit),2.88687
XLogP(SDF),
XLogP(CDK),2.688
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),156.81
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),35
QED Weighted(RDKit),0.288774774698874
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,38309611.62006874
qed,0.28877477469887436
Chi0,25.750347897697548
Chi1,16.48410813427215
TPSA,156.81
Chi0n,19.95277252491009
Chi0v,19.95277252491009
Chi1n,11.54138157143536
Chi1v,11.54138157143536
Chi2n,9.544158962878127
Chi2v,9.544158962878127
Chi3n,6.597879484827577
Chi3v,6.597879484827577
Chi4n,4.480900863788665
Chi4v,4.480900863788665
MolMR,131.1099
MolWt,480.56500000000017
fr_SH,0
Kappa1,25.737648603234618
Kappa2,10.585734384449704
Kappa3,6.171954362886946
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1087.7301585108175
MolLogP,2.88687
NOCount,9
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.8321548392499527
SMR_VSA1,24.596666341896878
SMR_VSA2,5.409283605791522
SMR_VSA3,10.216698334856808
SMR_VSA4,17.066563992720358
SMR_VSA5,39.15178009730724
SMR_VSA6,13.08951281182515
SMR_VSA7,65.22129102278387
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,203.99982712819653
NHOHCount,6
PEOE_VSA1,26.16342060170041
PEOE_VSA2,19.79289515800699
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,62.43594345693809
PEOE_VSA8,30.63723741814515
PEOE_VSA9,11.45683129854474
RingCount,3
SMR_VSA10,23.61928453241213
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,480.237270124
NumHDonors,5
PEOE_VSA10,11.585131619041174
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
PEOE_VSA14,5.969305287951849
SlogP_VSA1,11.050456081168516
SlogP_VSA2,51.82176186476916
