DLiP-ID,T0021M
DLiP-Mol-ID,18054
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C28H26O8/c1-9(2)17-21-13(7-15(29)27(17)35)25(33)19(11(5)23(21)31)20-12(6)24(32)22-14(26(20)34)8-16(30)28(36)18(22)10(3)4/h7-10,29-30,35-36H,1-6H3"
Standard Inchi Key(RDKit),GYYXKPBLWDDQQK-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(C)C)C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),490.508
MW Monoisotopic(RDKit),490.162767792
MolLogP(RDKit),4.84700000000001
XLogP(SDF),
XLogP(CDK),4.35
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),149.2
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),36
QED Weighted(RDKit),0.446306083984406
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Bcl-2 and Bcl-XL with BAX; BAK and BID
Common Target Pref Name,"BCL-like/BAX,BAK"
RDKit Descriptors
Ipc,51974703.9760346
qed,0.44630608398440647
