DLiP-ID,I001AI
ATS1d,209.0
ATS1i,6485.723752530496
ATS1m,5689.550645000003
ATS1p,91.41562465000004
ATS1s,136.70061728395063
ATS1v,13443.804593969946
ATS2Z,2341.0
ATS2d,333.0
ATS2i,12003.938023974491
ATS2m,9072.223674000004
ATS2p,143.10387163254703
ATS2s,240.39814814814815
ATS2v,20588.392031786767
ATS3Z,2548.0
ATS3d,350.0
ATS3i,16474.261774534385
ATS3m,9486.890045
ATS3p,162.518768878792
ATS3s,317.59465020576135
ATS3v,22510.332922472513
ATS4Z,2529.0
ATS4d,306.0
ATS4i,16608.426846599163
ATS4m,9624.775014000003
ATS4p,140.28432908528202
ATS4s,369.2882182594117
ATS4v,19573.855858362123
ATS5Z,2020.0
ATS5d,279.0
ATS5i,14404.073610842166
ATS5m,7545.451282999999
ATS5p,126.11378628988598
ATS5s,319.2366255144034
ATS5v,17673.12612226694
ATS6Z,2374.0
ATS6d,249.0
ATS6i,12282.855163622376
ATS6m,9160.130067000002
ATS6p,127.37567868909402
ATS6s,240.32921810699585
ATS6v,17646.290832946863
ATS7Z,1617.0
ATS7d,243.0
ATS7i,14010.079124509966
ATS7m,5910.186822000001
ATS7p,117.63315279328198
ATS7s,221.5041152263374
ATS7v,15283.225807349525
ATS8Z,1474.0
ATS8d,197.0
ATS8i,11261.59430715075
ATS8m,5320.8943180000015
ATS8p,99.106441815037
ATS8s,187.40329218106993
ATS8v,12831.747778348637
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,11
C2SP3,3
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2631578947368421
GGI10,0.11141720232629324
JGI10,0.006963575145393327
JGT10,0.49338347825328865
Kier1,20.28
Kier2,8.393595041322314
Kier3,4.302212008043665
MAXdO,12.784748903693707
MID_C,39.90650004289997
MID_N,4.495918421711346
MID_O,5.659737834689145
MID_X,5.288031461915426
MID_h,15.443687718315918
MINdO,12.7523414962863
MPC10,172
MWC01,30.0
MWC02,5.003946305945459
MWC03,5.872117789475416
MWC04,6.778784897685177
MWC05,7.668093709082406
MWC06,8.582044163735853
MWC07,9.483187955469509
MWC08,10.402837582827095
MWC09,11.312264769458078
MWC10,12.236500002507661
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.773100000000003
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.4680601411351315
SRW05,3.044522437723423
SRW06,7.002155954403621
SRW07,5.53338948872752
SRW08,8.622813673279921
SRW09,7.727094484779841
SRW10,10.295225540024292
SaaCH,12.041901678978403
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.7742330239846975
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.655692106247661
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.6820560198112506
SsssP,0
VE1_A,3.952461206977658
VE1_D,5.107610018423565
VE2_A,0.14638745211028364
VE2_D,0.189170741423095
VE3_A,2.3675902482571964
VE3_D,2.623983361050546
VR1_A,662.8364133492346
VR1_D,168.40887871842858
VR2_A,24.549496790712393
VR2_D,6.237365878460317
VR3_A,7.4897799957217455
VR3_D,6.119646597409817
WPath,2021
Xc-3d,2.2091171784617387
Xc-4d,0.0
Xc-5d,0.39654601119470523
Xc-6d,0.0
Xp-0d,19.12902755413791
Xp-1d,12.91872399336994
Xp-2d,12.341500722093327
Xp-3d,10.203775622203759
Xp-4d,8.981406141187183
Xp-5d,6.930041438230767
Xp-6d,5.026194759135914
Xp-7d,3.18483351866078
ZMIC0,90.30022202462045
ZMIC1,56.624838174553034
ZMIC2,40.496395475536126
ZMIC3,35.795148028941405
ZMIC4,28.47331196910577
ZMIC5,28.47331196910577
nAcid,0
nAtom,42
nBase,0
nRing,4
piPC1,3.6635616461296463
piPC2,4.23410650459726
piPC3,4.718498871295094
piPC4,5.240423388129134
piPC5,5.663828159149168
piPC6,5.750984076140496
piPC7,5.819897453211888
piPC8,6.182730359524169
piPC9,6.245379757088945
AATS0Z,44.19047619047619
AATS0d,3.880952380952381
AATS0i,158.71832887028418
AATS0m,183.0157823809524
AATS0p,1.8634548945889284
AATS0s,4.676965619352451
AATS0v,265.73311553040304
AATS1Z,32.266666666666666
AATS1d,4.644444444444445
AATS1i,144.1271945006777
AATS1m,126.43445877777785
AATS1p,2.0314583255555565
AATS1s,3.037791495198903
AATS1v,298.75121319933214
AATS2Z,29.632911392405063
AATS2d,4.215189873417722
AATS2i,151.94858258195558
AATS2m,114.83827435443044
AATS2p,1.8114414130702154
AATS2s,3.0430145335208625
AATS2v,260.61255736438943
AATS3Z,24.266666666666666
AATS3d,3.3333333333333335
AATS3i,156.89773118604177
AATS3m,90.35133376190477
AATS3p,1.5477977988456382
AATS3s,3.024710954340584
AATS3v,214.38412307116678
AATS4Z,24.553398058252426
AATS4d,2.970873786407767
AATS4i,161.24686258834137
AATS4m,93.44441761165051
AATS4p,1.36198377752701
AATS4s,3.585322507372929
AATS4v,190.03743551807887
AATS5Z,22.696629213483146
AATS5d,3.134831460674157
AATS5i,161.8435237173277
AATS5m,84.78035149438202
AATS5p,1.41700883471782
AATS5s,3.58692837656633
AATS5v,198.57445081198807
AATS6Z,29.675
AATS6d,3.1125
AATS6i,153.5356895452797
AATS6m,114.50162583750003
AATS6p,1.5921959836136752
AATS6s,3.004115226337448
AATS6v,220.5786354118358
AATS7Z,18.586206896551722
AATS7d,2.793103448275862
AATS7i,161.03539223574674
AATS7m,67.93318186206898
AATS7p,1.3521052045204824
AATS7s,2.546024312946407
AATS7v,175.66926215344282
AATS8Z,21.057142857142857
AATS8d,2.8142857142857145
AATS8i,160.87991867358215
AATS8m,76.0127759714286
AATS8p,1.4158063116433857
AATS8s,2.677189888300999
AATS8v,183.31068254783767
AMID_C,1.4780185201074063
AMID_N,0.16651549710042024
AMID_O,0.20961991980330166
AMID_X,0.19585301710797876
AMID_h,0.5719884340117006
ATS0dv,364.8148148148148
ATS0pe,280.0883
ATS0se,340.73205899999994
ATS1dv,368.33333333333337
ATS1pe,300.46650000000005
ATS1se,356.3401819999998
ATS2dv,539.0
ATS2pe,529.7704000000001
ATS2se,634.6644999999996
ATS3dv,551.1111111111112
ATS3pe,691.7632
ATS3se,843.770856
ATS4dv,484.1604938271605
ATS4pe,673.7150000000001
ATS4se,828.7934869999998
ATS5dv,450.0
ATS5pe,588.9938000000001
ATS5se,723.1672099999998
ATS6dv,319.77777777777777
ATS6pe,524.7128
ATS6se,639.4670219999998
ATS7dv,268.55555555555554
ATS7pe,536.9485
ATS7se,670.0007580000001
ATS8dv,274.77777777777777
ATS8pe,444.06250000000006
ATS8se,553.042288
ATSC0Z,724.4761904761904
ATSC0c,0.7191397265554247
ATSC0d,29.07142857142857
ATSC0i,59.90747199640579
ATSC0m,3372.092000476191
ATSC0p,11.6919679624725
ATSC0s,68.26085962505715
ATSC0v,2087.48524343272
ATSC1Z,6.823129251700681
ATSC1c,-0.48020825452995913
ATSC1d,4.280612244897952
ATSC1i,-14.87474694528964
ATSC1m,33.00653972789118
ATSC1p,-0.7870667049812501
ATSC1s,-1.4673068129858242
ATSC1v,-47.926761525079385
ATSC2Z,15.913832199546487
ATSC2c,0.24671495257990236
ATSC2d,-4.37244897959184
ATSC2i,3.569653367190151
ATSC2m,78.2110864376418
ATSC2p,1.2433929673757507
ATSC2s,0.3700655387898178
ATSC2v,-33.6871352150976
ATSC3Z,-275.6190476190476
ATSC3c,-0.12512924406757991
ATSC3d,-9.821428571428571
ATSC3i,-12.851820004895075
ATSC3m,-1285.975836666667
ATSC3p,-3.96447911177675
ATSC3s,-7.428326474622768
ATSC3v,-800.981388579906
ATSC4Z,243.2131519274377
ATSC4c,-0.012674965174561879
ATSC4d,0.5153061224489807
ATSC4i,-11.08898413269059
ATSC4m,1134.226279022676
ATSC4p,1.4155495244732517
ATSC4s,13.769737844840721
ATSC4v,274.6702344770784
ATSC5Z,-14.913832199546459
ATSC5c,-0.10504465112173585
ATSC5d,-1.4846938775510194
ATSC5i,31.115331633905317
ATSC5m,-40.573771818594196
ATSC5p,6.808741364234749
ATSC5s,-16.07373113854595
ATSC5v,713.1837060861055
ATSC6Z,132.95011337868476
ATSC6c,0.2288292374146772
ATSC6d,-4.826530612244897
ATSC6i,-31.796436613192107
ATSC6m,560.6761229977328
ATSC6p,-8.373757676316
ATSC6s,-6.363016308489558
ATSC6v,-1000.3544912769978
ATSC7Z,73.2040816326531
ATSC7c,-0.13530742616768662
ATSC7d,-1.0051020408163258
ATSC7i,1.8184069531474516
ATSC7m,357.8860893469388
ATSC7p,2.912472802425751
ATSC7s,-13.056774881877766
ATSC7v,345.3637541104402
ATSC8Z,-268.2698412698412
ATSC8c,-0.010747542331065101
ATSC8d,0.5714285714285732
ATSC8i,-8.074598168456859
ATSC8m,-1241.4683951746035
ATSC8p,-3.263334840593
ATSC8s,12.927602499618956
ATSC8v,-241.5696218649889
AXp-0d,0.7084825020051078
AXp-1d,0.43062413311233133
AXp-2d,0.28048865277484836
AXp-3d,0.17294534952887727
AXp-4d,0.10952934318520954
AXp-5d,0.06861427166565116
AXp-6d,0.04447959963837093
AXp-7d,0.025276456497307778
GATS1Z,0.47789316857280584
GATS1c,1.6408006348445927
GATS1d,0.8932022932022933
GATS1i,1.3481785920677691
GATS1m,0.47981592485033175
GATS1p,0.8119820888290189
GATS1s,0.5144581429369405
GATS1v,0.8017956468045686
GATS2Z,0.5931478834451281
GATS2c,1.0407437636751988
GATS2d,1.1782415326719125
GATS2i,1.088598630850422
GATS2m,0.5944315805663563
GATS2p,0.7451693919680558
GATS2s,0.5945627994968641
GATS2v,0.8347428201635751
GATS3Z,0.9957604837649535
GATS3c,1.3147817086586673
GATS3d,1.1215397215397216
GATS3i,1.102402967936213
GATS3m,0.9968718851571647
GATS3p,1.053521033844711
GATS3s,0.9584350194010144
GATS3v,1.0801752902105453
GATS4Z,0.6837816089166724
GATS4c,1.2878723977887798
GATS4d,0.9653157128885286
GATS4i,1.0586699871907288
GATS4m,0.6858380263455285
GATS4p,0.8931346023070482
GATS4s,1.3428452720907393
GATS4v,0.9257803696474614
GATS5Z,0.785301976446886
GATS5c,1.3313653584618659
GATS5d,1.0933937001352731
GATS5i,0.7544448023927965
GATS5m,0.783334289094734
GATS5p,0.653877888704972
GATS5s,1.8099062430431412
GATS5v,0.790737032635453
GATS6Z,0.8251910247140793
GATS6c,0.7327822258773895
GATS6d,0.9607800982800984
GATS6i,1.2492548352294335
GATS6m,0.8342756230691439
GATS6p,1.3202182946016223
GATS6s,1.0355142663324104
GATS6v,1.2025256651826064
GATS7Z,0.775709079205632
GATS7c,0.842825310182102
GATS7d,0.9726340760823521
GATS7i,0.9581986828763656
GATS7m,0.7785224297382067
GATS7p,0.8487712741772272
GATS7s,1.0477624358357567
GATS7v,0.991200930734779
GATS8Z,1.4289634547127648
GATS8c,0.9630236320356721
GATS8d,0.9771498771498772
GATS8i,0.9912500631011169
GATS8m,1.4270791453132299
GATS8p,1.244797444789384
GATS8s,0.5835286114124121
GATS8v,1.147352698120148
MATS1Z,0.00879014942377635
MATS1c,-0.6232368402749975
MATS1d,0.13742833742833724
MATS1i,-0.23174233006810782
MATS1m,0.009135605950751484
MATS1p,-0.06282908007220442
MATS1s,-0.020062541935584693
MATS1v,-0.021428483976498016
MATS2Z,0.01167811792269945
MATS2c,0.18239141387229002
MATS2d,-0.0799614343918142
MATS2i,0.03167869273236104
MATS2m,0.01233079571787695
MATS2p,0.05653833165845477
MATS2s,0.0028822330285233912
MATS2v,-0.00857951750636281
MATS3Z,-0.15217562771131854
MATS3c,-0.06959940576050826
MATS3d,-0.13513513513513514
MATS3i,-0.08581113224518058
MATS3m,-0.1525433868927737
MATS3p,-0.13563085785049936
MATS3s,-0.043529053196370716
MATS3v,-0.15348254865030797
MATS4Z,0.1368910341905323
MATS4c,-0.007186965495611963
MATS4d,0.007227881014288797
MATS4i,-0.07547842588727645
MATS4m,0.13715522472133673
MATS4p,0.049368452860575715
MATS4s,0.08225569658705702
MATS4v,0.05365377081714607
MATS5Z,-0.009714588721505752
MATS5c,-0.06893185188234435
MATS5d,-0.02410070949396791
MATS5i,0.24510531254501772
MATS5m,-0.005678128952312
MATS5p,0.2748137792146039
MATS5s,-0.1111230697839615
MATS5v,0.16122681773723496
MATS6Z,0.09634382805310897
MATS6c,0.16705425275020822
MATS6d,-0.08716216216216216
MATS6i,-0.2786485335740319
MATS6m,0.08729149872905077
MATS6p,-0.376003662871501
MATS6s,-0.048938492428987214
MATS6v,-0.25158793796156037
MATS7Z,0.04877993499635095
MATS7c,-0.09083189818848843
MATS7d,-0.016690671863085645
MATS7i,0.01465345812967387
MATS7m,0.05123602642891852
MATS7p,0.12025532035394482
MATS7s,-0.09234092080371115
MATS7v,0.07986994403677135
MATS8Z,-0.22217694228999604
MATS8c,-0.008966999263865683
MATS8d,0.011793611793611831
MATS8i,-0.08087069508399189
MATS8m,-0.22089582283033013
MATS8p,-0.16746546951209246
MATS8s,0.11363117227612674
MATS8v,-0.06943367555530451
MAXsCl,6.001410685249508
MAXssO,5.891159874443604
MINsCl,5.875712875541998
MINssO,5.891159874443604
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.37836879864612
SpAD_D,311.7958635917314
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.2311314125733617
SssNH2,0
SsssAs,0
SsssCH,-0.7137478828980155
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1055
TMWC10,134.33977717618663
TSRW10,78.80413558424706
VE1_Dt,5.145828479766611
VE2_Dt,0.19058623999135596
VE3_Dt,2.6314381555266753
VR1_Dt,164.42166830051806
VR2_Dt,6.089691418537706
VR3_Dt,6.095686049261788
Xc-3dv,1.209189911147759
Xc-4dv,0.0
Xc-5dv,0.10762445854319154
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.16037507477489604
Xch-6d,0.5865861471146556
Xch-7d,1.1605191143797366
Xp-0dv,16.338325085740827
Xp-1dv,9.522711069954102
Xp-2dv,7.856517382456478
Xp-3dv,5.398028454540984
Xp-4dv,4.076706229211781
Xp-5dv,2.647868596312881
Xp-6dv,1.6480283935364635
Xp-7dv,0.9237847762631957
Xpc-4d,4.65537711962063
Xpc-5d,8.095594874664355
Xpc-6d,12.145790078832464
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,45
nFRing,1
nHBAcc,3
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,6.482342533064276
AATS0dv,8.686067019400351
AATS0pe,6.6687690476190475
AATS0se,8.112668071428569
AATS1dv,8.185185185185187
AATS1pe,6.677033333333335
AATS1se,7.9186707111111065
AATS2dv,6.822784810126582
AATS2pe,6.705954430379748
AATS2se,8.033727848101261
AATS3dv,5.248677248677249
AATS3pe,6.5882209523809525
AATS3se,8.035912914285714
AATS4dv,4.700587318710296
AATS4pe,6.5409223300970885
AATS4se,8.046538708737861
AATS5dv,5.056179775280899
AATS5pe,6.61790786516854
AATS5se,8.12547426966292
AATS6dv,3.9972222222222222
AATS6pe,6.55891
AATS6se,7.993337774999998
AATS7dv,3.0868454661558107
AATS7pe,6.17182183908046
AATS7se,7.701158137931036
AATS8dv,3.925396825396825
AATS8pe,6.343750000000001
AATS8se,7.900604114285714
AATSC0Z,17.24943310657596
AATSC0c,0.017122374441795825
AATSC0d,0.6921768707482993
AATSC0i,1.4263683808668044
AATSC0m,80.28790477324264
AATSC0p,0.27838018958267857
AATSC0s,1.6252585625013607
AATSC0v,49.70202960554095
AATSC1Z,0.15162509448223738
AATSC1c,-0.010671294545110203
AATSC1d,0.09512471655328783
AATSC1i,-0.3305499321175476
AATSC1m,0.733478660619804
AATSC1p,-0.017490371221805558
AATSC1s,-0.03260681806635165
AATSC1v,-1.0650391450017642
AATSC2Z,0.20144091391830996
AATSC2c,0.0031229740832899033
AATSC2d,-0.05534745543787139
AATSC2i,0.04518548566063482
AATSC2m,0.9900137523752126
AATSC2p,0.015739151485768994
AATSC2s,0.0046843739087318705
AATSC2v,-0.42641943310250124
AATSC3Z,-2.624943310657596
AATSC3c,-0.0011917070863579039
AATSC3d,-0.09353741496598639
AATSC3i,-0.12239828576090547
AATSC3m,-12.247388920634924
AATSC3p,-0.037756943921683335
AATSC3s,-0.07074596642497874
AATSC3v,-7.628394176951486
AATSC4Z,2.3612927371595895
AATSC4c,-0.00012305791431613475
AATSC4d,0.0050029720626114625
AATSC4i,-0.10766004012320961
AATSC4m,11.011905621579379
AATSC4p,0.013743199266730599
AATSC4s,0.13368677519262837
