DLiP-ID,I000WO
AATS2Z,21.48913043478261
AATS2d,3.4130434782608696
AATS2i,153.13746851377084
AATS2m,80.21637707608694
AATS2p,1.5698765266074564
AATS2s,3.1908212560386473
AATS2v,212.3414488559405
AATS3Z,18.491666666666667
AATS3d,2.9166666666666665
AATS3i,157.53390250004657
AATS3m,66.970856175
AATS3p,1.4301740633056501
AATS3s,2.6088991769547323
AATS3v,184.67802992899385
AATS4Z,17.303030303030305
AATS4d,2.727272727272727
AATS4i,159.9254386515717
AATS4m,61.09987637121212
AATS4p,1.3244351733164548
AATS4s,2.8842826412270854
AATS4v,168.18705141165333
AATS5Z,16.467741935483872
AATS5d,2.5483870967741935
AATS5i,161.8744996535962
AATS5m,57.30064169354838
AATS5p,1.267347325279661
AATS5s,3.3048212863401036
AATS5v,165.26308068839734
AATS6Z,16.736842105263158
AATS6d,2.5701754385964914
AATS6i,160.18875446005774
AATS6m,59.80255427192982
AATS6p,1.2781333822962457
AATS6s,2.777249837556855
AATS6v,165.22897333089688
AATS7Z,16.576923076923077
AATS7d,2.548076923076923
AATS7i,156.97220203848093
AATS7m,57.895012134615385
AATS7p,1.3168004125647597
AATS7s,3.4724893162393164
AATS7v,171.6443785912233
AATS8Z,9.584070796460177
AATS8d,2.0442477876106193
AATS8i,164.57706761843832
AATS8m,28.972184982300885
AATS8p,1.074784792812646
AATS8s,2.495575221238938
AATS8v,131.1120841850341
AMID_C,1.5294074024577933
AMID_N,0.16676947162768654
AMID_O,0.2283610446098352
AMID_X,0.0
AMID_h,0.48859542537731193
ATS0dv,304.44444444444446
ATS0pe,293.84540000000004
ATS0se,366.17469299999993
ATS1dv,260.3333333333333
ATS1pe,319.66919999999993
ATS1se,386.134216
ATS2dv,457.66666666666663
ATS2pe,572.7143
ATS2se,702.6697379999999
ATS3dv,388.0
ATS3pe,733.6785
ATS3se,912.618974
ATS4dv,383.33333333333337
ATS4pe,809.8775
ATS4se,1013.756492
ATS5dv,361.66666666666663
ATS5pe,780.273
ATS5se,973.7405100000001
ATS6dv,309.6666666666667
ATS6pe,692.9749
ATS6se,870.119416
ATS7dv,319.0
ATS7pe,647.2556000000001
ATS7se,802.460408
ATS8dv,115.0
ATS8pe,676.7745
ATS8se,855.2454600000001
ATSC0Z,497.25
ATSC0c,0.43281862773296437
ATSC0d,31.66666666666667
ATSC0i,71.4123772863746
ATSC0m,2279.5904874791668
ATSC0p,13.846330270188
ATSC0s,76.03737818644262
ATSC0v,2501.6856477218594
ATSC1Z,130.40625
ATSC1c,-0.1992292764595734
ATSC1d,12.347222222222225
ATSC1i,-1.298725132719857
ATSC1m,564.2603427508675
ATSC1p,-0.5399835610755075
ATSC1s,-14.737252368993865
ATSC1v,93.41452202180763
ATSC2Z,138.3125
ATSC2c,0.05755783892568747
ATSC2d,3.1388888888888937
ATSC2i,-3.241190719695698
ATSC2m,643.0781147482634
ATSC2p,1.1694848440469938
ATSC2s,47.69417280497447
ATSC2v,327.96581260714777
ATSC3Z,33.5
ATSC3c,-0.07409270202570639
ATSC3d,-9.416666666666663
ATSC3i,-0.6738461735099524
ATSC3m,157.57811307291624
ATSC3p,1.472370236999995
ATSC3s,-1.5292325745884772
ATSC3v,83.46125088039753
ATSC4Z,-155.3125
ATSC4c,0.1107140960838856
ATSC4d,-10.499999999999998
ATSC4i,-19.378594546057805
ATSC4m,-672.2671803802089
ATSC4p,-4.2499173002995025
ATSC4s,2.4933605359796482
ATSC4v,-341.2798541868847
ATSC5Z,-246.1875
ATSC5c,-0.07844709158858466
ATSC5d,6.1944444444444455
ATSC5i,5.6479855223879305
ATSC5m,-1106.8288259253477
ATSC5p,-0.32731385259650114
ATSC5s,-51.036618042457334
ATSC5v,-327.66320730718337
ATSC6Z,66.40625
ATSC6c,-0.2509037119045586
ATSC6d,-11.791666666666666
ATSC6i,-2.6641667603676593
ATSC6m,301.1098682578123
ATSC6p,1.019959849974
ATSC6s,-32.63870246234854
ATSC6v,290.0988626557828
ATSC7Z,-213.5
ATSC7c,0.3997418440222117
ATSC7d,-18.944444444444446
ATSC7i,-32.034515992434194
ATSC7m,-977.8462481840281
ATSC7p,-9.184992866596502
ATSC7s,42.099165821235324
ATSC7v,-1349.078613608162
ATSC8Z,-343.484375
ATSC8c,-0.24815491920179744
ATSC8d,2.8680555555555536
ATSC8i,3.8082105545266076
ATSC8m,-1623.078083065538
ATSC8p,-2.318265053827247
ATSC8s,-50.99034537507384
ATSC8v,-1404.0373845888457
AXp-0d,0.7216511032241418
AXp-1d,0.4377633569332718
AXp-2d,0.28849785878464235
AXp-3d,0.17786677166422107
AXp-4d,0.11688640640283961
AXp-5d,0.07504147481056309
AXp-6d,0.04392608154373759
AXp-7d,0.029754932154671152
GATS1Z,0.8761990950226244
GATS1c,1.476676414946179
GATS1d,0.9202105263157894
GATS1i,1.2762257637750667
GATS1m,0.8711235846557499
GATS1p,1.3028921158509803
GATS1s,0.7424675335078066
GATS1v,1.0605375459890023
GATS2Z,0.7905764312413929
GATS2c,0.8871873470893975
GATS2d,1.1776887871853545
GATS2i,1.1278566085705892
GATS2m,0.7900803797546416
GATS2p,0.99344959231199
GATS2s,0.45632075664888916
GATS2v,0.9575321662438026
GATS3Z,1.0377492877492875
GATS3c,1.1133541025825566
GATS3d,1.255394736842105
GATS3i,1.073370261326898
GATS3m,1.027872211730126
GATS3p,1.035523168012016
GATS3s,0.8372894218929563
GATS3v,0.9930536279120008
GATS4Z,1.4267486326309855
GATS4c,1.1639462053015026
GATS4d,1.3099282296650716
GATS4i,1.1610015788180656
GATS4m,1.389215708700307
GATS4p,1.3224249866575006
GATS4s,1.1880508996875394
GATS4v,1.0502895670739127
GATS5Z,1.3678700595209135
GATS5c,1.3809390696286885
GATS5d,0.9814940577249573
GATS5i,0.9768286684275952
GATS5m,1.3467573166259075
GATS5p,1.0728379120939011
GATS5s,2.2099901769950905
GATS5v,0.9943740610712299
GATS6Z,1.0102846356716326
GATS6c,1.2870507095815897
GATS6d,1.2954293628808864
GATS6i,0.9876037924380374
GATS6m,1.0030479969716386
GATS6p,1.0082547270329594
GATS6s,1.6377705994436087
GATS6v,0.9354539542989354
GATS7Z,1.2710194531461498
GATS7c,0.6495298150036828
GATS7d,1.3700404858299595
GATS7i,1.2443785931035636
GATS7m,1.260843282882336
GATS7p,1.3760286669195634
GATS7s,1.0016901477307374
GATS7v,1.2416670870678341
GATS8Z,1.0137882246159184
GATS8c,1.1464516983145823
GATS8d,0.6632976245924544
GATS8i,0.8848612036707683
GATS8m,1.0472785552067643
GATS8p,0.8196899206818431
GATS8s,1.4554164642908822
GATS8v,1.1538887745800626
MATS1Z,0.25176470588235295
MATS1c,-0.4418943482238293
MATS1d,0.3743157894736842
MATS1i,-0.017458824013256116
MATS1m,0.23762598239293772
MATS1p,-0.03743838320458095
MATS1s,-0.18606325746192862
MATS1v,0.03584700628658115
MATS2Z,0.14512427044396356
MATS2c,0.06938281974619899
MATS2d,0.051716247139588174
MATS2i,-0.023680153104075032
MATS2m,0.14718389914033392
MATS2p,0.04406698335828814
MATS2s,0.32725899866061414
MATS2v,0.06839892055894892
MATS3Z,0.026948215183509303
MATS3c,-0.06847459631189375
MATS3d,-0.11894736842105257
MATS3i,-0.0037743942947465565
MATS3m,0.027650249277390238
MATS3p,0.042534598215387034
MATS3s,-0.008044635999094128
MATS3v,0.013344802286634353
MATS4Z,-0.11357923122629003
MATS4c,0.09301741820610848
MATS4d,-0.12057416267942579
MATS4i,-0.09867703500267652
MATS4m,-0.10723890725472446
MATS4p,-0.11161256756698752
MATS4s,0.01192409023250243
MATS4v,-0.0496072579190273
MATS5Z,-0.19165085388994307
MATS5c,-0.07016014134572375
MATS5d,0.07572156196943973
MATS5i,0.030615378726866413
MATS5m,-0.18795036672307144
MATS5p,-0.00915059326309482
MATS5s,-0.2598210338281492
MATS5v,-0.05070076277809966
MATS6Z,0.05623031938821412
MATS6c,-0.24408299782217166
MATS6d,-0.156786703601108
MATS6i,-0.01570812326999778
MATS6m,0.05561661321220121
MATS6p,0.03101592772642928
MATS6s,-0.18073494761217865
MATS6v,0.04882583455299793
MATS7Z,-0.19816684070077736
MATS7c,0.4262668560937901
MATS7d,-0.2761133603238866
MATS7i,-0.20703919669256424
MATS7m,-0.1979801440157297
MATS7p,-0.3061625278445084
MATS7s,0.2555372724391219
MATS7v,-0.24889284886219198
MATS8Z,-0.29342356411591186
MATS8c,-0.2435452921286981
MATS8d,0.038472286911970154
MATS8i,0.022652193116717418
MATS8m,-0.30244427717093636
MATS8p,-0.07111990961953091
MATS8s,-0.28485484706528874
MATS8v,-0.23840136000037335
MAXaaN,3.960340466829013
MAXaaO,5.211852599077076
MINaaN,3.960340466829013
MINaaO,5.211852599077076
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.5308678193499614
SdssSe,0
SdsssP,0
SpAD_A,30.30136719037582
SpAD_D,226.362641473466
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.207368719577413
SssNH2,0
SsssAs,0
SsssCH,0.04710212480053677
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,669
TMWC10,125.56113934832705
TSRW10,72.72923012122544
VE1_Dt,4.828370552125575
VE2_Dt,0.20118210633856562
VE3_Dt,2.44997778829139
VR1_Dt,136.61106061182778
VR2_Dt,5.6921275254928245
VR3_Dt,5.792606652016642
Xc-3dv,1.2792747799476696
Xc-4dv,0.05103103630798288
Xc-5dv,0.27799334002018056
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4181090996453738
Xch-7d,0.49941814243847554
Xp-0dv,15.24163832097438
Xp-1dv,9.92825558744368
Xp-2dv,8.318070799532165
Xp-3dv,6.389187036760758
Xp-4dv,5.019113733184328
Xp-5dv,3.3811442306918544
Xp-6dv,2.0041071537552932
Xp-7dv,1.457232851389592
Xpc-4d,4.58586027708946
Xpc-5d,8.056521856810921
Xpc-6d,11.258427282380474
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.841982663329753
AATS0dv,6.342592592592593
AATS0pe,6.121779166666667
AATS0se,7.628639437499999
AATS1dv,5.206666666666666
AATS1pe,6.393383999999998
AATS1se,7.72268432
AATS2dv,4.97463768115942
AATS2pe,6.225155434782608
AATS2se,7.6377145434782605
AATS3dv,3.2333333333333334
AATS3pe,6.1139874999999995
AATS3se,7.605158116666667
AATS4dv,2.9040404040404044
AATS4pe,6.135435606060606
AATS4se,7.679973424242424
AATS5dv,2.9166666666666665
AATS5pe,6.292524193548387
AATS5se,7.852746048387098
AATS6dv,2.7163742690058483
AATS6pe,6.0787271929824565
AATS6se,7.6326264561403505
AATS7dv,3.0673076923076925
AATS7pe,6.223611538461539
AATS7se,7.715965461538461
AATS8dv,1.0176991150442478
AATS8pe,5.989154867256637
AATS8se,7.568543893805311
AATSC0Z,10.359375
AATSC0c,0.009017054744436757
AATSC0d,0.6597222222222223
AATSC0i,1.4877578601328043
AATSC0m,47.491468489149305
AATSC0p,0.28846521396225
AATSC0s,1.584112045550888
AATSC0v,52.1184509942054
AATSC1Z,2.608125
AATSC1c,-0.003984585529191468
AATSC1d,0.2469444444444445
AATSC1i,-0.02597450265439714
AATSC1m,11.28520685501735
AATSC1p,-0.010799671221510149
AATSC1s,-0.2947450473798773
AATSC1v,1.8682904404361524
AATSC2Z,1.5033967391304348
AATSC2c,0.0006256286839748639
AATSC2d,0.03411835748792276
AATSC2i,-0.03523033390973585
AATSC2m,6.989979508133297
AATSC2p,0.012711791783119498
AATSC2s,0.5184149217932008
AATSC2v,3.564845789208128
AATSC3Z,0.2791666666666667
AATSC3c,-0.0006174391835475533
AATSC3d,-0.0784722222222222
AATSC3i,-0.0056153847792496025
AATSC3m,1.313150942274302
AATSC3p,0.012269751974999958
AATSC3s,-0.01274360478823731
AATSC3v,0.6955104240033128
AATSC4Z,-1.1766098484848484
AATSC4c,0.0008387431521506485
AATSC4d,-0.07954545454545453
AATSC4i,-0.14680753443983185
AATSC4m,-5.092933184698552
AATSC4p,-0.032196343184087144
AATSC4s,0.01888909496954279
AATSC4v,-2.5854534408097325
AATSC5Z,-1.985383064516129
AATSC5c,-0.0006326378353918118
AATSC5d,0.049955197132616494
