DLiP-ID,C001RL
ATS6m,3186.4138129999997
ATS6p,58.621790281094
ATS6s,209.11111111111111
ATS6v,8585.188894223495
ATS7Z,819.0
ATS7d,113.0
ATS7i,6484.0166643076445
ATS7m,3029.2688040000003
ATS7p,52.999178007094
ATS7s,252.61111111111114
ATS7v,7718.3810795061
ATS8Z,654.0
ATS8d,108.0
ATS8i,5570.322211073695
ATS8m,2388.417838
ATS8p,53.278596812245
ATS8s,122.5
ATS8v,7462.650585657468
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.053565962656871746
JGI10,0.005951773628541305
JGT10,0.3842167018026048
Kier1,16.3718820861678
Kier2,8.444444444444445
Kier3,5.37890625
MAXdO,11.699158635676493
MID_C,30.892086874284534
MID_N,4.039918082343005
MID_O,5.19394840207244
MID_X,0.0
MID_h,9.233866484415447
MINdO,10.828570212839242
MPC10,30
MWC01,21.0
MWC02,4.574710978503383
MWC03,5.3706380281276624
MWC04,6.20050917404269
MWC05,7.01301578963963
MWC06,7.845807502637805
MWC07,8.663714844079005
MWC08,9.49694686620103
MWC09,10.317615033722944
MWC10,11.150965149459202
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,1
NdsCH,2
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.2467000000000015
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.017279836814924
SRW05,0.0
SRW06,6.466144724237619
SRW07,0.0
SRW08,8.000684784514748
SRW09,0.0
SRW10,9.577965147101168
SaaCH,15.231608865704736
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.029337207105065
SaasN,0
SdCH2,0
SddsN,-0.4774069349962202
SdsCH,2.7001388888888886
SdssC,-0.33856386999244115
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.665253448601663
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7429535138175165
VE1_D,4.414835407841507
VE2_A,0.18714767569087581
VE2_D,0.22074177039207538
VE3_A,2.013022189906722
VE3_D,2.178117733703845
VR1_A,169.18090940255848
VR1_D,99.8664617267389
VR2_A,8.459045470127924
VR2_D,4.993323086336945
VR3_A,5.8241157927763645
VR3_D,5.2969810913973365
WPath,920
Xc-3d,1.1288820433146987
Xc-4d,0.0
Xc-5d,0.2041241452319315
Xc-6d,0.0
Xp-0d,14.372032720186704
Xp-1d,9.66470379794645
Xp-2d,8.374668342000785
Xp-3d,6.314879886434933
Xp-4d,5.080745280216681
Xp-5d,3.835389350671267
Xp-6d,2.0675001227581626
Xp-7d,1.401863826259165
ZMIC0,63.66705611789783
ZMIC1,51.745669344194035
ZMIC2,34.97248624724321
ZMIC3,24.49849367586925
ZMIC4,22.0625
ZMIC5,21.875
nAcid,0
nAtom,32
nBase,0
nRing,2
piPC1,3.4339872044851463
piPC2,3.9512437185814275
piPC3,4.448516375942715
piPC4,4.93806460126142
piPC5,5.409411414053624
piPC6,5.333020680060114
piPC7,5.599694297380648
piPC8,5.6866575092216065
piPC9,5.95518949124327
AATS0Z,26.3125
AATS0d,3.375
AATS0i,159.36753589589023
AATS0m,104.264083875
AATS0p,1.609952089318375
AATS0s,7.441840277777777
AATS0v,245.67372302336082
AATS1Z,27.242424242424242
AATS1d,3.9696969696969697
AATS1i,146.18409105191517
AATS1m,104.73736499999998
AATS1p,1.9221424154545452
AATS1s,3.850168350168351
AATS1v,285.65148462338396
AATS2Z,24.11764705882353
AATS2d,3.627450980392157
AATS2i,146.9047882616098
AATS2m,90.99624539215684
AATS2p,1.7424468125490193
AATS2s,4.700435729847495
AATS2v,253.18735773382065
AATS3Z,18.96969696969697
AATS3d,3.0303030303030303
AATS3i,156.03926431631655
AATS3m,69.60231966666666
AATS3p,1.4335624313756365
AATS3s,3.5749158249158253
AATS3v,203.2634828132156
AATS4Z,18.25
AATS4d,2.703125
AATS4i,160.34279693761783
AATS4m,66.479395421875
AATS4p,1.2850047129139062
AATS4s,4.184027777777778
AATS4v,185.10401572569944
AATS5Z,18.285714285714285
AATS5d,2.5892857142857144
AATS5i,161.56228655772753
AATS5m,66.33275571428571
AATS5p,1.2432608194935892
AATS5s,4.688492063492063
AATS5v,182.66190012962463
AATS6Z,19.043478260869566
AATS6d,2.6739130434782608
AATS6i,161.2571630801814
AATS6m,69.2698655
AATS6p,1.274386745241174
AATS6s,4.545893719806763
AATS6v,186.63454117877163
AATS7Z,20.475
AATS7d,2.825
AATS7i,162.1004166076911
AATS7m,75.7317201
AATS7p,1.32497945017735
AATS7s,6.315277777777778
AATS7v,192.9595269876525
AATS8Z,18.166666666666668
AATS8d,3.0
AATS8i,154.73117252982487
AATS8m,66.34493994444443
AATS8p,1.4799610225623612
AATS8s,3.4027777777777777
AATS8v,207.29584960159633
AMID_C,1.5446043437142267
AMID_N,0.20199590411715027
AMID_O,0.259697420103622
AMID_X,0.0
AMID_h,0.46169332422077236
ATS0dv,316.0
ATS0pe,209.6015
ATS0se,254.18772800000002
ATS1dv,284.0
ATS1pe,218.87869999999998
ATS1se,259.36834799999997
ATS2dv,387.0
ATS2pe,332.54970000000003
ATS2se,397.98980400000005
ATS3dv,359.0
ATS3pe,416.647
ATS3se,509.25874400000004
ATS4dv,338.0
ATS4pe,409.63300000000004
ATS4se,502.652148
ATS5dv,297.0
ATS5pe,365.88250000000005
ATS5se,449.40206400000005
ATS6dv,261.0
ATS6pe,303.93719999999996
ATS6se,371.559796
ATS7dv,275.0
ATS7pe,266.5089
ATS7se,324.457576
ATS8dv,178.0
ATS8pe,224.595
ATS8se,275.828264
ATSC0Z,229.5
ATSC0c,0.5555503362921935
ATSC0d,16.875
ATSC0i,49.430975834626835
ATSC0m,1087.3923719999998
ATSC0p,7.2032008803675
ATSC0s,98.5546875
ATSC0v,1507.4201142188895
ATSC1Z,8.140625
ATSC1c,-0.2282851258641299
ATSC1d,2.22265625
ATSC1i,7.73269479749572
ATSC1m,36.078824249999755
ATSC1p,0.6800948343068894
ATSC1s,-5.730007595486112
ATSC1v,46.03228766445862
ATSC2Z,-25.078125
ATSC2c,0.05325390499079412
ATSC2d,-3.89453125
ATSC2i,-17.30323227396848
ATSC2m,-132.7186592500002
ATSC2p,-2.4763017734895794
ATSC2s,31.944959852430557
ATSC2v,-548.2006961184245
ATSC3Z,-13.46875
ATSC3c,-0.0740534008416504
ATSC3d,-5.2421875
ATSC3i,-16.041385632301402
ATSC3m,-66.30759549999996
ATSC3p,-1.8510053047352186
ATSC3s,-3.8680013020833393
ATSC3v,-246.1776119614955
ATSC4Z,-0.125
ATSC4c,0.09102956564105341
ATSC4d,-4.1875
ATSC4i,-9.09779183295771
ATSC4m,-0.17129749999992328
ATSC4p,-1.5069672291061242
ATSC4s,-6.1692708333333375
ATSC4v,-86.95151447019467
ATSC5Z,-26.0
ATSC5c,-0.13240334925105335
ATSC5d,2.40625
ATSC5i,-0.4914598390836311
ATSC5m,-111.63699749999999
ATSC5p,0.5598606875000005
ATSC5s,-36.541015625
ATSC5v,128.31116498580943
ATSC6Z,-32.90625
ATSC6c,-0.16648508000415385
ATSC6d,0.8671875
ATSC6i,3.4243495157152806
ATSC6m,-150.94016800000003
ATSC6p,0.14546277756784404
ATSC6s,-37.880696614583336
ATSC6v,-63.78252919711949
ATSC7Z,22.75
ATSC7c,0.26598976479231756
ATSC7d,2.46875
ATSC7i,14.798462291322249
ATSC7m,100.89548699999999
ATSC7p,1.5002948460683747
ATSC7s,50.805772569444464
ATSC7v,122.85168258395888
ATSC8Z,-13.1875
ATSC8c,-0.12525758064851636
ATSC8d,-2.109375
ATSC8i,2.227401610681718
ATSC8m,-58.16411749999999
ATSC8p,0.6302056189469372
ATSC8s,-12.51551649305556
ATSC8v,64.2242114765242
AXp-0d,0.7186016360093352
AXp-1d,0.46022399037840234
AXp-2d,0.31017290155558463
AXp-3d,0.19733999645109165
AXp-4d,0.13370382316359689
AXp-5d,0.09131879406360159
AXp-6d,0.06080882713994596
AXp-7d,0.0412312890076225
GATS1Z,0.6549151647190863
GATS1c,1.3213286579774959
GATS1d,0.8906846240179574
GATS1i,0.9540282935682022
GATS1m,0.6636848411112118
GATS1p,0.8583854160524256
GATS1s,0.5352315598847505
GATS1v,0.837343451100543
GATS2Z,0.8184031782647699
GATS2c,0.9347779216584254
GATS2d,1.2246913580246914
GATS2i,1.2438886074344377
GATS2m,0.8321105567571808
GATS2p,1.1867824776101337
GATS2s,0.4200801860357478
GATS2v,1.1353548186132645
GATS3Z,0.9434871591734336
GATS3c,1.0098620572958281
GATS3d,1.1829405162738496
GATS3i,1.1559411599809064
GATS3m,0.9486445103023255
GATS3p,1.089741258292821
GATS3s,0.6792661720921729
GATS3v,1.0559197045009685
GATS4Z,1.0056849128540304
GATS4c,0.9733025189894886
GATS4d,1.1050925925925927
GATS4i,1.070189354103668
GATS4m,1.0046062777216287
GATS4p,1.055824766625121
GATS4s,1.0081450653983353
GATS4v,0.9985590609640763
GATS5Z,1.1276455026455028
GATS5c,1.3220268508073885
GATS5d,0.9021164021164021
GATS5i,0.9335676351105149
GATS5m,1.1151442214132463
GATS5p,0.9150670519897162
GATS5s,1.6010493932015926
GATS5v,0.9035781228731571
GATS6Z,1.1408070474566638
GATS6c,1.499061509788335
GATS6d,0.9584541062801932
GATS6i,0.906291134765759
GATS6m,1.1309012995536862
GATS6p,0.9317256051497197
GATS6s,1.595524077041939
GATS6v,0.9576466874238809
GATS7Z,0.9505991285403049
GATS7c,0.8412757907993451
GATS7d,0.8955555555555555
GATS7i,0.7596455596341651
GATS7m,0.949945651241887
GATS7p,0.7679726562185707
GATS7s,0.7869115250803717
GATS7v,0.8583071944631855
GATS8Z,0.9717985959816026
GATS8c,1.0205245498817237
GATS8d,1.1736625514403292
GATS8i,0.9102196376352388
GATS8m,0.9727751897326271
GATS8p,0.9254429750721688
GATS8s,0.8830835327334203
GATS8v,0.9699743108411019
MATS1Z,0.03439625008252459
MATS1c,-0.39846505404851235
MATS1d,0.12772166105499438
MATS1i,0.15169376258743505
MATS1m,0.03217378330611861
MATS1p,0.09155456176869901
MATS1s,-0.056378556338920985
MATS1v,0.029611764786338136
MATS2Z,-0.06856337306164295
MATS2c,0.060146151866624434
MATS2d,-0.14480755265068992
MATS2i,-0.21963818983823008
MATS2m,-0.07658178869655087
MATS2p,-0.21570382408155225
MATS2s,0.20337841746995183
MATS2v,-0.22818394221136235
MATS3Z,-0.02845447943487159
MATS3c,-0.06462902972138158
MATS3d,-0.15061728395061727
MATS3i,-0.15734347516650243
MATS3m,-0.029565351054459302
MATS3p,-0.12459143266341775
MATS3s,-0.019028973844669474
MATS3v,-0.07918087402263327
MATS4Z,-0.0002723311546840959
MATS4c,0.0819273787579674
MATS4d,-0.12407407407407407
MATS4i,-0.09202520969234666
MATS4m,-7.876526652695854e-05
MATS4p,-0.10460399856495745
MATS4s,-0.03129871845686354
MATS4v,-0.028841168314664205
MATS5Z,-0.0647370059134765
MATS5c,-0.13618758152473603
MATS5d,0.08148148148148149
MATS5i,-0.005681340273386796
MATS5m,-0.05866564052005324
MATS5p,0.04441364306930465
MATS5s,-0.21186795764679237
MATS5v,0.04863983504968016
MATS6Z,-0.09974424552429667
MATS6c,-0.20847023260204262
MATS6d,0.035748792270531404
MATS6i,0.048191567020950676
MATS6m,-0.09656298747698042
MATS6p,0.014048129313497295
MATS6s,-0.26738240075364617
MATS6v,-0.02943469751738061
MATS7Z,0.0793028322440087
MATS7c,0.38302885973222683
MATS7d,0.11703703703703704
MATS7i,0.23950103418279348
MATS7m,0.07422931379548063
MATS7p,0.1666253512554359
MATS7s,0.4124067468181619
MATS7v,0.06519837777147762
MATS8Z,-0.05107722101186153
MATS8c,-0.200414011861943
MATS8d,-0.1111111111111111
MATS8i,0.040054085710386635
MATS8m,-0.04754625755069926
MATS8p,0.07776858950637755
MATS8s,-0.1128805116386039
MATS8v,0.03787145165481251
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.450425978570923
SpAD_D,189.40752838661314
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,340
TMWC10,111.63392336641336
TSRW10,52.82327460836202
VE1_Dt,4.404714398555463
VE2_Dt,0.22023571992777313
VE3_Dt,2.1758226021039273
VR1_Dt,100.16343330495594
VR2_Dt,5.008171665247797
VR3_Dt,5.299950365528682
Xc-3dv,0.3363368529047718
Xc-4dv,0.0
Xc-5dv,0.035192146295918755
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.179206871180051
Xp-0dv,10.54531401502284
Xp-1dv,5.995948001204019
Xp-2dv,4.049564821727596
Xp-3dv,2.628139994973657
Xp-4dv,1.6922192781528156
Xp-5dv,1.0429571047689359
Xp-6dv,0.42901850920805706
Xp-7dv,0.2251372228480562
Xpc-4d,2.2160885238454933
Xpc-5d,3.3150721420172466
Xpc-6d,4.461504534256259
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,33
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,0
nSpiro,0
naRing,2
piPC10,6.123862485115446
AATS0dv,9.875
AATS0pe,6.550046875
AATS0se,7.943366500000001
AATS1dv,8.606060606060606
AATS1pe,6.632687878787878
AATS1se,7.859646909090908
AATS2dv,7.588235294117647
AATS2pe,6.520582352941177
AATS2se,7.803721647058825
AATS3dv,5.4393939393939394
AATS3pe,6.312833333333333
AATS3se,7.716041575757576
AATS4dv,5.28125
AATS4pe,6.400515625000001
AATS4se,7.8539398125
AATS5dv,5.303571428571429
AATS5pe,6.533616071428573
AATS5se,8.025036857142858
AATS6dv,5.673913043478261
AATS6pe,6.607330434782608
AATS6se,8.077386869565217
AATS7dv,6.875
AATS7pe,6.662722499999999
AATS7se,8.1114394
AATS8dv,4.944444444444445
AATS8pe,6.23875
AATS8se,7.6618962222222216
AATSC0Z,7.171875
AATSC0c,0.017360948009131048
AATSC0d,0.52734375
AATSC0i,1.5447179948320886
AATSC0m,33.981011624999994
AATSC0p,0.22510002751148436
AATSC0s,3.079833984375
AATSC0v,47.106878569340296
AATSC1Z,0.24668560606060605
AATSC1c,-0.006917731086791816
AATSC1d,0.0673532196969697
AATSC1i,0.23432408477259756
AATSC1m,1.093297704545447
AATSC1p,0.020608934372936042
AATSC1s,-0.17363659380260943
AATSC1v,1.3949178080138975
AATSC2Z,-0.49172794117647056
AATSC2c,0.0010441942155057671
AATSC2d,-0.07636335784313726
AATSC2i,-0.3392790641954604
AATSC2m,-2.602326651960788
AATSC2p,-0.048554936735089795
AATSC2s,0.6263717618123639
AATSC2v,-10.74903325722401
AATSC3Z,-0.2040719696969697
AATSC3c,-0.0011220212248734909
AATSC3d,-0.07942708333333333
AATSC3i,-0.24305129745911216
AATSC3m,-1.0046605378787874
AATSC3p,-0.028045534920230587
AATSC3s,-0.05860608033459605
AATSC3v,-3.7299638175984167
AATSC4Z,-0.001953125
AATSC4c,0.0014223369631414596
AATSC4d,-0.0654296875
AATSC4i,-0.14215299738996423
AATSC4m,-0.002676523437498801
AATSC4p,-0.02354636295478319
AATSC4s,-0.0963948567708334
AATSC4v,-1.3586174135967917
AATSC5Z,-0.4642857142857143
AATSC5c,-0.0023643455223402382
AATSC5d,0.04296875
AATSC5i,-0.008776068555064841
AATSC5m,-1.9935178125
AATSC5p,0.009997512276785723
AATSC5s,-0.6525181361607143
AATSC5v,2.2912708033180254
AATSC6Z,-0.7153532608695652
AATSC6c,-0.0036192408696555183
AATSC6d,0.018851902173913044
AATSC6i,0.07444238077641914
AATSC6m,-3.2813080000000006
AATSC6p,0.0031622342949531312
AATSC6s,-0.8234934046648551
AATSC6v,-1.3865767216765106
AATSC7Z,0.56875
AATSC7c,0.006649744119807939
AATSC7d,0.06171875
AATSC7i,0.36996155728305624
AATSC7m,2.5223871749999995
