DLiP-ID,C001AS
AXp-6d,0.046281409791318506
AXp-7d,0.03025461219507171
GATS1Z,0.8860293768423849
GATS1c,1.4600521050730597
GATS1d,1.1991612790494495
GATS1i,1.339815047359178
GATS1m,0.8843131243857852
GATS1p,1.3316036514127216
GATS1s,0.8864466545439599
GATS1v,1.0808801378840638
GATS2Z,1.072784760401626
GATS2c,1.089771637444193
GATS2d,1.3839483572598514
GATS2i,1.189319290658124
GATS2m,1.069744006321631
GATS2p,1.160955164956977
GATS2s,0.3520386194144152
GATS2v,1.0767890057249232
GATS3Z,0.8989068327782678
GATS3c,1.2055547816984264
GATS3d,1.112036971205119
GATS3i,0.941533367269272
GATS3m,0.9266455076767965
GATS3p,0.8357674984470342
GATS3s,0.9069734125389758
GATS3v,1.0607844501957997
GATS4Z,0.7164462892399344
GATS4c,0.7390980109293058
GATS4d,0.918471967236266
GATS4i,0.9877100827932356
GATS4m,0.7459908695621803
GATS4p,0.8932295990494271
GATS4s,0.18691158175000658
GATS4v,1.0597610185732929
GATS5Z,0.5289160991570854
GATS5c,0.7454918742722964
GATS5d,0.816447985004686
GATS5i,0.6435070756965331
GATS5m,0.5471795267522197
GATS5p,0.5636027013579453
GATS5s,0.18505817392237928
GATS5v,0.693412226198117
GATS6Z,0.7771965875832864
GATS6c,0.6956030754106318
GATS6d,0.9309278350515463
GATS6i,1.0607928431010658
GATS6m,0.8108418780574592
GATS6p,0.9307926482030459
GATS6s,0.2092863874274109
GATS6v,1.1530418507636606
GATS7Z,0.6689846117813694
GATS7c,0.2998968190274839
GATS7d,0.9454685336205569
GATS7i,1.124421851189049
GATS7m,0.7033629747079907
GATS7p,0.952630688843995
GATS7s,0.12399775446308219
GATS7v,1.1366047954271425
GATS8Z,0.698013964132262
GATS8c,0.4636815571073757
GATS8d,0.8740979381443298
GATS8i,1.0981133870586204
GATS8m,0.7320749915568444
GATS8p,0.9257917105460667
GATS8s,0.12422145393450224
GATS8v,1.120650007354798
MATS1Z,0.2389251077330311
MATS1c,-0.44024821425260485
MATS1d,0.1657959112353662
MATS1i,-0.10615106376865086
MATS1m,0.22352941967452497
MATS1p,-0.07463384014061437
MATS1s,-0.254352098551146
MATS1v,0.022074456083163996
MATS2Z,-0.10821864235444868
MATS2c,0.08653007047287868
MATS2d,-0.07160131033818284
MATS2i,-0.06232153050784875
MATS2m,-0.10471069130399237
MATS2p,-0.131934580580545
MATS2s,0.4710305340255247
MATS2v,-0.06924836929415996
MATS3Z,-0.17426000244787002
MATS3c,-0.1409876424304969
MATS3d,-0.07316743690010662
MATS3i,0.04888384583562075
MATS3m,-0.1774940128741052
MATS3p,-0.026720736038904593
MATS3s,-0.12630747434427467
MATS3v,-0.10717810293592421
MATS4Z,-0.013895677497447344
MATS4c,0.09780280764240067
MATS4d,-0.009885609377206608
MATS4i,-0.06638610994445998
MATS4m,-0.017316049762561053
MATS4p,-0.07095422459680822
MATS4s,0.052818442470492465
MATS4v,-0.07516069808845396
MATS5Z,0.18074401779800614
MATS5c,-0.01685806673350926
MATS5d,0.12317244611059047
MATS5i,0.25927607360815286
MATS5m,0.1886000098632042
MATS5p,0.25729553004896977
MATS5s,0.05795894562784332
MATS5v,0.294190875439679
MATS6Z,-0.13777321128339243
MATS6c,-0.0900171137501796
MATS6d,-0.06907216494845358
MATS6i,-0.025150967390563963
MATS6m,-0.14149358382729588
MATS6p,-0.04804111548488872
MATS6s,-0.03417236363787283
MATS6v,-0.11121881887691336
MATS7Z,-0.029845169816897214
MATS7c,0.052545320440610534
MATS7d,-0.12294199107555003
MATS7i,-0.1367645293018038
MATS7m,-0.033972641909731
MATS7p,-0.09086312673792496
MATS7s,0.02628520249586692
MATS7v,-0.09901564937625498
MATS8Z,-0.03432435666915751
MATS8c,0.006135357811330486
MATS8d,-0.12934519974226807
MATS8i,-0.13310732249665033
MATS8m,-0.03953706537300564
MATS8p,-0.10417355153370204
MATS8s,0.036748223185741606
MATS8v,-0.11770130649452638
MAXsOH,7.493055555555555
MAXssO,6.666018518518518
MINsOH,7.493055555555555
MINssO,6.666018518518518
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,-3.6666666666666665
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.010981040564373
SssNH2,0
SsssAs,0
SsssCH,1.8437146216511289
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,798
TMWC10,133.6562611987645
TSRW10,77.35181465567871
Xc-3dv,1.5191217069230767
Xc-4dv,0.09128709291752768
Xc-5dv,0.18835490856590528
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.49198750914037903
Xch-7d,0.602133044435802
Xp-0dv,17.25524782718405
Xp-1dv,11.555690541700788
Xp-2dv,9.18042934289681
Xp-3dv,5.588159574998899
Xp-4dv,4.27037930136263
Xp-5dv,3.0969417721594144
Xp-6dv,1.8517472629212504
Xp-7dv,1.0882853900946345
Xpc-4d,3.214844688241701
Xpc-5d,5.260695792038246
Xpc-6d,7.84830406214622
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,59
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.438226536959613
AATS0dv,5.867446393762183
AATS0pe,6.081533333333334
AATS0se,7.59787994736842
AATS1dv,4.52542372881356
AATS1pe,6.359408474576272
AATS1se,7.695427050847455
AATS2dv,4.327102803738318
AATS2pe,6.322456074766355
AATS2se,7.737054953271028
AATS3dv,2.3655172413793104
AATS3pe,6.062537931034483
AATS3se,7.57283263448276
AATS4dv,2.171232876712329
AATS4pe,5.773137671232875
AATS4se,7.322069424657536
AATS5dv,2.25
AATS5pe,5.702742424242424
AATS5se,7.27152709090909
AATS6dv,2.5
AATS6pe,5.884293859649122
AATS6se,7.322517649122808
AATS7dv,1.8507462686567164
AATS7pe,5.663231343283581
AATS7se,7.153706447761193
AATS8dv,1.2890625
AATS8pe,5.606582031249998
AATS8se,7.14635890625
AATSC0Z,9.885503231763622
AATSC0c,0.011161776337161023
AATSC0d,0.5971068020929517
AATSC0i,1.4230566347055227
AATSC0m,45.51419371437365
AATSC0p,0.28384899920756784
AATSC0s,1.678583491554434
AATSC0v,52.59938279814684
AATSC1Z,2.361894924644351
AATSC1c,-0.004913952100322121
AATSC1d,0.09899786635783639
AATSC1i,-0.15105897557702763
AATSC1m,10.173761307927853
AATSC1p,-0.021184740830930998
AATSC1s,-0.42695123367018006
AATSC1v,1.161102765579224
AATSC2Z,-1.069795738731974
AATSC2c,0.000965829293057053
AATSC2d,-0.04275362944169736
AATSC2i,-0.0886870674741968
AATSC2m,-4.765822687975889
AATSC2p,-0.03744949865865792
AATSC2s,0.7906640784333148
AATSC2v,-3.6424214846509577
AATSC3Z,-1.7226478173655557
AATSC3c,-0.0015736725311128398
AATSC3d,-0.0436887742647605
AATSC3i,0.06956448114630204
AATSC3m,-8.078496885093555
AATSC3p,-0.00758465418273266
AATSC3s,-0.21201764129423467
AATSC3v,-5.637502063905863
AATSC4Z,-0.13736576480856078
AATSC4c,0.001091653064050859
AATSC4d,-0.005902764601963934
AATSC4i,-0.09447119420875404
AATSC4m,-0.7881260432609376
AATSC4p,-0.02014028564135301
AATSC4s,0.08866016558058624
AATSC4v,-3.953406330130534
AATSC5Z,1.7867455720641312
AATSC5c,-0.0001881659703563651
AATSC5d,0.0735471054030611
AATSC5i,0.3689645367684794
AATSC5m,8.583977383446657
AATSC5p,0.07303307870498077
AATSC5s,0.09728892931879883
AATSC5v,15.474258472973611
AATSC6Z,-1.3619575253924283
AATSC6c,-0.0010047508901962867
AATSC6d,-0.04124345952600799
AATSC6i,-0.03579125101440429
AATSC6m,-6.439966383656511
AATSC6p,-0.013636422551200855
AATSC6s,-0.057361165469928345
AATSC6v,-5.850041228464526
AATSC7Z,-0.29503452267747154
AATSC7c,0.00058649911432255
AATSC7d,-0.07340949913406189
AATSC7i,-0.19462367081530976
AATSC7m,-1.5462374048685452
AATSC7p,-0.0257914075894304
AATSC7s,0.04412190698172762
AATSC7v,-5.208162044548725
AATSC8Z,-0.3393135387811638
AATSC8c,6.848149163852466e-05
AATSC8d,-0.07723289858417977
