DLiP-ID,T004B8
DLiP-Mol-ID,17275
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H14N4O3/c1-20-15(22)12(16(23)21(2)17(20)24)14-13-10(7-8-18-14)9-5-3-4-6-11(9)19-13/h3-8,12,19H,1-2H3"
Standard Inchi Key(RDKit),NPLOSWHNBPDLRC-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN1C(=O)C(c2nccc3c2[nH]c2ccccc23)C(=O)N(C)C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),322.324
MW Monoisotopic(RDKit),322.106590308
MolLogP(RDKit),1.8501
XLogP(SDF),
XLogP(CDK),0.668
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),86.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.692777432569395
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,450700.6218315127
qed,0.6927774325693952
Chi0,17.007707210578268
Chi1,11.502907755397977
TPSA,86.37
Chi0n,13.107837542218846
Chi0v,13.107837542218846
Chi1n,7.448416646094979
Chi1v,7.448416646094979
Chi2n,5.7994328501186345
Chi2v,5.7994328501186345
Chi3n,4.459565893847314
Chi3v,4.459565893847314
Chi4n,3.154682967595491
Chi4v,3.154682967595491
MolMR,87.27670000000005
MolWt,322.32400000000007
fr_SH,0
Kappa1,14.37720340859335
Kappa2,4.887576364346145
Kappa3,1.7782958958803528
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,999.0254700406808
MolLogP,1.8500999999999999
NOCount,7
fr_Ar_N,2
fr_COO2,0
fr_urea,1
BalabanJ,1.9721679010382025
SMR_VSA1,14.383611552215466
SMR_VSA2,0.0
SMR_VSA3,19.76777650359537
SMR_VSA4,0.0
SMR_VSA5,5.917906046161393
SMR_VSA6,14.09534396535438
SMR_VSA7,42.222606908769585
SMR_VSA8,0.0
SMR_VSA9,0.0
