DLiP-ID,C0020O
JGI6,0.012426303854875285
JGI7,0.012648809523809522
JGI8,0.007666558686966849
JGI9,0.005803571428571428
MIC0,13.892528293084952
MIC1,22.780431922039877
MIC2,32.20387603232513
MIC3,38.618201089021554
MIC4,39.72821631249898
MIC5,39.787510430146035
MPC2,27
MPC3,32
MPC4,38
MPC5,43
MPC6,35
MPC7,32
MPC8,31
MPC9,32
Mare,0.9875294117647059
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.20269000794822584
RPCG,0.13879849775106895
SIC0,0.29872030695875507
SIC1,0.497829064583422
SIC2,0.6666350082269668
SIC3,0.8866322664954669
SIC4,0.9768751020902563
SIC5,0.9884375510451281
SaaN,0
SaaO,0
SaaS,0
Sare,33.576
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,51.67076769370509
TIC1,86.11135349032753
TIC2,115.31034832306446
TIC3,153.3640961280747
TIC4,168.97373660251154
TIC5,170.97373660251154
Vabc,254.62514920271977
WPol,26
apol,39.85910199999999
bpol,15.780897999999997
nRot,4
ABCGG,12.57211730697063
ATS0Z,816.0
ATS0d,110.0
ATS0i,5410.939523004487
ATS0m,3226.7789319999997
ATS0p,54.553388667886004
ATS0s,192.13888888888889
ATS0v,8130.852750394379
ATS1Z,885.0
ATS1d,133.0
ATS1i,5103.6427490208
ATS1m,3372.8032809999995
ATS1p,67.26148431
ATS1s,128.3888888888889
ATS1v,9867.761880314658
ATS2Z,1217.0
ATS2d,192.0
ATS2i,7932.36882102965
ATS2m,4562.2949229999995
ATS2p,94.176944964849
ATS2s,209.22222222222226
ATS2v,13409.473297864952
ATS3Z,1254.0
ATS3d,209.0
ATS3i,10833.069983658193
ATS3m,4550.397585999999
ATS3p,101.571009082792
ATS3s,239.05555555555557
ATS3v,14106.006041951006
ATS4Z,1173.0
ATS4d,184.0
ATS4i,10802.711862324091
ATS4m,4235.232147000001
ATS4p,90.34603921048999
ATS4s,250.2777777777778
ATS4v,12502.755241970444
ATS5Z,1076.0
ATS5d,159.0
ATS5i,10357.14938020929
ATS5m,3876.405360999999
ATS5p,79.872071112188
ATS5s,252.2777777777778
ATS5v,11270.64250540993
ATS6Z,948.0
ATS6d,137.0
ATS6i,9091.142236978989
ATS6m,3416.0167739999997
ATS6p,68.416204673339
ATS6s,273.1111111111111
ATS6v,9624.333554958772
ATS7Z,707.0
ATS7d,121.0
ATS7i,7382.155353473292
ATS7m,2492.299294
ATS7p,59.910772704792
ATS7s,163.11111111111111
ATS7v,8205.348293368945
ATS8Z,649.0
ATS8d,114.0
ATS8i,6195.446521793143
ATS8m,2340.782382
ATS8p,58.995075555943004
ATS8s,117.83333333333334
ATS8v,7982.537771826305
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.053565962656871746
JGI10,0.005951773628541305
JGT10,0.383168295969164
Kier1,16.3718820861678
Kier2,8.444444444444445
Kier3,5.37890625
MAXdO,11.810564531368103
MID_C,32.90339595794582
MID_N,3.738999180567216
MID_O,3.4833393598284728
MID_X,0.0
MID_h,7.22233854039569
MINdO,11.235505917676733
MPC10,31
MWC01,21.0
MWC02,4.574710978503383
MWC03,5.3706380281276624
MWC04,6.20050917404269
MWC05,7.014814351275545
MWC06,7.848153086199526
MWC07,8.668196064952765
MWC08,9.502786080276985
MWC09,10.325580318414149
MWC10,11.161138555104271
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.4374000000000002
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.017279836814924
SRW05,0.0
SRW06,6.466144724237619
SRW07,0.0
SRW08,8.000684784514748
SRW09,0.0
SRW10,9.578657284448841
SaaCH,16.077829064323925
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.613434429327287
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.1064687263794406
SdssC,-0.8930629380106281
SdssS,0
SsCH3,0
SsNH2,5.247058124188355
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.635535478080121
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.69674571532591
VE1_D,4.413541252916202
VE2_A,0.1848372857662955
VE2_D,0.2206770626458101
VE3_A,2.0006000767926353
VE3_D,2.1778245529789384
VR1_A,190.05344814145207
VR1_D,99.98289279488645
VR2_A,9.502672407072604
VR2_D,4.999144639744323
VR3_A,5.940452519168957
VR3_D,5.298146279862409
WPath,917
Xc-3d,1.1288820433146987
Xc-4d,0.0
Xc-5d,0.2041241452319315
Xc-6d,0.0
Xp-0d,14.372032720186704
Xp-1d,9.66470379794645
Xp-2d,8.374668342000785
Xp-3d,6.321753461821486
Xp-4d,5.037364104071698
Xp-5d,3.8820783090301836
Xp-6d,2.1715095833496982
Xp-7d,1.2941895028413302
ZMIC0,63.720348435215236
ZMIC1,54.09444802185422
ZMIC2,36.62218383843889
ZMIC3,23.868240687364008
ZMIC4,21.311607327648495
ZMIC5,21.129991866398477
nAcid,0
nAtom,34
nBase,0
nRing,2
piPC1,3.4339872044851463
piPC2,3.9512437185814275
piPC3,4.448516375942715
piPC4,4.927253685157205
piPC5,5.395897694886901
piPC6,5.325750123949276
piPC7,5.5307922452911304
piPC8,5.660570473566446
piPC9,5.915022121467587
AATS0Z,24.0
AATS0d,3.235294117647059
AATS0i,159.14528008836726
AATS0m,94.90526270588235
AATS0p,1.604511431408412
AATS0s,5.651143790849673
AATS0v,239.14272795277586
AATS1Z,25.285714285714285
AATS1d,3.8
AATS1i,145.81836425773713
AATS1m,96.36580802857141
AATS1p,1.9217566945714286
AATS1s,3.668253968253969
AATS1v,281.93605372327596
AATS2Z,22.537037037037038
AATS2d,3.5555555555555554
AATS2i,146.89571890795648
AATS2m,84.4869430185185
AATS2p,1.7440174993490556
AATS2s,3.8744855967078196
AATS2v,248.3235795900917
AATS3Z,17.914285714285715
AATS3d,2.9857142857142858
AATS3i,154.75814262368849
AATS3m,65.00567979999998
AATS3p,1.4510144154684572
AATS3s,3.4150793650793654
AATS3v,201.51437202787153
AATS4Z,17.25
AATS4d,2.7058823529411766
AATS4i,158.86340974006018
AATS4m,62.28282569117648
AATS4p,1.3286182236836763
AATS4s,3.680555555555556
AATS4v,183.86404767603594
AATS5Z,16.8125
AATS5d,2.484375
AATS5i,161.83045906577016
AATS5m,60.56883376562499
AATS5p,1.2480011111279374
AATS5s,3.941840277777778
AATS5v,176.10378914703017
AATS6Z,16.928571428571427
AATS6d,2.4464285714285716
AATS6i,162.34182566033908
AATS6m,61.000299535714284
AATS6p,1.2217179405953391
AATS6s,4.8769841269841265
AATS6v,171.86309919569234
AATS7Z,15.369565217391305
AATS7d,2.630434782608696
AATS7i,160.48163811898462
AATS7m,54.18041943478261
AATS7p,1.302408102278087
AATS7s,3.5458937198067635
AATS7v,178.37713681236838
AATS8Z,16.225
AATS8d,2.85
AATS8i,154.88616304482858
AATS8m,58.51955955
AATS8p,1.474876888898575
AATS8s,2.9458333333333337
AATS8v,199.56344429565763
AMID_C,1.645169797897291
AMID_N,0.1869499590283608
AMID_O,0.17416696799142364
AMID_X,0.0
AMID_h,0.3611169270197845
ATS0dv,276.0
ATS0pe,213.9504
ATS0se,261.81345600000003
ATS1dv,268.0
ATS1pe,226.614
ATS1se,270.158692
ATS2dv,348.0
ATS2pe,343.7147
ATS2se,413.53911600000004
ATS3dv,336.0
ATS3pe,436.308
ATS3se,535.127176
ATS4dv,320.0
ATS4pe,425.5752
ATS4se,523.2647159999999
ATS5dv,295.0
ATS5pe,403.727
ATS5se,498.37484400000005
ATS6dv,262.0
ATS6pe,356.8917
ATS6se,440.66544
ATS7dv,172.0
ATS7pe,286.415
ATS7se,355.19012
ATS8dv,162.0
ATS8pe,241.09600000000003
ATS8se,298.58456
ATSC0Z,239.52941176470588
ATSC0c,0.6688342223608826
ATSC0d,17.764705882352942
ATSC0i,52.1566046315682
ATSC0m,1141.023343764706
ATSC0p,7.825505954756471
ATSC0s,68.51062091503269
ATSC0v,1690.5159918847903
ATSC1Z,-3.927335640138379
ATSC1c,-0.48619140266511374
ATSC1d,3.94809688581315
ATSC1i,7.692744304356403
ATSC1m,-15.062554640138284
ATSC1p,0.8284673403861667
ATSC1s,-8.447207804690503
ATSC1v,134.8612734723884
ATSC2Z,-16.840830449826957
ATSC2c,0.2753455210566992
ATSC2d,-4.096885813148787
ATSC2i,-11.011568388587705
ATSC2m,-90.78801333217972
ATSC2p,-2.0389078382043304
ATSC2s,14.030517108804307
ATSC2v,-434.80833253910635
ATSC3Z,-46.20761245674739
ATSC3c,-0.2015826158319398
ATSC3d,-4.633217993079584
ATSC3i,-17.320227709285295
ATSC3m,-219.43716763321794
ATSC3p,-1.6715432991787316
ATSC3s,-13.641147635524796
ATSC3v,-354.7897542347943
ATSC4Z,-12.882352941176467
ATSC4c,0.25857705215778515
ATSC4d,-5.411764705882353
ATSC4i,-8.801270322410637
ATSC4m,-69.35853829411764
ATSC4p,-2.2811340310665296
ATSC4s,-0.47467320261437984
ATSC4v,-378.761414311885
ATSC5Z,-0.643598615916952
ATSC5c,-0.36662994214074196
ATSC5d,-1.7335640138408313
ATSC5i,-1.583965889882391
ATSC5m,0.9539006193771655
ATSC5p,-0.20570550185435807
ATSC5s,-15.561658977316423
ATSC5v,71.12105840958765
ATSC6Z,11.598615916955016
ATSC6c,0.2952407109359901
ATSC6d,2.3287197231833905
ATSC6i,3.1916703327501934
ATSC6m,53.57798109342557
ATSC6p,0.6245809713636932
ATSC6s,22.26518646674355
ATSC6v,77.32581049095805
ATSC7Z,-48.95155709342561
ATSC7c,-0.10364939121900425
ATSC7d,3.671280276816608
ATSC7i,10.188224808867787
ATSC7m,-221.51516897577866
ATSC7p,1.5398145905719502
ATSC7s,-22.71453287197232
ATSC7v,110.10296752498384
ATSC8Z,-6.916955017301044
ATSC8c,-0.06000520239892538
ATSC8d,-1.4878892733564013
ATSC8i,9.875814628680423
ATSC8m,-28.025687723183434
ATSC8p,1.2144914964413291
ATSC8s,-7.178344867358704
ATSC8v,163.07344580170448
AXp-0d,0.7186016360093352
AXp-1d,0.46022399037840234
AXp-2d,0.31017290155558463
AXp-3d,0.19755479568192144
AXp-4d,0.1325622132650447
AXp-5d,0.09028089090767868
AXp-6d,0.062043130952848524
AXp-7d,0.04044342196379157
GATS1Z,0.7754490597810834
GATS1c,1.7203319475829395
GATS1d,0.8491958372753075
GATS1i,0.9584079031800458
GATS1m,0.7777414245036046
GATS1p,0.8503370978243553
GATS1s,0.6581009507682296
GATS1v,0.8146048411723289
GATS2Z,0.8470312158917266
GATS2c,0.6095119237915719
GATS2d,1.3072111846946284
GATS2i,1.1588378277394427
GATS2m,0.8578401729990863
GATS2p,1.138236525396484
GATS2s,0.4940659561979189
GATS2v,1.0886440230837628
GATS3Z,1.0234353073252878
GATS3c,1.0338240911181222
GATS3d,1.2074503311258278
GATS3i,1.1402443131911402
GATS3m,1.0238940755481805
GATS3p,1.0724467694390174
GATS3s,0.9990977838122381
GATS3v,1.0562352951924228
GATS4Z,1.004911591355599
GATS4c,0.9384286195526622
GATS4d,1.1610099337748345
GATS4i,1.0865312683699115
GATS4m,1.0070806493510227
GATS4p,1.089254030262694
GATS4s,0.9750617122005316
GATS4v,1.0578085169955636
GATS5Z,1.04296299422888
GATS5c,1.5897817212987129
GATS5d,1.0303963162251655
GATS5i,0.9977211750820894
GATS5m,1.0353898770000174
GATS5p,0.9523657184394853
GATS5s,1.4551708936045884
GATS5v,0.9157389127942797
GATS6Z,1.0431167555430816
GATS6c,0.9768596561603944
GATS6d,0.8624645222327342
GATS6i,0.9136331633695571
GATS6m,1.0355834502657724
GATS6p,0.8981289918819008
GATS6s,1.3876889057732633
GATS6v,0.9078972674131914
GATS7Z,1.1785336764329033
GATS7c,1.0914177890608956
GATS7d,0.8278505614742298
GATS7i,0.8059201609036806
GATS7m,1.1666231917205494
GATS7p,0.8216557099428564
GATS7s,1.553088824608767
GATS7v,0.9118505585869744
GATS8Z,0.9471696954813359
GATS8c,0.7610742123426395
GATS8d,1.114569536423841
GATS8i,0.7911413956549107
GATS8m,0.9483641769914958
GATS8p,0.8743162516470104
GATS8s,0.7795476227387099
GATS8v,0.9282067093909149
MATS1Z,-0.015927589110300188
MATS1c,-0.7061543861566729
MATS1d,0.21589403973509938
MATS1i,0.14327910458770848
MATS1m,-0.012823748099540797
MATS1p,0.10284278736730028
MATS1s,-0.1197749910987923
MATS1v,0.07749592128037582
MATS2Z,-0.04426799097722468
MATS2c,0.2592057832076123
MATS2d,-0.145204807456463
MATS2i,-0.13293061876101178
MATS2m,-0.0500978560355711
MATS2p,-0.16404776821328118
MATS2s,0.12894393851260896
MATS2v,-0.16194357858232664
MATS3Z,-0.09369912994667413
MATS3c,-0.1463913672294086
MATS3d,-0.12667928098391673
MATS3i,-0.1612965815096875
MATS3m,-0.0934106806127828
MATS3p,-0.10374951655459629
MATS3s,-0.09671055657675734
MATS3v,-0.10193719129788881
MATS4Z,-0.02689096267190569
MATS4c,0.19330429238881322
MATS4d,-0.152317880794702
MATS4i,-0.08437349770544303
MATS4m,-0.0303931285337578
MATS4p,-0.1457499389978752
MATS4s,-0.003464230773817337
MATS4v,-0.1120253863702278
MATS5Z,-0.0014274312377210148
MATS5c,-0.29121140971936693
MATS5d,-0.05184188741721856
MATS5i,-0.016133754966302132
MATS5m,0.00044412737637085516
MATS5p,-0.01396472617769908
MATS5s,-0.1206693388745126
MATS5v,0.022350017664114697
MATS6Z,0.029399382542801007
MATS6c,0.2680085479923989
MATS6d,0.07958845789971615
MATS6i,0.037153489161585056
MATS6m,0.028509047337874967
MATS6p,0.04845819269236179
MATS6s,0.19731464619190142
MATS6v,0.02777129216034468
MATS7Z,-0.1510527889297002
MATS7c,-0.11454321121044349
MATS7d,0.15274978404837314
MATS7i,0.14438108243118947
MATS7m,-0.1434927725630943
MATS7p,0.1454377307223541
MATS7s,-0.24505693180575006
MATS7v,0.048139416987628754
MATS8Z,-0.024545677799607094
MATS8c,-0.0762586906199996
MATS8d,-0.07119205298013244
MATS8i,0.16094687324215806
MATS8m,-0.02087760491043757
MATS8p,0.13191706426952113
MATS8s,-0.08906054354436713
MATS8v,0.08199415420903945
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.463026066026586
SpAD_D,188.96059658398377
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,342
TMWC10,111.666526636897
TSRW10,52.8239667457097
VE1_Dt,4.403609514697414
VE2_Dt,0.2201804757348707
VE3_Dt,2.175571729435137
VR1_Dt,100.24490912180597
VR2_Dt,5.012245456090299
VR3_Dt,5.300763463629812
Xc-3dv,0.35841374236010204
Xc-4dv,0.0
Xc-5dv,0.03784367876932762
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.179206871180051
Xp-0dv,10.744699811203239
Xp-1dv,6.095640899294219
Xp-2dv,4.143102258061261
Xp-3dv,2.6771233863517137
Xp-4dv,1.7174416682038496
Xp-5dv,1.0713666853924866
Xp-6dv,0.44660171227513346
Xp-7dv,0.22599138882352487
Xpc-4d,2.2209488756123212
Xpc-5d,3.2537218943613153
Xpc-6d,4.495498507218667
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,35
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.10709248442948
AATS0dv,8.117647058823529
AATS0pe,6.292658823529412
AATS0se,7.700395764705883
AATS1dv,7.6571428571428575
AATS1pe,6.474685714285714
AATS1se,7.718819771428571
AATS2dv,6.444444444444445
AATS2pe,6.3650870370370365
AATS2se,7.658131777777778
AATS3dv,4.8
AATS3pe,6.232971428571428
AATS3se,7.644673942857143
AATS4dv,4.705882352941177
AATS4pe,6.258458823529412
AATS4se,7.695069352941175
AATS5dv,4.609375
AATS5pe,6.308234375
AATS5se,7.787106937500001
AATS6dv,4.678571428571429
AATS6pe,6.373066071428572
AATS6se,7.869025714285714
AATS7dv,3.739130434782609
AATS7pe,6.226413043478261
AATS7se,7.721524347826087
AATS8dv,4.05
AATS8pe,6.027400000000001
AATS8se,7.464614
AATSC0Z,7.044982698961938
AATSC0c,0.019671594775320076
AATSC0d,0.5224913494809689
AATSC0i,1.5340177832814177
AATSC0m,33.55951011072665
AATSC0p,0.23016193984577857
AATSC0s,2.0150182622068438
AATSC0v,49.72105858484677
AATSC1Z,-0.1122095897182394
AATSC1c,-0.013891182933288964
AATSC1d,0.11280276816609
AATSC1i,0.21979269441018295
AATSC1m,-0.430358704003951
AATSC1p,0.023670495439604762
AATSC1s,-0.24134879441972867
AATSC1v,3.85317924206824
AATSC2Z,-0.31186723055235105
AATSC2c,0.0050989911306796145
AATSC2d,-0.07586825579905161
AATSC2i,-0.20391793312199452
AATSC2m,-1.6812595061514761
AATSC2p,-0.03775755255933945
AATSC2s,0.25982439090378345
AATSC2v,-8.052006158131599
AATSC3Z,-0.6601087493821056
AATSC3c,-0.002879751654741997
AATSC3d,-0.06618882847256549
AATSC3i,-0.24743182441836134
AATSC3m,-3.134816680474542
AATSC3p,-0.023879189988267595
AATSC3s,-0.19487353765035423
AATSC3v,-5.068425060497062
AATSC4Z,-0.18944636678200688
AATSC4c,0.003802603708202723
AATSC4d,-0.07958477508650519
AATSC4i,-0.1294304459178035
AATSC4m,-1.0199785043252594
AATSC4p,-0.03354608869215485
AATSC4s,-0.00698048827374088
AATSC4v,-5.570020798704191
AATSC5Z,-0.010056228373702375
AATSC5c,-0.005728592845949093
AATSC5d,-0.02708693771626299
AATSC5i,-0.02474946702941236
AATSC5m,0.014904697177768211
AATSC5p,-0.003214148466474345
AATSC5s,-0.2431509215205691
AATSC5v,1.111266537649807
AATSC6Z,0.2071181413741967
AATSC6c,0.005272155552428394
AATSC6d,0.04158428077113197
AATSC6i,0.05699411308482488
AATSC6m,0.9567496623825995
