DLiP-ID,I0000R
AATSC4i,-0.0007492909729962986
AATSC4m,-0.7257869862713026
AATSC4p,0.009306788086570312
AATSC4s,-0.4379690325850225
AATSC4v,2.581461930245614
AATSC5Z,-0.6475409836065574
AATSC5c,0.0002852644004963863
AATSC5d,-0.04133085107003836
AATSC5i,-0.1686999538764174
AATSC5m,-3.124295602264966
AATSC5p,-0.020960149975090638
AATSC5s,0.2456105667380608
AATSC5v,-5.100620388269629
AATSC6Z,-0.007936507936507936
AATSC6c,0.006575992000470763
AATSC6d,-0.04657930574626909
AATSC6i,0.021235012423185193
AATSC6m,-0.050563404470889195
AATSC6p,-0.0019400234437178714
AATSC6s,-0.023168710676127302
AATSC6v,-0.5055360814585919
AATSC7Z,-1.3252032520325203
AATSC7c,-0.004943407797395892
AATSC7d,-0.08892439226991061
AATSC7i,0.03746219710875249
AATSC7m,-6.136266064994341
AATSC7p,-0.007227379803741817
AATSC7s,-0.5273913086822809
AATSC7v,-3.1855258789995635
AATSC8Z,-1.146551724137931
AATSC8c,-0.0021120345605740876
AATSC8d,-0.054575195492321475
AATSC8i,-0.10551393856534004
AATSC8m,-5.405160259845201
AATSC8p,-0.010135633509169482
AATSC8s,-0.0384608892598912
AATSC8v,-4.995902923588009
ATS0are,340.10959999999994
ATS1are,358.112
ATS2are,615.154
ATS3are,823.1238000000001
ATS4are,856.7248999999999
ATS5are,796.5519999999999
ATS6are,813.2419000000001
ATS7are,796.8129000000001
ATS8are,729.4590000000001
ATSC0dv,226.0
ATSC0pe,7.786181132075467
ATSC0se,5.363216301886789
ATSC1dv,64.0
ATSC1pe,-0.6275596653613357
ATSC1se,-0.588152615165542
ATSC2dv,55.0
ATSC2pe,2.1540737985048084
ATSC2se,1.537726396582412
ATSC3dv,-9.0
ATSC3pe,2.013633072267713
ATSC3se,1.657343561409752
ATSC4dv,-63.0
ATSC4pe,-3.256777180491274
ATSC4se,-2.790956380206491
ATSC5dv,-42.0
ATSC5pe,-0.44753958704164576
ATSC5se,0.04939062584548317
ATSC6dv,-46.0
ATSC6pe,0.22360334638661883
ATSC6se,0.10515309362761531
ATSC7dv,-128.0
ATSC7pe,-4.506390174439296
ATSC7se,-3.1455933043787954
ATSC8dv,-42.0
ATSC8pe,-1.8718228551085774
ATSC8se,-0.7998715286578875
AXp-0dv,0.5543642677585441
AXp-1dv,0.3051245004665077
AXp-2dv,0.16504958790944654
AXp-3dv,0.08795330204999895
AXp-4dv,0.049098500435863515
AXp-5dv,0.026077097724762965
AXp-6dv,0.014161317939522305
AXp-7dv,0.007943201038053047
BertzCT,880.0065345478257
ECIndex,702
ETA_eta,26.300634349891475
GATS1dv,0.48527755430410296
GATS1pe,0.7757865432350177
GATS1se,0.814594616617599
GATS2dv,0.7310103244837759
GATS2pe,0.6148705853088541
GATS2se,0.5914937178431485
GATS3dv,0.9991150442477876
GATS3pe,0.8410310380558108
GATS3se,0.8083564331490416
GATS4dv,1.2378069066471489
GATS4pe,1.3393452817897964
GATS4se,1.427520559098307
GATS5dv,1.1542144204265197
GATS5pe,1.1728346828548981
GATS5se,1.2126035293608264
GATS6dv,1.15865992414665
GATS6pe,1.1048648409088144
GATS6se,1.1486293315054872
GATS7dv,1.3496654435570907
GATS7pe,1.4456207542207622
GATS7se,1.509879183421649
GATS8dv,1.0512664021971316
GATS8pe,1.1489608435290377
GATS8se,1.1414050695118292
LogEE_A,4.284067999951909
LogEE_D,171.72556252893196
MATS1dv,0.2728881737731295
MATS1pe,-0.07766828226001632
MATS1se,-0.10567637317591526
MATS2dv,0.1343565634218289
MATS2pe,0.1527357536065349
MATS2se,0.15829179115546954
MATS3dv,-0.016235534377127298
MATS3pe,0.10543586132314221
MATS3se,0.12598526390823023
MATS4dv,-0.11108523521192361
MATS4pe,-0.1666816428860287
MATS4se,-0.20737288272408463
MATS5dv,-0.08073407805019585
MATS5pe,-0.024970255900318702
MATS5se,0.004000693268991385
MATS6dv,-0.08561595729737322
MATS6pe,0.012079782664389017
MATS6se,0.008247115294792004
MATS7dv,-0.24404633426865247
MATS7pe,-0.2493877097263665
MATS7se,-0.25272489059027353
MATS8dv,-0.08490997863899909
MATS8pe,-0.1098393928204919
MATS8se,-0.06814167519917755
MAXaaCH,1.8335211213670601
MAXaasC,0.7959705304967684
MAXdssC,-0.46112557973398505
MAXsCH3,1.6854879573922683
MAXsNH2,5.701725009770367
MAXssNH,2.5680375514403293
MAXsssN,1.3911092214663643
MDEC-12,1.0020826144703894
MDEC-13,1.7189462339569535
MDEC-22,10.299396756636511
MDEC-23,18.376066513946572
MDEC-33,9.128170336832373
MDEN-12,0.3849001794597506
MDEN-13,0.16666666666666669
MDEN-22,0.14285714285714285
MDEN-23,0.5773502691896258
MDEO-11,1.1952660568975342
MDEO-12,0.6473223622764313
MINaaCH,1.2954042789955489
MINaasC,0.010250126540260363
MINdssC,-1.129734890997517
MINsCH3,1.6854879573922683
MINsNH2,5.701725009770367
MINssNH,2.5680375514403293
MINsssN,1.3911092214663643
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,518.5539365718647
SpAbs_A,36.580218942184686
SpAbs_D,343.45112505786386
SpMAD_A,1.261386860075334
SpMAD_D,11.843142243374619
SpMax_A,2.431211095831667
SpMax_D,171.72556252893196
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,138.76
TpiPC10,7.571956282107634
VAdjMat,5.954196310386875
VE1_DzZ,5.308758072914173
VE1_Dzi,5.305218725274701
VE1_Dzm,5.3087659820263475
VE1_Dzp,5.31296517095196
VE1_Dzv,5.315755193124693
VE2_DzZ,0.18306062320393698
VE2_Dzi,0.18293857673361036
VE2_Dzm,0.18306089593194302
VE2_Dzp,0.1832056955500676
VE2_Dzv,0.18330190321119633
VE3_DzZ,2.7340686603174116
VE3_Dzi,2.7334017382319473
VE3_Dzm,2.7340701501397344
VE3_Dzp,2.7348608290006284
VE3_Dzv,2.7353858258283266
VR1_DzZ,178.31631128581213
VR1_Dzi,178.8312336029273
VR1_Dzm,178.3160268921776
VR1_Dzp,178.31249823842637
VR1_Dzv,177.7849813410089
VR2_DzZ,6.148838320200419
VR2_Dzi,6.166594262169907
VR2_Dzm,6.148828513523366
VR2_Dzp,6.148706835807806
VR2_Dzv,6.130516597965824
VR3_DzZ,6.24826973993085
VR3_Dzi,6.251153269056398
VR3_Dzm,6.248268145046685
VR3_Dzp,6.24824835608701
VR3_Dzv,6.245285587106342
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11763940675226417
Xch-6dv,0.15175278027612976
Xch-7dv,0.17129115778171583
Xpc-4dv,1.5667939352173739
Xpc-5dv,1.9670978280850073
Xpc-6dv,2.2385777080163667
Zagreb1,148.0
Zagreb2,172.0
fragCpx,149.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,3
nBondsM,14
nBondsO,31
nBondsS,41
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.417162264150942
AATS1are,6.511127272727273
AATS2are,6.407854166666667
AATS3are,6.331721538461539
AATS4are,6.441540601503759
AATS5are,6.52911475409836
AATS6are,6.454300793650795
AATS7are,6.478153658536586
AATS8are,6.288439655172414
AATSC0dv,4.264150943396227
AATSC0pe,0.14690907796368805
AATSC0se,0.10119276041295829
AATSC1dv,1.1636363636363636
AATSC1pe,-0.011410175733842468
AATSC1se,-0.010693683912100764
AATSC2dv,0.5729166666666666
AATSC2pe,0.022438268734425088
AATSC2se,0.01601798329773346
AATSC3dv,-0.06923076923076923
AATSC3pe,0.015489485171290101
AATSC3se,0.012748796626228862
AATSC4dv,-0.47368421052631576
AATSC4pe,-0.024487046469859202
AATSC4se,-0.020984634437642792
AATSC5dv,-0.3442622950819672
AATSC5pe,-0.003668357270833162
AATSC5se,0.0004048411954547801
AATSC6dv,-0.36507936507936506
AATSC6pe,0.0017746297332271335
AATSC6se,0.000834548362123931
AATSC7dv,-1.0406504065040652
AATSC7pe,-0.036637318491376386
AATSC7se,-0.025573929303892646
AATSC8dv,-0.3620689655172414
AATSC8pe,-0.016136403923349803
AATSC8se,-0.006895444212567995
AETA_eta,0.9069184258583267
ATSC0are,8.459479245283019
ATSC1are,-0.8220369526521847
ATSC2are,2.3965206123175538
ATSC3are,2.49419053043788
ATSC4are,-3.892517728729076
ATSC5are,-0.36849184763259835
ATSC6are,0.30183613385547164
ATSC7are,-4.956744286222844
ATSC8are,-1.8195243859024532
BCUTZ-1h,8.030379743992611
BCUTZ-1l,5.694107441057785
BCUTc-1h,0.46402239678469415
BCUTc-1l,-0.5025865593817996
BCUTd-1h,3.1948410846105295
BCUTd-1l,0.9725418097932845
BCUTi-1h,14.548772078453318
BCUTi-1l,10.95442816450775
BCUTm-1h,16.01596828868302
BCUTm-1l,11.70512597157154
BCUTp-1h,1.982398173730075
BCUTp-1l,0.7413865349829307
BCUTs-1h,7.010460812960249
BCUTs-1l,1.2478172941425991
BCUTv-1h,20.891180075017694
BCUTv-1l,14.700351590147223
BalabanJ,1.5543926397725836
Diameter,15
ETA_beta,33.5
GATS1are,0.8024508562298923
GATS2are,0.6140547405716275
GATS3are,0.8280627916790452
GATS4are,1.3712321335741986
GATS5are,1.1864168657964755
GATS6are,1.1154544172828447
GATS7are,1.467576930611702
GATS8are,1.142635958094416
HybRatio,0.4
Lipinski,True
LogEE_Dt,259.27696828593236
MATS1are,-0.0936398892721637
MATS2are,0.15640195450423985
MATS3are,0.12020388769740405
MATS4are,-0.18336278586393598
MATS5are,-0.018923448988990687
MATS6are,0.015008349158116522
MATS7are,-0.25247805945153584
MATS8are,-0.0982725287919301
MAXssCH2,0.6334682347074122
MAXsssCH,-0.4550602215286146
MINssCH2,0.15519055609694155
MINsssCH,-1.0857186395755123
NsssssAs,0
RotRatio,0.22580645161290322
SM1_Dzpe,1.938341493268054
SM1_Dzse,1.8035259735430311
SMR_VSA1,23.90728988410952
SMR_VSA2,0.0
SMR_VSA3,15.200676855804016
SMR_VSA4,5.733667477162185
SMR_VSA5,44.311724555912534
SMR_VSA6,6.544756405912575
SMR_VSA7,53.74310174651847
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,286.76721896002243
SpAD_Dzi,279.22905506138807
SpAD_Dzm,286.8320294904462
SpAD_Dzp,407.1798373012804
SpAD_Dzv,362.53747164044415
SpAbs_Dt,518.5539365718648
SpDiam_A,4.756701597266815
SpDiam_D,255.22351993103877
SpMAD_Dt,17.881170226616025
SpMax_Dt,259.27696828593236
SsssssAs,0
VE1_Dzpe,5.308167508473555
VE1_Dzse,5.308838688365006
VE2_Dzpe,0.1830402589128812
VE2_Dzse,0.18306340304706917
VE3_Dzpe,2.733957410702502
VE3_Dzse,2.734083845571221
VMcGowan,294.9500000000007
VR1_Dzpe,178.38176930177957
VR1_Dzse,178.30764548159215
VR2_Dzpe,6.151095493164813
VR2_Dzse,6.1485394993652465
VR3_Dzpe,6.248636761904136
VR3_Dzse,6.248221140816533
mZagreb1,10.36111111111111
mZagreb2,6.416666666666665
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,47
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1596128159487362
AATSC1are,-0.014946126411857902
AATSC2are,0.02496375637830785
AATSC3are,0.019186081003368306
AATSC4are,-0.02926705059194794
AATSC5are,-0.0030204249805950685
AATSC6are,0.0023955248718688224
AATSC7are,-0.04029873403433207
AATSC8are,-0.015685555050883218
AETA_beta,1.1551724137931034
BCUTdv-1h,6.026414828019778
BCUTdv-1l,0.993939579899622
BCUTpe-1h,3.5031039562863584
BCUTpe-1l,2.2440730105695694
BCUTse-1h,3.715884645102519
BCUTse-1l,2.440070194702356
ETA_alpha,13.266666666666667
ETA_dBeta,-4.5
ETA_eta_B,0.5511324616689848
ETA_eta_F,28.518863650220013
ETA_eta_L,7.146783116929354
ETA_eta_R,54.81949800011149
ETA_psi_1,0.5155440414507775
LabuteASA,167.4393932785692
LogEE_DzZ,143.4464173617846
LogEE_Dzi,139.67544716073616
LogEE_Dzm,143.47864676623763
LogEE_Dzp,202.79002908585113
LogEE_Dzv,180.93022503712578
PEOE_VSA1,25.474044143913044
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,25.328831937239638
PEOE_VSA8,12.965578028838586
PEOE_VSA9,12.238684400761038
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,284.3114203558579
SpAD_Dzse,287.1230455838693
SpAbs_DzZ,285.0714061521406
SpAbs_Dzi,277.5842250502503
SpAbs_Dzm,285.14096492305316
SpAbs_Dzp,413.0642567661254
SpAbs_Dzv,365.1327209775154
SpDiam_Dt,385.837774412759
SpMAD_DzZ,9.888524791724912
SpMAD_Dzi,9.628588105565106
SpMAD_Dzm,9.890759637601592
SpMAD_Dzp,14.040684044871737
SpMAD_Dzv,12.501292125532556
SpMax_DzZ,143.4464173617846
SpMax_Dzi,139.67544716073616
SpMax_Dzm,143.47864676623763
SpMax_Dzp,202.79002908585113
SpMax_Dzv,180.93022503712578
VE1_Dzare,5.307440721272474
VE2_Dzare,0.18301519728525772
VE3_Dzare,2.733820482664751
VR1_Dzare,178.4452362587791
VR2_Dzare,6.153284008923417
VR3_Dzare,6.24899249146877
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4574712643678161
AETA_dBeta,-0.15517241379310345
AETA_eta_B,0.019004567643758095
AETA_eta_F,0.983409091386897
AETA_eta_L,0.24644079713549497
AETA_eta_R,1.8903275172452236
BCUTare-1h,3.556838597501689
BCUTare-1l,2.194080782715194
ETA_beta_s,19.0
ETA_dPsi_A,0.1984559585492225
ETA_dPsi_B,0.0
ETA_eta_BR,0.8091324616689848
ETA_eta_FL,6.716297983774757
ETA_eta_RL,13.863081100704111
LogEE_Dzpe,142.22254953976577
LogEE_Dzse,143.6237133427465
PEOE_VSA10,12.083681658295921
PEOE_VSA11,0.0
PEOE_VSA12,17.558151070251856
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,51.40251845750174
SlogP_VSA3,16.00989599106965
SlogP_VSA4,0.0
SlogP_VSA5,47.81618129135977
SlogP_VSA6,40.94582985097448
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,280.57170148232694
SpAbs_Dzpe,282.5067575862635
SpAbs_Dzse,285.4439007119501
SpDiam_DzZ,216.18089087688983
SpDiam_Dzi,209.38115589476584
SpDiam_Dzm,216.23100722880366
SpDiam_Dzp,309.28384025217076
SpDiam_Dzv,275.9113375640971
SpMAD_Dzpe,9.803842081236478
SpMAD_Dzse,9.90079467530584
SpMax_Dzpe,142.22254953976577
SpMax_Dzse,143.6237133427465
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6551724137931034
AETA_eta_BR,0.027901119367896028
AETA_eta_FL,0.23159648219912954
AETA_eta_RL,0.47803727933462453
DetourIndex,3623
EState_VSA1,35.909187234098745
EState_VSA2,18.07179296382636
EState_VSA3,19.386399651764595
EState_VSA4,5.563451491696996
EState_VSA5,11.096753302463554
EState_VSA6,31.18920547353706
EState_VSA7,6.06636706846161
EState_VSA8,10.30076712495354
EState_VSA9,10.150818414215532
ETA_beta_ns,14.5
ETA_shape_p,0.16834170854271358
ETA_shape_x,0.0
ETA_shape_y,0.3693467336683417
GhoseFilter,True
LogEE_Dzare,140.36072117007188
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,278.5501999018004
SpDiam_Dzpe,214.1669316637515
SpDiam_Dzse,216.4713071169008
SpMAD_Dzare,9.674886258011274
SpMax_Dzare,140.36072117007188
TopoPSA(NO),138.76
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.3925316931624865
VSA_EState9,70.60746830683752
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04252873563218388
FilterItLogS,-2.8373273223425195
SpDiam_Dzare,211.18435113540775
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6213836477987419
ETA_epsilon_2,0.88735632183908
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.579234972677595
ETA_epsilon_5,0.8161616161616159
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18162461165416394
ETA_dEpsilon_B,0.04214867512114684
ETA_dEpsilon_C,-0.1394759365330171
ETA_dEpsilon_D,0.07119470567746411
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7241379310344828
MDEDescriptor,"0.0,1.0020826144703894,1.7189462339569535,0.0,10.299396756636511,18.376066513946572,0.0,9.128170336832373,0.0,0.0,1.1952660568975342,0.6473223622764313,0.0,0.0,0.3849001794597506,0.16666666666666669,0.14285714285714285,0.5773502691896258,0.0"
APolDescriptor,59.613031999999976
BCUTDescriptor,"11.993653512968713,16.0017046561209,-0.3323868387101217,0.27701813620089094,4.481089091058833,10.276569756420058"
BPolDescriptor,34.326967999999994
TPSADescriptor,138.76
ALOGPDescriptor,"-1.3913999999999986,1.9359939599999962,99.27310000000001"
XLogPDescriptor,-1.9620000000000002
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,400.1746700599999
ChiPathDescriptor,"20.965890847321376,13.863081100704113,12.651779254414155,10.20940363751049,8.005948845645808,5.9156016479629,3.8757835443349147,2.3887556816596005,16.07656376499778,9.458859514461738,7.097132280106203,4.837431612749938,3.338698029638718,1.9818594270819847,1.1187441172222607,0.6354560830442437"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.37422759959187446,0.617623055064735,0.0,0.0,0.11763940675226417,0.15175278027612976,0.17129115778171583"
AtomCountDescriptor,53
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.071108688999898,0.0,0.6599063987506028,0.0,0.8380579873109135,0.0,0.12936387870119748,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,6,1,2,6,0,0"
ZagrebIndexDescriptor,148.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"58.21981570470605,2.0075798518864154,24.988184101707397,13.054315847922412,11.933868253784986"
FractionalPSADescriptor,0.3467485835102834
WienerNumbersDescriptor,"2404.0,42.0"
AminoAcidCountDescriptor,"2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.8466807313418325,6.576014628357659,8.960227153157723,1.5667939352173739,1.9670978280850067,2.017260852872671"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,6,3,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"23.658688865764827,11.039480800432667,6.2571900826446285"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2213.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"34.31226638281065,34.32200732823895,49.58749893165364,49.74938310638972,50.39045895395554"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.8432621788225596,-0.4146831526336191,-0.15523915285779824,0.41341782244823433,-0.36345410733143274"
EccentricConnectivityIndexDescriptor,702
AutocorrelationDescriptorPolarizability,"1749.6426042807195,2029.3011952707723,2764.996559532875,2622.4231031713707,2610.4067289991876"
